taxonID,Identifier,bibliographicCitation,url
wfo-4000017873,108094,"Fryxell, Paul A. 1997. The American genera of Malvaceae --- II. Brittonia. 49: 204-269.",https://doi.org/10.2307/2807683
wfo-4000019473,462816,"Mione, T., et al. 1993. Jaltomata I: Circumscription, description, and new combinations for five South American species (Solaneae, Solanaceae). Brittonia. 45: 138-145.",https://doi.org/10.2307/2807496
wfo-4000019613,19908,"Andersson, Lennart. 1997. A new revision of Joosia (Rubiaceae-Cinchoneae). Brittonia. 49: 24-44.",https://doi.org/10.2307/2807692
wfo-4000021674,357836,"Prance, Ghillean T. 1976. Additions to neotropical Chrysobalanaceae. Brittonia. 28: 209-230.",https://doi.org/10.2307/2805831
wfo-4000024141,203896,"Gleason, Henry A. 1932. A Synopsis of the Melastomataceae of British Guiana. Brittonia. 1 (3): 127-184.",https://doi.org/10.2307/2804765
wfo-4000026371,191002,"Martínez, J. G. & McDonald, J. A. 1989. Nowickea (Phytolaccaceae), a new genus with two species from Mexico. Brittonia. 41 (4): 399-403.",https://doi.org/10.2307/2807555
wfo-4000029453,298874,"Mori, S. A. & Kallunki, Jacquelyn A. 1977. A revision of the genus Phyllonoma (Grossulariaceae). Brittonia. 29: 69-84.",https://doi.org/10.2307/2805743
wfo-4000031032,203896,"Gleason, Henry A. 1932. A Synopsis of the Melastomataceae of British Guiana. Brittonia. 1 (3): 127-184.",https://doi.org/10.2307/2804765
wfo-4000033844,25203,"Dorn, Robert D. 1995. A taxonomic study of Salix section Cordatae subsection Luteae (Salicaceae). Brittonia. 47: 160-174.",https://doi.org/10.2307/2806956
wfo-4000033868,203896,"Gleason, Henry A. 1932. A Synopsis of the Melastomataceae of British Guiana. Brittonia. 1 (3): 127-184.",https://doi.org/10.2307/2804765
wfo-4000036055,307435,"Goldblatt, Peter. 1976. Revision of the bulbous Iridaceae of North America. Brittonia. 27: 373-385.",https://doi.org/10.2307/2805516
wfo-4000036074,324632,"Smith, Albert C. 1933. The genera Sphyrospermum and Disterigma. Brittonia. 1: 203-232.",https://doi.org/10.2307/2804709
wfo-4000036074,324632,"Smith, Albert C. 1933. The genera Sphyrospermum and Disterigma. Brittonia. 1: 203-232.",https://doi.org/10.2307/2804709
wfo-4000036552,309187,"Sauer, Jonathan D. 1972. Revision of Stenotaphrum (Gramineae: Paniceae) with attention to its historical geography. Brittonia. 24: 202-222.",https://doi.org/10.2307/2805871
wfo-4000039193,307242,"Freeman, J. D. 1975. Revision of Trillium subgenus Phyllantherum (Liliaceae). Brittonia. 27: 1-62.",https://doi.org/10.2307/2805646
wfo-4000039293,190137,"Prado, Jefferson & Moran, Robbin C. 2008. Revision of the neotropical species of Triplophyllum (Tectariaceae). Brittonia. 60 (2): 103-130.",https://doi.org/10.1007/s12228-008-9024-1
wfo-4000039315,307284,"Galloway, Leo A. 1976. Systematics of the North American desert species of Abronia and Tripterocalyx (Nyctaginaceae). Brittonia. 27: 328-347.",https://doi.org/10.2307/2805512
wfo-7000000314,190142,"Holmes, W. C., et al. 2008. Taxonomy of Koeberlinia (Koeberliniaceae). Brittonia. 60 (2): 171-184.",https://doi.org/10.1007/s12228-008-9026-z
wfo-0000000462,309883,"Urbatsch, Lowell E. 1972. Systematic study of the Altissimae and Giganteae species groups of the genus Vernonia (Compositae). Brittonia. 24: 229-238.",https://doi.org/10.2307/2805873
wfo-0000039831,399218,"Kim, K. J. & Turner, Billie L. 1992. Systematics overview of Krigia (Asteraceae-Lactuceae). Brittonia. 44: 173-198.",https://doi.org/10.2307/2806832
wfo-0000128014,334365,"Lamont, E. E. 1990. Eupatorium steelei (Asteraceae), a new species from the southern Appalachian mountains of eastern U. S. A. Brittonia. 42: 279-283.",https://doi.org/10.2307/2806817
wfo-0000185990,262226,"Grimes, J. 1992. Metamerism, heterochrony, and inflorescence morphology of the Pithecellobium-complex (Leguminosae: Mimosoideae: Ingeae). Brittonia. 44: 140-159.",https://doi.org/10.2307/2806829
wfo-0000552943,312787,"Core, Earl L. 1936. The American species of Scleria. Brittonia. 2: 1-105. pl. 1-3.",https://doi.org/10.2307/2804938
wfo-0000552943,312787,"Core, Earl L. 1936. The American species of Scleria. Brittonia. 2: 1-105. pl. 1-3.",https://doi.org/10.2307/2804938
wfo-0000610362,308879,"Pringle, James S. 1971. Taxonomy and distribution of Clematis, sect. Atragene (Ranunculaceae), in North America. Brittonia. 23: 361-393.",https://doi.org/10.2307/2805705
wfo-0000615231,307769,"Johnston, Marshall C. 1971. Revision of Colubrina (Rubiaceae). Brittonia. 23: 2-53.",https://doi.org/10.2307/2805841
wfo-0001078880,203935,"Morley, Thomas. 1971. Geographic Variation in a Widespread Neotropical Species, Mouriri Myrtilloides (Melastomataceae). Brittonia. 23 (4): 413-424.",https://doi.org/10.2307/2805707
wfo-0000003999,296168,"Clewell, Andre F. & Wooten, Jean W. 1971. A revision of Ageratina (Compositae: Eupatorieae) from eastern North America. Brittonia. 23: 123-143.",https://doi.org/10.2307/2805429
wfo-0000009223,306706,"Bierner, Mark W. 1975. A systematic study of Dugaldia (Compositae). Brittonia. 26: 385-392.",https://doi.org/10.2307/2805819
wfo-0000011501,296168,"Clewell, Andre F. & Wooten, Jean W. 1971. A revision of Ageratina (Compositae: Eupatorieae) from eastern North America. Brittonia. 23: 123-143.",https://doi.org/10.2307/2805429
wfo-0000284335,310103,"Williams, Norris H. 1974. Taxonomy of the genus Aspasia Lindley (Orchidaceae:Oncidieae). Brittonia. 26: 333-346.",https://doi.org/10.2307/2805817
wfo-0001215032,263270,"Alverson, William S. 1991. A synopsis of Phragmotheca (Bombacaceae), with two new species and a new sub-species. Brittonia. 43: 73-87.",https://doi.org/10.2307/2807297
wfo-0001215032,263270,"Alverson, William S. 1991. A synopsis of Phragmotheca (Bombacaceae), with two new species and a new sub-species. Brittonia. 43: 73-87.",https://doi.org/10.2307/2807297
wfo-0000064590,394630,"Urbatsch, Lowell E. & Turner, Billie L. 1976. New species and combinations in Sabazia (Heliautheae, Galinoginae). Brittonia. 27: 348-354.",https://doi.org/10.2307/2805513
wfo-0000067036,296737,"Montgomery, James D. & Fairbrothers, David E. 1970. A biosystematic study of the Eupatorium rotundifolium comple (Compositae). Brittonia. 22: 134-150.",https://doi.org/10.2307/2805807
wfo-0000072375,307809,"Jones, Jr., Samuel B. 1972. A systematic study of the Fasiculatae group of Vernonia (Compositae). Brittonia. 24: 28-45.",https://doi.org/10.2307/2805545
wfo-0000097497,384366,"Holmgren, Arthur H., et al. 1976. Sphaeromeria, a genus closer to Artemisia than to Tanacetum (Asteraceae: Anthemideae). Brittonia. 28: 255-262.",https://doi.org/10.2307/2805836
wfo-0000780083,307335,"Gentry, Alwyn H. 1970. A revision of Tabebuia (Bignoniaceae) in Central America. Brittonia. 22: 246-264.",https://doi.org/10.1007/bf02805542
wfo-0000113325,113035,"Bartoli, Adriana, et al. 1996. Two new species of Grindelia (Astereae, Asteraceae) from Uruguay. Brittonia. 48: 75-78.",https://doi.org/10.2307/2807666
wfo-0000128763,435512,"Nesom, Guy L. & Leary, P. J. 1992. A new species of Ionactis (Asteraceae: Astereae) from southern Nevada and an overview of the genus. Brittonia. 44: 247-252.",https://doi.org/10.2307/2806841
wfo-0000129168,333520,"Pruski, John F. 1989. Notes on the Compositae of the Guayana Highland-I. A new species of Stomatochaeta and the reduction of Guaicaia to Glossarion (Compositae: Mutisieae). Brittonia. 41: 35-40.",https://doi.org/10.2307/2807586
wfo-0000247853,444820,"Kawasaaki, M. L. & Holst, Bruce K. 1994. New species and a new combination in Myrtaceae from northeastern South America. Brittonia. 46: 137-143.",https://doi.org/10.2307/2807155
wfo-0000267200,397119,"Steyermark, Julian A. & Kirkbride, Joseph H., Jr. 1977. Review of the genus Perama (Rubiaceae). Brittonia. 29: 191-198.",https://doi.org/10.2307/2805853
wfo-0000743772,194385,"Villarreal-Quintanilla, José Á. & Estrada C., A. Eduardo. 2008. A new species of Drymaria (Caryophyllaceae) from northeastern Mexico. Brittonia. 60(4): 329-331.",https://doi.org/10.1007/s12228-008-9028-x
wfo-0000296052,403747,"Henderson, Andrew & Balick, Michael J. 1991. Attalea crassispatha, a rare and endemic Haitian palm. Brittonia. 43: 189-194.",https://doi.org/10.2307/2807059
wfo-0000296661,394316,"Lewis, Walter H. & Oliver, Royce L. 1974. Revision of Richardia (Rubiaceae). Brittonia. 26: 271-301.",https://doi.org/10.2307/2805730
wfo-0000296673,394316,"Lewis, Walter H. & Oliver, Royce L. 1974. Revision of Richardia (Rubiaceae). Brittonia. 26: 271-301.",https://doi.org/10.2307/2805730
wfo-0000296675,394316,"Lewis, Walter H. & Oliver, Royce L. 1974. Revision of Richardia (Rubiaceae). Brittonia. 26: 271-301.",https://doi.org/10.2307/2805730
wfo-0000296706,394316,"Lewis, Walter H. & Oliver, Royce L. 1974. Revision of Richardia (Rubiaceae). Brittonia. 26: 271-301.",https://doi.org/10.2307/2805730
wfo-0000297589,100122,"Delprete, Piero G. 1997. Revision and typification of Brazilian Augusta (Rubiaceae, Rondeletieae), with ecological observations on the riverine vegetation of the cerrado and Atlantic forests. Brittonia. 49: 487-497.",https://doi.org/10.2307/2807739
wfo-0000317433,394605,"Thien, L. B. & Dressler, Robert L. 1970. Taxonomy of Barkeria (Orchidaceae). Brittonia. 22: 289-302.",https://doi.org/10.2307/2805677
wfo-0000317527,394605,"Thien, L. B. & Dressler, Robert L. 1970. Taxonomy of Barkeria (Orchidaceae). Brittonia. 22: 289-302.",https://doi.org/10.2307/2805677
wfo-0000320166,80807,"Delprete, Piero G. 1996. Notes on calycophyllous Rubiaceae. Part I. Morphological comparisons of the genera Chimarrhis, Bathysa, and Calycophyllum, with new combinations and a new species, Chimarrhis gentryana. Brittonia. 48: 35-44.",https://doi.org/10.2307/2807663
wfo-0000341686,15530,"Browning, J., et al. 1995. Achene structure and taxonomy of North American Bolboschoenus (Cyperaceae). Brittonia. 47: 433-445.",https://doi.org/10.2307/2807575
wfo-0000341695,15530,"Browning, J., et al. 1995. Achene structure and taxonomy of North American Bolboschoenus (Cyperaceae). Brittonia. 47: 433-445.",https://doi.org/10.2307/2807575
wfo-0000342974,37910,"Kennedy, H. 1995. Calathea maasiorum (Marantaceae), a new species from French Guiana and Surinam. Brittonia. 47: 156-159.",https://doi.org/10.2307/2806955
wfo-0000072567,328234,"Watson, Thomas J., Jr. 1977. The taxonomy of Xylorhiza (Asteraceae-Astereae). Brittonia. 29: 199-216.",https://doi.org/10.2307/2805854
wfo-0001117330,204517,"Vasco,  Alejandra, et al. 2009. Monograph of the Elaphoglossum ciliatum group (Dryopteridaceae). Brittonia. 61 (3): 241-272.",https://doi.org/10.1007/s12228-009-9075-y
wfo-0000524898,417599,"Fryxell, Paul A. & Fuertes, J. 1992. A re-evaluation of the Abutilothamnus complex (Malvaceae) I. Two new species and two new genera, Sidasodes and Akrosida. Brittonia. 44: 436-447.",https://doi.org/10.2307/2807194
wfo-0000547103,334459,"McDonald, A. R. 1991. Plantae alpinae novae mexicanae: Argemone subalpina (Papaveraceae). Brittonia. 43: 120-122.",https://doi.org/10.2307/2807305
wfo-0000551407,312787,"Core, Earl L. 1936. The American species of Scleria. Brittonia. 2: 1-105. pl. 1-3.",https://doi.org/10.2307/2804938
wfo-0000551407,312787,"Core, Earl L. 1936. The American species of Scleria. Brittonia. 2: 1-105. pl. 1-3.",https://doi.org/10.2307/2804938
wfo-0000552979,312787,"Core, Earl L. 1936. The American species of Scleria. Brittonia. 2: 1-105. pl. 1-3.",https://doi.org/10.2307/2804938
wfo-0000552979,312787,"Core, Earl L. 1936. The American species of Scleria. Brittonia. 2: 1-105. pl. 1-3.",https://doi.org/10.2307/2804938
wfo-0000553010,312787,"Core, Earl L. 1936. The American species of Scleria. Brittonia. 2: 1-105. pl. 1-3.",https://doi.org/10.2307/2804938
wfo-0000553010,312787,"Core, Earl L. 1936. The American species of Scleria. Brittonia. 2: 1-105. pl. 1-3.",https://doi.org/10.2307/2804938
wfo-0000588995,334851,"Howard, Richard A. 1992. A revision of Casimirella, including Humirianthera (Icacinaceae). Brittonia. 44: 166-172.",https://doi.org/10.2307/2806831
wfo-0000588997,334851,"Howard, Richard A. 1992. A revision of Casimirella, including Humirianthera (Icacinaceae). Brittonia. 44: 166-172.",https://doi.org/10.2307/2806831
wfo-0000589003,334851,"Howard, Richard A. 1992. A revision of Casimirella, including Humirianthera (Icacinaceae). Brittonia. 44: 166-172.",https://doi.org/10.2307/2806831
wfo-0000511575,307284,"Galloway, Leo A. 1976. Systematics of the North American desert species of Abronia and Tripterocalyx (Nyctaginaceae). Brittonia. 27: 328-347.",https://doi.org/10.2307/2805512
wfo-0000511556,307284,"Galloway, Leo A. 1976. Systematics of the North American desert species of Abronia and Tripterocalyx (Nyctaginaceae). Brittonia. 27: 328-347.",https://doi.org/10.2307/2805512
wfo-0000591418,56833,"Luteyn, James L. & Morales Q., J. Francisco. 1996. Four new species of Cavendishia (Ericaceae: Vaccinieae) from Costa Rica. Brittonia. 48: 514-519.",https://doi.org/10.2307/2807870
wfo-0000608529,306974,"Davis, W. S. 1970. The systematics of Clarkia bottae, C. cylindrica, and a related new species, C. rostrata. Brittonia. 22: 270-184.",https://doi.org/10.2307/2805909
