Identifier,bibliographicCitation,DOI
332899,"Filgueiras, Tarciso de S. 1987. Two new species of Mesosetum (Gramineae: Paniceae) from Brazil. Brittonia. 39: 306-308.",https://doi.org/10.2307/2807402
329583,"Terrell, Edward E. 1981. Two new species and a new combination in Houstonia (Rubiaceae) from Mexico. Brittonia. 32: 490-494.",https://doi.org/10.2307/2806155
330240,"Soderstrom, Thomas R. 1982. Cryptochloa dressiert (Poaceae), a new bambusoid grass from Panama. Brittonia. 34: 25-29.",https://doi.org/10.2307/2806396
386797,"Bor, Norman L. 1964. Two new species in the genus Capillipedium [C. longisetastan. [C. langinetaxum] Stapf. Brittonia. 16: 227, 228.",https://doi.org/10.1007/bf02810464
332197,"Filgueiras, Tarciso de S. 1986. A new species of Arthropogon (Gramineae: Arthropogoneae) and a revised key for the genus. Brittonia. 38: 71, 72.",https://doi.org/10.2307/2807423
265245,"Crampton, Beecher. 1967. New Agrostis [A. clivicola] from the California coast. Brittonia. 19: 174-177.",https://doi.org/10.2307/2805275
479127,"McVaugh, Rogers. 1955. A Revision of Lysipomia (Campanulaceae, Labelioideae). Brittonia. 8 (2): 69-105.",https://doi.org/10.2307/2804852
332202,"Galeano, Gloria A. 1986. Two new species of Palmae from Colombia. Brittonia. 38: 60-64.",https://doi.org/10.2307/2807421
179299,"Riina, Ricarda, et al. 2007. A new species of ""sangre de drago"" (Croton section Cyclostigma, Euphorbiaceae) from coastal Ecuador. Brittonia. 59 (1): 97-101.",https://doi.org/10.1663/0007-196x(2007)59[97:ansosd]2.0.co;2
185759,"Granville, J.-J. de. 2007. A new species of Bactris (Palmae) from French Guiana. Brittonia. 59 (4): 354-356.",https://doi.org/10.1007/bf03159552
179294,"Versieux, Leonardo M. & Wanderley, Maria das G. L. 2007. Two new species of Alcantarea (Bromeliaceae, Tillandsioideae) from Brazil. Brittonia. 59 (1): 57-64.",https://doi.org/10.1663/0007-196x(2007)59[57:tnsoab]2.0.co;2
185764,"Steinmann, Victor W. & Martínez Gordillo, Martha. 2007. Croton balsensis (Euphorbiaceae), a new species from the Balsas Depression, Mexico. Brittonia. 59 (4): 380-384.",https://doi.org/10.1663/0007-196x(2007)59[380:cbeans]2.0.co;2
479865,"Jin, Xiao H. & Li, Heng. 2007. Listera fugongensis (Orchidaceae), a New Species from Yunnan, China. Brittonia. 59 (3): 243-244.",https://doi.org/10.1663/0007-196x(2007)59[243:lfoans]2.0.co;2
175071,"Gibbs, P. E. & Alverson, William S. 2006. How many species of Spirotheca (Malvaceae s.l., Bombacoideae)?. Brittonia. 58 (3): 245-258.",https://doi.org/10.1663/0007-196x(2006)58[245:hmsosm]2.0.co;2
328826,"Prance, Ghillean T. 1979. New genera and species of Chrysobalanaceae from Malesia and Oceania. Brittonia. 31: 79-95.",https://doi.org/10.2307/2806677
329754,"Prance, Ghillean T. 1981. Notes on Couepia and Hirtella (Chrysobalanaceae). Brittonia. 33: 347-356.",https://doi.org/10.2307/2806425
299946,"Hardin, James W. & Beckmann, Robert L. 1982. Atlas of foliar surface features in woody plants, V.Fraxinus (Oleaceae) of eastern North America. Brittonia. 34: 129-140.",https://doi.org/10.2307/2806363
479128,"Wimmer, Franz E. 1955. Lobeliacearum Species Novae Austro-Americanae. Brittonia. 8 (2): 107-111.",https://doi.org/10.2307/2804853
318656,"McVaugh, Rogers. 1949. Studies in the South American Lobeliodeae (Campanulaceae) with special reference to Colombian species. Brittonia. 6: 450-493. 1 pl.",https://doi.org/10.2307/2804927
479156,"McVaugh, Rogers. 1957. Two New Species of Lobeliaceae from Costa Rica. Brittonia. 9 (1): 30-32.",https://doi.org/10.2307/2804847
331524,"Burt-Utley, Kathleen. 1984. Studies on Middle American Begonia (Begoniaceae) I. Brittonia. 36: 232-235.",https://doi.org/10.2307/2806513
479750,"Tebbitt, Mark C. 2003. Taxonomy of Begonia longifolia Blume (Begoniaceae) and Related Species. Brittonia. 55 (1): 19-29.",https://doi.org/10.1663/0007-196x(2003)055[0019:toblbb]2.0.co;2
479724,"Tebbitt, Mark C. & Dickson, James H. 2000. Amended Descriptions and Revised Sectional Assignment of Some Asian Begonias (Begoniaceae). Brittonia. 52 (1): 112-117.",https://doi.org/10.2307/2666496
318669,"Maguire, Bassett. 1951. The genus Acioa in America. Brittonia. 7: 271-273.",https://doi.org/10.2307/2804696
361596,"Cowan, Richard S. 1952. Plant explorations of G. Wilson-Browne, S. J., in British Guiana. 1. Kanukklu Mountains. Brittonia. 7: 389-414.",https://doi.org/10.2307/2804967
171220,"Taylor, C. M. 2006. Rubiacearum Americanarum Magna Hama Pars XIX. New species of Palicourea (Psychotrieae) from Ecuador, Peru, and Venezuela. Brittonia. 58 (2): 156-169.",https://doi.org/10.1663/0007-196x(2006)58[156:ramhpx]2.0.co;2
177369,"Pupulin, Franco V. & Dressler, Robert L. 2006. A new species of Ornithocephalus (Orchidaceae) from Panama. Brittonia. 58 (4): 314-317.",https://doi.org/10.1663/0007-196x(2006)58[314:ansooo]2.0.co;2
171224,"Morici, C. & Verdecia Pérez, Raúl. 2006. Coccothrinax torrida (Arecaceae), a new species from southeastern Cuba. Brittonia. 58 (2): 189-193.",https://doi.org/10.1663/0007-196x(2006)58[189:ctaans]2.0.co;2
184223,"Cornejo, Xavier & Bonifaz de Elao, Carmen. 2006. Forestiera ecuadorensis: Una nueva especie endémica de Oleaceae y un nuevo registro genérico para Ecuador. Brittonia. 58: 78-82.",https://doi.org/10.1663/0007-196x(2006)58[78:feunee]2.0.co;2
398208,"Holm-Nielsen, Lauritz B. & Haynes, Robert R. 1985. TWO new Alismatidae from Ecuador and Peru (Alismataceae and Zannichelliaceae). Brittonia. 37: 17-21.",https://doi.org/10.2307/2806237
479764,"Chen, Wen H. & Shui, Yu M. 2005. A New Species of Thrixspermum (Orchidaceae) from China. Brittonia. 57 (1): 55-58.",https://doi.org/10.1663/0007-196x(2005)057[0055:ansoto]2.0.co;2
131272,"Morales Q., J. Francisco. 2005. Estudios in las Apocynaceae Neotropicales XV: Sinopsis del género Thoreauea (Apocynoideae, Echiteae), con una nueva especie de Veracruz, México. Brittonia. 57 (3): 258-263.",https://doi.org/10.1663/0007-196x(2005)057[0258:eelanx]2.0.co;2
130102,"Boom, Brian M. 2005. A new species of Remijia (Rubiaceae) from Amazonian Brazil. Brittonia. 57 (2): 105-107.",https://doi.org/10.1663/0007-196x(2005)057[0105:ansorr]2.0.co;2
131271,"Salazar Chávez, Gerardo A. 2005. A new species of Ponthieva (Orchidaceae, Cranichidinae) from Veracruz, Mexico. Brittonia. 57 (3): 252-254.",https://doi.org/10.1663/0007-196x(2005)057[0252:ansopo]2.0.co;2
332930,"Landrum, Leslie R. 1987. A new species of Campomanesia (Myrtaceae) from Brazil. Brittonia. 39: 245-247.",https://doi.org/10.2307/2807384
25138,"Essig, Frederick B. 2002. A systematic histological study of palm fruits. VI. Subtribe Linospadicinae (Arecaceae). Brittonia. 54: 196-201.",https://doi.org/10.1663/0007-196x(2002)054[0196:ashsop]2.0.co;2
300554,"Cholewa, Anita F. & Henderson, Douglass M. 1984. Biosystematics of Sisyrinchium section Bermudiana (Iridacwae) of the Rocky Mountains. Brittonia. 36: 342-363.",https://doi.org/10.2307/2806596
329138,"Balslev, Henrik. 1980. Juncus planifolius (Juncaceae) in North America. Brittonia. 32: 51-54.",https://doi.org/10.2307/2806218
328592,"Holmgren, Noel H. 1978. An overlooked new species of Penstemon (P. immanifestus) (Scrophulariaceae) from the Great Basin. Brittonia. 30: 334-339.",https://doi.org/10.2307/2806268
175482,"Wendt, Thomas L., et al. 1985. Eschweilera mexicana (Lecythidaceae): a new family for the flora of Mexico. Brittonia. 37 (4): 347-351.",https://doi.org/10.2307/2806542
332074,"Haynes, Robert R. 1985. A new species of Najas (Najadaceae) from the southeastern U. S. A. Brittonia. 37: 392, 393.",https://doi.org/10.2307/2806556
307081,"Dressler, Robert L. 1968. Notes on Bletia (Orchidaceae). Brittonia. 30: 182-190.",https://doi.org/10.2307/2805621
332004,"Meerow, Alan W. 1985. A new species of Eucrosia and a new name in Stenomesson (Amaryllidaceae). Brittonia. 37: 305-309.",https://doi.org/10.2307/2806079
111249,"Bogler, David J. 1998. Three new species of Dasylirion (Nolinaceae) from Mexico and a clarification of the D. longissimum complex. Brittonia. 50: 71-86.",https://doi.org/10.2307/2807720
331059,"Takhtajan, Armen Leonovich. 1983. A revision of Daiswa (Trilliaceae). Brittonia. 35: 255-270.",https://doi.org/10.2307/2806025
112973,"Hernández, Lionel & Zamudio Ruiz, Sergio. 2003. Two new remarkable Nolinaceae from Central Mexico. Brittonia. 55: 226-232.",https://doi.org/10.1663/0007-196x(2003)055[0226:tnrnfc]2.0.co;2
17385,"Carrillo-Reyes, Pablo, et al. 2003. Agave rzedowskiana, a new species in subgenus Littaea (Agavaceae) from western Mexico. Brittonia. 55: 240-244.",https://doi.org/10.1663/0007-196x(2003)055[0240:aransi]2.0.co;2
25149,"Rogers, G. K. 2000. A taxonimic revision of the genus Agave (Agavaceae) in the Lesser Antilles, with an ethnobotanical hypothesis. Brittonia. 52: 218-233.",https://doi.org/10.2307/2666571
331196,"Patrick, Thomas S. 1984. Trillium sulcatum (Liliaceae), a new species of the southern Appalachians. Brittonia. 36: 26-36.",https://doi.org/10.2307/2806287
397391,"Steere, William C. & Buck, William R. 1979. Macromitrium crumianum (Musci: Orthotrichaceae), a new species from Guatemala. Brittonia. 31: 395-398.",https://doi.org/10.2307/2806133
325490,"Stone, Benjamin C. M. 1961. The genus Sararanga (Pandanaceae). Brittonia. 13: 212-224.",https://doi.org/10.2307/2805354
354379,"Wilson, F. D. 1983. The taxonomic status of Hibiscus (sect. Furcaria) berberidifolius A. Rich. (Malvaceae). Brittonia. 35: 175-179.",https://doi.org/10.2307/2805962
121535,"Amorim, André M. 2004. A new species of Heteropterys (Malpighiaceae) from the semideciduous forests of Bahia, Brazil. Brittonia. 56 (2): 143-146.",https://doi.org/10.1663/0007-196x(2004)056[0143:ansohm]2.0.co;2
23933,"Pirani, José R. 1998. A revision of Helietta and Balfourodendron (Rutaceae --- Pteleinae). Brittonia. 50: 348-380.",https://doi.org/10.2307/2807779
318654,"McVaugh, Rogers. 1951. A revision of the North American black cherries (Prunus scrotina Ehrb., and relatives). Brittonia. 7: 279-315.",https://doi.org/10.2307/2804698
479155,"Morton, Conrad V. 1957. Some West Indian Gesneriaceae. Brittonia. 9 (1): 18-24.",https://doi.org/10.2307/2804845
107628,"Aedo, Carlos, et al. 2003. Taxonomic revision of Geranium sect. Gracilia (Geraniaceae). Brittonia. 55: 93-126.",https://doi.org/10.1663/0007-196x(2003)055[0093:trogsg]2.0.co;2
319616,"Moore, Harold E. 1961. A remarkable new Geranium [exallum] from Ecuador. Brittonia. 13: 141-144.",https://doi.org/10.2307/2805350
111252,"Freiberg, M. 2000. Three new species of Gasteranthus (Gesneriaceae) from Ecuador. Brittonia. 52: 203-209.",https://doi.org/10.2307/2666514
320140,"Munz, Philip A. 1964. A new Peruvian Fuchsia [F. wurdnobii]. Brittonia. 16: 229.",https://doi.org/10.2307/2805098
120115,"Berg, Cornelius C. 2004. A new species of Ficus (Moraceae) of uncertain provenance. Brittonia. 56 (1): 54-57.",https://doi.org/10.1663/0007-196x(2004)056[0054:ansofm]2.0.co;2
79082,"Berg, Cornelius C. & Carauta, Jorge P. P. 2002. New species of Ficus (Moraceae) from Brazil. Brittonia. 54: 236-250.",https://doi.org/10.1663/0007-196x(2003)54[236:nsofmf]2.0.co;2
264268,"Barringer, Kerry A. 1985. Two new species of Esterhazya (Scrophulariaceae) from Brazil. Brittonia. 37: 195-198.",https://doi.org/10.2307/2806108
190796,"Mickel, John T. 1980. Relationships of the dissected elaphoglossoid ferns. Brittonia. 32: 109-117.",https://doi.org/10.2307/2806775
329006,"Constance, Lincoln. 1979. Three new species of Eryngium (Umbelliferae) from tropical South America. Brittonia. 31: 365-372.",https://doi.org/10.2307/2806128
127903,"Reveal, James L. & Björk, Curtis R. 2004. Eriogonum soliceps (Polygonaceae:  Eriogonoideae), a new species from east-central Idaho and southwestern Montana. Brittonia. 56 (4): 295-298.",https://doi.org/10.1663/0007-196x(2004)056[0295:espean]2.0.co;2
308979,"Reveal, James L. 1968. Notes on Eriogonum--IV. A revision of the Eriogonum deflexum complex. Brittonia. 20: 13-33.",https://doi.org/10.2307/2805458
329757,"Reveal, James L. 1981. Notes on endangered buckwheats (Eriogonum: Polygonaceae) with three newly described from the western United States. Brittonia. 33: 441-448.",https://doi.org/10.2307/2806434
308558,"Mosquin, Theodore. 1966. A new taxonmy for Epilobium angurtifolium L. (Onagraceae). Brittonia. 18: 167-188.",https://doi.org/10.2307/2805200
331433,"Koyama, Tetsuo M. 1984. A taxonomic revision of the genus Heterosmilax (Smilacaceae). Brittonia. 36: 184-205.",https://doi.org/10.2307/2806629
398315,"Ramamoorthy, T. P. & Wasshausen, Dieter C. 1985. A new name in Dyschoriste (Acanthaceae). Brittonia. 37: 358, 359.",https://doi.org/10.2307/2806546
328658,"Skog, Laurence E. 1978. New Panamanian species of Gesneriaceae. Brittonia. 30: 319-326.",https://doi.org/10.2307/2806266
257941,"Price, Robert A. 1980. Braba streptobrachia (Brassicaceae), a new species from Colorado. Brittonia. 32: 160-169.",https://doi.org/10.2307/2806784
299690,"Mathias, Mildred E. & Constance, Lincoln. 1981. Two new Umbelliferae of the Chihuahuan Desert [Aletes calcicola & Donnellsmithia coahuilensis]. Brittonia. 33: 342-346.",https://doi.org/10.2307/2806424
46133,"Aymard Corredor, Gerardo A. 2000. Dilleniaceae novae neotropicae: XI. A new subandean species of Doliocarpus. Brittonia. 52: 196-199.",https://doi.org/10.2307/2666512
463785,"De Luca, Paolo, et al. 1980. Dioon caputoi (Zamiaceae), a new species from Mexico. Brittonia. 32: 43-46.",https://doi.org/10.2307/2806216
299188,"De Luca, Paolo & Sabato, Sergio. 1979. Dioon califanoi (Zamiaceae), a new species from Mexico. Brittonia. 31: 170-173.",https://doi.org/10.2307/2806693
332793,"Lott, Emily J. 1986. Dieterlea, a new genus of Cucurbitaceae from Mexico. Brittonia. 38: 407-410.",https://doi.org/10.2307/2807088
309476,"Stern, Kingsley R. 1967. A new species of Dicentra [D. burmanica] from Burma. Brittonia. 19: 280-282.",https://doi.org/10.2307/2805780
333220,"Kuijt, Job. 1987. Miscellaneous mistletoe notes, 10-19. Brittonia. 39: 447-459.",https://doi.org/10.2307/2807328
395961,"Lewis, Harlan & Epling, Carl C. 1954. A taxonomic study of Californian delphiniums. Brittonia. 8: 1-22.",https://doi.org/10.2307/2804906
130104,"Daly, Douglas C. 2005. Dacryodes edilsonii, a new species from southwestern Amazonia.  Studies in neotropical Burseraceae XII. Brittonia. 57 (2): 118-122.",https://doi.org/10.1663/0007-196x(2005)057[0118:deansf]2.0.co;2
301330,"Hartman, Ronald L. & Kirkpatrick, Robert S. 1986. A new species of Cymopterus (Umbelliferae) from northwestern Wyoming. Brittonia. 38: 420-426.",https://doi.org/10.2307/2807092
20058,"Hartman, Ronald L. 2000. A new species of Cymopterus (Apiaceae) from the Rocky Mountain region, U.S.A. Brittonia. 52: 136-141.",https://doi.org/10.2307/2666503
299688,"Grimes, James & Packard, Patricia L. 1981. New taxa of Apiaceae, Hydrophyllaceae and Saxifragaceae from Oregon and Idaho. Brittonia. 33: 430-434.",https://doi.org/10.2307/2806432
327827,"Yuncker, Truman G. 1957. Three new species of Cuscuta from Africa and one variety from Nepal. Brittonia. 9: 133-135.",https://doi.org/10.2307/2804779
179288,"Schwartsburd, Pedro B., et al. 2007. A species of Ctenitis (Dryopteridaceae) from southern Brazil. Brittonia. 59 (1): 29-32.",https://doi.org/10.1663/0007-196x(2007)59[29:ansocd]2.0.co;2
331463,"Pruski, John F. 1984. Galea brittoniana and Galea kristiniae: two new Compositae from Brazil. Brittonia. 36: 98-103.",https://doi.org/10.2307/2806617
332450,"Turner, Billie L. 1986. A new species of Coreopsis section Pseudoagarista (Asteraceae) from Mexico. Brittonia. 38: 168-170.",https://doi.org/10.2307/2807271
362425,"Easterly, Nathan W. 1957. A morphological study of Ptilimnium. Brittonia. 9: 136-145.",https://doi.org/10.2307/2804780
263514,"Anderson, William R. 1983. Lophanthera, a genus of Malpighiaceae new to Central America. Brittonia. 35: 37-41.",https://doi.org/10.2307/2806047
332883,"Barneby, Rupert C. 1987. The fruit and tribal affinity of genus Cionomene (Menispermaceae). Brittonia. 39: 258, 259.",https://doi.org/10.2307/2807387
316532,"Howard, Richard A. 1943. Studies of the Icacinaceae--VI. Irvingbaileya and Codiocarpus, two new genera of the Icacineae. Brittonia. 5: 47-57. f. 1-3.",https://doi.org/10.2307/2804874
80805,"Delprete, Piero G. 1998. Notes on calycophyllous Rubiaceae. Part III. Systematic position of the monotypic Mexican genus Cosmocalyx and notes on the calycophyll development. Brittonia. 50: 309-317.",https://doi.org/10.2307/2807774
296680,"Mathias, Mildred E. & Constance, Lincoln. 1967. Some Umbelliferae of the Andean Paramos of South America. Brittonia. 19: 212-226.",https://doi.org/10.2307/2805771
82079,"Feuillet, Christian P. G. & Skog, Laurence E. 2002. Novae Gesneriaceae Neotropicarum XI. New genera and species from the Guianas. Brittonia. 54: 344-351.",https://doi.org/10.1663/0007-196x(2003)54[344:ngnxng]2.0.co;2
479157,"Bartram, Edwin B. 1957. Mosses of Eastern Papua, New Guinea. Brittonia. 9 (1): 32-56.",https://doi.org/10.2307/2804848
297279,"Allen, Caroline L. & Gregory, Luis E. 1951. A new Species of Licaria from Puerto Rico. Brittonia. 7: 267-269.",https://doi.org/10.2307/2804695
479748,"Lindstrom, A. J. & Hill, Kenneth D. New Species and a New Record of Cycas (Cycadaceae) from Thailand. Brittonia. 54 (4): 298-304.",https://doi.org/10.1663/0007-196x(2003)54[298:nsaanr]2.0.co;2
265603,"Daly, Douglas C. 1987. Studies in neotropical Burseraceae I. A synopsis of the genus Crepidospermum. Brittonia. 39: 51-58.",https://doi.org/10.2307/2806974
300869,"Dorr, Laurence J. & Diggs, George M. 1985. A new species of Comarostaphylis (Ericaceae, Arbuteae) from Tamaulipas, Mexico. Brittonia. 37: 378-381.",https://doi.org/10.2307/2806552
332524,"Joyal, Elaine. 1986. A new species of Collomia (Polemoniaceae) from the Great Basin. Brittonia. 38: 243-248.",https://doi.org/10.2307/2807349
