taxonID,description,type,bibliographicCitation,urls,rightsHolder,source,rights,license
wfo-0000780050,Known only from limestone rocks at low altitude in westernmost Cuba; below 200 m elevation.,distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000780046,Poor rather sandy soils of central and upper Amazonia; below 500 m elevation.,distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779971,"Costa Rica to northern Venezuela and Ecuador, mostly in wet forests from low to middle elevations; near sea level to 1500 m elevation.",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779970,Endemic to the dry forest of coastal Ecuador and adjacent Peru; sea level to 150 m elevation.,distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779969,"Endemic to the Cordillera Central of the Dominican Republic from (1000-)1200-1900 m in altitude in mixed pine-broadleaf cloud forest, the highest altitude of any Hispaniolan Tabebuia.",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779968,"Restricted to isolated patches of Holdridge system premontane humid forest at 1200-2600 m in the Andes. Collected in northern Colombia, the western slopes of the Andes in southern Ecuador, and around the moister fringes of the Huancabamba depression in Peru.",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779966,Coastal thickets on limestone rocks in the Baracoa region of eastern Cuba; below 100 m elevation.,distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779963,Known only from the type from interior Bahia in carrasco vegetation on rocks.,distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779962,Known mostly from tall semievergreen forest in the Rio Doce Valley of coastal Brazil; one collection from adjacent Bahia; below 200 m elevation.,distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779961,Endemic to edaphic caatinga on rock outcrops in Minas Gerais State near the border with Bahia; below 200 m elevation.,distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779960,Endemic to the campos rupestres of the Serra do Cipo region of Minas Gerais.,distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779955,"Endemic to upland forest in central Dominican Republic in Peravia, La Vega, and Santiago Provinces; 800-1400 m.",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779954,"Coastal mountains of São Paulo and Rio de Janeiro States, 400-760 m alt., where it is apparently an edaphic specialist in poorly drained swampy areas.",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779953,"Endemic to the Rio Doce Valley of coastal Brazil where it occurs in tall semi-evergreen forest, below 50 m elevation.",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779950,"Endemic to Los Haitises, the karst limestone region on the south side of the Bahia de Samaná; near sea level.",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779903,"Dry Andean slopes, mostly along streambeds, northwestern Argentina and southern Bolivia; 700-2900 m.",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779902,"Endemic to Ica Department, Peru, where occurring in sandy areas, especially along rivers; from 450-1200 m alt. (also one collection from nahe den Meere).",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779723,"Native to tropical Africa but extensively cultivated throughout the tropics as an ornamental and shade tree. In the Neotropics it often sets fruit and at times is spontaneous, especially in the Antilles where it is becoming established as a weedy second growth tree species.",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779607,"Known only from the type collection from the caatinga of Bahia, Brazil.",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779513,"Middle Magdalena region of Boyacá, and (presumably) Antioquia States at altitudes of about 200 m.",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779481,"Dry thorn scrub forests of the Yucatan Peninsula, disjunct in Colima State on the Pacific coast of Mexico.",distribution,"Gentry, Alwyn H. 1980. Bignoniaceae--Part 1. (Crescentieae and Tourrettieae). Fl. Neotrop. Monogr. 25: 1-130.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,26187,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779478,"Endemic to the Petén region of northern Guatemala and adjacent Mexico, below 100 m alt.",distribution,"Gentry, Alwyn H. 1980. Bignoniaceae--Part 1. (Crescentieae and Tourrettieae). Fl. Neotrop. Monogr. 25: 1-130.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,26187,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000779431,Known only from the type locality and environs.,distribution,"Gentry, Alwyn H. 1980. Bignoniaceae--Part 1. (Crescentieae and Tourrettieae). Fl. Neotrop. Monogr. 25: 1-130.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,26187,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000778875,"Northern coast of eastern Brazil from eastern Pará to Ceará; also recently discovered at Saül, French Guiana; near sea level to 200 m elevation.",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000778873,"Endemic to white sand campinas of the Rio Madeira drainage in the border area between Amazonas, Rondonia, and Mato Grosso States in southern Amazonian Brazil.",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000778871,Endemic to the restingas of the south central coast of Bahia in the Ilhéus region; below 50 m elevation.,distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000778870,"Known only from central Bahia, Brazil, and from the Serra dos Carajás; in Bahia in the mata de cipo and adjacent cerrado in the upper Rio das Contas-Rio Una drainage; in the Serra dos Carajás in scrubby vegetation on ferrous outcrops; 600-800 m elevation.",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000778866,"Endemic to the Itatiaia National Park area of the Serra da Mantiqueira of Brazil’s Rio de Janeiro State, 500 to 1000 m.",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000778864,"Known only from Pará, Brazil from the sandy poorly drained floodplain of the Rio Cururu on the Alto Tapajos; alt. 200 m.",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000778863,Restricted to the peculiar area of dog-tooth limestone in southern Haiti and the Barahona Peninsula of the Dominican Republic; 50-200 m elevation.,distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000778856,"Serpentine barrens of central and eastern Cuba in Las Villas, Camagüey, and Oriente Provinces.",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000778852,"Northern Argentina (Salta) and Paraguay to Bolivia, Mato Grosso and western Minas Gerais; cerrado and savanna; 150-1300 m elevation.",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000778851,"Cerrado and campos cerrados from São Paulo and the Sierra de Amambay of Paraguay to Mato Grosso, Goiás, and Minas Gerais; 500-800 m elevation.",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
wfo-0000778848,"Moist forests of Nechi area of northern Colombia and adjacent sector of Magdalena Valley, mostly around the north tip of the Cordillera Central; 50-600 m elevation.",distribution,"Gentry, Alwyn H. 1992. Bignoniaceae--part II (Tribe Tecomeae). Fl. Neotrop. Monogr. 25: 1-370.",http://www.jstor.org/stable/4393739,The New York Botanical Garden,472148,Content licensed under Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License,https://creativecommons.org/licenses/by-nc-sa/3.0/
