wfo_id,locality,tdwg_level3,wcvp_geo_note,ipni_id,powo_id,wcvp_family,wcvp_genus,wcvp_taxon_name
wfo-0000268442,"Costa Rica",COS,"Costa Rica",314252-2,314252-2,Araceae,Philodendron,"Philodendron aromaticum"
wfo-0000268616,"Costa Rica",COS,"Costa Rica to Colombia",300834-2,300834-2,Araceae,Philodendron,"Philodendron ensifolium"
wfo-0000268930,"Costa Rica",COS,"Costa Rica to NW. Colombia",303062-2,303062-2,Araceae,Philodendron,"Philodendron rayanum"
wfo-0000267861,"Costa Rica",COS,"Costa Rica to Brazil",303392-2,303392-2,Verbenaceae,Petrea,"Petrea aspera"
wfo-0000268446,"Costa Rica",COS,"SE. Mexico to C. America, SW. Colombia",87652-1,87652-1,Araceae,Philodendron,"Philodendron aurantiifolium"
wfo-0000269030,"Costa Rica",COS,"Costa Rica to Colombia",314463-2,314463-2,Araceae,Philodendron,"Philodendron straminicaule"
wfo-0000268987,"Costa Rica",COS,"Jamaica, Mexico to Ecuador",88000-1,88000-1,Araceae,Philodendron,"Philodendron schottii"
wfo-0000268915,"Costa Rica",COS,"C. America",314450-2,314450-2,Araceae,Philodendron,"Philodendron pterotum"
wfo-0000268691,"Costa Rica",COS,"Costa Rica to Ecuador",304336-2,304336-2,Araceae,Philodendron,"Philodendron herbaceum"
wfo-0001405757,"Costa Rica",COS,"Costa Rica to Ecuador",302761-2,302761-2,Araceae,Philodendron,"Philodendron rhodoaxis subsp. lewisii"
wfo-0000268746,"Costa Rica",COS,"W. Costa Rica",193086-2,193086-2,Araceae,Philodendron,"Philodendron lancigerum"
wfo-0000268663,"Costa Rica",COS,"Costa Rica to NW. Colombia",314282-2,314282-2,Araceae,Philodendron,"Philodendron grayumii"
wfo-0000268447,"Costa Rica",COS,"C. America, SW. Colombia",77169773-1,77169773-1,Araceae,Philodendron,"Philodendron aurantiifolium subsp. aurantiifolium"
wfo-0000268735,"Costa Rica",COS,"Costa Rica to W. Panama",314294-2,314294-2,Araceae,Philodendron,"Philodendron knappiae"
wfo-0000268632,"Costa Rica",COS,"Costa Rica to W. Colombia",314274-2,314274-2,Araceae,Philodendron,"Philodendron findens"
wfo-0000269071,"Costa Rica",COS,"S. Mexico to Venezuela and Ecuador",300040-2,300040-2,Araceae,Philodendron,"Philodendron tuerckheimii"
wfo-0000269984,"Costa Rica",COS,"Costa Rica to Ecuador and Brazil (Rondônia)",194361-2,194361-2,Orchidaceae,Phragmipedium,"Phragmipedium longifolium"
wfo-0000268448,"Costa Rica",COS,"SE. Mexixo to C. America",990041-1,990041-1,Araceae,Philodendron,"Philodendron aurantiifolium subsp. calderense"
wfo-0000268660,"Costa Rica",COS,"SE. Nicaragua to Ecuador",193051-2,193051-2,Araceae,Philodendron,"Philodendron grandipes"
wfo-0000269032,"Costa Rica",COS,"Costa Rica to NW. Venezuela and Ecuador",282668-2,282668-2,Araceae,Philodendron,"Philodendron strictum"
wfo-0000268513,"Costa Rica",COS,"S. Costa Rica",314258-2,314258-2,Araceae,Philodendron,"Philodendron chirripoense"
wfo-0000268944,"Costa Rica",COS,"SE. Nicaragua to Panama",77170191-1,77170191-1,Araceae,Philodendron,"Philodendron rigidifolium subsp. rigidifolium"
wfo-0000268943,"Costa Rica",COS,"SE. Nicaragua to Panama",193165-2,193165-2,Araceae,Philodendron,"Philodendron rigidifolium"
wfo-0000268449,"Costa Rica",COS,"Costa Rica",192971-2,192971-2,Araceae,Philodendron,"Philodendron auriculatum"
wfo-0000268641,"Costa Rica",COS,"Trop. America",87769-1,87769-1,Araceae,Philodendron,"Philodendron fragrantissimum"
wfo-0000269023,"Costa Rica",COS,"SE. Nicaragua to Ecuador",314461-2,314461-2,Araceae,Philodendron,"Philodendron squamicaule"
wfo-0000268723,"Costa Rica",COS,"Mexico to N. South America, W. Cuba, Cayman Is.",87821-1,87821-1,Araceae,Philodendron,"Philodendron jacquinii"
wfo-0000268763,"Costa Rica",COS,"Nicaragua to Colombia",77168949-1,77168949-1,Araceae,Philodendron,"Philodendron ligulatum var. ligulatum"
wfo-0000268895,"Costa Rica",COS,"Nicaragua to Ecuador",193147-2,193147-2,Araceae,Philodendron,"Philodendron platypetiolatum"
wfo-0000268919,"Costa Rica",COS,"Costa Rica to Ecuador",193158-2,193158-2,Araceae,Philodendron,"Philodendron purpureoviride"
wfo-0000268857,"Costa Rica",COS,"SE. Nicaragua to Ecuador",300781-2,300781-2,Araceae,Philodendron,"Philodendron opacum"
wfo-0000268455,"Costa Rica",COS,"Nicaragua to NW. Colombia",314253-2,314253-2,Araceae,Philodendron,"Philodendron bakeri"
wfo-0000268904,"Costa Rica",COS,"C. America",193153-2,193153-2,Araceae,Philodendron,"Philodendron popenoei"
wfo-0000269051,"Costa Rica",COS,"C. America to Venezuela and Ecuador",314466-2,314466-2,Araceae,Philodendron,"Philodendron tenue"
wfo-0000268757,"Costa Rica",COS,"SE. Nicaragua to NW. Ecuador",314296-2,314296-2,Araceae,Philodendron,"Philodendron lentii"
wfo-0000268967,"Costa Rica",COS,"Mexico to Venezuela",87989-1,87989-1,Araceae,Philodendron,"Philodendron sagittifolium"
wfo-0000268927,"Costa Rica",COS,"Mexico to Colombia",314452-2,314452-2,Araceae,Philodendron,"Philodendron radiatum"
wfo-0000268939,"Costa Rica",COS,"C. & S. Trop. America",87975-1,87975-1,Araceae,Philodendron,"Philodendron rhodoaxis"
wfo-4000029305,"Costa Rica",COS,"C. & W. South America to NW. Brazil",31430-1,31430-1,Arecaceae,Pholidostachys,Pholidostachys
wfo-0000269055,"Costa Rica",COS,"C. Costa Rica to W. Panama",314468-2,314468-2,Araceae,Philodendron,"Philodendron thalassicum"
wfo-0000273956,"Costa Rica",COS,"Tropics & Subtropics",317684-2,317684-2,Araceae,Pistia,"Pistia stratiotes"
wfo-4000029753,"Costa Rica",COS,"S. Mexico to Trop. America",30005049-2,30005049-2,Myrtaceae,Pimenta,Pimenta
wfo-0000272021,"Costa Rica",COS,"Costa Rica to NW. Venezuela and Peru",354635-1,354635-1,Phyllanthaceae,Phyllanthus,"Phyllanthus salviifolius"
wfo-0000273391,"Costa Rica",COS,"S. Mexico to C. America, Caribbean",196799-2,196799-2,Myrtaceae,Pimenta,"Pimenta dioica"
wfo-0000273970,"Costa Rica",COS,"C. America to N. Venezuela",760476-1,760476-1,Rubiaceae,Pittoniotis,"Pittoniotis trichantha"
wfo-4000029892,"Costa Rica",COS,"Tropics & Subtropics",2869-1,2869-1,Araceae,Pistia,Pistia
wfo-0000274538,"Costa Rica",COS,"SC. & E. Canada to EC. & E. U.S.A., Costa Rica",651799-1,651799-1,Orchidaceae,Platanthera,"Platanthera lacera"
wfo-0000272306,"Costa Rica",COS,"Trop. & Subtrop. Asia to N. Australia",77169036-1,77169036-1,Phyllanthaceae,Phyllanthus,"Phyllanthus urinaria subsp. urinaria"
wfo-0000272206,"Costa Rica",COS,"Tanzania to Mozambique, SW. Arabian Pen., W. Indian Ocean",354756-1,354756-1,Phyllanthaceae,Phyllanthus,"Phyllanthus tenellus"
wfo-4000030056,"Costa Rica",COS,"Macaronesia, N. Africa, Eurasia, N. & C. America, Cuba",331266-2,331266-2,Orchidaceae,Platanthera,Platanthera
wfo-0000272317,"Costa Rica",COS,"Costa Rica",195048-2,195048-2,Phyllanthaceae,Phyllanthus,"Phyllanthus valerii"
wfo-0000273397,"Costa Rica",COS,"C. America",196803-2,196803-2,Myrtaceae,Pimenta,"Pimenta guatemalensis"
wfo-0000272302,"Costa Rica",COS,"Trop. & Subtrop. Asia to N. Australia",354815-1,354815-1,Phyllanthaceae,Phyllanthus,"Phyllanthus urinaria"
wfo-0000272115,"Costa Rica",COS,"S. Costa Rica",195020-2,195020-2,Phyllanthaceae,Phyllanthus,"Phyllanthus skutchii"
wfo-0000272213,"Costa Rica",COS,"Tanzania to Mozambique, W. Indian Ocean",77171817-1,77171817-1,Phyllanthaceae,Phyllanthus,"Phyllanthus tenellus var. tenellus"
wfo-0000272148,"Costa Rica",COS,"Mexico to Trop. America",195027-2,195027-2,Phyllanthaceae,Phyllanthus,"Phyllanthus stipulatus"
wfo-4000029920,"Costa Rica",COS,"S. Mexico to Venezuela and Ecuador",35127-1,35127-1,Rubiaceae,Pittoniotis,Pittoniotis
wfo-0001141111,"Costa Rica",COS,"Trop. & Subtrop. America",165781-3,165781-3,Malvaceae,Melochia,"Melochia pyramidata var. pyramidata"
wfo-0001105083,"Costa Rica",COS,"Subalpine & Temp. to Andes Mts.",136940-3,136940-3,Montiaceae,Montia,"Montia fontana subsp. fontana"
wfo-0001240685,"Costa Rica",COS,"Tropics & Subtropics",77226145-1,77226145-1,Podostemaceae,Tristicha,"Tristicha trifaria subsp. trifaria"
wfo-0001143073,"Costa Rica",COS,"Mexico to C. America, S. Florida to Caribbean",77225975-1,77225975-1,Passifloraceae,Turnera,"Turnera ulmifolia var. ulmifolia"
wfo-0001249731,"Costa Rica",COS,"Mexico (Chiapas) to C. America",77226672-1,77226672-1,Polygonaceae,Triplaris,"Triplaris melaenodendron subsp. melaenodendron"
wfo-0001076664,"Costa Rica",COS,"New World",77226463-1,77226463-1,Malvaceae,Malvastrum,"Malvastrum coromandelianum subsp. coromandelianum"
wfo-0001272297,"Costa Rica",COS,"Colombia to N. South America",77226575-1,77226575-1,Sapindaceae,Melicoccus,"Melicoccus oliviformis subsp. oliviformis"
wfo-1200036644,"Costa Rica",COS,"Trop. & Subtrop. America",77226326-1,77226326-1,Plantaginaceae,Mecardonia,"Mecardonia procumbens var. procumbens"
wfo-0001077805,"Costa Rica",COS,"Mexico to Trinidad and Peru",77226620-1,77226620-1,Malvaceae,Malvaviscus,"Malvaviscus arboreus var. arboreus"
wfo-0001138321,"Costa Rica",COS,"New World",77225634-1,77225634-1,Linderniaceae,Lindernia,"Lindernia dubia var. dubia"
wfo-0001022438,"Costa Rica",COS,"C. America to W. Colombia",77225617-1,77225617-1,Solanaceae,Lycianthes,"Lycianthes maxonii var. maxonii"
wfo-0001239119,"Costa Rica",COS,"Macaronesia, Medit. to Pakistan and Sahara",77226426-1,77226426-1,Malvaceae,Malva,"Malva parviflora var. parviflora"
wfo-0001237874,"Costa Rica",COS,"Mexico to Trop. America",77226717-1,77226717-1,Primulaceae,Myrsine,"Myrsine coriacea subsp. coriacea"
wfo-0001140284,"Costa Rica",COS,Asia,77226130-1,77226130-1,Mazaceae,Mazus,"Mazus pumilus var. pumilus"
wfo-0001083754,"Costa Rica",COS,"Mexico to N. Colombia, W. Cuba, S. Caribbean to Venezuela",77226231-1,77226231-1,Meliaceae,Trichilia,"Trichilia trifolia subsp. trifolia"
wfo-0001044989,"Costa Rica",COS,"C. Mexico to S. Trop. America",77228089-1,77228089-1,Acanthaceae,Aphelandra,"Aphelandra aurantiaca var. aurantiaca"
wfo-0001247373,"Costa Rica",COS,"SE. U.S.A. to NW. Venezuela and N. Argentina, Caribbean",77228571-1,77228571-1,Caryophyllaceae,Arenaria,"Arenaria lanuginosa var. lanuginosa"
wfo-0001046168,"Costa Rica",COS,"S. Ontario to W. South America",108492-3,108492-3,Amaranthaceae,Amaranthus,"Amaranthus hybridus subsp. hybridus"
wfo-0001075986,"Costa Rica",COS,"Tropics & Subtropics",77228008-1,77228008-1,Lythraceae,Ammannia,"Ammannia auriculata var. auriculata"
wfo-0001039981,"Costa Rica",COS,"Indian Subcontinent to N. & E. Australia",77228359-1,77228359-1,Acanthaceae,Asystasia,"Asystasia gangetica var. gangetica"
wfo-0001266050,"Costa Rica",COS,"Mexico to W. South America",77228477-1,77228477-1,Primulaceae,Ardisia,"Ardisia pellucida subsp. pellucida"
wfo-0001246657,"Costa Rica",COS,"Honduras to NW. Colombia",77228131-1,77228131-1,Primulaceae,Ardisia,"Ardisia opegrapha subsp. opegrapha"
wfo-1200028357,"Costa Rica",COS,"SE. U.S.A. to Caribbean, Mexico to N. South America and Peru",77225921-1,77225921-1,Urticaceae,Pilea,"Pilea microphylla var. microphylla"
wfo-0001134993,"Costa Rica",COS,"Mexico to S. Trop. America",77225997-1,77225997-1,Sapindaceae,Paullinia,"Paullinia clavigera var. clavigera"
wfo-0001133128,"Costa Rica",COS,"S. Mexico to N. South America, Caribbean",77226350-1,77226350-1,Rutaceae,Pilocarpus,"Pilocarpus racemosus subsp. racemosus"
wfo-0001134992,"Costa Rica",COS,"Costa Rica to Bolivia and N. Brazil",77226408-1,77226408-1,Sapindaceae,Paullinia,"Paullinia obovata subsp. obovata"
wfo-1200028362,"Costa Rica",COS,"S. Mexico to Ecuador, Florida to Caribbean",77225907-1,77225907-1,Urticaceae,Pilea,"Pilea herniarioides var. herniarioides"
wfo-0001236553,"Costa Rica",COS,"Mexico to Ecuador",77226652-1,77226652-1,Urticaceae,Pouzolzia,"Pouzolzia guatemalana var. guatemalana"
wfo-0001250167,"Costa Rica",COS,"Costa Rica, S. Venezuela to Bolivia",77226403-1,77226403-1,Lauraceae,Persea,"Persea pseudofasciculata var. pseudofasciculata"
wfo-0001140501,"Costa Rica",COS,"Mexico to Trop. America",77226865-1,77226865-1,Staphyleaceae,Turpinia,"Turpinia occidentalis subsp. occidentalis"
wfo-0001143097,"Costa Rica",COS,"Trop. America",77226226-1,77226226-1,Passifloraceae,Piriqueta,"Piriqueta viscosa subsp. viscosa"
wfo-0001236073,"Costa Rica",COS,"Mexico to Venezuela and Peru, Puerto Rico, Trinidad",77225914-1,77225914-1,Urticaceae,Pouzolzia,"Pouzolzia occidentalis var. occidentalis"
wfo-0001143651,"Costa Rica",COS,"C. America to N. Venezuela and Peru, Caribbean",77226773-1,77226773-1,Urticaceae,Pilea,"Pilea nummulariifolia var. nummulariifolia"
wfo-0001074164,"Costa Rica",COS,"Costa Rica, S. Trop. America",77227814-1,77227814-1,Loganiaceae,Strychnos,"Strychnos mitscherlichii var. mitscherlichii"
wfo-0001046217,"Costa Rica",COS,"Trop. & Subtrop. Asia to N. Australia",77227121-1,77227121-1,Amaranthaceae,Achyranthes,"Achyranthes aspera var. aspera"
wfo-0001234810,"Costa Rica",COS,"S. Mexico to C. America",77227465-1,77227465-1,Marcgraviaceae,Souroubea,"Souroubea loczyi subsp. loczyi"
wfo-0001233796,"Costa Rica",COS,"Nicaragua to Colombia",77227749-1,77227749-1,Moraceae,Sorocea,"Sorocea pubivena subsp. pubivena"
wfo-0001077889,"Costa Rica",COS,"Trop. & Subtrop. Old World",77227140-1,77227140-1,Malvaceae,Abutilon,"Abutilon hirtum var. hirtum"
wfo-0001367489,"Costa Rica",COS,"Trop. & Subtrop. Asia",167505-3,167505-3,Malvaceae,Abelmoschus,"Abelmoschus moschatus subsp. moschatus"
wfo-0001237889,"Costa Rica",COS,"S. Mexico to Peru",77227558-1,77227558-1,Primulaceae,Stylogyne,"Stylogyne turbacensis subsp. turbacensis"
wfo-0001077671,"Costa Rica",COS,"Trop. & Subtrop. Old World",87332-3,87332-3,Malvaceae,Sida,"Sida rhombifolia subsp. rhombifolia"
wfo-0001240666,"Costa Rica",COS,"Mexico to Trop. America, Trop. Africa, Madagascar",77226978-1,77226978-1,Ochnaceae,Sauvagesia,"Sauvagesia erecta subsp. erecta"
wfo-0001265836,"Costa Rica",COS,"Nicaragua to Panama",77228031-1,77228031-1,Juglandaceae,Alfaroa,"Alfaroa costaricensis subsp. costaricensis"
wfo-0001093101,"Costa Rica",COS,"C. Mexico to Trop. America",77227576-1,77227576-1,Piperaceae,Piper,"Piper marginatum var. marginatum"
wfo-0001093056,"Costa Rica",COS,"Florida to Trop. America",77226147-1,77226147-1,Piperaceae,Peperomia,"Peperomia obtusifolia var. obtusifolia"
wfo-0001091174,"Costa Rica",COS,"SE. Mexico to C. America",77226752-1,77226752-1,Passifloraceae,Passiflora,"Passiflora platyloba var. platyloba"
wfo-0001091175,"Costa Rica",COS,"Trop. & Subtrop. America",77226289-1,77226289-1,Passifloraceae,Passiflora,"Passiflora foetida var. foetida"
wfo-0001235404,"Costa Rica",COS,"Trop. & Subtrop. America",77225905-1,77225905-1,Petiveriaceae,Petiveria,"Petiveria alliacea var. alliacea"
wfo-0001094343,"Costa Rica",COS,"Tropics & Subtropics",77226473-1,77226473-1,Piperaceae,Peperomia,"Peperomia tetraphylla var. tetraphylla"
wfo-0001140400,"Costa Rica",COS,"SE. Mexico to C. America, Greater Antilles",77226532-1,77226532-1,Picramniaceae,Picramnia,"Picramnia antidesma subsp. antidesma"
wfo-0001143094,"Costa Rica",COS,"S. Mexico to Trop. America",77226638-1,77226638-1,Passifloraceae,Piriqueta,"Piriqueta cistoides subsp. cistoides"
wfo-0001261903,"Costa Rica",COS,"Costa Rica to NW. Venezuela and Ecuador",77227223-1,77227223-1,Piperaceae,Peperomia,"Peperomia choroniana var. choroniana"
wfo-0001248895,"Costa Rica",COS,"Trop. & Subtrop. America, Trop. Africa, Madagascar",77225962-1,77225962-1,Piperaceae,Peperomia,"Peperomia pellucida var. pellucida"
wfo-0001024923,"Costa Rica",COS,"Mexico to W. Venezuela",77226578-1,77226578-1,Solanaceae,Physalis,"Physalis pruinosa var. pruinosa"
wfo-0001093773,"Costa Rica",COS,"Mexico to Trop. America",77226654-1,77226654-1,Piperaceae,Piper,"Piper aduncum var. aduncum"
wfo-0001093880,"Costa Rica",COS,"C. & S. Trop. America",77226558-1,77226558-1,Piperaceae,Peperomia,"Peperomia ouabianae var. ouabianae"
wfo-0001105260,"Costa Rica",COS,"Macaronesia, Trop. Africa, Medit. to Pakistan and Arabian Pen.",77227862-1,77227862-1,Portulacaceae,Portulaca,"Portulaca oleracea var. oleracea"
wfo-0001093045,"Costa Rica",COS,"S. Florida to Trop. America",77226787-1,77226787-1,Piperaceae,Peperomia,"Peperomia glabella var. glabella"
wfo-0001066588,"Costa Rica",COS,"S. Thailand to Queensland",77228652-1,77228652-1,Annonaceae,Cananga,"Cananga odorata var. odorata"
wfo-0001217403,"Costa Rica",COS,"Temp. Eurasia, N. Africa",77228381-1,77228381-1,Brassicaceae,Capsella,"Capsella bursa-pastoris subsp. bursa-pastoris"
wfo-0001083614,"Costa Rica",COS,"Costa Rica to NE. Argentina",77228188-1,77228188-1,Meliaceae,Cabralea,"Cabralea canjerana subsp. canjerana"
wfo-0001084991,"Costa Rica",COS,"Mexico to C. America",77228552-1,77228552-1,Moraceae,Castilla,"Castilla elastica subsp. elastica"
wfo-0001047691,"Costa Rica",COS,"C. America to Colombia",77228545-1,77228545-1,Ericaceae,Cavendishia,"Cavendishia complectens subsp. complectens"
wfo-0001217224,"Costa Rica",COS,"Mexico to S. South America",77227986-1,77227986-1,Brassicaceae,Cardamine,"Cardamine bonariensis subsp. bonariensis"
wfo-0001084988,"Costa Rica",COS,"Mexico to C. America, Caribbean",77228909-1,77228909-1,Moraceae,Brosimum,"Brosimum alicastrum subsp. alicastrum"
wfo-1200038872,"Costa Rica",COS,"Mexico to N. Argentina, SE. & S. Brazil, Hispaniola",77227996-1,77227996-1,Orobanchaceae,Castilleja,"Castilleja arvensis var. arvensis"
wfo-1200035327,"Costa Rica",COS,"Trop. & Subtrop. America",77228716-1,77228716-1,Scrophulariaceae,Capraria,"Capraria biflora subsp. biflora"
wfo-0001249626,"Costa Rica",COS,"Mexico to NW. Venezuela and Peru",77228072-1,77228072-1,Burseraceae,Bursera,"Bursera graveolens subsp. graveolens"
wfo-0001240370,"Costa Rica",COS,"Costa Rica",77228311-1,77228311-1,Ericaceae,Cavendishia,"Cavendishia melastomoides var. melastomoides"
wfo-0001136616,"Costa Rica",COS,"Mexico to Venezuela and Bolivia",77228368-1,77228368-1,Calceolariaceae,Calceolaria,"Calceolaria mexicana subsp. mexicana"
wfo-0001047896,"Costa Rica",COS,"Costa Rica to Panama",77227944-1,77227944-1,Ericaceae,Cavendishia,"Cavendishia megabracteata var. megabracteata"
wfo-0001047884,"Costa Rica",COS,"Costa Rica to Panama",77227939-1,77227939-1,Ericaceae,Cavendishia,"Cavendishia chiriquiensis var. chiriquiensis"
wfo-0001047822,"Costa Rica",COS,"Costa Rica to Panama",77228412-1,77228412-1,Ericaceae,Cavendishia,"Cavendishia atroviolacea var. atroviolacea"
wfo-0001020017,"Costa Rica",COS,"Colombia to N. Argentina and C. & S. Brazil",77228220-1,77228220-1,Solanaceae,Capsicum,"Capsicum baccatum var. baccatum"
wfo-0001237166,"Costa Rica",COS,"Costa Rica to NW. Venezuela and Ecuador",77228875-1,77228875-1,Calceolariaceae,Calceolaria,"Calceolaria microbefaria subsp. microbefaria"
wfo-1200064916,"Costa Rica",COS,"Costa Rica to S. Trop. America",77228882-1,77228882-1,Calophyllaceae,Calophyllum,"Calophyllum brasiliense var. brasiliense"
wfo-0001235049,"Costa Rica",COS,"Azores, W. Europe to Medit. and India",165550-3,165550-3,Amaranthaceae,Beta,"Beta vulgaris subsp. vulgaris"
wfo-0001105153,"Costa Rica",COS,"Mexico to NW. Venezuela and NW. Argentina",77228818-1,77228818-1,Montiaceae,Calandrinia,"Calandrinia acaulis var. acaulis"
wfo-0001316375,"Costa Rica",COS,"Temp. Eurasia to Arabian Pen., Macaronesia, N. & S. Africa",77227281-1,77227281-1,Plantaginaceae,Plantago,"Plantago major subsp. major"
wfo-0001141355,"Costa Rica",COS,"Mexico to C. America",77227765-1,77227765-1,Styracaceae,Styrax,"Styrax glabrescens var. glabrescens"
wfo-0001220985,"Costa Rica",COS,"SW. U.S.A. to Brazil and Paraguay, Caribbean",77227772-1,77227772-1,Plantaginaceae,Stemodia,"Stemodia durantifolia var. durantifolia"
wfo-1200031378,"Costa Rica",COS,"Mexico to Trop. America",77227242-1,77227242-1,Gentianaceae,Schultesia,"Schultesia guianensis var. guianensis"
wfo-0001252900,"Costa Rica",COS,"Mexico to C. America",77227039-1,77227039-1,Sapindaceae,Serjania,"Serjania cardiospermoides var. cardiospermoides"
wfo-0001141167,"Costa Rica",COS,"Florida to S. Trop. America",77227333-1,77227333-1,Malvaceae,Sterculia,"Sterculia apetala var. apetala"
wfo-0001250122,"Costa Rica",COS,"Costa Rica to NW. Venezuela and Ecuador",77227065-1,77227065-1,Piperaceae,Piper,"Piper longispicum var. longispicum"
wfo-0001248096,"Costa Rica",COS,"Trop. & Subtrop. America",77227877-1,77227877-1,Sapindaceae,Sapindus,"Sapindus saponaria subsp. saponaria"
wfo-0001141353,"Costa Rica",COS,"Mexico to C. America",77227295-1,77227295-1,Styracaceae,Styrax,"Styrax argenteus var. argenteus"
wfo-0001265178,"Costa Rica",COS,"Mexico (Oaxaca, Chiapas) to C. America",77227148-1,77227148-1,Gesneriaceae,Solenophora,"Solenophora calycosa subsp. calycosa"
wfo-1000021824,"Costa Rica",COS,"N. & W. Mexico to C. America",77216787-1,77216787-1,Cistaceae,Crocanthemum,"Crocanthemum chihuahuense"
wfo-1000021741,"Costa Rica",COS,"Costa Rica to W. Panama",77216788-1,77216788-1,Cleomaceae,Cleome,"Cleome formosa"
wfo-0001127916,"Costa Rica",COS,"Trop. & Subtrop. America",77233585-1,77233585-1,Aspleniaceae,Thelypteris,"Thelypteris resinifera var. resinifera"
wfo-0001119275,"Costa Rica",COS,"Trop. America",77233647-1,77233647-1,Aspleniaceae,Thelypteris,"Thelypteris decussata var. decussata"
wfo-0001119690,"Costa Rica",COS,"C. America to Venezuela, Caribbean",77233593-1,77233593-1,Aspleniaceae,Thelypteris,"Thelypteris glandulosa var. glandulosa"
wfo-1000021891,"Costa Rica",COS,"Costa Rica",77214650-1,77214650-1,Sapindaceae,Cupania,"Cupania quepoarum"
wfo-1000021732,"Costa Rica",COS,"Costa Rica to S. Trop. America",77214674-1,77214674-1,Vitaceae,Cissus,"Cissus lombardiana"
wfo-0001122080,"Costa Rica",COS,"Trop. America",77233618-1,77233618-1,Aspleniaceae,Thelypteris,"Thelypteris pachyrhachis var. pachyrhachis"
