taxonID,description,type,source,identifier,reference,license
wfo-0000726830,"An aromatic viscid herb, up to 2-3 ft. high, woody at the base",morphology,urn:kew.org:fwta:spec:desc:229,urn:lsid:ipni.org:names:49736-1,,
wfo-0000726830,"Pink, purple-lilac (or sometimes white) flowers  a musk-like scent.",morphology,urn:kew.org:fwta:spec:desc:230,urn:lsid:ipni.org:names:49736-1,,
wfo-0000726842,"Erect herb up to 1 ft. high, with crimson stems",morphology,urn:kew.org:fwta:spec:desc:231,urn:lsid:ipni.org:names:49754-1,,
wfo-0000726842,Flowers pale blue.,morphology,urn:kew.org:fwta:spec:desc:232,urn:lsid:ipni.org:names:49754-1,,
wfo-0000726860,"Herb, erect, branched, with 4-angled glabrous stems, spongy at the base whenin damp ground, and the lower leaves become pinnatifid, like those of Myriophyllum, if submerged",morphology,urn:kew.org:fwta:spec:desc:233,urn:lsid:ipni.org:names:49782-1,,
wfo-0000726860,"Flowers 3/4 in. long, violet-purple.",morphology,urn:kew.org:fwta:spec:desc:234,urn:lsid:ipni.org:names:49782-1,,
wfo-0000726868,Low herb with long creeping stems rooting at the nodes,morphology,urn:kew.org:fwta:spec:desc:235,urn:lsid:ipni.org:names:49789-1,,
wfo-0000726868,Flowers pale mauve,morphology,urn:kew.org:fwta:spec:desc:236,urn:lsid:ipni.org:names:49789-1,,
wfo-0000726878,"An erect herb up to 2 ft. high, with angled, hispid stems, becoming glabrescent",morphology,urn:kew.org:fwta:spec:desc:238,urn:lsid:ipni.org:names:49804-1,,
wfo-0000726878,Mauve flowers about 3/4 in. long.,morphology,urn:kew.org:fwta:spec:desc:239,urn:lsid:ipni.org:names:49804-1,,
wfo-0000393347,"Pale bluish or lilac or nearly white flowers, spotted on the lip, 1-11/2 in. long including the corolla-lobes and slender tube.",morphology,urn:kew.org:fwta:spec:desc:384,urn:lsid:ipni.org:names:53353-1,,
wfo-0000401002,A decumbent undershrub,morphology,urn:kew.org:fwta:spec:desc:393,urn:lsid:ipni.org:names:54446-1,,
wfo-0000401002,"White or blue-purple flowers, the corolla pubescent, outside, 1 in. or more long.",morphology,urn:kew.org:fwta:spec:desc:394,urn:lsid:ipni.org:names:54446-1,,
wfo-0000401305,A slightly woody herb 1 ft. or more high,morphology,urn:kew.org:fwta:spec:desc:395,urn:lsid:ipni.org:names:54657-1,,
wfo-0000401305,White flowers about 2 in. long more or less like the last (Ruellia praetermissa) but  a longer tube.,morphology,urn:kew.org:fwta:spec:desc:396,urn:lsid:ipni.org:names:54657-1,,
wfo-0000401289,"A half-woody herb about 1 ft. high, with shortly pubescent branches,",morphology,urn:kew.org:fwta:spec:desc:397,urn:lsid:ipni.org:names:54760-1,,
wfo-0000401289,Very small flowers in short spikes with whitish-edged bracts.,morphology,urn:kew.org:fwta:spec:desc:398,urn:lsid:ipni.org:names:54760-1,,
wfo-0001245499,Erect branched herb or undershrub,morphology,urn:kew.org:fwta:spec:desc:399,urn:lsid:ipni.org:names:54763-1,,
wfo-0001245499,"Stems pubescent at first, soon glabrous, drying blackish",morphology,urn:kew.org:fwta:spec:desc:400,urn:lsid:ipni.org:names:54763-1,,
wfo-0000764607,"Flowers large, white, fragrant, held well above the water-level.",morphology,urn:kew.org:fwta:spec:desc:741,urn:lsid:ipni.org:names:63994-1,,
wfo-0000764677,Narrow leaves arising from round bulb about 1 in. across with a characteristic tubular neck about as long as the bulb,morphology,urn:kew.org:fwta:spec:desc:748,urn:lsid:ipni.org:names:64057-1,,
wfo-0000764677,"Scape about 9 in. high bearing 1 to 4 flowers with very long slender tubes, white with a pink median stripe",morphology,urn:kew.org:fwta:spec:desc:749,urn:lsid:ipni.org:names:64057-1,,
wfo-0001046691,Widely cultivated in our area as an ornamental garden plant,morphology,urn:kew.org:fwta:spec:desc:751,urn:lsid:ipni.org:names:97903-2,,
wfo-0001046691,"White, with a corona",morphology,urn:kew.org:fwta:spec:desc:752,urn:lsid:ipni.org:names:97903-2,,
wfo-0000647332,Rhizomatous herb with stout central green scape up to 2 ft. high,morphology,urn:kew.org:fwta:spec:desc:753,urn:lsid:ipni.org:names:64712-1,,
wfo-0000647332,Inflorescence spherical with numerous pink or red flowers,morphology,urn:kew.org:fwta:spec:desc:754,urn:lsid:ipni.org:names:64712-1,,
wfo-0000647332,"Fruits large, orange",morphology,urn:kew.org:fwta:spec:desc:755,urn:lsid:ipni.org:names:64712-1,,
wfo-0000435371,"A shrub or tree, to 50 ft. high",morphology,urn:kew.org:fwta:spec:desc:1072,urn:lsid:ipni.org:names:71372-1,,
wfo-0000435371,"Calyx pale green, petals pink.",morphology,urn:kew.org:fwta:spec:desc:1073,urn:lsid:ipni.org:names:71372-1,,
wfo-0000435370,A shrub or small tree,morphology,urn:kew.org:fwta:spec:desc:1074,urn:lsid:ipni.org:names:71377-1,,
wfo-0000435370,"Flowers whitish, tinged pink.",morphology,urn:kew.org:fwta:spec:desc:1075,urn:lsid:ipni.org:names:71377-1,,
wfo-0001050795,"An understorey tree, to 45 ft. high",morphology,urn:kew.org:fwta:spec:desc:1080,urn:lsid:ipni.org:names:71401-1,,
wfo-0001050795,Flowers pale yellowish or whitish-green,morphology,urn:kew.org:fwta:spec:desc:1081,urn:lsid:ipni.org:names:71401-1,,
wfo-0001050795,Ripe fruits bright red,morphology,urn:kew.org:fwta:spec:desc:1082,urn:lsid:ipni.org:names:71401-1,,
wfo-0001050797,"A shrub or tree, to 45 ft. high",morphology,urn:kew.org:fwta:spec:desc:1084,urn:lsid:ipni.org:names:71409-1,,
wfo-0001050797,"Leaflets 5–7, glabrous",morphology,urn:kew.org:fwta:spec:desc:1085,urn:lsid:ipni.org:names:71409-1,,
wfo-0001050797,"Panicle lax, glabrous; aestivation of petals not described",morphology,urn:kew.org:fwta:spec:desc:1086,urn:lsid:ipni.org:names:71409-1,,
wfo-0001050797,Type specimen presumably destroyed.,morphology,urn:kew.org:fwta:spec:desc:1087,urn:lsid:ipni.org:names:71409-1,,
wfo-0000728565,"Herb 1-3 ft. high, with slightly pubescent sulcate stems",morphology,urn:kew.org:fwta:spec:desc:243,urn:lsid:ipni.org:names:49850-1,,
wfo-0000728565,"Flowers 2/3 in. long, bright red, red- or blue-purple.",morphology,urn:kew.org:fwta:spec:desc:244,urn:lsid:ipni.org:names:49850-1,,
wfo-0000728575,"Erect, laxly branched herb, 2-3 ft. high",morphology,urn:kew.org:fwta:spec:desc:245,urn:lsid:ipni.org:names:49871-1,,
wfo-0000728575,Flowers pale pink or whitish with mauve markings on lip,morphology,urn:kew.org:fwta:spec:desc:246,urn:lsid:ipni.org:names:49871-1,,
wfo-0000728672,"Straggling herb 2-3 ft. high, laxly branched, sometimes with viscid hairs",morphology,urn:kew.org:fwta:spec:desc:254,urn:lsid:ipni.org:names:50026-1,,
wfo-0000728677,Erect tufted herb 2-3 ft. high,morphology,urn:kew.org:fwta:spec:desc:256,urn:lsid:ipni.org:names:50037-1,,
wfo-0000732534,"Erect, slender-branched herb 4-10 ft. high",morphology,urn:kew.org:fwta:spec:desc:258,urn:lsid:ipni.org:names:50075-1,,
wfo-0000732534,Very thin leaves,morphology,urn:kew.org:fwta:spec:desc:259,urn:lsid:ipni.org:names:50075-1,,
wfo-0000732534,Light red flowers 3/4 in. long in a lax slightly glular panicle.,morphology,urn:kew.org:fwta:spec:desc:260,urn:lsid:ipni.org:names:50075-1,,
wfo-0000732550,"Stems fairly stout, ribbed, rather densely glandular-hairy on the young parts, 5 ft. high",morphology,urn:kew.org:fwta:spec:desc:261,urn:lsid:ipni.org:names:50096-1,,
wfo-0000732550,Coarser strongly-nerved leaves,morphology,urn:kew.org:fwta:spec:desc:262,urn:lsid:ipni.org:names:50096-1,,
wfo-0000732550,"White flowers, turning reddish.",morphology,urn:kew.org:fwta:spec:desc:263,urn:lsid:ipni.org:names:50096-1,,
wfo-0000354142,"A nearly glabrous herb, erect or decumbent, 1-2 ft.",morphology,urn:kew.org:fwta:spec:desc:264,urn:lsid:ipni.org:names:50294-1,,
wfo-0000354142,"Small white and purple-streaked flowers 1/4 in. long, few in short axillary one-sided inflorescences.",morphology,urn:kew.org:fwta:spec:desc:265,urn:lsid:ipni.org:names:50294-1,,
wfo-0000354258,"A rather variable herb, sometimes becoming shrubby",morphology,urn:kew.org:fwta:spec:desc:266,urn:lsid:ipni.org:names:50353-1,,
wfo-0000354258,"White flowers, the tube slightly violet in the throat.",morphology,urn:kew.org:fwta:spec:desc:267,urn:lsid:ipni.org:names:50353-1,,
wfo-0000354448,"Herbaceous undershrub up to 10 ft. high, sometimes climbing",morphology,urn:kew.org:fwta:spec:desc:268,urn:lsid:ipni.org:names:50703-1,,
wfo-0000354448,Densely pubescent on the young stems,morphology,urn:kew.org:fwta:spec:desc:269,urn:lsid:ipni.org:names:50703-1,,
wfo-0000354448,Small pale green pink-purple-spotted flowers ¼ in. long in short-branched tawny-pubescent terminal inflorescences up to 1 ft. long.,morphology,urn:kew.org:fwta:spec:desc:270,urn:lsid:ipni.org:names:50703-1,,
wfo-0000354374,"Herb, erect or straggling 1-4 ft., with pubescent sulcate stems",morphology,urn:kew.org:fwta:spec:desc:271,urn:lsid:ipni.org:names:50729-1,,
wfo-0000354374,Yellow dark-streaked flowers 1/3-1/2 in. long in pubescent spikes 2-6 in. or more long.,morphology,urn:kew.org:fwta:spec:desc:272,urn:lsid:ipni.org:names:50729-1,,
wfo-0000354518,Erect or straggling herb about 6 ft. high,morphology,urn:kew.org:fwta:spec:desc:273,urn:lsid:ipni.org:names:50784-1,,
wfo-0000354518,Flowers greenish-yellow.,morphology,urn:kew.org:fwta:spec:desc:274,urn:lsid:ipni.org:names:50784-1,,
wfo-0001231860,An erect perennial herb about 5 ft. high in large clumps,morphology,urn:kew.org:fwta:spec:desc:275,urn:lsid:ipni.org:names:50834-1,,
wfo-0001231860,Flowers pale blue with darker blue veins,morphology,urn:kew.org:fwta:spec:desc:276,urn:lsid:ipni.org:names:50834-1,,
wfo-0000353617,"A straggling extremely variable and widespread herb 1-3 ft. high, rooting below",morphology,urn:kew.org:fwta:spec:desc:278,urn:lsid:ipni.org:names:50905-1,,
wfo-0000353617,"Bright pink, red-purple or sometimes yellowish flowers  purple markings 3/4 in. long, 1-3 in the axils.",morphology,urn:kew.org:fwta:spec:desc:279,urn:lsid:ipni.org:names:50905-1,,
wfo-0000354392,Herbaceous undershrub 4-5 ft. or more high or more or less straggling,morphology,urn:kew.org:fwta:spec:desc:280,urn:lsid:ipni.org:names:50987-1,,
wfo-0000354392,Fairly large leaves,morphology,urn:kew.org:fwta:spec:desc:281,urn:lsid:ipni.org:names:50987-1,,
wfo-0000354392,More or less dense terminal panicles or spike-like inflorescences of greenish-white flowers 1/2-2/3 in. long.,morphology,urn:kew.org:fwta:spec:desc:282,urn:lsid:ipni.org:names:50987-1,,
wfo-0001231859,A woody undershrub with fairly stout puberulous branches,morphology,urn:kew.org:fwta:spec:desc:283,urn:lsid:ipni.org:names:51202-1,,
wfo-0001231859,"Flowers 1/3 in. long in spikes up to 9 in. or more long, simple or slightly compound below.",morphology,urn:kew.org:fwta:spec:desc:284,urn:lsid:ipni.org:names:51202-1,,
wfo-0001045201,A puberulous shrub up to 10 ft. high,morphology,urn:kew.org:fwta:spec:desc:285,urn:lsid:ipni.org:names:51380-1,,
wfo-0001045201,"The large clear blue flowers in shape much resemble those of Brillantaisia or Mexican Salvias, capsule up to 3/4 in. long.",morphology,urn:kew.org:fwta:spec:desc:286,urn:lsid:ipni.org:names:51380-1,,
wfo-0000353845,"A slender nearly glabrous herb, erect 6-12 in. high, creeping and rooting at the lower nodes",morphology,urn:kew.org:fwta:spec:desc:287,urn:lsid:ipni.org:names:51710-1,,
wfo-0000353845,Small white and lilac or pink-tinged flowers in short 4-sided spikes  pale green broad bracts.,morphology,urn:kew.org:fwta:spec:desc:288,urn:lsid:ipni.org:names:51710-1,,
wfo-0001045202,"A short-stemmed herb, creeping and rooting below,",morphology,urn:kew.org:fwta:spec:desc:289,urn:lsid:ipni.org:names:51716-1,,
wfo-0001045202,Densely pubescent,morphology,urn:kew.org:fwta:spec:desc:290,urn:lsid:ipni.org:names:51716-1,,
wfo-0001045202,Wrinkled leaves,morphology,urn:kew.org:fwta:spec:desc:291,urn:lsid:ipni.org:names:51716-1,,
wfo-0001045202,"Narrow flowers 1/2-2/3 in. long in a glular-pubescent loose panicle, sometimes reduced to 1 or 2 flowers.",morphology,urn:kew.org:fwta:spec:desc:292,urn:lsid:ipni.org:names:51716-1,,
wfo-0000401361,"A shrubby plant 3-4 ft. high, with stiff pithy angled branches",morphology,urn:kew.org:fwta:spec:desc:293,urn:lsid:ipni.org:names:54830-1,,
wfo-0000401361,Slender tubular flowers 11/2 in. long coral-red with a darker centre forming a rather dense linear panicle 2-7 In. long.,morphology,urn:kew.org:fwta:spec:desc:294,urn:lsid:ipni.org:names:54830-1,,
wfo-0001045104,"Undershrub 2-4 ft. high, pubescent",morphology,urn:kew.org:fwta:spec:desc:295,urn:lsid:ipni.org:names:51912-1,,
wfo-0001045104,"Slender tubular flowers 1 1/2 in. long, turning deep orange or reddish, in dense spike-like panicles 2-4 in. long.",morphology,urn:kew.org:fwta:spec:desc:296,urn:lsid:ipni.org:names:51912-1,,
wfo-0000361057,"Habit of the last (Lankesteria elegans) but flowers pure white with yellow throat, corolla-tube usually considerably shorter, and bracts smaller, pubescent and often turning bronze-tinged when old.",morphology,urn:kew.org:fwta:spec:desc:297,urn:lsid:ipni.org:names:51915-1,,
wfo-0000361058,"Undershrub up to 4 ft. high, in forest undergrowth etc.",morphology,urn:kew.org:fwta:spec:desc:298,urn:lsid:ipni.org:names:51916-1,,
wfo-0000361058,Spikes 2-7 in. long of orange- or pinkish-tinged slender tubular flowers 1 1/2 in. long enclosed in broad smooth but ciliate bracts.,morphology,urn:kew.org:fwta:spec:desc:299,urn:lsid:ipni.org:names:51916-1,,
wfo-0001244712,Pubescent undershrub 1-2 ft. high (sometimes decumbent) in forest undergrowth,morphology,urn:kew.org:fwta:spec:desc:300,urn:lsid:ipni.org:names:51918-1,,
wfo-0001244712,"Slender tubular flowers 1 1/4 in. long, lemon-yellow or pure white, but turning yellow, in dense heads.",morphology,urn:kew.org:fwta:spec:desc:301,urn:lsid:ipni.org:names:51918-1,,
wfo-0001045203,"A hairy undershrub, 1 ft. or more high",morphology,urn:kew.org:fwta:spec:desc:302,urn:lsid:ipni.org:names:51921-1,,
wfo-0001045203,"Slender flowers 1-1 1/4 in. long, white, lilac or pinkish  yellow throat in a dense glandular-hairy narrow panicle",morphology,urn:kew.org:fwta:spec:desc:303,urn:lsid:ipni.org:names:51921-1,,
wfo-0000361017,"Stems slender, glabrous, angled",morphology,urn:kew.org:fwta:spec:desc:308,urn:lsid:ipni.org:names:51956-1,,
wfo-0000361017,Long narrow leaves,morphology,urn:kew.org:fwta:spec:desc:309,urn:lsid:ipni.org:names:51956-1,,
wfo-0000361017,"Dense flower-heads 1-11/2 in diam., mostly basal or with one at an upper node.",morphology,urn:kew.org:fwta:spec:desc:310,urn:lsid:ipni.org:names:51956-1,,
wfo-0001244895,A herb,morphology,urn:kew.org:fwta:spec:desc:311,urn:lsid:ipni.org:names:51972-1,,
wfo-0001244895,Mauve flowers,morphology,urn:kew.org:fwta:spec:desc:312,urn:lsid:ipni.org:names:51972-1,,
wfo-0001244895,"In appearance very similar to species Nos. 2, 10 and 11. (Lepidagathis felicis, Lepidagathis pobeguinii and Lepidagathis chevalieri)",morphology,urn:kew.org:fwta:spec:desc:313,urn:lsid:ipni.org:names:51972-1,,
wfo-0000361022,"Wiry, terete, glabrous stems",morphology,urn:kew.org:fwta:spec:desc:314,urn:lsid:ipni.org:names:51977-1,,
wfo-0000361022,Very narrow leaves 1-2 in. long and yellow flowers 1/2-2/3 in. long in short congested inflorescences either basal or axillary.,morphology,urn:kew.org:fwta:spec:desc:315,urn:lsid:ipni.org:names:51977-1,,
wfo-0001244898,Habit of the last (Lepidagathis pobeguinii),morphology,urn:kew.org:fwta:spec:desc:316,urn:lsid:ipni.org:names:51978-1,,
wfo-0001244898,Inflorescence-heads more confluent and often in dense clusters.,morphology,urn:kew.org:fwta:spec:desc:317,urn:lsid:ipni.org:names:51978-1,,
wfo-0000361050,"An extremely polymorphic coarse woody herb, 1-2 ft. high",morphology,urn:kew.org:fwta:spec:desc:318,urn:lsid:ipni.org:names:51984-1,,
wfo-0000361050,Ribbed pubescent stems,morphology,urn:kew.org:fwta:spec:desc:319,urn:lsid:ipni.org:names:51984-1,,
wfo-0000361050,Yellow purple-spotted flowers 3/4 in. long in very dense heads 1-2 in. across either axillary or basal,morphology,urn:kew.org:fwta:spec:desc:320,urn:lsid:ipni.org:names:51984-1,,
wfo-0001244896,"A slender half-woody herb, nearly glabrous",morphology,urn:kew.org:fwta:spec:desc:323,urn:lsid:ipni.org:names:52003-1,,
wfo-0001244896,Very narrow leaves,morphology,urn:kew.org:fwta:spec:desc:324,urn:lsid:ipni.org:names:52003-1,,
wfo-0001244896,Short dense inflorescences 1-11/2 in. across.,morphology,urn:kew.org:fwta:spec:desc:325,urn:lsid:ipni.org:names:52003-1,,
wfo-0000361172,Erect woody undershrub,morphology,urn:kew.org:fwta:spec:desc:326,urn:lsid:ipni.org:names:52015-1,,
wfo-0000361172,Narrow velvety hairy leaves,morphology,urn:kew.org:fwta:spec:desc:327,urn:lsid:ipni.org:names:52015-1,,
wfo-0000361172,"Whitish-hairy flower-spikes 1-11/2 in. long, often 2 together; with tail-tips of the bracts becoming deflexed.",morphology,urn:kew.org:fwta:spec:desc:328,urn:lsid:ipni.org:names:52015-1,,
wfo-0000361106,"A very variable, heath-like plant, 12-18 in. high with a woody rootstock",morphology,urn:kew.org:fwta:spec:desc:329,urn:lsid:ipni.org:names:52075-1,,
wfo-0000361106,Flowers yellowish.,morphology,urn:kew.org:fwta:spec:desc:330,urn:lsid:ipni.org:names:52075-1,,
wfo-0000361139,Erect woody undershrub with narrow leaves,morphology,urn:kew.org:fwta:spec:desc:331,urn:lsid:ipni.org:names:52101-1,,
wfo-0000361139,Pink-purple flowers in somewhat 4-sided spikes 3/4 -11/4 in. long.,morphology,urn:kew.org:fwta:spec:desc:332,urn:lsid:ipni.org:names:52101-1,,
wfo-0001244443,A lofty woody climber with arm-thick stem having adventitious roots at the base,morphology,urn:kew.org:fwta:spec:desc:333,urn:lsid:ipni.org:names:52302-1,,
wfo-0001244443,White flowers in fascicles on the old wood.,morphology,urn:kew.org:fwta:spec:desc:334,urn:lsid:ipni.org:names:52302-1,,
wfo-0001044820,A climbing undershrub,morphology,urn:kew.org:fwta:spec:desc:340,urn:lsid:ipni.org:names:52323-1,,
wfo-0001044820,Sparsely rusty-hairy,morphology,urn:kew.org:fwta:spec:desc:341,urn:lsid:ipni.org:names:52323-1,,
wfo-0001044820,Broad leaves,morphology,urn:kew.org:fwta:spec:desc:342,urn:lsid:ipni.org:names:52323-1,,
wfo-0001044820,Whitish flowers nearly 1 in. long few in axillary clusters.,morphology,urn:kew.org:fwta:spec:desc:343,urn:lsid:ipni.org:names:52323-1,,
wfo-0000370992,"A coarse herb or undershrub up to 12 ft. high, with 4-angled pithy stems",morphology,urn:kew.org:fwta:spec:desc:344,urn:lsid:ipni.org:names:52456-1,,
wfo-0000370992,Viscid-hairy inflorescence of lilac or pale violet flowers 1 in. long.,morphology,urn:kew.org:fwta:spec:desc:345,urn:lsid:ipni.org:names:52456-1,,
wfo-0000370998,"Herb 1-2 ft. high, coarsely whitish-hairy, woody below",morphology,urn:kew.org:fwta:spec:desc:346,urn:lsid:ipni.org:names:52491-1,,
wfo-0000370998,2-lipped cream-white flowers purple- and orange-streaked,morphology,urn:kew.org:fwta:spec:desc:347,urn:lsid:ipni.org:names:52491-1,,
wfo-0000371045,"An erect, very variable, branched undershrub several ft. high (in grass) with pubescent angled stems",morphology,urn:kew.org:fwta:spec:desc:349,urn:lsid:ipni.org:names:52497-1,,
wfo-0000371045,White purple-streaked flowers 1/2 in. long,morphology,urn:kew.org:fwta:spec:desc:350,urn:lsid:ipni.org:names:52497-1,,
wfo-0000371063,"A small shrub to 2 ft. high, often with a thick woody stem",morphology,urn:kew.org:fwta:spec:desc:352,urn:lsid:ipni.org:names:52521-1,,
wfo-0000371063,Greyish pubescent stems and leaves,morphology,urn:kew.org:fwta:spec:desc:353,urn:lsid:ipni.org:names:52521-1,,
