taxonID,description,type,source,identifier,reference,license
wfo-0001108800,"Pendulous epiphyte on trees in forest, at 2, 500–8, 700 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:10580,urn:lsid:ipni.org:names:77125116-1,,
wfo-0001107347,"On ground in grassland; 10, 000 ft. alt. and upwards.",ecology,urn:kew.org:fwta:spec:desc:10582,urn:lsid:ipni.org:names:147592-2,,
wfo-0001108785,"Epiphyte, at about 5, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:10584,urn:lsid:ipni.org:names:147692-2,,
wfo-0000530923,In marshy places.,ecology,urn:kew.org:fwta:spec:desc:10588,urn:lsid:ipni.org:names:30030870-2,,
wfo-0000530936,At edges of pools.,ecology,urn:kew.org:fwta:spec:desc:10591,urn:lsid:ipni.org:names:552663-1,,
wfo-0000531051,In marshy places.,ecology,urn:kew.org:fwta:spec:desc:10596,urn:lsid:ipni.org:names:552750-1,,
wfo-0000531090,In marshy places.,ecology,urn:kew.org:fwta:spec:desc:10598,urn:lsid:ipni.org:names:30256130-2,,
wfo-0000381490,In damp places.,ecology,urn:kew.org:fwta:spec:desc:10604,urn:lsid:ipni.org:names:553892-1,,
wfo-0000381502,In damp places.,ecology,urn:kew.org:fwta:spec:desc:10607,urn:lsid:ipni.org:names:553901-1,,
wfo-0000381509,In marshes and streams.,ecology,urn:kew.org:fwta:spec:desc:10610,urn:lsid:ipni.org:names:553902-1,,
wfo-0001223649,"In inundated meadows, etc.",ecology,urn:kew.org:fwta:spec:desc:10612,urn:lsid:ipni.org:names:553905-1,,
wfo-0000381480,In inundated meadows etc.,ecology,urn:kew.org:fwta:spec:desc:10617,urn:lsid:ipni.org:names:553933-1,,
wfo-0000518532,Often growing near water.,ecology,urn:kew.org:fwta:spec:desc:10647,urn:lsid:ipni.org:names:555351-1,,
wfo-0000721458,Chiefly in coastal districts.,ecology,urn:kew.org:fwta:spec:desc:10663,urn:lsid:ipni.org:names:1079574-2,,
wfo-0000557987,In savannah regions,ecology,urn:kew.org:fwta:spec:desc:10714,urn:lsid:ipni.org:names:559025-1,,
wfo-0000722443,In savannah.,ecology,urn:kew.org:fwta:spec:desc:10756,urn:lsid:ipni.org:names:560119-1,,
wfo-0000723087,Common in marshy places.,ecology,urn:kew.org:fwta:spec:desc:10820,urn:lsid:ipni.org:names:560853-1,,
wfo-0000501705,Common in waste and sandy places.,ecology,urn:kew.org:fwta:spec:desc:10882,urn:lsid:ipni.org:names:563600-1,,
wfo-0000338127,In forest.,ecology,urn:kew.org:fwta:spec:desc:10918,urn:lsid:ipni.org:names:564955-1,,
wfo-0000340806,In gaps in moist high forest,ecology,urn:kew.org:fwta:spec:desc:10920,urn:lsid:ipni.org:names:564957-1,,
wfo-0000434506,In marshy places by streams in forest.,ecology,urn:kew.org:fwta:spec:desc:10927,urn:lsid:ipni.org:names:796815-1,,
wfo-0000435054,In forest clearings in high rainfall districts.,ecology,urn:kew.org:fwta:spec:desc:10931,urn:lsid:ipni.org:names:565088-1,,
wfo-0000445779,In moist forest,ecology,urn:kew.org:fwta:spec:desc:10935,urn:lsid:ipni.org:names:565102-1,,
wfo-0000468159,In small colonies in forest.,ecology,urn:kew.org:fwta:spec:desc:10944,urn:lsid:ipni.org:names:565149-1,,
wfo-0000468171,"In forest undergrowth, often secondary or by rivers in savanna.",ecology,urn:kew.org:fwta:spec:desc:10947,urn:lsid:ipni.org:names:565151-1,,
wfo-0000468173,Locally gregarious in high forest,ecology,urn:kew.org:fwta:spec:desc:10949,urn:lsid:ipni.org:names:565152-1,,
wfo-0000468182,In forest.,ecology,urn:kew.org:fwta:spec:desc:10961,urn:lsid:ipni.org:names:565157-1,,
wfo-0000468194,In moist forest.,ecology,urn:kew.org:fwta:spec:desc:10964,urn:lsid:ipni.org:names:565158-1,,
wfo-0000570563,In rice-fields and wet places.,ecology,urn:kew.org:fwta:spec:desc:10998,urn:lsid:ipni.org:names:798282-1,,
wfo-0000571353,In large clumps in forest.,ecology,urn:kew.org:fwta:spec:desc:11004,urn:lsid:ipni.org:names:798285-1,,
wfo-0001107512,"Dark, shaded damp gullies in rook 2, 000 to 7, 000 ft. alt.",ecology,urn:kew.org:fwta:spec:desc:11008,urn:lsid:ipni.org:names:17143780-1,,
wfo-0000147355,"Common above 2, 000 ft. in the Fouta Djalon area, also on Bintumane.",ecology,urn:kew.org:fwta:spec:desc:11009,urn:lsid:ipni.org:names:17254000-1,,
wfo-0000147430,Wet sandy ground under palms.,ecology,urn:kew.org:fwta:spec:desc:11010,urn:lsid:ipni.org:names:17145330-1,,
wfo-0000147421,Wet sandy ground under palms.,ecology,urn:kew.org:fwta:spec:desc:11016,urn:lsid:ipni.org:names:17145200-1,,
wfo-0001078701,In rain forest,ecology,urn:kew.org:fwta:spec:desc:11023,urn:lsid:ipni.org:names:565408-1,,
wfo-0001078699,Often by water.,ecology,urn:kew.org:fwta:spec:desc:11038,urn:lsid:ipni.org:names:365979-1,,
wfo-0001226564,"Epiphytic and on rocks with moss, in moist shaded situations",ecology,urn:kew.org:fwta:spec:desc:11051,urn:lsid:ipni.org:names:566826-1,,
wfo-0001081414,"In wet places in forest, on fallen trees, etc.",ecology,urn:kew.org:fwta:spec:desc:11056,urn:lsid:ipni.org:names:566957-1,,
wfo-0001081429,Of damp places,ecology,urn:kew.org:fwta:spec:desc:11066,urn:lsid:ipni.org:names:568176-1,,
wfo-0001226666,At edge of forest and by streams,ecology,urn:kew.org:fwta:spec:desc:11080,urn:lsid:ipni.org:names:568426-1,,
wfo-0001226696,In moist places,ecology,urn:kew.org:fwta:spec:desc:11096,urn:lsid:ipni.org:names:568454-1,,
wfo-0001226658,On rocky hills,ecology,urn:kew.org:fwta:spec:desc:11107,urn:lsid:ipni.org:names:568482-1,,
wfo-0001081448,In dry places amongst rocks.,ecology,urn:kew.org:fwta:spec:desc:11111,urn:lsid:ipni.org:names:568490-1,,
wfo-0001226676,"On rocky hills, where it flowers when leafless, and in swampy grassland",ecology,urn:kew.org:fwta:spec:desc:11120,urn:lsid:ipni.org:names:568505-1,,
wfo-0001081459,"Flourishing in moist places, but abundant also in dry bush.",ecology,urn:kew.org:fwta:spec:desc:11124,urn:lsid:ipni.org:names:568507-1,,
wfo-0001081460,Usually in moist places,ecology,urn:kew.org:fwta:spec:desc:11134,urn:lsid:ipni.org:names:568539-1,,
wfo-0001081446,"At edges of swamps, etc.",ecology,urn:kew.org:fwta:spec:desc:11153,urn:lsid:ipni.org:names:568579-1,,
wfo-0001226699,Often in dry rocky places.,ecology,urn:kew.org:fwta:spec:desc:11164,urn:lsid:ipni.org:names:568594-1,,
wfo-0001081469,"By streams, in shade, or epiphytic.",ecology,urn:kew.org:fwta:spec:desc:11167,urn:lsid:ipni.org:names:568930-1,,
wfo-0001226275,In moist places by streams.,ecology,urn:kew.org:fwta:spec:desc:11169,urn:lsid:ipni.org:names:568933-1,,
wfo-0001082970,On sandy ground.,ecology,urn:kew.org:fwta:spec:desc:11188,urn:lsid:ipni.org:names:571511-1,,
wfo-0001081516,In forest,ecology,urn:kew.org:fwta:spec:desc:11211,urn:lsid:ipni.org:names:571682-1,,
wfo-0001226274,Chiefly of damp places,ecology,urn:kew.org:fwta:spec:desc:11231,urn:lsid:ipni.org:names:573919-1,,
wfo-0001081564,In moist places.,ecology,urn:kew.org:fwta:spec:desc:11249,urn:lsid:ipni.org:names:574642-1,,
wfo-0001226547,Of moist places,ecology,urn:kew.org:fwta:spec:desc:11251,urn:lsid:ipni.org:names:574647-1,,
wfo-0001081571,In moist places,ecology,urn:kew.org:fwta:spec:desc:11260,urn:lsid:ipni.org:names:575602-1,,
wfo-0001081572,By streams,ecology,urn:kew.org:fwta:spec:desc:11264,urn:lsid:ipni.org:names:575603-1,,
wfo-0001081590,In marshy places and waste lands.,ecology,urn:kew.org:fwta:spec:desc:11274,urn:lsid:ipni.org:names:576800-1,,
wfo-0001081595,In wet places.,ecology,urn:kew.org:fwta:spec:desc:11283,urn:lsid:ipni.org:names:576808-1,,
wfo-0000586377,In montane forest,ecology,urn:kew.org:fwta:spec:desc:11297,urn:lsid:ipni.org:names:577694-1,,
wfo-0000710896,In rain forest.,ecology,urn:kew.org:fwta:spec:desc:11350,urn:lsid:ipni.org:names:578606-1,,
wfo-0000710934,In rain forest.,ecology,urn:kew.org:fwta:spec:desc:11354,urn:lsid:ipni.org:names:578640-1,,
wfo-0000356989,In savannah and especially by streams in the savannah regions.,ecology,urn:kew.org:fwta:spec:desc:11375,urn:lsid:ipni.org:names:578867-1,,
wfo-0000473666,Often gregarious on heavy soils,ecology,urn:kew.org:fwta:spec:desc:11392,urn:lsid:ipni.org:names:579141-1,,
wfo-0000455420,In understorey of rain forest,ecology,urn:kew.org:fwta:spec:desc:11398,urn:lsid:ipni.org:names:579438-1,,
wfo-0000455428,"In understorey of rain forest, especially in secondary regrowth types and in moist places",ecology,urn:kew.org:fwta:spec:desc:11404,urn:lsid:ipni.org:names:579468-1,,
wfo-0000455707,Mainly in drier types of forest.,ecology,urn:kew.org:fwta:spec:desc:11427,urn:lsid:ipni.org:names:579598-1,,
wfo-0000455778,In understorey of rain forest,ecology,urn:kew.org:fwta:spec:desc:11436,urn:lsid:ipni.org:names:579635-1,,
wfo-0001083600,"Often gregarious, especially in moist places.",ecology,urn:kew.org:fwta:spec:desc:11464,urn:lsid:ipni.org:names:579875-1,,
wfo-0000564444,In rain forest.,ecology,urn:kew.org:fwta:spec:desc:11475,urn:lsid:ipni.org:names:782128-1,,
wfo-0000599893,"Of forest margins, and in savannah especially by rocks; sometimes planted",ecology,urn:kew.org:fwta:spec:desc:11490,urn:lsid:ipni.org:names:580270-1,,
wfo-0000605871,Mainly in secondary growth in forest regions,ecology,urn:kew.org:fwta:spec:desc:11500,urn:lsid:ipni.org:names:580423-1,,
wfo-0000648145,In forest.,ecology,urn:kew.org:fwta:spec:desc:11506,urn:lsid:ipni.org:names:580741-1,,
wfo-0000670123,Common in forests and regrowth.,ecology,urn:kew.org:fwta:spec:desc:11514,urn:lsid:ipni.org:names:580806-1,,
wfo-0000670124,Climbing among trees and undershrubs in xerophytic woods on hills near the coast.,ecology,urn:kew.org:fwta:spec:desc:11515,urn:lsid:ipni.org:names:580807-1,,
wfo-0000474102,In forest,ecology,urn:kew.org:fwta:spec:desc:11537,urn:lsid:ipni.org:names:581264-1,,
wfo-0000474096,In forest,ecology,urn:kew.org:fwta:spec:desc:11542,urn:lsid:ipni.org:names:581266-1,,
wfo-0000505174,Abundant in forest undergrowth.,ecology,urn:kew.org:fwta:spec:desc:11552,urn:lsid:ipni.org:names:581382-1,,
wfo-0000505113,Of forest and regrowth,ecology,urn:kew.org:fwta:spec:desc:11567,urn:lsid:ipni.org:names:581508-1,,
wfo-0000505104,Of secondary forest growth,ecology,urn:kew.org:fwta:spec:desc:11574,urn:lsid:ipni.org:names:581517-1,,
wfo-0001083882,In regrowth forest,ecology,urn:kew.org:fwta:spec:desc:11578,urn:lsid:ipni.org:names:581560-1,,
wfo-0000456698,In coastal thickets.,ecology,urn:kew.org:fwta:spec:desc:11593,urn:lsid:ipni.org:names:581571-1,,
wfo-0000456715,In dry regions,ecology,urn:kew.org:fwta:spec:desc:11595,urn:lsid:ipni.org:names:581587-1,,
wfo-0000189503,"Forming thickets, in regrowth and on rocky hills within the forest regions as well as in dry savannah vegetation",ecology,urn:kew.org:fwta:spec:desc:11623,urn:lsid:ipni.org:names:469772-1,,
wfo-0000193620,In semi-desert regions,ecology,urn:kew.org:fwta:spec:desc:11634,urn:lsid:ipni.org:names:470233-1,,
wfo-0000196540,In low-lying savannah sites,ecology,urn:kew.org:fwta:spec:desc:11644,urn:lsid:ipni.org:names:470504-1,,
wfo-0000199192,Often on rocky hills in the moister savannah regions.,ecology,urn:kew.org:fwta:spec:desc:11650,urn:lsid:ipni.org:names:470533-1,,
wfo-0000176872,Often by river banks.,ecology,urn:kew.org:fwta:spec:desc:11826,urn:lsid:ipni.org:names:512183-1,,
wfo-0000176385,In savannah country.,ecology,urn:kew.org:fwta:spec:desc:11837,urn:lsid:ipni.org:names:512189-1,,
wfo-0000178053,Often cultivated.,ecology,urn:kew.org:fwta:spec:desc:11844,urn:lsid:ipni.org:names:513038-1,,
wfo-0000194885,Especially in forest near rivers,ecology,urn:kew.org:fwta:spec:desc:11862,urn:lsid:ipni.org:names:517861-1,,
wfo-0000181998,In the drier savannah regions.,ecology,urn:kew.org:fwta:spec:desc:11711,urn:lsid:ipni.org:names:473203-1,,
wfo-0000173024,In regrowth forest and fringing forests.,ecology,urn:kew.org:fwta:spec:desc:11737,urn:lsid:ipni.org:names:473433-1,,
wfo-0000211914,Especially characteristic of forest outliers in savannah country.,ecology,urn:kew.org:fwta:spec:desc:11745,urn:lsid:ipni.org:names:480759-1,,
wfo-0000174279,In forests by river banks.,ecology,urn:kew.org:fwta:spec:desc:11770,urn:lsid:ipni.org:names:485467-1,,
wfo-0001058911,In swamp forest,ecology,urn:kew.org:fwta:spec:desc:11772,urn:lsid:ipni.org:names:485484-1,,
wfo-0000178928,"In savannah, often very common and forming thickets on disturbed scrub lands.",ecology,urn:kew.org:fwta:spec:desc:11782,urn:lsid:ipni.org:names:492429-1,,
wfo-0000212425,In streamside forest and on rocky hills in forest regions.,ecology,urn:kew.org:fwta:spec:desc:11791,urn:lsid:ipni.org:names:493853-1,,
wfo-0000213733,In forest regrowth.,ecology,urn:kew.org:fwta:spec:desc:11795,urn:lsid:ipni.org:names:493878-1,,
wfo-0000214468,In savannah.,ecology,urn:kew.org:fwta:spec:desc:11799,urn:lsid:ipni.org:names:493894-1,,
wfo-0000165078,Forming dense thickets on river banks.,ecology,urn:kew.org:fwta:spec:desc:11809,urn:lsid:ipni.org:names:313003-2,,
wfo-0000165372,Introduced and rather local.,ecology,urn:kew.org:fwta:spec:desc:11812,urn:lsid:ipni.org:names:313242-2,,
wfo-0000171665,Of rain forest,ecology,urn:kew.org:fwta:spec:desc:11874,urn:lsid:ipni.org:names:525854-1,,
wfo-0000358699,Commonly cultivated in regions away from the coast; naturalized in some places.,ecology,urn:kew.org:fwta:spec:desc:12221,urn:lsid:ipni.org:names:138141-2,,
wfo-0000399637,On sandy ground by water.,ecology,urn:kew.org:fwta:spec:desc:12224,urn:lsid:ipni.org:names:288749-1,,
wfo-0000398907,"Introduced to, and naturalized in, certain localities within our area",ecology,urn:kew.org:fwta:spec:desc:12226,urn:lsid:ipni.org:names:288779-1,,
wfo-0000691366,On cliffs and rocky places,ecology,urn:kew.org:fwta:spec:desc:12431,urn:lsid:ipni.org:names:606170-1,,
wfo-0000388902,Mainly in relatively protected areas of savannah woodland and in forest margins.,ecology,urn:kew.org:fwta:spec:desc:12443,urn:lsid:ipni.org:names:606506-1,,
wfo-0000443727,Plant of desert regions.,ecology,urn:kew.org:fwta:spec:desc:11884,urn:lsid:ipni.org:names:362402-1,,
wfo-0000443854,In fields and waste places.,ecology,urn:kew.org:fwta:spec:desc:11886,urn:lsid:ipni.org:names:362407-1,,
wfo-0000450300,In waste places,ecology,urn:kew.org:fwta:spec:desc:11891,urn:lsid:ipni.org:names:363724-1,,
wfo-0000538843,In the drier types of forest.,ecology,urn:kew.org:fwta:spec:desc:11908,urn:lsid:ipni.org:names:850332-1,,
wfo-0000538870,In the wetter parts of the forest regions.,ecology,urn:kew.org:fwta:spec:desc:11911,urn:lsid:ipni.org:names:850344-1,,
wfo-0000625621,In rain forest.,ecology,urn:kew.org:fwta:spec:desc:11928,urn:lsid:ipni.org:names:582963-1,,
wfo-0000654268,In rain forest.,ecology,urn:kew.org:fwta:spec:desc:11932,urn:lsid:ipni.org:names:582995-1,,
wfo-0000654289,In forest.,ecology,urn:kew.org:fwta:spec:desc:11934,urn:lsid:ipni.org:names:851507-1,,
wfo-0000654322,In rain forest.,ecology,urn:kew.org:fwta:spec:desc:11936,urn:lsid:ipni.org:names:583011-1,,
wfo-0000654349,In rain forest.,ecology,urn:kew.org:fwta:spec:desc:11938,urn:lsid:ipni.org:names:851525-1,,
wfo-0000654402,In rain forest.,ecology,urn:kew.org:fwta:spec:desc:11942,urn:lsid:ipni.org:names:851544-1,,
wfo-0000654485,In rain forest.,ecology,urn:kew.org:fwta:spec:desc:11944,urn:lsid:ipni.org:names:583065-1,,
wfo-0000654502,In rain forest.,ecology,urn:kew.org:fwta:spec:desc:11946,urn:lsid:ipni.org:names:851587-1,,
wfo-0000654531,In forest.,ecology,urn:kew.org:fwta:spec:desc:11948,urn:lsid:ipni.org:names:851595-1,,
wfo-0000654594,In forest.,ecology,urn:kew.org:fwta:spec:desc:11952,urn:lsid:ipni.org:names:851621-1,,
wfo-0000654649,In forest.,ecology,urn:kew.org:fwta:spec:desc:11959,urn:lsid:ipni.org:names:583128-1,,
wfo-0000654663,In forest.,ecology,urn:kew.org:fwta:spec:desc:11963,urn:lsid:ipni.org:names:851642-1,,
wfo-0000654676,In forest.,ecology,urn:kew.org:fwta:spec:desc:11965,urn:lsid:ipni.org:names:851647-1,,
wfo-0000654693,In rain forest.,ecology,urn:kew.org:fwta:spec:desc:11967,urn:lsid:ipni.org:names:851653-1,,
wfo-0000654717,"In savannah regions, often among rocks, or as epiphyte.",ecology,urn:kew.org:fwta:spec:desc:11970,urn:lsid:ipni.org:names:851668-1,,
wfo-0000687193,On rocky hills in savannah.,ecology,urn:kew.org:fwta:spec:desc:11972,urn:lsid:ipni.org:names:852334-1,,
wfo-0000687328,"in forest.""",ecology,urn:kew.org:fwta:spec:desc:11979,urn:lsid:ipni.org:names:583196-1,,
wfo-0000687389,By rivers.,ecology,urn:kew.org:fwta:spec:desc:11983,urn:lsid:ipni.org:names:852431-1,,
wfo-0000687673,In rain forest.,ecology,urn:kew.org:fwta:spec:desc:11992,urn:lsid:ipni.org:names:583311-1,,
wfo-0000687678,"Common, especially in the more open country.",ecology,urn:kew.org:fwta:spec:desc:12000,urn:lsid:ipni.org:names:852552-1,,
wfo-0000687797,In montane forest.,ecology,urn:kew.org:fwta:spec:desc:12009,urn:lsid:ipni.org:names:583348-1,,
wfo-0000687890,"Locally abundant in fringing forest in the savannah regions, especially in swampy ground.",ecology,urn:kew.org:fwta:spec:desc:12012,urn:lsid:ipni.org:names:852648-1,,
wfo-0000688289,In the drier types of forest.,ecology,urn:kew.org:fwta:spec:desc:12041,urn:lsid:ipni.org:names:852817-1,,
wfo-0000688517,Generally by streams in the savannah regions.,ecology,urn:kew.org:fwta:spec:desc:12049,urn:lsid:ipni.org:names:852910-1,,
wfo-0000689032,On rocky hills in savannah.,ecology,urn:kew.org:fwta:spec:desc:12070,urn:lsid:ipni.org:names:853104-1,,
wfo-0000689054,Common in the forest regions and in moist situations in savannah regions.,ecology,urn:kew.org:fwta:spec:desc:12076,urn:lsid:ipni.org:names:853112-1,,
wfo-0000689576,"In fringing forest in the savannah regions, and often planted.",ecology,urn:kew.org:fwta:spec:desc:12098,urn:lsid:ipni.org:names:853339-1,,
wfo-0000689842,In forest.,ecology,urn:kew.org:fwta:spec:desc:12110,urn:lsid:ipni.org:names:853468-1,,
wfo-0000690270,By rivers.,ecology,urn:kew.org:fwta:spec:desc:12120,urn:lsid:ipni.org:names:584077-1,,
wfo-0000690801,In drier types of forest,ecology,urn:kew.org:fwta:spec:desc:12144,urn:lsid:ipni.org:names:853929-1,,
wfo-0000690860,Usually in moist situations.,ecology,urn:kew.org:fwta:spec:desc:12153,urn:lsid:ipni.org:names:853964-1,,
wfo-0000690861,"In forest vegetation by streams, and often planted.",ecology,urn:kew.org:fwta:spec:desc:12157,urn:lsid:ipni.org:names:853965-1,,
wfo-0000447924,Usually in the drier types of forest.,ecology,urn:kew.org:fwta:spec:desc:12162,urn:lsid:ipni.org:names:584367-1,,
wfo-0000374730,In forest regrowth and damp places in forest.,ecology,urn:kew.org:fwta:spec:desc:12170,urn:lsid:ipni.org:names:854739-1,,
wfo-0000374684,In rain forest.,ecology,urn:kew.org:fwta:spec:desc:12180,urn:lsid:ipni.org:names:854743-1,,
wfo-0000374687,On river banks.,ecology,urn:kew.org:fwta:spec:desc:12185,urn:lsid:ipni.org:names:584399-1,,
wfo-0000505915,In rain forest.,ecology,urn:kew.org:fwta:spec:desc:12189,urn:lsid:ipni.org:names:856530-1,,
wfo-0000448156,Frequent in ravines in the grasslandof Cameroon Mt.,ecology,urn:kew.org:fwta:spec:desc:12238,urn:lsid:ipni.org:names:585483-1,,
wfo-0000522633,In forest.,ecology,urn:kew.org:fwta:spec:desc:12274,urn:lsid:ipni.org:names:586650-1,,
wfo-0000666921,Beside streams in savanna.,ecology,urn:kew.org:fwta:spec:desc:12285,urn:lsid:ipni.org:names:588406-1,,
wfo-0000666982,Besides streams in savanna.,ecology,urn:kew.org:fwta:spec:desc:12288,urn:lsid:ipni.org:names:588458-1,,
wfo-0000666993,In upland thickets.,ecology,urn:kew.org:fwta:spec:desc:12293,urn:lsid:ipni.org:names:588468-1,,
wfo-0000448936,In upland forest.,ecology,urn:kew.org:fwta:spec:desc:12301,urn:lsid:ipni.org:names:588834-1,,
wfo-0000448927,Beside upland streams and in grassland.,ecology,urn:kew.org:fwta:spec:desc:12304,urn:lsid:ipni.org:names:588843-1,,
wfo-0001085823,In moist upland forest.,ecology,urn:kew.org:fwta:spec:desc:12312,urn:lsid:ipni.org:names:589745-1,,
wfo-0000956667,In coastal vegetation.,ecology,urn:kew.org:fwta:spec:desc:12328,urn:lsid:ipni.org:names:593885-1,,
wfo-0000957177,On rocks by waterfall,ecology,urn:kew.org:fwta:spec:desc:12334,urn:lsid:ipni.org:names:594320-1,,
wfo-0000958618,On mountains,ecology,urn:kew.org:fwta:spec:desc:12365,urn:lsid:ipni.org:names:595565-1,,
wfo-0000959327,In savannah.,ecology,urn:kew.org:fwta:spec:desc:12375,urn:lsid:ipni.org:names:596190-1,,
wfo-0000959528,"By seashore, or in forest.",ecology,urn:kew.org:fwta:spec:desc:12379,urn:lsid:ipni.org:names:596369-1,,
wfo-0000319132,In freshwater swamp forest by creeks and rivers not far from the coast,ecology,urn:kew.org:fwta:spec:desc:12395,urn:lsid:ipni.org:names:602032-1,,
wfo-0000505579,In forest.,ecology,urn:kew.org:fwta:spec:desc:12595,urn:lsid:ipni.org:names:608471-1,,
