WFO_ID,Uses,TaxonName,namepublishedin,rights,license,bibliographicCitation,compiler
wfo-0000690282,"Medicine (root, bark, latex, twig,
flower, fruit), Food (fruit), Fodder, Fibre (bark).",Ficus semicordata Buch.-Ham. ex Sm.,Cycl. 14: Ficus no. 71. 1810.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000690461,"Food (fruit), Fodder.",Ficus subincisa Buch.-Ham. ex Sm.,Cycl. 14: Ficus no. 91. 1810.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000448071,"Medicine (root, bark, latex), Food (fruit).",Maclura cochinchinensis (Lour.) Corner,Gard. Bull. Singapore 19: 239. 1962. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001084995,"Medicine (root, bark, leaves, fruit), Food (fruit).",Morus australis Poir.,Encyl. 4(1): 380. 1797. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001245087,"Medicine (root, bark, leaves, fruit), Food (leaves, fruit), Timber, Fodder.",Morus macroura Miq.,Pl. Jungh. 1: 42. 1851. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001084898,"Medicine (root, bark), Food (fruit).",Morus serrata Roxb.,Fl. Ind. 3: 596. 1832. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001230839,"Medicine (root, bark, latex, twig), Food (fruit), Fodder, Fibre (bark).",Streblus asper Lour.,Fl. Cochinch. 2: 615. 1790. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001227716,"Medicine (whole plant), Fibre (sacks, fishing net – bark).",Boehmeria clidemioides Miq. ,Pl. Jungh. 1: 34. 1851.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000567669,"Medicine (whole plant), Fibre (bark).",Boehmeria penduliflora Wedd. ex D.G.Long,Notes Roy. Bot. Gard. Edinburgh 40(1): 130. 1982.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000567694,Fishing net (stem).,Boehmeria polystachya Wedd.,"Ann. Sci. Nat., Bot., sér. 4, 1: 200. 1854.",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-1200028369,"Medicine (leaves), Food (shoot, young leaves), Fodder.",Boehmeria ternifolia D.Don,Prodr. Fl. Nepal. 59. 1825.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001384902,"Medicine (root, bark, leaves), Fodder, Fibre (bark).",Boehmeria virgata var. macrostachya (Wight) Friis & Wilmot-Dear,Blumea 58(2): 162. 2013. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001384908,"Medicine (whole plant), Fibre (bark).",Boehmeria virgata var. scabrella (Roxb.) Friis & Wilmot-Dear,Blumea 58(2): 170. 2013. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000599300,Medicine (root).,Chamabainia cuspidata Wight,"Icon. Pl. Ind. Orient. 6: 11, pl. 1981. 1853. ",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000638905,"Medicine (root, leaves), Food (fruit)",Debregeasia longifolia (Burm.f.) Wedd.,Prodr. 16(1): 235(24). 1869.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000638911,"Food (fruit), Fodder, Fibre (bark).",Debregeasia saeneb (Forssk.) Hepper & JRI Wood,Kew Bull. 38(1): 86. 1983. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000638918,Fibre (bark).,Debregeasia wallichiana (Wedd.) Wedd.,Arch. Mus. Hist. Nat. 9: 464. 1857. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000641057,"Medicine (root, leaves).",Dendrocnide sinuata (Blume) Chew,Gard. Bull. Singapore 21: 206. 1965.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000665707,Medicine (root).,Elatostema integrifolium (D.Don) Wedd.,Prodr. 16(1): 179. 1869.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000665769,Food (young shoot).,Elatostema lineolatum Wight,"Icon. Pl. Ind. Orient. 6: 11, pl. 1984. 1853.",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000665958,"Food (young shoot), Fodder.",Elatostema platyphyllum Wedd.,Arch. Mus. Hist. Nat. 9: 301. 1856.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000666057,"Medicine (whole plant), Food (young leaves, shoot).",Elatostema sessile J.R.Forst. & G.Forst.,"Char. Gen. Pl. (ed. 2) 106, t. 53. 1776.",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000703336,"Medicine (root, leaves), Food (young leaves, inflorescence, seeds), Fibre (bark).",Girardinia diversifolia (Link) Friis,Kew Bull. 36(1): 145. 1981.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000707103,"Medicine and Food (root), Detergent.",Gonostegia hirta (Blume) Miq.,Ann. Mus. Bot. Lugduno-Batavi 4: 303. 1869. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001143616,"Medicine (leaves, flower).",Laportea bulbifera (Siebold & Zucc.) Wedd.,Arch. Mus. Hist. Nat. 9: 139. 1856. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001230610,"Medicine (root), Food (young parts).",Lecanthus peduncularis (Wall. ex Royle) Wedd.,Prodr. 16(1): 164. 1869. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000509729,"Medicine (root), Fodder, Fibre (bark).",Leucosyke puya (Hook.) den Baaker & Mabb.,Mabberley's Pl.-Book (ed. 3) 1021. 2008. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001230774,"Medicine (root, leaves), Food (root, young leaves, shoot), Fibre (bark).",Oreocnide frutescens (Thunb.) Miq.,Ann. Mus. Bot. Lugduno-Batavi 3: 131. 1867.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001365246,"Medicine (root, leaves), Food, Fibre (fishing nets, sacks- bark).",Oreocnide frutescens subsp. occidentalis C.J.Chen,Acta Phytotax. Sin. 21(4): 475. 1983.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001219696,"Medicine (leaves), Fibre (stem- ropes, nets, coarse cloths).",Oreocnide integrifolia (Gaudich.) Miq.,Ann. Mus. Bot. Lugduno-Batavi 4: 306. 1869.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000473080,Medicine.,Parietaria debilis G.Forst.,Fl. Ins. Austr. 73. 1786.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001224055,"Medicine (root), Fodder.",Pilea anisophylla Wedd.,Arch. Mus. Hist. Nat. 9: 193. 1855. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001223974,"Food (shoot, young leaves).",Pilea glaberrima (Blume) Blume,Mus. Bot. 2(1-8): 54. 1856.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001224027,"Food (shoot, young leaves).",Pilea racemosa (Royle) Tuyama,Fl. E. Himalaya 61. 1966.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001143669,"Food (shoot, young leaves), Fodder.",Pilea symmeria Wedd.,Arch. Mus. Hist. Nat. 9: 246. 1856.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001224050,"Food (young leaves, shoot).",Pilea umbrosa Blume,Mus. B. Lugd.-Bat. 2: 56. 1856.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000744513,"Medicine (stem, bark), Food (bark), Household utensils, Fodder, Fibre.",Pouzolzia rugulosa (Wedd.) Acharya & Kravtsova,Edinburgh J. Bot. 66(1): 60. 2009. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001230727,"Medicine (root), Food (young shoot).",Pouzolzia sanguinea (Blume) Merr. ,Contr. Arnold Arbor. 8: 52. 1934.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000472777,"Medicine (whole plant), Food (young leaves, shoot).",Pouzolzia zeylanica (L.) Benn. & R.Br.,Pl. Jav. Rar. 66. 1838.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000416616,"Medicine (whole plant), Food (shoot, young leaves), Fodder, Fibre.",Urtica dioica L.,Sp. Pl. 2: 984. 1753. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001224082,"Medicine (leaves, young shoot), Food (young shoot).",Urtica hyperborea Jacq. ex Wedd.,Arch. Mus. Hist. Nat. 9: 68. 1856.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001143267,"Medicine (root, leaves).",Urtica parviflora Roxb.,Fl. Ind. 3: 581. 1832. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001240111,"Food (nuts), Fuelwood, Fodder.",Castanopsis hystrix Hook.f. & Thomson ex A.DC.,J. Bot. 1: 182. 1863.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000814085,"Medicine (young leaves, bark, resin), Food (nuts), Household utensils, Fuelwood, Fodder, Rituals (leaves, nuts).",Castanopsis indica A.DC.,J. Bot. 1: 182. 1863.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000815457,"Medicine (bark), Food (nuts), Household utensils, Fodder.",Castanopsis tribuloides (Sm.) A.DC.,J. Bot. 1: 182. 1863.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000229897,"Medicine and Food (nuts), Fodder.",Lithocarpus elegans (Blume) Hatus. ex Soepadmo,Reinwardtia 8: 236. 1970. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000229918,Fodder.,Lithocarpus fenestratus (Roxb.) Rehder,J. Arnold Arbor. 1: 126. 1919.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000230140,"Medicine (bark, nuts), Fodder.",Lithocarpus pachyphyllus (Kurz) Rehder,J. Arnold Arbor. 1: 129. 1919.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000290805,Fodder.,Quercus floribunda Lindl. ex A.Camus,Chênes Atlas 2: 131. 1935.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-1200027147,"Timber, Fuelwood, Fodder.",Quercus glauca Thunb. ,Syst. Veg. (ed. 14): 858. 1784. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
