WFOID,Vernacular_name,LocalID,scientificName,transliteration,Devnagari (preeti),Devnagari (unicode),Language,countryCode,rights,license,bibliographicCitation,compiler
wfo-0000489719,"Masino pirre, Sukul jhar (मसिनो पिर्रे, सुकुल झार )",NEP07677,Polygonum plebeium R.Br. ,"Masino pirre, Sukul jhar","dl;gf] lk/]{, ;'s'n emf/ ","मसिनो पिर्रे, सुकुल झार ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001101637,Padamchal (पदमचाल ),NEP07682,Rheum acuminatum Hook.f. & Thomson ,Padamchal,kbdrfn ,पदमचाल ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001246338,"Padamchal, Akashe chuk, Khokim (पदमचाल, आकाशे चुक, खोेकिम )",NEP07683,Rheum australe D.Don,"Padamchal, Akashe chuk, Khokim","kbdrfn, cfsfz] r's, vf]]lsd ","पदमचाल, आकाशे चुक, खोेकिम ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000404456,Padamchal (पदमचाल ),NEP07687,Rheum moorcroftianum Royle ,Padamchal,kbdrfn ,पदमचाल ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001101660,"Kyanjo, Padamchal (क्याँजो, पदमचाल )",NEP07688,Rheum nobile Hook.f. & Thomson ,"Kyanjo, Padamchal","SofFhf], kbdrfn ","क्याँजो, पदमचाल ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001101670,"Padamchal, Chulthi amilo (पदमचाल, चुल्ठी अमिलो )",NEP07690,Rheum webbianum Royle ,"Padamchal, Chulthi amilo","kbdrfn, r'N7L cldnf] ","पदमचाल, चुल्ठी अमिलो ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001101732,"Amile ghans, Halhale (अमिले घाँस, हलहले )",NEP07691,Rumex acetosa L. ,"Amile ghans, Halhale","cldn] 3fF;, xnxn] ","अमिले घाँस, हलहले ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000403586,"Ban palungo, Banspate (वन पालुङ्गो, बाँसपाते )",NEP07693,Rumex dentatus L. ,"Ban palungo, Banspate","jg kfn'ª\uf], afF;kft] ","वन पालुङ्गो, बाँसपाते ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001100854,"Adimaro, Charemala (अदिमरो, चरेमला )",NEP07695,Rumex hastatus D.Don,"Adimaro, Charemala","clbd/f], r/]dnf ","अदिमरो, चरेमला ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000403958,Halhale (हलहले ),NEP07697,Rumex nepalensis Spreng.,Halhale,xnxn] ,हलहले ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001101710,"Amilo bethe, Amilo palungo (अमिलो बेथे, अमिलो पालुङ्गो )",NEP07702,Rumex vesicarius L. ,"Amilo bethe, Amilo palungo","cldnf] a]]y], cldnf] kfn'ª\uf] ","अमिलो बेथे, अमिलो पालुङ्गो ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000403799,"Jhinga jale, Pamga, Kitas (झिँगा जले, पाम्गा, कितास )",NEP07703,Drosera lunata Buch.-Ham. ex DC. ,"Jhinga jale, Pamga, Kitas","lemFuf hn], kfDuf, lstf; ","झिँगा जले, पाम्गा, कितास ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000601939,Atung: Tibetan (आतुँग ),NEP07711,Arenaria globiflora (Fenzl) Wall. ex Edgew. & Hook.f. ,Atung: Tibetan,cft'Fu ,आतुँग ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000595603,Musakane (मुसाकाने ),NEP07725,Cerastium glomeratum Thuill. ,Musakane,d';fsfg] ,मुसाकाने ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000596288,Abhijalo (अभिजालो ),NEP07731,Drymaria cordata (L.) Willd. ex Schult. ,Abhijalo,clehfnf] ,अभिजालो ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000657379,Abhijalo (अभिजालो ),NEP07735,Drymaria villosa Schltdl. & Cham. ,Abhijalo,clehfnf] ,अभिजालो ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-1200027065,Jhisang karpo: Tibetan (झिसाँग कार्पो ),NEP07736,Eremogone bryophylla (Fernald) Pusalkar & D.K.Singh,Jhisang karpo: Tibetan,lem;fFu sfkf]{ ,झिसाँग कार्पो ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000439964,"Mhanjari, Jangali sag (म्ह्नजरी, जङ्गली साग )",NEP07783,Schizotechium monospermum (Buch.-Ham. ex D.Don) Pusalkar & S.K.Srivast. ,"Mhanjari, Jangali sag","DXgh/L, hª\unL ;fu ","म्ह्नजरी, जङ्गली साग ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000510360,Naru (नारु ),NEP07815,Silene himalayensis (Rohrb.) Majumdar,Naru,gf? ,नारु ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001238401,Jhwani (झ्वानी ),NEP07843,Silene nigrescens (Edgew.) Majumdar ,Jhwani,‰jfgL ,झ्वानी ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000439572,Nyamsisi: Tibetan (न्याम्सिसी ),NEP07849,Silene stracheyi Edgew. ,Nyamsisi: Tibetan,GoflD;;L ,न्याम्सिसी ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000440353,"Jhyau jhar, Lawangta (झ्याउ झार, लवङ्ता )",NEP07856,Spergula arvensis L. ,"Jhyau jhar, Lawangta","‰ofp emf/, njª\tf ","झ्याउ झार, लवङ्ता ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001238154,"Armale jhar, Boksi jhar (अर्मले झार, बोेक्सी झार )",NEP07875,Stellaria media (L.) Vill. ,"Armale jhar, Boksi jhar","cd{n] emf/, af]]S;L emf/ ","अर्मले झार, बोेक्सी झार ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000436905,Lesya kuro (लेस्या कुरो ),NEP07888,Stellaria sikkimensis Hook.f. ,Lesya kuro,n]:of s'/f] ,लेस्या कुरो ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001292284,"Armale jhar, Kharane jhar (अर्मले झार, खराने झार )",NEP07891,Stellaria vestita Kurz ,"Armale jhar, Kharane jhar","cd{n] emf/, v/fg] emf/ ","अर्मले झार, खराने झार ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001238257,"Apamarga, Datiwan, Ulte kuro (अपमार्ग, दतिवन, उल्टे कुरो )",NEP07896,Achyranthes aspera L. var. aspera,"Apamarga, Datiwan, Ulte kuro","ckdfu{, bltjg, pN6] s'/f] ","अपमार्ग, दतिवन, उल्टे कुरो ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000516426,"Rato apamarga, Datiwan (रातो अपमार्ग, दतिवन )",NEP07900,Achyranthes bidentata Blume ,"Rato apamarga, Datiwan","/ftf] ckdfu{, bltjg ","रातो अपमार्ग, दतिवन ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000528723,"Jal jambu, Saranchi sag (जल जम्बु, सरँची साग )",NEP07908,Alternanthera philoxeroides (Mart.) Griseb. ,"Jal jambu, Saranchi sag","hn hDa', ;/FrL ;fu ","जल जम्बु, सरँची साग ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000528787,Bhiringi jhar (भिरिङ्गी झार ),NEP07911,Alternanthera sessilis (L.) R.Br. ex DC. ,Bhiringi jhar,lel/ª\uL emf/ ,भिरिङ्गी झार ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000528777,Latte ghans (लट्टे घाँस ),NEP07914,Amaranthus blitum L.,Latte ghans,n§] 3fF; ,लट्टे घाँस ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000530322,"Latte ghans, Latte dana (लट्टे घाँस, लट्टे दाना )",NEP07916,Amaranthus cruentus L.,"Latte ghans, Latte dana","n§] 3fF;, n§] bfgf ","लट्टे घाँस, लट्टे दाना ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000530260,Marong (मरोँग ),NEP07918,Amaranthus dubius Mart. ex Thell. ,Marong,d/f]Fu ,मरोँग ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000530495,"Ban lunde, Lunde kanda (वन लुँडे, लुँडे काँडा )",NEP07922,Amaranthus spinosus L. ,"Ban lunde, Lunde kanda","jg n'F8], n'F8] sfF8f ","वन लुँडे, लुँडे काँडा ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000530507,"Rato latte, Genaree sag (रातो लट्टे, गेनरी साग )",NEP07924,Amaranthus tricolor L. ,"Rato latte, Genaree sag","/ftf] n§], u]g/L ;fu ","रातो लट्टे, गेनरी साग ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000530523,"Lunde sag, Latte sag (लुँडे साग, लट्टे साग )",NEP07925,Amaranthus viridis L. ,"Lunde sag, Latte sag","n'F8] ;fu, n§] ;fu ","लुँडे साग, लट्टे साग ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001035674,"Seto chande, Choya phool, Chande phul (सेतो चाँदे, चोया पूmल, चाँदे पूmल )",NEP07936,Celosia argentea L. ,"Seto chande, Choya phool, Chande phul",";]tf] rfFb], rf]of k""mn, rfFb] k""mn ","सेतो चाँदे, चोया पूmल, चाँदे पूmल ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000601056,Kalo bethe (कालो बेथे ),NEP07943,Chenopodiastrum murale (L.) S.Fuentes,Kalo bethe,sfnf] a]y] ,कालो बेथे ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000601534,Bethe sag (बेथे साग ),NEP07945,Chenopodium album L. ,Bethe sag,a]y] ;fu ,बेथे साग ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000631174,Rakta apamarg (रक्त अपमार्ग ),NEP07958,Cyathula prostrata (L.) Blume ,Rakta apamarg,/St ckdfu{ ,रक्त अपमार्ग ,Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000516430,"Kapase kuro, Ankhle kuro (कपासे कुरो, आँख्ले कुरो )",NEP07960,Cyathula tomentosa (Roth) Moq. ,"Kapase kuro, Ankhle kuro","skf;] s'/f], cfFVn] s'/f] ","कपासे कुरो, आँख्ले कुरो ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000516498,"Rato latte, Pasara bethe (रातो लट्टे, पसरा बेथे )",NEP07962,Deeringia amaranthoides (Lam.) Merr. ,"Rato latte, Pasara bethe","/ftf] n§], k;/f a]y] ","रातो लट्टे, पसरा बेथे ",Nepalese,NP,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
