WFO_ID,ecology,TaxonName,namepublishedin,rights,license,bibliographicCitation,compiler
wfo-0000974680,C Nepal: 2400 m.,Goodyera henryi Rolfe,Bull. Misc. Inform. Kew 1896(119): 201. 1896. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000974683,Nepal:,Goodyera hispida Lindl.,"J. Proc. Linn. Soc., Bot. 1: 183. 1857.",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000974707,"W, C, E Nepal: 1400-3500 m.",Goodyera marginata Lindl.,Gen. Sp. Orchid. Pl. 493. 1840. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000974718,E Nepal: 2000 m. ,Goodyera nankoensis Fukuy.,Bot. Mag. (Tokyo) 48: 432. 1934. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000974747,"W, C Nepal: 700-1600 m. ",Goodyera procera (Ker Gawl.) Hook.,Exot. Fl. 1(3): t. 39. 1823.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000974753,C Nepal: 2300-2500 m. ,Goodyera recurva Lindl.,"J. Proc. Linn. Soc., Bot. 1: 183. 1857.",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000974755,"W, C, E Nepal: 1000-4200 m. ",Goodyera repens (L.) R.Br.,Hortus Kew. (ed. 2) 5: 198. 1813.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000974777,C Nepal: 1500-2500 m. ,Goodyera schlechtendaliana Rchb.f.,Linnaea 22(7): 861. 1850.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-1200027054,"C, E Nepal: 1300-2000 m. ",Goodyera viridiflora (Blume) Lindl. ex D. Dietr.,Syn. Pl. 5: 165. 1852.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000974810,E Nepal: 2000-3100 m. ,Goodyera vittata (Lindl.) Benth. ex Hook.f.,Fl. Brit. India 6: 113. 1890.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000976561,Nepal:,Gymnadenia conopsea (L.) R.Br.,"in W.T.Aiton, Hortus Kew., ed. 2. 5: 191. 1813.",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000976647,"W, C, E Nepal: 2100-4700 m.",Gymnadenia orchidis Lindl.,Gen. Sp. Orchid. Pl. 278. 1835,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000977081,"W, C, E Nepal: 2400-4200 m.",Habenaria aitchisonii Rchb.f.,"Trans. Linn. Soc. London, Bot. 3(1): 113. 1888. ",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000977155,"W, C, E Nepal: 1800-3900 m.",Habenaria arietina Hook.f.,Fl. Brit. India 6: 138. 1890,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000977373,"W, C Nepal: 200-3200 m.",Habenaria commelinifolia (Roxb.) Wall. ex Lindl.,Gen. Sp. Orchid. Pl. 325. 1835. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000977454,Nepal:,Habenaria davidii Franch.,"Nouv. Arch. Mus. Hist. Nat., sér. 2, 10: 86. 1887.",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000977480,"C, E Nepal: 500-2300 m. ",Habenaria dentata (Sw.) Schltr.,Repert. Spec. Nov. Regni Veg. Beih. 4: 125. 1919. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000977495,"C, E Nepal: 200-1500 m. ",Habenaria digitata Lindl.,Gen. Sp. Orchid. Pl. 307. 1835.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000977502,"W, C, E Nepal: 200-1900 m. ",Habenaria diphylla Dalzell,Hooker’s J. Bot. Kew Gard. Misc. 2: 262. 1850.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000977656,"W, C Nepal: 100-800 m. ",Habenaria furcifera Lindl.,Gen. Sp. Orchid. Pl. 319. 1835.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000977865,"W, C Nepal: 1800-3300 m. ",Habenaria intermedia D.Don,Prodr. Fl. Nepal. 24. 1825.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000978042,Nepal:,Habenaria longifolia Buch.-Ham. ex Lindl.,Gen. Sp. Orchid. Pl.: 334. 1835.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000978104,"C, E Nepal: 700-2000 m. ",Habenaria malintana (Blanco) Merr.,Sp. Blancoan. 112. 1918.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000978105,E Nepal: 1500-1900 m. ,Habenaria malleifera Hook.f.,Fl. Brit. India 6: 143. 1890.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000978110,"W, C Nepal: 100-1500 m. ",Habenaria marginata Colebr.,Exot. Fl. 2(17): pl. 136. 1824.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-1000032385,C Nepal: 1500 m. ,Habenaria palpensis Raskoti,Phytotaxa 394(4): 260. 2019.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000978328,"W, C, E Nepal: 200-1600 m. ",Habenaria pantlingiana Kraenzl.,Orchid. Gen. Sp. 1(14): 892. 1900. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000978358,"W, C, E Nepal: 500-3500 m. ",Habenaria pectinata D.Don,Prodr. Fl. Nepal. 24. 1825.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-1200024897,"W, C, E Nepal: 200-2500 m. ",Habenaria plantaginea Lindl.,Gen. Sp. Orchid. Pl. 323. 1835.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-1200009527,"W, C Nepal: 300-1000 m.",Habenaria plantaginea var. nepalensis (Kolan.) Rajbh. & R.Chhetri,Handb. Fl. Pl. Nepal 1: 113. 2017. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000978479,C Nepal: 600-1200 m. ,Habenaria pubescens Lindl.,Gen. Sp. Orchid. Pl. 322. 1835.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000978531,"C, E Nepal: 400-1900 m. ",Habenaria reniformis (D.Don) Hook.f.,Fl. Brit. India 6: 152. 1890.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-1000032386,E Nepal: 1600 m.,Habenaria sandiegoensis Raskoti,PloS ONE 14(10)-e0223355: 4. 2019.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000978720,"W, C Nepal: 1400-2500 m. ",Habenaria stenopetala Lindl.,Gen. Sp. Orchid. Pl. 319. 1835.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001424486,C Nepal: 200-300 m.,"Habenaria wallichii (Kolan., Kras & Szlach.) J.M.H. Shaw",Orchid Rev. Suppl. 125(1319): 58. 2017. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000981375,"W, C Nepal: 1300-2400 m. ",Hemipilia cordifolia Lindl.,Gen. Sp. Orchid. Pl. 296. 1835.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000981621,"W, C Nepal: 1800-4500 m. ",Herminium alaschanicum Maxim.,"Bull. Acad. Imp. Sci. Saint-Petersbourg, sér. 3, 31: 105. 1887.",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001345836,"C, E Nepal: 3600-4300 m. ","Herminium albomarginatum (King) X.H.Jin, Schuit., Raskoti & Lu Q.Huang",Cladistics 32(2): 210. 2015.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000981636,C Nepal: 3700-3800 m. ,Herminium chloranthum Tang & F.T.Wang,"Bull. Fan Mem. Inst. Biol, Bot. 10: 34. 1940. ",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001345839,"W, C, E Nepal: 1300-4600 m.","Herminium clavigerum (Lindl.) X.H.Jin, Schuit., Raskoti & Lu Q.Huang",Cladistics 32(2): 210. 2015.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001345840,"W, C, E Nepal: 1200-3600 m.","Herminium edgeworthii (Hook.f. ex Collett) X.H.Jin, Schuit., Raskoti & Lu Q.Huang",Cladistics 32(2): 210. 2015. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000981647,"W, C, E Nepal: 900-3600 m.",Herminium elisabethae (Duthie) Tang & F.T.Wang,Bull. Fan Mem. Inst. Biol. Bot. 7: 129. 1936.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000981648,"W, C, E Nepal: 2100-3700 m.",Herminium fallax (Lindl.) Hook.f.,Fl. Brit. India 6: 129. 1890.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001345842,C Nepal: 3800 m.,"Herminium fimbriatum (Raskoti) X.H.Jin, Schuit., Raskoti & Lu Q.Huang",Cladistics 32(2): 210. 2015.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001345843,C Nepal: 4100-4300 m. ,"Herminium handelii X.H.Jin, Schuit., Raskoti & Lu Q.Huang",Cladistics 32(2): 210. 2015. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001335882,C Nepal: 2200 m.,Herminium hongdeyuanii Raskoti,Phytotaxa 98(1): 23. 2013.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000981660,E Nepal: 2300-3000 m. ,Herminium jaffreyanum King & Pantl.,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 65: 130. 1896, ",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000981661,"W, C, E Nepal: 2400-4600 m.",Herminium josephi Rchb.f.,Flora 55: 276. 1872. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000441352,E Nepal: 2200 m. ,Herminium kamengense A.N.Rao,J. Econ. Taxon. Bot. 25(2): 287. 2001.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000981665,"W, C, E Nepal: 1100-3500 m.",Herminium lanceum (Thunb. ex Sw.) Vuijk,Blumea 11: 228. 1961. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001345846,"W, C, E Nepal: 1600-4000 m.","Herminium latilabre (Lindl.) X.H.Jin, Schuit., Raskoti & Lu Q.Huang",Cladistics 32(2): 210. 2015.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000981674,E Nepal: 2500 m. ,Herminium longilobatum S.N.Hedge & A.N.Rao,Himalayan Pl. J. 1(2): 47. 1982. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000981675,"C, E Nepal: 2400-2700 m.",Herminium mackinnonii Duthie,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 71(1): 44, as mackinnoni 1902.",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000981676,"W, C, E Nepal: 2700-4600 m.",Herminium macrophyllum (D.Don) Dandy,J. Bot. 70: 328. 1932.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
