WFO_ID,Country,distribution,TaxonName,namepublishedin,rights,license,bibliographicCitation,compiler
wfo-0000212673,NP,"Nepal, W Himalaya, E Himalaya, Assam-Burma, S Asia, C Asia, SW Asia, Europe and Africa. ",Lathyrus aphaca L.,Sp. Pl. 2: 729. 1753. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-1000002765,NP,Nepal and W Himalaya.,Lathyrus emodi (Wall. ex Fritsch) Fritsch,Sitzungsber. Akad. Wiss. Wien 104: 516. 1895.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000212701,NP,Asia and Europe.,Lathyrus pratensis L.,Sp. Pl. 2: 733. 1753. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000212703,NP,Native of Europe; widely cultivated and naturalized in the Old World.,Lathyrus sativus L.,Sp. Pl. 2: 730. 1753. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000212706,NP,"Nepal, W Himalaya, C Asia, SW Asia, Europe and Africa.",Lathyrus sphaericus Retz.,Observ. Bot. 3: 39. 1783.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-1200001799,NP,"Nepal, W Himalaya, E Himalaya, Tibetan Plateau, Assam-Burma, S Asia, E Asia, SE Asia and Australasia. ",Leptodesmia microphylla (Thunb.) H.Ohashi & K.Ohashi ,J. Jap. Bot. 93(3): 186. 2018. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001426078,NP,E Nepal and Assam-Burma.,Leptodesmia microphylla var. macrocarpa (Baker) H.Ohashi & K.Ohashi,J. Jap. Bot. 93(3): 186. 2018. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000185067,NP,"Nepal, W Himalaya, E Himalaya, Tibetan Plateau, Assam-Burma, E Asia, SE Asia and Australasia.",Lespedeza cuneata (Dum.Cours.) G.Don,Gen. Hist. 2: 307. 1832. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000204765,NP,"Nepal, W Himalaya, E Himalaya and Tibetan Plateau.",Lespedeza gerardiana Wall. ex Maxim.,Trudy Imp. S.-Peterburgsk. Bot. Sada 2: 373. 1873. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000204766,NP,"Nepal, W Himalaya, E Himalaya, Assam-Burma, E Asia and SW Asia.",Lespedeza juncea (L.f.) Pers. ,Syn. Pl. 2(2): 318. 1807.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000204767,NP,"Nepal, W Himalaya and E Himalaya.",Lespedeza juncea var. variegata (Cambess.) Ali,Biologia (Lahore) 12: 41. 1966. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000185065,NP,"Nepal, W Himalaya, Tibetan Plateau, Assam-Burma, E Asia and N Asia.",Lespedeza tomentosa (Thunb.) Siebold ex Maxim.,Trudy Imp. S.-Peterburgsk. Bot. Sada 2: 376. 1873. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000164084,NP,Native of N America. ,Leucaena leucocephala (Lam.) deWit,Taxon 10: 54. 1961.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001061412,NP,"Nepal, W Himalaya, C Asia, SW Asia, Europe and Africa. ",Lotus corniculatus L. ,Sp. Pl. 2: 775. 1753. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001359456,NP,"Nepal, Tibetan Plateau and E Asia.",Lotus corniculatus subsp. japonicus (Regel) H.Ohashi,Fl. Japan 2b: 240. 2001.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001059747,NP,"Nepal, W Himalaya, Tibetan Plateau and E Asia.",Medicago edgeworthii Širj.,Oesterr. Bot. Z. 87: 123. 1938.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000213426,NP,Asia and Europe.,Medicago falcata L.,Sp. Pl. 2: 779. 1753. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000213454,NP,"Asia, Europe and Africa. ",Medicago lupulina L.,Sp. Pl. 2: 779. 1753. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000213468,NP,Native range is C Asia to SW Asia.,Medicago sativa L.,Sp. Pl. 2: 778. 1753. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000212815,NP,"Nepal, W Himalaya, E Himalaya, Assam-Burma, S Asia, E Asia, N Asia, C Asia, SW Asia, Europe and Africa. ",Melilotus albus Medik.,Vorles. Churpfälz. Phys.-Öcon. Ges. 2: 382. 1787.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000185378,NP,"Nepal, W Himalaya, E Himalaya, Assam-Burma, S Asia, E Asia, C Asia, SW Asia, Europe and Africa.",Melilotus indicus (L.) All.,Fl. Pedem. 1: 308. 1785. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001055378,NP,Asia and Europe.,Melilotus officinalis (L.) Lam.,Fl. Franç. 2: 594. 1779.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000212825,NP,"Nepal, W Himalaya, E Asia, SE Asia and N Asia. ",Melilotus suaveolens Ledeb.,Ind. Sem. Hort. Dorpat. Suppl. 5. 1824. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000169612,NP,"Nepal, E Himalaya, Assam-Burma, S Asia, E Asia and SE Asia.",Mezoneuron cucullatum (Roxb.) Wight & Arn.,Cat. Ind. Pl. 37. 1833. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001055387,NP,"Nepal, W Himalaya, E Himalaya, Assam-Burma, S Asia and SE Asia.",Millettia extensa (Benth.) Benth. ex Baker,Fl. Brit. India 2: 109. 1876.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001055388,NP,"Nepal, Assam-Burma and S Asia (India). ",Millettia fruticosa Benth. ex Baker.,Fl. Brit. 2: 109. 1876.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000200342,NP,"Nepal, E Himalaya, Assam-Burma and SE Asia.",Millettia glaucescens Kurz,"J. Asiat. Soc. Bengal, Pt. 2, Nat. Hist. 42(2): 67. 1873. ",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000205352,NP,Endemic to Nepal. ,Millettia nepalensis R.Parker,Bull. Misc. Inform. Kew 1931(1): 42. 1931.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000185902,NP,"Nepal, E Himalaya, Tibetan Plateau, Assam-Burma, S Asia, E Asia and SE Asia.",Millettia pachycarpa Benth.,Pl. Jungh. 2: 250. 1852.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000206856,NP,"Nepal, W Himalaya, Assam-Burma, S Asia, E Asia, SE Asia and Australasia.",Millettia pinnata (L.) Panigrahi,Fl. Bilaspur Distr. 1: 210. 1989.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000193454,NP,Native of Tropical and Subtropical America.,Mimosa diplotricha C.Wright ,Anales Acad. Ci. Med. Habana 5: 405. 1868. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000188786,NP,"Nepal, W Himalaya, E Himalaya, Assam-Burma and S Asia. ",Mimosa himalayana Gamble,Bull. Misc. Inform. Kew 1920(1): 4. 1920.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000165372,NP,Native of S America.,Mimosa pudica L.,Sp. Pl. 1: 518. 1753. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001346774,NP,"Nepal, E Himalaya, Assam-Burma, S Asia, E Asia and SE Asia. ",Moullava digyna (Rottler) Gagnon & G.P.Lewis,Phytokeys 71: 67. 2016. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000186206,NP,"Nepal, E Himalaya, Assam-Burma, S Asia, E Asia and SE Asia. ",Mucuna macrocarpa Wall.,"Pl. Asiat. Rar. 1: 41, t. 47. 1830. ",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000203935,NP,"Nepal, E Himalaya, Assam-Burma, E Asia and SE Asia. ",Mucuna nigricans (Lour.) Steud.,Nomencl. Bot. (ed. 2) 2(9): 163. 1841.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000182545,NP,"Nepal, W Himalaya, E Himalaya, Assam-Burma, S Asia, E Asia, SE Asia, SW Asia and Africa.",Mucuna pruriens (L.) DC.,Prodr. 2: 405 1825. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001447382,NP,"Nepal, E Himalaya, Assam-Burma, S Asia, E Asia and SE Asia. ",Neustanthus phaseoloides (Roxb.) Benth. ,Pl. Jungh. 2: 235. 1852. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001385494,NP,"Nepal, E Himalaya, Assam-Burma and SE Asia.",Neustanthus phaseoloides var. subspicatus (Benth.) A.N.Egan & B.Pan,Phytotaxa 218(3): 207. 2015. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000203587,NP,Nepal and E Himalaya.,Ormosia glauca Wall.,"Pl. Asiat. Rar. 1: 41, pl. 125. 1831.",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001333377,NP,"Nepal, E Himalaya and Assam-Burma.",Ototropis conferta (DC.) H.Ohashi & K.Ohashi,J. Jap. Bot. 87(2): 112. 2012.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001333379,NP,"Nepal, E Himalaya and Assam-Burma.",Ototropis khasiana (Prain) H.Ohashi & K.Ohashi,J. Jap. Bot. 87(2): 112. 2012. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0001333375,NP,"Nepal, W Himalaya, E Himalaya, Tibetan Plateau, Assam-Burma, S Asia, E Asia and SE Asia. ",Ototropis multiflora (DC.) H.Ohashi & K.Ohashi,J. Jap. Bot. 87(2): 111. 2012. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000205010,NP,Endemic to Nepal. ,Oxytropis arenae-ripariae Vassilcz.,Novosti Sist. Vyssh. Rast. 14: 170. 1977.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000205017,NP,Nepal and W Himalaya.,Oxytropis duthieana Ali,Phyton (Horn) 8: 58. 1959.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000205018,NP,Endemic to Nepal. ,Oxytropis fasciculiflorum Vassilcz.,Nov. Syst. Pl. Vasc. 14: 176. 1977.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000205022,NP,Endemic to Nepal. ,Oxytropis graminetorum Vassilcz.,Nov. Syst. Pl. Vasc. 14: 174. 1977.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000199006,NP,"Nepal, W Himalaya, Tibetan Plateau, N Asia, C Asia and SW Asia.",Oxytropis humifusa Kar. & Kir.,Bull. Soc. Imp. Naturalistes Moscou 15(2): 535. 1842. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000199014,NP,"Nepal, Tibetan Plateau and E Asia.",Oxytropis kansuensis Bunge,"Mém. Acad. Imp. Sci. St.-Pétersbourg, sér. 7, 22(1): 38. 1874. ",https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000213917,NP,"Nepal, W Himalaya, E Himalaya, Tibetan Plateau, E Asia, N Asia, SW Asia and Europe.",Oxytropis lapponica (Wahlenb.) Gay,Flora 10(2): 30. 1827.,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
wfo-0000198951,NP,"Nepal, W Himalaya, E Himalaya, Tibetan Plateau, N Asia and C Asia.",Oxytropis microphylla (Pall.) DC.,Astragalogia 83. 1802. ,https://creativecommons.org/licenses/by/4.0/,Attribution 4.0 International (CC BY 4.0),"Shrestha. K.K., Bhandari, P., and Bhattarai, S. (2022). Plants of Nepal (Gymnosperms & Angiosperms). Heritage Publishers & Distributors Pvt. Ltd., Kathmandu, Nepal","Shrestha, K.K."
