taxonID,description,type,source,language,created
wfo-0000037682,"<b>Biennials or short-lived perennials,</b> 10–14 cm; taprooted, without well-developed caudices. <b>Stems</b> ascending, hirsute, minutely glandular. <b>Leaves</b> basal (persistent) and cauline (petioles prominently ciliate, at least on proximal portions, hairs spreading, thick-based); basal blades oblong-spatulate to obovate-spatulate, 30–50 × 4–6 mm, cauline abruptly reduced distally, margins entire, faces hirsuto-villous, minutely glandular. <b>Heads</b> (disciform) 1–3 (usually from branches proximal to midstems). <b>Involucres</b> ca. 5 × 13–14 mm. <b>Phyllaries</b> in 2–3 series, coarsely hirsute, minutely glandular. <b>Ray (pistillate) florets</b> ca. 50–100; corollas usually tubular, lacking laminae, or laminae shorter than involucres. <b>Disc corollas</b> 4–5.1 mm (throats white-indurate, somewhat inflated, glabrate). <b>Cypselae</b> 1.5–1.6 mm (immature), 2-nerved, faces sparsely strigose (carpopodia whitish); <b>pappi:</b> outer of setae, inner of 15–20 bristles.",general,2160D9B7-1E94-4FEE-9AA6-5582445AE4DE,English,2006-06-30
wfo-0000675158,"<b>Herbs,</b> erect to slightly spreading, 0.5-1.5(-2) dm, floccose to tomentose, greenish to tawny. <b>Stems:</b> aerial flowering stems mostly erect, 0.05-0.3 dm, floccose to tomentose. <b>Leaves</b> basal; petiole 1-3(-5) cm, tomentose; blade rounded to cordate, 1-2(-2.5) × 1-2(-2.5) cm, densely white-tomentose abaxially, tomentose to floccose and occasionally greenish adaxially. <b>Inflorescences</b> narrowly cymose, distally uniparous due to suppression of secondary branches, diffuse, 5-15(-20) × 5-20(-30) cm; branches inwardly curved distally, floccose to tomentose; bracts 0.5-3 × 1-3 mm. <b>Peduncles</b> absent. <b>Involucres</b> appressed to branches, cylindric-turbinate, 1-1.3 × 0.5-0.7 mm, floccose; teeth 5, erect, 0.1-0.2 mm. <b>Flowers</b> 1-3(-3.5) mm; perianth pale yellow or yellow, rarely creamy white, becoming red, glabrous; tepals dimorphic, those of outer whorl broadly fan-shaped, those of inner whorl oblanceolate; stamens included, 1-1.5 mm; filaments pilose proximally. <b>Achenes</b> light brown, 3-gonous, 1-1.3 mm.",general,6FD74BC1-8939-43CD-8260-78EA6FB8CDC0,English,2005-04-07
wfo-0000674515,"<b>Herbs,</b> spreading, (0.5-)1-3 dm, glabrous, greenish. <b>Stems:</b> aerial flowering stems erect, 0.3-0.8 dm, glabrous. <b>Leaves</b> basal; petiole 0.5-3 cm, tomentose; blade ovate to rounded, 0.5-2 × 0.5-2 cm, densely white-tomentose on both surfaces, rarely glabrate and grayish or greenish adaxially. <b>Inflorescences</b> cymose, occasionally distally uniparous due to suppression of secondary branches, usually diffuse, 5-25 × 5-30 cm; branches glabrous; bracts 0.5-2 × 0.5-2 mm. <b>Peduncles</b> absent. <b>Involucres</b> somewhat appressed to branches, turbinate, 1-1.2 × 0.4-0.6 mm, glabrous; teeth 5, erect, 0.2-0.3 mm. <b>Flowers</b> 0.6-0.8(-1) mm; perianth yellow or pale yellowish, rarely whitish, glabrous; tepals slightly dimorphic, those of outer whorl oblong to oblong-obovate, those of inner whorl narrowly oblong; stamens included, 0.5-0.8 mm; filaments pilose proximally. <b>Achenes</b> dark brown, 3-gonous, 0.8-1 mm.",general,C6C6C7C6-3D0B-4AC8-BA4D-48378DB7DF59,English,2005-04-07
wfo-4000015655,"<b>Herbs,</b> annual; taproot slender. <b>Stems</b> arising directly from the root, spreading to decumbent or prostrate, solid, not fistulose or disarticulating into ringlike segments, glabrous or sparsely pubescent. <b>Leaves</b> quickly deciduous, basal and cauline, in whorls of 3; petiole present only at proximal nodes; blade oblong to broadly elliptic or obovate, margins entire. <b>Inflorescences</b> terminal, cymose; branches mostly dichotomous, not brittle or disarticulating into segments, round, glabrous or sparsely pubescent; bracts absent. <b>Peduncles</b> absent. <b>Involucral bracts</b> absent. <b>Flowers</b> 3-9 per node at any single time during full anthesis; perianth yellow, broadly campanulate when open, narrowly urceolate when closed, thinly pubescent abaxially; tepals 6, connate proximally, monomorphic, entire apically; stamens 9; filaments basally adnate, pilose basally; anthers yellow, ovate. <b>Achenes</b> included, brown, not winged, 3-gonous, glabrous. <b>Seeds:</b> embryo curved.",general,E742E653-7EAA-440E-8D9D-F561AE2FE538,English,2005-04-07
wfo-0001090286,"Plants  subscapose, to 2.5 dm.  Leaves  1-8 cm; blade shallowly to deeply 3-5-lobed distally, to 1.6 cm wide distally, minutely hirsute, sparsely long-pilose.  Inflorescences  2-7-flowered, branching, glabrous or nearly so; buds glabrous.  Flowers:  sepals glabrous; petals marcescent, 4, white, 1.2-2.5 cm; filaments somewhat dilated distally; style 1 mm.  Capsules  ovoid, 0.8-1.5 cm, dehiscing 1/3-1/2 length, deciduous soon after. 2 n  = 24.",general,C9AF85E5-5CB0-4F19-B77B-AD214A361D85,English,2003-02-28
wfo-0000543422,"Plants  scapose, to 4 dm.  Leaves  4-12 cm; blade nearly unlobed to shallowly 3-7-lobed distally, to 3.5 cm wide distally, copiously long-pilose.  Inflorescences  1(-6)-flowered, simple, glabrous; buds long-pilose.  Flowers:  sepals copiously long-pilose; petals caducous, 6, white, 2.5-4 cm; filaments dilated distally; style 1-1.5 mm.  Capsules  persistent, oblanceoloid, 2.5-4 cm, dehiscing not more than 1/4 length. 2 n  = 24.",general,7A42B413-CDFC-4D24-B3E0-63442AD754D4,English,2003-02-28
wfo-0000549154,"Culms slender, hairy.  Leaves 1–3.5 mm wide, ciliate.  Bracts ciliate.  Tubercles entire or lobed.  Achenes 2–3 × 1.5–2.3 mm.",general,D8AB1A1D-0D0F-4778-A5ED-B7E5B9462998,English,2003-02-14
wfo-0000552160,"Plants 20–50 cm, glabrous or hairy, not copiously villous-ciliate, hairs less than 0.5 mm.",general,87E270C7-86A9-46C2-B1A6-307A49DD2D9D,English,2003-02-14
wfo-0000634813,"<b>Plants</b> to 10 m, frequently forming dense thickets. <b>Leaves:</b> petiole distinct; blade green, oblanceolate to elliptic, 1-10 × 0.5-2.5 cm, chartaceous to coriaceous, base cuneate, apex acute, rounded, or emarginate. <b>Flowers</b> fragrant; petals white or creamy white, 2.5-3.5 mm. <b>Fruits</b> ovoid to subglobose, 2-2.5 mm.",general,970DBE9C-DF4B-42EB-837B-34EF3E665B42,English,2009-09-27
wfo-0000644625,"<b>Plants</b> forming rounded tussocks, 3-8 cm; branches procumbent or decumbent to erect, not adventitiously rooted, proximal portions of stems densely covered by persistent leaf remnants. <b>Leaves</b> 7-15 mm; blade oblong-oblanceolate to narrowly spatulate, 1.3-2.3 mm wide, margins narrowly revolute, with narrow hyaline flange proximally. <b>Pedicels</b> 5-20 mm, elongating to 40-50 mm. <b>Flowers:</b> sepals 6-7 mm; corolla 7-10 mm, lobes usually white, sometimes cream, light pink, or rose. <b>Capsules</b> 3-4(-6) mm diam. <b>2<i>n</i></b> = 12.",general,DD6CA3FC-ADF2-4894-A4EF-ED1B9DDC1748,English,2009-09-27
wfo-0000693713,"<b>Plants</b> sometimes forming dense groundcover. <b>Leaves:</b> petiole 5-25 cm; blade 30-100 mm, base cordate. <b>Scapes</b> 20-40(-80) cm. <b>Calyces</b> 1.5-2.5 mm. <b>Capsules</b> 2.5-3 mm. <b>2<i>n</i></b> = 6, 12.",general,C78BEE7C-9C07-40DA-917B-689F4C3636CD,English,2009-09-27
wfo-0001045737,"<b>Stems</b> commonly elongate and creeping, sometimes compact and short-creeping or not creeping, glabrous or sparsely hairy; internodes usually 1+ mm. <b>Leaf blades</b> narrowly oblance-olate to lanceolate, 3.5-7(-10) mm, herbaceous, those of fertile shoots ciliate along proximal margins, adaxial surface usually white-pilose on proximal 1/5-1/3. <b>Flowers:</b> calyx pinkish; corolla lobes 3-5 mm. <b>2<i>n</i></b> = 12.",general,BF17ECC3-397C-4DFA-9A20-A21E0E5A2778,English,2009-09-27
wfo-0001045735,"<b>Plants</b> sometimes forming dense groundcover. <b>Leaves:</b> petiole 4-9(-15) cm; blade base round-ed to cordate. <b>Inflorescences:</b> scape 10-18 cm; bracts 3-5, usually closely subtending calyx. <b>Flowers</b> spreading to slightly nodding. <b>Capsules</b> 5-7 mm. <b>2<i>n</i></b> = 12.",general,7A77CE39-654E-44E9-BFD8-4109AD8BA15C,English,2009-09-27
wfo-0001197249,"<b>Plants</b> in loose tufts, green to light green, glossy. <b>Leaves</b> falcate-secund, flexuose, 8-11.5(-15) mm; margins serrate in distal half; costa percurrent to shortly excurrent, toothed distally on abaxial surface, with a double row of guide cells.",general,60648B22-BA17-44D4-BD3E-09329E2C5D40,English,2007-07-14
wfo-0001197285,"<b>Plants</b> in loose tufts. <b>Stems</b> 1-6(-10) cm, tomentose with white or reddish brown rhizoids. <b>Leaves</b> falcate-secund, usually densely foliate; margins serrulate to strongly serrate in distal half; costa papillose to spinose distally on adaxial surface; proximal leaf cells elongate, pitted, (25-)43-62(-93) × (2-)6-8(-12) µm; distal laminal cells short-rectangular to quadrate, not pitted, (8-)18-23(-31) × (5-)8-12(-14) µm. <b>Seta</b> 1-3.5 cm.",general,A9EECEA8-BD4F-4823-836A-5B113843CBA4,English,2007-07-14
wfo-7000000194,"<b>Plants</b> perennial, medium-sized, 0.5-1 cm, forming dense turf, rhizoids often firmly compacting the mineral substratum, dark to dull green; protonema producing funnel-like flaps (rarely discernible in most specimens). <b>Stems</b> short, erect, usually simple, 0.5-2 mm. <b>Leaves</b> proximally reduced, crowded, often crisped when dry, sometimes radially inrolled, spreading when moist, lingulate or lingulate-subulate, rounded-obtuse to acute, mainly entire; costa single, strong, lamina usually 2(-3)-stratose from costa to near margins, cells rounded-quadrate to rounded-hexagonal, thick-walled, plane, mammillose or papillose on one or both surfaces; cells at or near base 1-stratose, hyaline, smooth, rectangular or oblong-hexagonal. <b>Sexual condition</b> autoicous or dioicous; perigonial shoots with few, short-lingulate leaves enclosing paraphyses and few antheridia; paraphyses filamentous; interior perichaetial leaves usually longer than exterior leaves, erect, often scarious, ovate-lanceolate, lance-subulate to linear, generally lacerate or ciliate at apex, awned by long-excurrent costa, brown and mainly without chlorophyll when mature. <b>Seta</b> very short, smooth, central strand absent. <b>Capsule</b> obliquely oriented, nearly completely enveloped by perichaetial leaves, asymmetric, ovoid, at the base often strongly bulging on upper side, narrowed to a conic operculum and narrow mouth, annulus present, neck absent, stomata phaneropore in 2 rows near base or absent; peristome double or sometimes absent, with a white densely papillose endostome of 16 pleats, somewhat twisted when dry and toothed at apex of each of the keels, exostomial teeth rudimentary, fewer in number than the pleats. <b>Calyptra</b> smooth, covering operculum.",general,1F25DB8C-A8C1-4E1B-80FB-C269EB2CA4FD,English,2007-07-14
wfo-7000000199,"<b>Plants</b> annual, minute, arising from a perennial persistent protonema. <b>Stems</b> erect, to 0.2 mm, completely enveloped in leaves. <b>Leaves</b> with costa weak or absent, brownish or with little chlorophyll, exterior leaves 0.2-0.4 mm, interior to 1 mm, acuminate, ovate to oblong-lanceolate, margins entire to crenulate by bulging cells; laminal cells elongate-hexagonal to rectangular, thin-walled, 85-100 × 12-16 µm, smooth. <b>Specialized asexual reproduction</b> by 2-celled starch-filled rhizoidal gemmae. <b>Sexual condition</b> functionally dioicous; perigonium of 3-6 leaves surrounding a few short antheridia and yellow, club-shaped paraphyses; perichaetium with few brownish, weakly chlorophyllose leaves, these representing the plant. <b>Seta</b> erect, twisted to right when dry, 4-30 mm or more. <b>Capsule</b> wide-mouthed, 0.4-0.7 mm, pale to dark brown when mature, stomata absent; annulus in 1-2 cell rows, deciduous; peristome of 16 reddish brown to orange-yellow lanceolate exostomial teeth, to 0.3 mm, with vertical striations on exterior face, often with longitudinal perforations, endostome delicate, as a sometimes discontinuous membrane adhering to exostomial teeth; operculum conic. <b>Calyptra</b> smooth, sometimes persistent on seta proximal to capsule. <b>Spores</b> 20-30 µm.",general,CD0CFC39-E074-4D30-B08C-9B28FF4BAC0D,English,2007-07-14
wfo-4000012119,"<b>Protonema</b> green, bearing minute perichaetia and perigonia. <b>Seta</b> red-brown, smooth. <b>Capsule</b> inclined to horizontal, subglobose to short-cylindric.",general,ED827F82-5F6E-4CD1-B954-63E0D6F13D7E,English,2007-07-14
wfo-4000012887,"<b>Plants</b> scattered or in loose to compact turfs, mostly yellowish green, sometimes reddish. <b>Stems</b> erect, to ca. 0.5 mm, sometimes seemingly absent; simple or branched by innovations; rhizoids at base, smooth. <b>Leaves</b> imbricate to spreading when dry, lanceolate to ovate, acute to subulate; margins plane, entire or serrate; costa subpercurrent to excurrent, sometimes weak or absent toward insertion and in lowermost leaves, medial laminal cells rhomboidal to short-rectangular, becoming longer toward the insertion, smooth. <b>Specialized asexual reproduction</b> unknown. <b>Sexual condition</b> autoicous or dioicous, cladocarpous; perichaetial leaves sometimes differentiated. <b>Seta</b> short, curved at apex, rarely ± erect. <b>Capsule</b> pendulous and laterally emergent, rarely erect and immersed, reddish at maturity, subglobose; annulus near midurn, of 1-2 rows of small cells, persistent; operculum obtuse to apiculate; peristome none. <b>Calyptra</b> conic-mitrate, entire at base or crenate-lobed. <b>Spores</b> globose to reniform, coarsely papillose to reticulate.",general,1E4F815D-6A78-4E41-9643-D24B1394858C,English,2007-07-14
wfo-4000008549,"<b>Plants</b> loosely tufted, yellow-green. <b>Stems</b> 0.3-0.8 cm, simple, rhizoids sparse. <b>Leaves</b> loosely erect when dry, subulate from an ovate-lanceolate to narrowly obovate base, margins largely plane, entire, serrulate along the subula; costa excurrent, subula flexuose; cells 1-stratose, linear distally, laxly oblong-rhomboidal proximally; perichaetial leaves in transverse section with 6-7 large guide cells closer to the adaxial side, two stereid bands on either side of guide cells in apical sections, but only one disconnected stereid band at leaf middle and base; laminal cells laxly oblong-rhomboidal proximally, linear distally, smooth. <b>Sexual condition</b> paroicous (and reportedly autoicous), antheridia naked; perichaetial leaves proximally broadly ovate, abruptly subulate. <b>Seta</b> short, erect. <b>Capsule</b> cleistocarpous, immersed, ovoid, broader at the base; stomata numerous, scattered in proximal half of the capsule. <b>Calyptra</b> mitraeform to cucullate, regularly 4-lobed at base. <b>Spores</b> globose, densely and finely papillose.",general,639259BB-0D4D-47F1-943C-89EA28416B20,English,2007-07-14
wfo-0001197266,"<b>Seta</b> 0.5-2.7 cm. <b>Capsule</b> inclined, rarely erect, arcuate (sometimes straight), (0.5-)1-2(-2.5) mm. <b>Spores</b> 9-16 µm.",general,4F314600-F2CD-43E4-8627-74B63E235981,English,2007-07-14
wfo-0001158117,"<b>Seta</b> 0.3-1.3 cm. <b>Capsule</b> erect, straight to weakly arcuate, (0.5-)1-1.5(-2) mm. <b>Spores</b> 19-24 µm.",general,4152E134-3972-4EF7-96C3-39D93F0AE133,English,2007-07-14
wfo-0001196927,"<b>Plants</b> in open to dense tufts, turfs, or mats, green, dark green, to brownish green, rarely yellow-green. <b>Stems</b> (0.3-)0.6-1.4(-4) cm. <b>Leaves</b> erect-patent to contorted or somewhat crisped when dry, rarely forming a comal tuft, patent to erect-patent to spreading when wet, 0.35-2.8 mm, distal margins usually toothed; costa percurrent to slightly excurrent. <b>Seta</b> usually red to dark brown. <b>Capsule</b> usually inclined to horizontal, (0.8-)1.3-1.8(-3) mm, usually arcuate, red to red-brown to purplish to, occasionally, light brown, deeply sulcate when dry, usually strumose, occasionally light brown. <b>Peristome</b> teeth usually bordered, usually with 8-16 articulations.",general,D738E360-DE1B-469F-8AFA-6CB0C214721D,English,2007-07-14
wfo-4000005570,"<b>Plants</b> medium-sized, gregarious. <b>Stems</b> rarely branched; central strand absent or weakly differentiated. <b>Leaves</b> oblong, elliptic or narrowly obovate; apex broadly acute, mucronate; margins plane to weakly incurved, crenulate distally, entire proximally; costae subpercurrent, smooth; distal laminal cells more or less rhomboidal, bulging on both exposed surfaces, but stronger adaxially; basal cells long-rectangular; marginal cells sometimes longer proximally forming a very weak border. <b>Sexual condition</b> dioicous. <b>Seta</b> very long, smooth, reddish brown to black. <b>Capsule</b> long-exserted, erect, furrowed; peristomate, stomata numerous; peristome double, exostome teeth long, narrow; endostome with basal membrane, segments filiform, almost as long as teeth, papillose. <b>Operculum</b> long conic-rostrate. <b>Calyptra</b> generally smooth, erose or lacerate at base. <b>Spores</b> small, round.",general,54B20BF3-D8F6-4116-A2E5-B67EBA50A82B,English,2007-07-14
