wfo_id,data_type,description,contributor,creator,source,Licence,bibliographic_Citation,doi
wfo-1000025707,Threats,"We assess this species as endangered (EN B2a,b(ii)) because its EOO is less than 5000 km2 (21.2 km2), and AOO is less than 500 km2 (12 km2), and it is known from fewer than five locations (criterion B2a) and an observed reduction in the area of occupancy (criterion B2b(ii)). Close to the area where the species grows is the Sierra Nevada de Santa Marta National Park, a conservation area, however the lower park border is at 2000 m elevation, while the species grows just below this level, so the known populations are not protected. The area covered by montane forest in the region has declined drastically during the last five decades, in some cases the reduction of the original vegetation is 80% (Fundación ProSierra 1991). ",Jara-Munoz O.A. et al.,,341,CC0 1.0 Universal (CC0 1.0),"Jara-Munoz O.A. et al. 2021, Five new species and three new varieties of Begonia section Casparya endemic to Colombia, Phytotaxa. Vol.525(4) , pp.258-280.",
wfo-1000025710,Threats,"We included this species in the category of vulnerable (VU B2a,b(iii)), according to criterion B, because it has an EOO estimated to be less than 20000 km2 (88.4 km2), the AOO is less than 2000 km2(16 km2), and it is known from no more than 10 locations (criteria B2a), and grows in a region of continuing habitat reduction (criteria B2b(iii)), as evidenced by several studies in the Colombian eastern cordillera (e.g. Etter and Villa, 2000; Armenteras et al. 2003).",Jara-Munoz O.A. et al.,,346,CC0 1.0 Universal (CC0 1.0),"Jara-Munoz O.A. et al. 2021, Five new species and three new varieties of Begonia section Casparya endemic to Colombia, Phytotaxa. Vol.525(4) , pp.258-280.",
wfo-1000025724,Threats,"We included this species in the category of Endangered (EN B2a,b(iii)), because its EOO is less than 5000 km2 and AOO is 8.4 km2, it is not known to exist in more than five locations (B2a), and there is evidence of a reduction in the area and quality of habitat (B2b(iii)) (e.g., Etter and Villa, 2000; Armenteras et al.2003).",Jara-Munoz O.A. et al.,,355,CC0 1.0 Universal (CC0 1.0),"Jara-Munoz O.A. et al. 2021, Five new species and three new varieties of Begonia section Casparya endemic to Colombia, Phytotaxa. Vol.525(4) , pp.258-280.",
wfo-1000025735,Threats,"We included this species in the category of Critically Endangered (CR B2a,b(iii)) according to the IUCN criteria B2, because its AOO is less than 10 km2, being only about 1 km2, based on the only known population, and the EOO is less than 100 km2. It is found at only one location, and there is evidence of destruction of the vegetation during the last 30 years, even though this zone is included in a forest reserve (Vásquez& Serrano 2009).",Jara-Munoz O.A. et al.,,360,CC0 1.0 Universal (CC0 1.0),"Jara-Munoz O.A. et al. 2021, Five new species and three new varieties of Begonia section Casparya endemic to Colombia, Phytotaxa. Vol.525(4) , pp.258-280.",
wfo-1000025753,Threats,"According to the criterion B, with AOO = 43 km2, growing in a region not severely fragmented, and partially protected by the Santuario de Flora y Fauna de Iguaque, but known from no more than five locations (criterion B2a), and with an observed decline in the AOO and quality of habitat (criterion B2b(iii)), we conclude that this species is in the category Endangered (EN B2a,b(iii)).",Jara-Munoz O.A. et al.,,369,CC0 1.0 Universal (CC0 1.0),"Jara-Munoz O.A. et al. 2021, Five new species and three new varieties of Begonia section Casparya endemic to Colombia, Phytotaxa. Vol.525(4) , pp.258-280.",
wfo-1200023947,Threats,"According to the criterion B, with AOO = 43 km2, growing in a region not severely fragmented, and partially protected by the Santuario de Flora y Fauna de Iguaque, but known from no more than five locations (criterion B2a), and with an observed decline in the AOO and quality of habitat (criterion B2b(iii)), we conclude that this species is in the category Endangered (EN B2a,b(iii)).",Jara-Munoz O.A. et al.,,374,CC0 1.0 Universal (CC0 1.0),"Jara-Munoz O.A. et al. 2021, Five new species and three new varieties of Begonia section Casparya endemic to Colombia, Phytotaxa. Vol.525(4) , pp.258-280.",
wfo-1200008102,Threats,"According to the criterion B, with AOO = 43 km2, growing in a region not severely fragmented, and partially protected by the Santuario de Flora y Fauna de Iguaque, but known from no more than five locations (criterion B2a), and with an observed decline in the AOO and quality of habitat (criterion B2b(iii)), we conclude that this species is in the category Endangered (EN B2a,b(iii)).",Jara-Munoz O.A. et al.,,379,CC0 1.0 Universal (CC0 1.0),"Jara-Munoz O.A. et al. 2021, Five new species and three new varieties of Begonia section Casparya endemic to Colombia, Phytotaxa. Vol.525(4) , pp.258-280.",
wfo-1000021217,Threats,"Begonia mentawaiensis is currently known from three of the major islands in the Mentawai archipelago. It is quite frequently collected from several different localities, and the specimen Afriastini 2682 (L) notes it is ‘common along the rivers’. However, only a part of the archipelago is protected by the Siberut National Park, and logging companies are present on all the major islands (Whittaker 2006). We consider B. mentawaiensis to belong to the IUCN category Vulnerable under the criteria VUB2ab(iii).",Girmansyah D. & et. al.,,2978,CC0 1.0 Universal (CC0 1.0),"Girmansyah D. & et. al. 2020, A key to Begonia section Bracteibegonia from Sumatra with one new species and rediscovery of Begonia fasciculata Jack, Phytotaxa. Vol.475(4) , pp.289-295 (https://doi.org/10.11646/phytotaxa.475.4.6)",https://doi.org/10.11646/phytotaxa.475.4.6
wfo-0001342056,Threats,"According to IUCN Red List criteria (IUCN 2001), the conservation status of Begonia dolichobracteata must be considered Data Deficient (DD) because it is known only from three collections. More extensive collections from the region are needed to confirm its distribution. Further explorations are necessary to ascertain the status of the species.",Girmansyah D. & Susanti R,,393,CC0 1.0 Universal (CC0 1.0),"Girmansyah D. & Susanti R 2015, Two new species of Begonia (Begoniaceae) from Borneo, Kew Bull. Vol.70(19) , pp.18-19 (https://doi.org/10.1007/s12225-015-9569-6)",https://doi.org/10.1007/s12225-015-9569-6
wfo-1000039509,Threats,"Satellite images dated September 2006 show intact forest at altitudes of above 150 m on Gunung Ranai, and hence suitable primary forest habitat for Begonia ranaiensis. However there is danger of encroachment of small-scale agriculture on the mountain, and the current status of the area as protection forest rather than national park means there is a ‘plausible future threat that could drive the taxon to CR or EX in a very short time’ (IUCN Standards& Petitions Subcommittee 2010). As the taxon is endemic to Mt Ranai and has an area of occupancy of less than 20 km2 , an IUCN category of Vulnerable (VU D2) is appropriate.",Girmansyah D.,,399,CC0 1.0 Universal (CC0 1.0),"Girmansyah D. 2013, Begonia ranaiensis (Begoniaceae), a new species from Mt Ranai, Natuna Island, Indonesia, Kew Bull. Vol.68(1) , pp.179-182 (https://www.jstor.org/stable/23489343)",https://www.jstor.org/stable/23489343
wfo-0000923016,Threats,"Due to the apparent endemic distribution of Begonia goldingiana in the Atlantic Forest of Southern Bahia with an extent estimated to be less than 500 km2 (B2), a habitat that is severely fragmented (B2a), and with continuing decline observed in area, extent, and quality of suitable habitat (B2b(iii)), this new species should be considered at least an endangered species (EN) (IUCN, 2001).",Kollmann L.J.C.,,1058,CC0 1.0 Universal (CC0 1.0),"Kollmann L.J.C. 2010, Begonia goldingiana L. Kollmann & A. P. Fontana (Begoniaceae), a new species from the Atlantic Forest of Southern Bahia, Brazil, Candollea. Vol.65(2) , pp.185-188.",
wfo-0000824289,Threats,Proposed IUCN conservation category. Least Concern (LC). Begonia hirtella is an introduced species from the Neotropics. The species has been naturalised in many regions in Indonesia.,Ardi W.H. & Thomas D.C.,,1752,CC0 1.0 Universal (CC0 1.0),"Ardi W.H. & Thomas D.C. 2022, SYNOPSIS OF BEGONIA (BEGONIACEAE) FROM THE NORTHERN ARM OF SULAWESI AND SANGIHE ISLAND, INDONESIA, INCLUDING THREE NEW SPECIES, Phytotaxa. Vol.79(405) , pp.1-50 (https://doi.org/10.24823/EJB.2022.405)",https://doi.org/10.24823/EJB.2022.405
wfo-0000824289,Threats,"Known from a small area within Peru but widespread and often common across the Caribbean and in the Brazilian Mata Atlântica and known from Colombia and Venezuela. Begonia hirtella has been widely introduced elsewhere and is often found in highly disturbed environments, including in roadside gutters. We assess B. hirtella as Least Concern (LC).",Moonlight P.W. et al.,,4941,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000915303,Threats,"De acordo com os critérios da IUCN (2001) Begonia lossiae pode ser considerada uma espécie Criticamente em Perigo (CR), devido a sua área de ocupação ser menor do que 10 km² (B2), de distribuição altamente fragmentada: uma só localidade (B2a) e diminuição contínua em área, extensão e qualidade do habitat (B2a(iii)).",Kollmann L.J.C.,,1042,CC0 1.0 Universal (CC0 1.0),"Kollmann L.J.C. 2008, Duas novas especies de Begonia (Begoniaceae) do Espirito Santo, Rodriguésia. Vol.59(1) , pp.155-160.",
wfo-0001339942,Threats,"The Atlantic rain forest has had its area reduced since the colonial period and is widely fragmented, with few relicts of primary and secondary forests in various stages of regeneration (Câmara 2003). Many areas of southern Bahia are under intense anthropogenic pressure due to cocoa plantations, subsistence crops, pastures, burning and selective logging. This is of conservation significance because nearly 180 species of Begonia are endemic to the Atlantic forest (Jacques 2013). However, amongst the six locations where Begonia obdeltata is found, five are within conservation units. In addition, the species has a relatively broad area of occurrence in the northeastern coast, from Bahia to Pernambuco State. Due to these mitigating circumstances, the species is classified as Least Concern (LC) for conservation purposes (IUCN 2001).",Gregório B.d.S. et al.,,980,CC0 1.0 Universal (CC0 1.0),"Gregório B.d.S. et al. 2014, Begonia obdeltata (Begoniaceae), a new species from northeast Brazil, Phytotaxa. Vol.167(2) , pp.189-194 (https://doi.org/10.11646/phytotaxa.167.2.5)",https://doi.org/10.11646/phytotaxa.167.2.5
wfo-0000825809,Threats,"Known from a single population in Peru but widespread and locally common in its extra-Peruvian distribution and found in numerous protected areas. We assess B. ulmifolia as Least Concern (LC), which replaces the Endangered (EN B1a) assessment of Begonia gesnerioides by León& Monsalve (2006).",Moonlight P.W. et al.,,4917,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000824329,Threats,"Widespread and common in Peru and across its range, which includes much of the Caribbean and Amazonia. Frequent in disturbed areas, including next to roads, and found in numerous protected areas. We assess B. humilis as Least Concern (LC).",Moonlight P.W. et al.,,4924,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000824699,Threats,"Although known only from small populations, Begonia maculata is provisionally assessed as Least Concern (LC) under IUCN Red List criteria (IUCN Standard and Petitions Committee 2019), as it has several populations with mature individuals in its range, occurring in federal and state conservation units.","Jacques E.d.L., Ribeiro, M.A.M. & Tozin L.R.d.S.",,4684,CC0 1.0 Universal (CC0 1.0),"Jacques E.d.L., Ribeiro, M.A.M. & Tozin L.R.d.S. 2023, Re-establishment of Begonia corallina Carrière (Begoniaceae) based on morphoanatomical evidence, Phytotaxa. Vol.609(2) , pp.103-114.",
wfo-0001354276,Threats,"According to IUCN Red List criteria (IUCN 2012), the conservation status of Begonia duhungensis must be considered Data Deficient (DD) because it is known only from the type locality. More extensive collections from the region are needed to confirm its distribution and the status of species. If more collecting efforts do not yield more localities there is every potential for another category ""likely CR""",Girmansyah D.,,975,CC0 1.0 Universal (CC0 1.0),"Girmansyah D. 2017, Two new species of Begonia (Begoniaceae) from Long Duhung, Berau Regency, East Kalimantan, Borneo Island, Indonesia, Kew Bull. Vol.72(3) , pp.1-7 (https://rdcu.be/c0J8h)",https://rdcu.be/c0J8h
wfo-0000916198,Threats,"Due to the endemic distributon of begonia caparaoensis in the Atlantic Forest from Minas Gerais State and the area of occupancy estimated to be less than 10 km2, it seems appropriate to identify this species as Critically Endangered (CR B2a) according to IUCN Red List criteria (IUCN, 2001).",Jacques E.d.L. & Kollmann L.J.C.,,1001,CC0 1.0 Universal (CC0 1.0),"Jacques E.d.L. & Kollmann L.J.C. 2009, Begonia caparaoensis (Begoniaceae), a New Endemic Species from the Atlantic Forest in the State of Minas Gerais, Brazil, Novon. Vol.19(2) , pp.172-174 (https://www.jstor.org/stable/40300905)",https://www.jstor.org/stable/40300905
wfo-0000915304,Threats,"Uma vez que o táxon possui uma área de ocorrência estimada em menos de 100 km<sup>2</sup>, é conhecido de uma única localidade e a maioria dos indivíduos observados é encontrada em subpopulações pequenas e relativamente isoladas, B. lunaris&nbsp;é&nbsp;reconhecida na categoria de Criticamente&nbsp;em Perigo (CR), de acordo com os critérios&nbsp;da União Mundial para a Conservação da&nbsp;Natureza (IUCN 2001: Bla).",Jacques E.d.L.,,1022,CC0 1.0 Universal (CC0 1.0),"Jacques E.d.L. 2008, Begonia lunaris E. L. Jacques (Begoniaceae), uma nova espécie para o estado do Rio de Janeiro, Brasil, Rodriguésia. Vol.59(1) , pp.259-263 (https://www.jstor.org/stable/23499387)",https://www.jstor.org/stable/23499387
wfo-1000039676,Threats,Begonia ltahensisis only knownfrom one locality. It is likely to be found in similarhabitats in Borneo and more extensive collectionsfrom the region are needed to confirm its distribution.The conservation status of Data Deficient (DD) is mostappropriate for this species (IUCN2012).,Girmansyah D.,,1024,CC0 1.0 Universal (CC0 1.0),"Girmansyah D. 2017, Two new species of Begonia (Begoniaceae) from Long Duhung, Berau Regency, East Kalimantan, Borneo Island, Indonesia, Kew Bull. Vol.72(3) , pp.1-7 (https://rdcu.be/c0J8h)",https://rdcu.be/c0J8h
