wfo_id,data_type,description,contributor,creator,source,Licence,bibliographic_Citation,doi
wfo-0000916198,Distribution,"Begonia caparaoensis is endemic to Parque Nacional Do Caparao, Minas Gerais, Brazil (20°24'29""S, 41°50'29""W), where a number of endemic species have been describled, including Vanhouttea leonii Chautems (Gesneriacaea).",Jacques E.d.L. & Kollmann L.J.C.,,1001,CC0 1.0 Universal (CC0 1.0),"Jacques E.d.L. & Kollmann L.J.C. 2009, Begonia caparaoensis (Begoniaceae), a New Endemic Species from the Atlantic Forest in the State of Minas Gerais, Brazil, Novon. Vol.19(2) , pp.172-174 (https://www.jstor.org/stable/40300905)",https://www.jstor.org/stable/40300905
wfo-0000823946,Distribution,"Begonia espiritosantensis is known from only three collections from Espirito Santo State; just one of them bears a precise locality, a very restricted and preserved area of Atlantic forest near the municipality of Vitoria.",Jacques E.d.L. & Mamede M.C.H.,,1014,CC0 1.0 Universal (CC0 1.0),"Jacques E.d.L. & Mamede M.C.H. 2004, Novelties in Begonia (Begoniaceae) from the Coastal Forests of Brazil, Brittonia. Vol.56(1) , pp.75-81 (https://www.jstor.org/stable/3218470)",https://www.jstor.org/stable/3218470
wfo-0000824350,Distribution,This species is endemic to the state of Rio de Janeiro,Jacques E.d.L. & Mamede M.C.H.,,1018,CC0 1.0 Universal (CC0 1.0),"Jacques E.d.L. & Mamede M.C.H. 2004, Novelties in Begonia (Begoniaceae) from the Coastal Forests of Brazil, Brittonia. Vol.56(1) , pp.75-81 (https://www.jstor.org/stable/3218470)",https://www.jstor.org/stable/3218470
wfo-0000915304,Distribution,"Begonia lunaris é conhecida somente da localidade típica, Estação Ecológica Estadual do Paraíso. Esta Unidade de Conservação (UC) estende-se nos municípios de Guapimirím e Cachoeiras de Macacu, Rio de Janeiro, e situa-se na vertente oceânica da Serra do Mar, denominada Serra&nbsp;dos Órgãos. Na sede desta UC, localizada no&nbsp;município de Guapimirim, funciona o Centro de&nbsp;Primatologia do Rio de Janeiro - CPRJ-FEE1VLA.",Jacques E.d.L.,,1022,CC0 1.0 Universal (CC0 1.0),"Jacques E.d.L. 2008, Begonia lunaris E. L. Jacques (Begoniaceae), uma nova espécie para o estado do Rio de Janeiro, Brasil, Rodriguésia. Vol.59(1) , pp.259-263 (https://www.jstor.org/stable/23499387)",https://www.jstor.org/stable/23499387
wfo-1000039676,Distribution,"Only known from one location in EastKalimantan, in the Indonesian part of Borneo. ",Girmansyah D.,,1024,CC0 1.0 Universal (CC0 1.0),"Girmansyah D. 2017, Two new species of Begonia (Begoniaceae) from Long Duhung, Berau Regency, East Kalimantan, Borneo Island, Indonesia, Kew Bull. Vol.72(3) , pp.1-7 (https://rdcu.be/c0J8h)",https://rdcu.be/c0J8h
wfo-0000823411,Distribution,"Endêmica do Brasil. B. bahiensis era conhecida somente para o estado da Bahia, tendo sido registrada recentemente também para o Espírito Santo (Kollmann 2012)","Gregório B.d.S., Costa J.A.S. & Rapini A.",,1029,CC0 1.0 Universal (CC0 1.0),"Gregório B.d.S., Costa J.A.S. & Rapini A. 2016, Flora da Bahia: Begoniaceae, Sitientibus série Ciências Biológicas. (16) , pp.16-52.",
wfo-0000915267,Distribution,"Begonia bullatifolia grows in leaf litter and humus of the central mountains of the Atlantic Forest of Espírito Santo state, Brazil, at 750 m, in the Roberto Kautsky forest, Domingos Martins municipality. It is possible that this species came from another locality and was introduced to the Kautsky forest. Indeed, Roberto Kautsky often transplant species from the state of Espírito Santo",Kollmann L.J.C.,,1048,CC0 1.0 Universal (CC0 1.0),"Kollmann L.J.C. 2009, Begonia bullatifolia L.Kollmann and Begonia leopoldinensis L.Kollmann (Begoniaceae), two new species from the Atlantic Forest in the State of Espirito Santo, Brazil, Candollea. Vol.64(1) , pp.117-122.",
wfo-1000025738,Distribution,"Begonia piranga is endemic to Pico do Padre Ângelo, the second highest peak of Serra do Padre Ângelo (Conselheiro Pena, Minas Gerais), where it can be found on the top plateau at elevations around 1500 m (Fig. 1).",Kollmann L.J.C. & Gonella P.M.,,1064,CC0 1.0 Universal (CC0 1.0),"Kollmann L.J.C. & Gonella P.M. 2020, Novelties in Begonia (Begoniaceae) from the campos rupestres of Serra do Padre Ângelo, Minas Gerais, Brazil: a new species and a new record, Phytotaxa. Vol.510(1) , pp.69-77.",
wfo-0000915310,Distribution,Presently know only from the type locality in the municipality of São Roque do Canaã in the state of Espírito Santo. ,Kollmann L.J.C. & Fontana A.P.,,1074,CC0 1.0 Universal (CC0 1.0),"Kollmann L.J.C. & Fontana A.P. 2008, A new species of Begonia (Begoniaceae) from the Atlantic Forest of Espirito Santo, Rodriguésia. Vol.59(4) , pp.761-764.",
wfo-1000029522,Distribution,B. castrosouzae is endemic to the Carlos Botelho State Park,Kollmann L.J.C.,,1083,CC0 1.0 Universal (CC0 1.0),"Kollmann L.J.C. 2022, Novelties in Brazilian Begoniaceae V: a new species from southern São Paulo state, Phytotaxa. Vol.541(3) , pp.240-246.",
wfo-0001344954,Distribution,"Begonia jaguarensis was found growing in leaf litter in “muçununga” forest of “tabuleiro” (tableland), in northern Espírito Santo state, between 30-150 m (Fig. 2, 3), within the Central Corridor of the Atlantic Forest domain.",Kollmann L.J.C. et al.,,1091,CC0 1.0 Universal (CC0 1.0),"Kollmann L.J.C. et al. 2015, Begonia jaguarensis L. Kollmann, R. S. Lopes & Peixoto (Begoniaceae), a new species from North of Espírito Santo State, Brazil, Candollea. Vol.70 , pp.43-48 (https://www.researchgate.net/publication/281046125_Begonia_jaguarensis_L_Kollmann_R_S_Lopes_Peixoto_Begoniaceae_a_New_Species_from_North_of_Espirito_Santo_State_Brazil)",https://www.researchgate.net/publication/281046125_Begonia_jaguarensis_L_Kollmann_R_S_Lopes_Peixoto_Begoniaceae_a_New_Species_from_North_of_Espirito_Santo_State_Brazil
wfo-1000029525,Distribution,"North of Madagascar in the Sofia and Diana regions, but see note below on the possibility that this species extends to Boeny region.",Scherberich D. & Bardot-Vaucoulon M.,,1100,CC0 1.0 Universal (CC0 1.0),"Scherberich D. & Bardot-Vaucoulon M. 2022, Begonia gregaria, a new species of Begonia sect. Quadrilobaria (Begoniaceae) from Northwest Madagascar, Kew Bull. Vol.77 , pp.491-495 (https://link.springer.com/article/10.1007/s12225-022-10029-0)",https://link.springer.com/article/10.1007/s12225-022-10029-0
wfo-1000029525,Distribution,"North of Madagascar in the Sofia and Diana regions, but see note below on the possibility that this species extends to Boeny region.",Scherberich D. & Bardot-Vaucoulon M.,,1897,CC0 1.0 Universal (CC0 1.0),"Scherberich D. & Bardot-Vaucoulon M. 2022, Begonia gregaria, a new species of Begonia sect. Quadrilobaria (Begoniaceae) from Northwest Madagascar, Kew Bull. Vol.77(1) , pp.491-495 (https://doi.org/10.1007/S12225-022-10029-0)",https://doi.org/10.1007/S12225-022-10029-0
wfo-0001315540,Distribution,"Known only from the type collection in Nosy Mangabe, Madagascar.",Scherberich D. & Durisseau J.,,1105,CC0 1.0 Universal (CC0 1.0),"Scherberich D. & Durisseau J. 2017, Two new species of Begonia sect. Erminea (Begoniaceae) from Nosy Mangabe in Madagascar, Candollea. Vol.72(2) , pp.257-263 (https://bioone.org/journals/candollea/volume-72/issue-2/c2017v722a3/Two-new-species-of-Begonia-sect-Erminea-Begoniaceae-from-Nosy/10.15553/c2017v722a3.short)",https://bioone.org/journals/candollea/volume-72/issue-2/c2017v722a3/Two-new-species-of-Begonia-sect-Erminea-Begoniaceae-from-Nosy/10.15553/c2017v722a3.short
wfo-0001315541,Distribution,"Known only from the type collection in Nosy Mangabe, Madagascar.",Scherberich D. & Durisseau J.,,1111,CC0 1.0 Universal (CC0 1.0),"Scherberich D. & Durisseau J. 2017, Two new species of Begonia sect. Erminea (Begoniaceae) from Nosy Mangabe in Madagascar, Candollea. Vol.72(2) , pp.257-263 (https://bioone.org/journals/candollea/volume-72/issue-2/c2017v722a3/Two-new-species-of-Begonia-sect-Erminea-Begoniaceae-from-Nosy/10.15553/c2017v722a3.short)",https://bioone.org/journals/candollea/volume-72/issue-2/c2017v722a3/Two-new-species-of-Begonia-sect-Erminea-Begoniaceae-from-Nosy/10.15553/c2017v722a3.short
wfo-1200023694,Distribution,"Northeastern India, Burma, and northern Thai­land.",Tebbitt M.C. & Kaiyun G.,,1122,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. & Kaiyun G. 2002, Emended Circumscription of Begonia silletensis (Begoniaceae) Description of a New Subspecies from Yunnan, China, Novon. Vol.12 , pp.133-136 (https://www.jstor.org/stable/3393252)",https://www.jstor.org/stable/3393252
wfo-0000823365,Distribution,"Papua New Guinea, in the Eastern Highlands Province.","Gagul J., Sands M. J. S., Gideon O. & Hughes M.",,2604,CC0 1.0 Universal (CC0 1.0),"Gagul J., Sands M. J. S., Gideon O. & Hughes M. 2018, A REVISION OF BEGONIA SECT. SYMBEGONIA ON NEW GUINEA, Edinburgh J. Bot. , pp.1-33 (https://doi.org/10.1017/S096042861800001X)",https://doi.org/10.1017/S096042861800001X
wfo-0000823365,Distribution,"Papua New Guinea: Chimbu Province, Chuave District. Known only from the type locality.",Tebbitt M.C.,,1124,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2005, THREE NEW SPECIES AND A NEW SUBSPECIES OF BEGONIA (BEGONIACEAE) FROM ASIA, Edinburgh J. Bot. Vol.61(2-3) , pp.91-107 (https://journals.rbge.org.uk/ejb/article/view/1830)",https://journals.rbge.org.uk/ejb/article/view/1830
wfo-0001359484,Distribution,500–800(–1200) m. S and SW Yunnan.,"Gu C., Peng C.I. & Turland N.J.",,5831,CC0 1.0 Universal (CC0 1.0),"Gu C., Peng C.I. & Turland N.J., 2007, 14. Begoniaceae, in Gu C., Peng C.I. & Turland N.J., Flora of China Vol.13(14)., pp.8-56.",
wfo-0001359484,Distribution,"Endemic to the Xishuangbanna region of Yunnan Province, China",Tebbitt M.C. & Kaiyun G.,,1121,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. & Kaiyun G. 2002, Emended Circumscription of Begonia silletensis (Begoniaceae) Description of a New Subspecies from Yunnan, China, Novon. Vol.12 , pp.133-136 (https://www.jstor.org/stable/3393252)",https://www.jstor.org/stable/3393252
wfo-0000825170,Distribution,"Philippines: Luzon, Negros, Polillo.",Tebbitt M.C.,,1128,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2005, THREE NEW SPECIES AND A NEW SUBSPECIES OF BEGONIA (BEGONIACEAE) FROM ASIA, Edinburgh J. Bot. Vol.61(2-3) , pp.91-107 (https://journals.rbge.org.uk/ejb/article/view/1830)",https://journals.rbge.org.uk/ejb/article/view/1830
wfo-0000825277,Distribution,"Indonesia: Sulawesi, Gunung Babalombang. Known only from the holotype.",Tebbitt M.C.,,1132,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2005, THREE NEW SPECIES AND A NEW SUBSPECIES OF BEGONIA (BEGONIACEAE) FROM ASIA, Edinburgh J. Bot. Vol.61(2-3) , pp.91-107 (https://journals.rbge.org.uk/ejb/article/view/1830)",https://journals.rbge.org.uk/ejb/article/view/1830
wfo-0000823536,Distribution,"Papua New Guinea and New Britain.B. brevirimosa subsp.&nbsp;brevirimosa occurs along the Torricelli&nbsp;mountain range in both West Sepik and East Sepik Provinces, on the northern fringe&nbsp;of the Central Range in Madang Province, and on the islands of Karkar (Madang&nbsp;Province) and New Britain (West New Britain Province) at an altitude of 15–760m.",Tebbitt M.C.,,1136,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2005, THREE NEW SPECIES AND A NEW SUBSPECIES OF BEGONIA (BEGONIACEAE) FROM ASIA, Edinburgh J. Bot. Vol.61(2-3) , pp.91-107 (https://journals.rbge.org.uk/ejb/article/view/1830)",https://journals.rbge.org.uk/ejb/article/view/1830
wfo-0001360754,Distribution,"Papua New Guinea: Western Highland Province, Baiyer River Sanctuary and Wahgi River system.",Tebbitt M.C.,,1139,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2005, THREE NEW SPECIES AND A NEW SUBSPECIES OF BEGONIA (BEGONIACEAE) FROM ASIA, Edinburgh J. Bot. Vol.61(2-3) , pp.91-107 (https://journals.rbge.org.uk/ejb/article/view/1830)",https://journals.rbge.org.uk/ejb/article/view/1830
wfo-0000822285,Distribution,Endemic to the northern part of Myanmar's Kachin state,Tebbitt M.C.,,1141,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2007, Begonia Kingdon-Wardii (Begoniaceae), a New Species from Myanmar , Kew Bull. Vol.62(1) , pp.143-146 (https://www.jstor.org/stable/20443326)",https://www.jstor.org/stable/20443326
wfo-0000923017,Distribution,"A narrow endemic found about 20 miles west of the town of Cajamarca, Peru (Cajamarca Province), at 1700–1800 m.",Tebbitt M.C.,,1147,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2011, A NEW AND UNUSUAL XEROPHYTIC SPECIES OF BEGONIA (BEGONIACEAE) FROM PERU, Edinburgh J. Bot. Vol.68(2) , pp.177-182 (https://www.cambridge.org/core/journals/edinburgh-journal-of-botany/article/new-and-unusual-xerophytic-species-of-begonia-begoniaceae-from-peru/7AD6EED8B61249863A3800CECE225E41)",https://www.cambridge.org/core/journals/edinburgh-journal-of-botany/article/new-and-unusual-xerophytic-species-of-begonia-begoniaceae-from-peru/7AD6EED8B61249863A3800CECE225E41
wfo-0000824960,Distribution,"Begonia octopetala subsp. octopetala is a widespread and locally common taxon that occurs on the western side of the Andean mountains of Ecuador (Cotopaxi, Pastaza, Bolivar, Chimborazo, Cañar, Azuay, Loja) and northern Peru (Piura, Cajamarca, La Libertad, Ancash, Lima) at altitudes between 1800 and 3300 m. &nbsp;",Tebbitt M.C.,,1159,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2015, Two New Species of Andean Tuberous Begonia in the B. octopetala Group (Begoniaceae), Novon. Vol.23(4) , pp.479-489 (http://www.bioone.org/doi/full/10.3417/2013027)",http://www.bioone.org/doi/full/10.3417/2013027
wfo-0000824961,Distribution,Endemic to Peru and Huánuco Region (Fig. 52B). Known from 1980–3050 m a.s.l.,Moonlight P.W. et al.,,4986,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000824961,Distribution,Begonia octopetala subsp. ovatiformis is known from a single collection made in central Peru (Huanuco),Tebbitt M.C.,,1163,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2015, Two New Species of Andean Tuberous Begonia in the B. octopetala Group (Begoniaceae), Novon. Vol.23(4) , pp.479-489 (http://www.bioone.org/doi/full/10.3417/2013027)",http://www.bioone.org/doi/full/10.3417/2013027
wfo-0001342883,Distribution,"Endemic to Peru and known from Piura, Cajamarca, and La Libertad Regions.",Moonlight P.W. et al.,,5017,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0001342883,Distribution,"Begonia pseudopleiopetala is apparently a narrow endemic since it is known from a few collections made in the vicinity of Contumazá, Peru (Cajamarca), at 2100–2500 m, and from a single collection made near Huancabamba, Peru (Piura), at 1300–1500 m. ",Tebbitt M.C.,,1170,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C. 2015, Two New Species of Andean Tuberous Begonia in the B. octopetala Group (Begoniaceae), Novon. Vol.23(4) , pp.479-489 (http://www.bioone.org/doi/full/10.3417/2013027)",http://www.bioone.org/doi/full/10.3417/2013027
wfo-0000825504,Distribution,"Known from Ecuador and Peru, and in Peru it has been collected in Tumbes Region.",Moonlight P.W. et al.,,5105,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000825504,Distribution,"East central and southeastern Ecuador (Manabi, Cotopaxi, Los Rios, Bolivar, Chimborazo, Guayas, El Oro, Loja) and northern Peru (Tumbes).","Tebbit M. C., Toapanta C. E., Perez A. J.",,1181,CC0 1.0 Universal (CC0 1.0),"Tebbit M. C., Toapanta C. E., Perez A. J. 2015, Taxonomy of Begonia Serotina (Begoniaceae) and Allied Species, Edinburgh J. Bot. Vol.72(3) , pp.1-10 (https://journals.rbge.org.uk/ejb/article/view/1592)",https://journals.rbge.org.uk/ejb/article/view/1592
wfo-0001409925,Distribution,"PARATYPE: BRAZIL. Bahia: Rio Belmonte, 20 ft ""alta in sylvis super arbores minores,"" Aug. 1816-1817, Prinz Maximilian A.P. zU Wied-Niewied s.n. (photo at US from NY?).","Smith S. F., & Wasshausen D. C.",,1215,CC0 1.0 Universal (CC0 1.0),"Smith S. F., & Wasshausen D. C. 1999, NEW TAXA IN BEGONIA (BEGONIACEAE) FROM BRAZIL, Selbyana. Vol.20(1) , pp.16-29 (https://journals.flvc.org/selbyana/issue/view/5499)",https://journals.flvc.org/selbyana/issue/view/5499
wfo-1000020564,Distribution,"Barangay Sagubo, Benguet Kapangan, Luzon, Philippines.",Liu S-h. et al.,,1237,CC0 1.0 Universal (CC0 1.0),"Liu S-h. et al. 2019, Begonia balangcodiae sp. nov. from northern Luzon, the Philippines and its natural hybrid with B. crispipila, B. × kapangan nothosp. nov., Phytotaxa. Vol.407(1) , pp.5-21 (https://doi.org/10.11646/phytotaxa.407.1.3)",https://doi.org/10.11646/phytotaxa.407.1.3
wfo-1000020556,Distribution,"Barangay Sagubo, Benguet Kapangan, Luzon, Philippines, elevation up to 1,200 m",Liu S-h. et al.,,1241,CC0 1.0 Universal (CC0 1.0),"Liu S-h. et al. 2019, Begonia balangcodiae sp. nov. from northern Luzon, the Philippines and its natural hybrid with B. crispipila, B. × kapangan nothosp. nov., Phytotaxa. Vol.407(1) , pp.5-21 (https://doi.org/10.11646/phytotaxa.407.1.3)",https://doi.org/10.11646/phytotaxa.407.1.3
wfo-0000823387,Distribution,Java and Sumatra (most commonly encountered in West Sumatra),"Girmansyah D., Susila & Hughes M.",,1250,CC0 1.0 Universal (CC0 1.0),"Girmansyah D., Susila & Hughes M. 2019, A revision of Begonia sect. Petermannia on Sumatra, Indonesia, Phytotaxa. Vol.407(1) , pp.79-100 (https://doi.org/10.11646/phytotaxa.407.1.11)",https://doi.org/10.11646/phytotaxa.407.1.11
wfo-0000823850,Distribution,"Endemic to Sumatra in montane forest on Gunung Singgalan, Gunung Talang and Gunung Tujuh at altitudes of 1300–1800(–2300) m.","Girmansyah D., Susila & Hughes M.",,1256,CC0 1.0 Universal (CC0 1.0),"Girmansyah D., Susila & Hughes M. 2019, A revision of Begonia sect. Petermannia on Sumatra, Indonesia, Phytotaxa. Vol.407(1) , pp.79-100 (https://doi.org/10.11646/phytotaxa.407.1.11)",https://doi.org/10.11646/phytotaxa.407.1.11
wfo-0001332853,Distribution,Endemic to lowland rainforest in Bukit Tigapuluh National Park,"Girmansyah D., Susila & Hughes M.",,1257,CC0 1.0 Universal (CC0 1.0),"Girmansyah D., Susila & Hughes M. 2019, A revision of Begonia sect. Petermannia on Sumatra, Indonesia, Phytotaxa. Vol.407(1) , pp.79-100 (https://doi.org/10.11646/phytotaxa.407.1.11)",https://doi.org/10.11646/phytotaxa.407.1.11
wfo-0000915292,Distribution,West Sumatra,"Girmansyah D., Susila & Hughes M.",,1267,CC0 1.0 Universal (CC0 1.0),"Girmansyah D., Susila & Hughes M. 2019, A revision of Begonia sect. Petermannia on Sumatra, Indonesia, Phytotaxa. Vol.407(1) , pp.79-100 (https://doi.org/10.11646/phytotaxa.407.1.11)",https://doi.org/10.11646/phytotaxa.407.1.11
wfo-0001344384,Distribution,"Endemic to the Lembah Harau Nature Reserve and nearby forests to the east of Payakumbuh in West Sumatra, at altitudes of 400–600(–800) metres.","Girmansyah D., Susila & Hughes M.",,1268,CC0 1.0 Universal (CC0 1.0),"Girmansyah D., Susila & Hughes M. 2019, A revision of Begonia sect. Petermannia on Sumatra, Indonesia, Phytotaxa. Vol.407(1) , pp.79-100 (https://doi.org/10.11646/phytotaxa.407.1.11)",https://doi.org/10.11646/phytotaxa.407.1.11
wfo-0000824305,Distribution,Lowland forests in northern Sumatra and Peninsular Malaysia,"Girmansyah D., Susila & Hughes M.",,1273,CC0 1.0 Universal (CC0 1.0),"Girmansyah D., Susila & Hughes M. 2019, A revision of Begonia sect. Petermannia on Sumatra, Indonesia, Phytotaxa. Vol.407(1) , pp.79-100 (https://doi.org/10.11646/phytotaxa.407.1.11)",https://doi.org/10.11646/phytotaxa.407.1.11
