wfo_id,data_type,description,contributor,creator,source,Licence,bibliographic_Citation,doi
wfo-0000824637,Diagnostic,"Identification notes Begonia lophoptera is very unusual in caulescent Andean begonias with palmate venation because its stems, petioles, and leaf laminae are usually sparsely to densely pilose (individual organs are rarely glabrous, but never the whole plant). It is also unusual among caulescent begonias in its cuspidate leaves. Identification of B. lophoptera can be confirmed by its notched fruit wings, which are only shared with the completely glabrous B. lamolina.",Moonlight P.W. et al.,,4850,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000825858,Diagnostic,"Begonia veitchii is among the most common tuberous Bolivian Begonia species. It is easily distinguished from the remainder of Bolivian Begonia sect. Australes in having symmetrical leaf laminae that lack a distinct apex. It is also the only member of its section that is frequently acaulescent. Members of Begonia sect. Eupetalum are also acaulescent and tuberous and often lack a distinct apex to their leaves, but all Bolivian species differ in having more than five tepals on their staminate flowers",Moonlight P.W. & Fuentes A.F.,,175,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. & Fuentes A.F. 2022, An updated checklist and key to the species of Bolivian Begonia, including one new species, Edinburgh J. Bot. Vol.79(407) , pp.1-66 (https://journals.rbge.org.uk/ejb/article/view/407)",https://journals.rbge.org.uk/ejb/article/view/407
wfo-1200023946,Diagnostic,"Begonia veitchii is among the most common tuberous Bolivian Begonia species. It is easily distinguished from the remainder of Bolivian Begonia sect. Australes in having symmetrical leaf laminae that lack a distinct apex. It is also the only member of its section that is frequently acaulescent. Members of Begonia sect. Eupetalum are also acaulescent and tuberous and often lack a distinct apex to their leaves, but all Bolivian species differ in having more than five tepals on their staminate flowers",Moonlight P.W. & Fuentes A.F.,,176,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. & Fuentes A.F. 2022, An updated checklist and key to the species of Bolivian Begonia, including one new species, Edinburgh J. Bot. Vol.79(407) , pp.1-66 (https://journals.rbge.org.uk/ejb/article/view/407)",https://journals.rbge.org.uk/ejb/article/view/407
wfo-1200023946,Diagnostic,"Identification notes Begonia veitchii var. veitchii is very common across its range and can be treated as the most likely taxon for any tuberous Begonia collected in Ayacucho or further south, particularly at elevations above 3000 m a.s.l. It is recognised by its leaves which lack a distinct apex, by its large, open staminate and pistillate flowers, and its staminate flowers with four tepals.",Moonlight P.W. et al.,,4792,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-1200007313,Diagnostic,"Begonia veitchii var. lanatifolia differs from the type variety of B. veitchii in having a dense cover of lanate hairs in their dense indumentum of white hairs (drying brown) on their petioles and leaf undersurfaces. It also differs in its three ovary and fruit wings, which are reduced and rib-like (vs non-reduced and wing-like).",Moonlight P.W. & Fuentes A.F.,,179,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. & Fuentes A.F. 2022, An updated checklist and key to the species of Bolivian Begonia, including one new species, Edinburgh J. Bot. Vol.79(407) , pp.1-66 (https://journals.rbge.org.uk/ejb/article/view/407)",https://journals.rbge.org.uk/ejb/article/view/407
wfo-1200007313,Diagnostic,"Begonia veitchii var. lanatifolia is distinguished from other infraspecific taxa of B. veitchii Hook.f. var. veitchii in having densely lanate leaf blade undersurfaces, petioles and ovaries, and rudimentary rib-like ovary wings. – Type: Bolivia, Dep. Chuquisaca, Prov. Oropeza, Santuario de Chataquila hacia Punilla, c.12 km (prepuna), 19°00′S, 65°22′W, 3303 m, 25 ii 2007, E. Cervantes 137 (holo MO!, iso HSB!).","Tebbitt M.C., Reynel C., Huaylla Limachi L., Martin C.M.",,105,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C., Reynel C., Huaylla Limachi L., Martin C.M. 2019, A taxonomic revision of Begonia veitchii, Edinburgh J. Bot. Vol.77(1) , pp.127-144.",
wfo-1200007314,Diagnostic,"Identification notes Recognised as one of only two tuberous Peruvian taxa with red, projecting tepals. The other is B. polypetala A.DC., which has acute apices to its tepals (vs rounded to obtuse) and  5 tepals on its staminate flowers (vs 5).",Moonlight P.W. et al.,,4798,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-1200007314,Diagnostic,"Begonia veitchii var. machupicchuensis is distinguished from other infraspecific taxa of B. veitchii Hook.f. var. veitchii in having forward-projecting tepals and a somewhat tubular perianth, its inner pair of tepals of male flowers each folded together lengthways for a short distance from the centre of the apex, and usually smaller male tepals (1.5– 2 cm wide versus 1.9–4.1 cm wide). – Type: Perú, Cusco Region, Cusco Department, Prov. La Convencion, Santa Teresa District, Road from Santa Theresa, overlooking hydroelectric station, 13°08′S, 72°35′W, 1615 m, 7 i 2015, M. C. Tebbitt 802 (holo MOL!, iso E!)","Tebbitt M.C., Reynel C., Huaylla Limachi L., Martin C.M.",,106,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C., Reynel C., Huaylla Limachi L., Martin C.M. 2019, A taxonomic revision of Begonia veitchii, Edinburgh J. Bot. Vol.77(1) , pp.127-144.",
wfo-1000039577,Diagnostic,"Notes Begonia albomaculata is a Peruvian species covered in this account. During the period Lyman Bradford Smith and his colleagues were working on Andean Begonia, the type of this species was unknown. As discussed in detail in Tebbitt et al. (2017), a photograph of an Ecuadorian specimen, Camp E-618 (G) housed at F, was used as a de facto type. This specimen was erroneously identified by C.DC. as B. albomaculata but in fact represents a distantly related species, which was described in Tebbitt et al. (2017) as B. botryoides Moonlight& Tebbitt and is not found in Peru.",Moonlight P.W. et al.,,5242,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-1000039577,Diagnostic,"Begonia botryoides is most closely related to B. tiliifolia and B. harlingii, sharing with both these Andean species leaf blades with deeply impressed veins above, short almost umbellate axillary inflorescences and subsessile stamens. Begonia botryoides differs from both species in its glabrous stems and petioles (those of B. tiliifolia and B. harlingii are villous), and its markedly asymmetrical leaf bases (those of B. tiliifolia are symmetrical, whereas those of B. harlingii are subsymmetrical), its more numerous stamens (c.20 versus 6–16), and its 3 pistillate tepals (B. tiliifolia and B. harlingii have 5 pistillate tepals).","Tebbitt M.C., Hughes M., Perez A.J. & Moonlight P.W.",,109,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C., Hughes M., Perez A.J. & Moonlight P.W. 2017, Taxonomy of the Begonia tiliifolia group, including descriptions of two new species, Edinburgh J. Bot. Vol.74(2) , pp.199-215.",
wfo-1000039576,Diagnostic,"Begonia boreoharlingii is most closely related to B. harlingii L.B.Sm.& Wassh. and B. tiliifolia C.DC., sharing with both these Andean species short almost umbellate axillary inflorescences and subsessile stamens. Begonia boreoharlingii is most similar to B. harlingii, differing principally in the shape of its leaf blades (ovate to broadly ovate with usually serrate to occasionally almost entire margins in B. boreoharlingii versus oblong-elliptic with irregularly dentate to irregularly double-dentate margins that usually also have a few small irregular lobe-like projections in B. harlingii) and by its bracts with entire margins (versus fimbriate in B. harlingii). From Begonia tiliifolia differing by its smaller stipules (0.5–1.5 cm long in B. boreoharlingii versus 1.2–2.5 cm long in B. tiliifolia), its longer peduncles (10–20 mm long in B. boreoharlingii versus 2–5(–7) mm long in B. tiliifolia), its longer male pedicels (6–9 mm long in B. boreoharlingii versus 1–2(–5) mm long in B. tiliifolia), the shape and size of its outer male tepals (ovate and 0.8–0.9 × 0.4–0.5 cm in B. boreoharlingii versus narrowly elliptic and 5–6 × 2–3 mm in B. tiliifolia), and the shape and size of its ovary wings (deltate triangular and 6–8 mm broad in B. boreoharlingii versus triangular and 1–2 mm broad in B. tiliifolia).","Tebbitt M.C., Hughes M., Perez A.J. & Moonlight P.W.",,113,CC0 1.0 Universal (CC0 1.0),"Tebbitt M.C., Hughes M., Perez A.J. & Moonlight P.W. 2017, Taxonomy of the Begonia tiliifolia group, including descriptions of two new species, Edinburgh J. Bot. Vol.74(2) , pp.199-215.",
wfo-0000825939,Diagnostic,"In Bolivia, Begonia wollnyi is most likely to be confused with either B. acerifolia or B. leathermaniae. It can be distinguished from the former species by its usually basifixed leaves and its three, well-developed wings on its ovaries and fruits (vs two wings reduced to small, rib-like projections). Begonia leathermaniae is best distinguished by its ring of trichomes where its petiole joins the leaf lamina.",Moonlight P.W. & Fuentes A.F.,,231,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. & Fuentes A.F. 2022, An updated checklist and key to the species of Bolivian Begonia, including one new species, Edinburgh J. Bot. Vol.79(407) , pp.1-66 (https://journals.rbge.org.uk/ejb/article/view/407)",https://journals.rbge.org.uk/ejb/article/view/407
wfo-0000825939,Diagnostic,"Identification notes Most similar to B. arrogans (see Identification notes for B. arrogans). It is also possible to confuse B. wollnyi with B. acerifolia. Populations of B. acerifolia overlap with those of B. wollnyi in the south of Peru and Bolivia. Individuals in these populations of B. acerifolia almost always has peltate leaves, whereas those of B. wollnyi are basifixed. Furthermore, two of the three wings on the ovaries and fruits of B. acerifolia are reduced to ridges whereas those of B. wollnyi have three well-developed wings.",Moonlight P.W. et al.,,5109,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000823371,Diagnostic,"Identification notes Begonia arrogans is most like B. wollnyi and the two species can be easily distinguished when with staminate flowers as B. wollnyi has 50–100 stamens and B. arrogans has 30–40. Distinguishing sterile material is more difficult. Begonia wollnyi tends to have more (5–8 vs 0–3) lobes to each leaf blade and those lobes are more deeply cut (to half the length of the leaf rather than a third). Interestingly, mature leaves of B. wollnyi tend to be more patterned and more iridescent than the first few leaves on the same plant, whereas the opposite is true in B. arrogans.",Moonlight P.W. et al.,,5082,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000823238,Diagnostic,"All specimens of Begonia acerifolia we have seen from Bolivia have peltate leaves, although many populations in northern Peru and Ecuador have basifixed leaves (Tebbitt, 2017). Begonia wollnyi is the only other caulescent species of Bolivian Begonia that can have peltate leaves, although they are usually basifixed, and this species differs in having three, well-developed wings on its fruit and ovaries (vs two wings reduced to ribs in B. acerifolia).",Moonlight P.W. & Fuentes A.F.,,227,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. & Fuentes A.F. 2022, An updated checklist and key to the species of Bolivian Begonia, including one new species, Edinburgh J. Bot. Vol.79(407) , pp.1-66 (https://journals.rbge.org.uk/ejb/article/view/407)",https://journals.rbge.org.uk/ejb/article/view/407
wfo-0000823238,Diagnostic,"Identification notesBegonia acerifolia is a variable species and the second most common species in Peru with large ( 10 × 10 cm) leaf laminae with lobate leaves after B. parviflora. The latter species is easy to distinguish from B. acerifolia as a tall ( 2 m high) herb with  100 flowers per inflorescence (vs up to 16) and leaves with an indumentum that is rough to the touch. Individuals with peltate leaves are unmistakable but care should be taken to ensure candidate specimens with basifixed leaves do not have red flowers (B. monadelpha), a ring of trichomes at the apex of the petiole (B. ludwigii or B. huancabambae sp. nov.), fewer than 40 stamens per staminate flower (B. arrogans Irmsch.), or fruits with subequal wings (B. wollnyi).",Moonlight P.W. et al.,,5076,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0000825861,Diagnostic,"Notes Tebbitt (2017) speculated on a possible hybrid origin of B. velata, highlighting the possible role of B. acerifolia and B. ludwigii as parents. Tebbitt’s concept of B. velata was a misapplied name (see Notes under B. huancabambae Moonlight sp. nov.) and B. velata is clearly most closely related to B. piurensis. These two species are the only tuberous species of Andean Begonia with  50 cm tall stems. These two species are both found in the Amotape-Huancabamba Region of northern Peru and southern Ecuador. The new species is found further south than B. piurensis, which is only found within Piura Region in Peru, and the two species appear to be ecologically distinct. Begonia piurensis is found to an elevation of 2000 m a.s.l. whereas B. velata has only been collected above 2600 m a.s.l. in cooler forest where most of the precipitation is from fog. Identification notes Begonia velata is most similar to B. piurensis, but is easy to distinguish when in flower or fruit by its larger bracts (15–28 × 9–22 mm vs 4–6 × 1.5–4 mm); its larger staminate flowers (44–90 mm wide vs 12–16 mm wide); its bracteolate pistillate flowers (vs ebracteolate); and its larger fruits bodies (to 17 × 12 mm vs 9 × 8 mm). When sterile, B. velata may be distinguished from B. piurensis by the cusps on the longest edge of its leaf, which give the blade an angular appearance. Many specimens of B. velata have also been confused with the superficially similar B. acerifolia and B. huancabambae sp. nov.), which are both rhizomatous rather than tuberous herbs but have similarly shaped leaves. Within the range of B. velata, both species have a conspicuous indumentum on both sides of the leaf lamina.",Moonlight P.W. et al.,,5070,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0001345033,Diagnostic,"Begonia heliantha Tebbitt is closely allied to B. pearcei Hook.f. and B. chrysantha Tebbitt but differs from both these species by having an indumentum of glandular hairs on its stem, petioles and peduncles ( B. pearcei and B. chrysantha have an indumentum of non-glandular hairs), by its paired bracteoles at the base of the ovaries ( B. pearcei and B. chrysantha lack bracteoles), and by its bright yellow tepals ( B. pearcei has pale yellow tepals, while B. chrysantha has golden yellow tepals).",Tebbit,,141,CC0 1.0 Universal (CC0 1.0),"Tebbit 2016, Two new species of Andean Begonia (Begoniaceae), Edinburgh J. Bot. Vol.73(1) , pp.143-152.",
wfo-0001345034,Diagnostic,"Identification notes Begonia urubambensis is one of three terrestrial species of Peruvian Begonia with large ( 15 × 10 cm), peltate leaves. The other two species are B. acerifolia and B.serotina. It can be distinguished from both of these species because it lacks an aerial stem and also because its inflorescence is an asymmetrical cyme. It can also be distinguished from B. acerifolia because its leaves lack lobes (the leaves of B. acerifolia always have at least three triangular lobes).",Moonlight P.W. et al.,,5238,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. et al. 2023, The genus Begonia (Begoniaceae) in Peru, Eur. J. Taxon. Vol.881 , pp.1-334 (https://doi.org/10.5852/ejt.2023.881.2175)",https://doi.org/10.5852/ejt.2023.881.2175
wfo-0001345034,Diagnostic,"Begonia urubambensis Tebbitt is similar to Begonia erythrocarpa A.DC. and B. serotina A.DC. but differs from both these species by lacking an aerial stem, by its more asymmetrical inflorescences, and by its inner pair of male tepals being elliptic.",Tebbit,,142,CC0 1.0 Universal (CC0 1.0),"Tebbit 2016, Two new species of Andean Begonia (Begoniaceae), Edinburgh J. Bot. Vol.73(1) , pp.143-152.",
wfo-1000039760,Diagnostic,"Begonia pseudodendron is most similar to B. cuatrecasasiana L.B.Sm.& B.G.Schub. but differs in its white to pink, glabrous tepals (versus orange tepals that are sparsely pilose on the outside), the rounded apices of its staminate tepals (versus long acuminate apices), and its pistillate flowers with two tepals (versus three) and that lack bracteoles.",Moonlight P.W. & Pérez Á,,151,CC0 1.0 Universal (CC0 1.0),"Moonlight P.W. & Pérez Á 2022, A new species of Begonia sect. Ruizopavonia from Colombia and Ecuador, Edinburgh J. Bot. Vol.79(401) , pp.1-9 (https://journals.rbge.org.uk/ejb/article/view/401)",https://journals.rbge.org.uk/ejb/article/view/401
