WFOID,countryCode,locationID,locality,establishmentMeans,source,bibliographicCitation,URI
wfo-0000262582,TH,THA,Thailand,Managed,Flora of Thailand,"Palaquium impressinervium . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 635. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05450
wfo-0000262633,TH,THA,Thailand,Managed,Flora of Thailand,"Palaquium obovatum . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 636. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05452
wfo-0000262642,TH,THA,Thailand,Managed,Flora of Thailand,"Palaquium ottolanderi . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 638. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05453
wfo-0000262683,TH,THA,Thailand,Managed,Flora of Thailand,"Palaquium rostratum . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 638. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05454
wfo-0000262701,TH,THA,Thailand,Managed,Flora of Thailand,"Palaquium sukoei . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 639. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05455
wfo-0000262702,TH,THA,Thailand,Managed,Flora of Thailand,"Palaquium sumatranum . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 639. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05456
wfo-4000027884,TH,THA,Thailand,Managed,Flora of Thailand,"Panisea  . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 578. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=05923
wfo-0000263794,TH,THA,Thailand,Managed,Flora of Thailand,"Panisea apiculata . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 579. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05924
wfo-0000263800,TH,THA,Thailand,Managed,Flora of Thailand,"Panisea distelidia . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 580. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05925
wfo-0000263804,TH,THA,Thailand,Managed,Flora of Thailand,"Panisea tricallosa . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 581. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05926
wfo-0000263806,TH,THA,Thailand,Managed,Flora of Thailand,"Panisea uniflora . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 582. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05927
wfo-4000027919,TH,THA,Thailand,Managed,Flora of Thailand,"Paphiopedilum  . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 196. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=05624
wfo-0000263894,TH,THA,Thailand,Managed,Flora of Thailand,"Paphiopedilum appletonianum . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 198. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05625
wfo-0000263918,TH,THA,Thailand,Managed,Flora of Thailand,"Paphiopedilum bellatulum . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 200. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05626
wfo-0000263937,TH,THA,Thailand,Managed,Flora of Thailand,"Paphiopedilum callosum callosum. Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 201. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05628
wfo-0000263938,TH,THA,Thailand,Managed,Flora of Thailand,"Paphiopedilum callosum potentianum. Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 202. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05629
wfo-0000263941,TH,THA,Thailand,Managed,Flora of Thailand,"Paphiopedilum callosum sublaeve. Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 202. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05630
wfo-0000263957,TH,THA,Thailand,Managed,Flora of Thailand,"Paphiopedilum charlesworthii . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 203. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05631
wfo-0000263965,TH,THA,Thailand,Managed,Flora of Thailand,"Paphiopedilum concolor . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 204. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05632
wfo-0000263999,TH,THA,Thailand,Managed,Flora of Thailand,"Paphiopedilum exul . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 206. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05633
wfo-0000264025,TH,THA,Thailand,Managed,Flora of Thailand,"Paphiopedilum godefroyae ang-thong. Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 208. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05636
wfo-0000923523,TH,THA,Thailand,Managed,Flora of Thailand,"Paphiopedilum godefroyae godefroyae. Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 207. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05635
wfo-0000264048,TH,THA,Thailand,Managed,Flora of Thailand,"Paphiopedilum hirsutissimum . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 208. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05638
wfo-0001388732,TH,THA,Thailand,Managed,Flora of Thailand,"Paphiopedilum hirsutissimum esquirolei. Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 208. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05639
wfo-0000264131,TH,THA,Thailand,Managed,Flora of Thailand,"Paphiopedilum niveum . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 210. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05640
wfo-0000264136,TH,THA,Thailand,Managed,Flora of Thailand,"Paphiopedilum parishii . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 211. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05641
wfo-0000264197,TH,THA,Thailand,Managed,Flora of Thailand,"Paphiopedilum sukhakulii . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 212. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05642
wfo-0000809538,TH,THA,Thailand,Managed,Flora of Thailand,"Paphiopedilum thaianum . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 214. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05643
wfo-0000489259,TH,THA,Thailand,Managed,Flora of Thailand,"Paphiopedilum vejvarutianum . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 214. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05644
wfo-0000264247,TH,THA,Thailand,Managed,Flora of Thailand,"Paphiopedilum villosum villosum. Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 215. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05646
wfo-4000028371,TH,THA,Thailand,Managed,Flora of Thailand,"Payena  . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 640. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=05457
wfo-0000266026,TH,THA,Thailand,Managed,Flora of Thailand,"Payena acuminata . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 641. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05458
wfo-0001340715,TH,THA,Thailand,Managed,Flora of Thailand,"Payena asiatica . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 641. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05459
wfo-0000266083,TH,THA,Thailand,Managed,Flora of Thailand,"Payena lucida . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 642. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05460
wfo-0000266087,TH,THA,Thailand,Managed,Flora of Thailand,"Payena maingayi . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 643. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05461
wfo-4000028387,TH,THA,Thailand,Managed,Flora of Thailand,"Pecteilis  . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 216. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=05647
wfo-0000489650,TH,THA,Thailand,Managed,Flora of Thailand,"Pecteilis hawkesiana . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 217. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05648
wfo-0000266136,TH,THA,Thailand,Managed,Flora of Thailand,"Pecteilis henryi . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 217. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05649
wfo-0000266140,TH,THA,Thailand,Managed,Flora of Thailand,"Pecteilis susannae . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 220. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05650
wfo-4000028527,TH,THA,Thailand,Managed,Flora of Thailand,"Pemphis  . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 581. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=05381
wfo-0001075872,TH,THA,Thailand,Managed,Flora of Thailand,"Pemphis acidula . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 583. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05382
wfo-4000028694,TH,THA,Thailand,Managed,Flora of Thailand,"Peracarpa  . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 537. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=05336
wfo-0000817986,TH,THA,Thailand,Managed,Flora of Thailand,"Peracarpa carnosa . Flora of Thailand. Vol. 11. Part 4, 2014. Pg. 538. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05337
wfo-4000028801,TH,THA,Thailand,Managed,Flora of Thailand,"Peristylus  . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 222. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=05651
wfo-0000267358,TH,THA,Thailand,Managed,Flora of Thailand,"Peristylus affinis . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 225. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05652
wfo-0001341823,TH,THA,Thailand,Managed,Flora of Thailand,"Peristylus carnosipetalus . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 225. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05653
wfo-0000267398,TH,THA,Thailand,Managed,Flora of Thailand,"Peristylus constrictus . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 227. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05654
wfo-0000267407,TH,THA,Thailand,Managed,Flora of Thailand,"Peristylus densus . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 227. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05655
wfo-0000267430,TH,THA,Thailand,Managed,Flora of Thailand,"Peristylus goodyeroides . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 230. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05656
wfo-0000267432,TH,THA,Thailand,Managed,Flora of Thailand,"Peristylus gracilis . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 233. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05657
wfo-0000267438,TH,THA,Thailand,Managed,Flora of Thailand,"Peristylus hamiltonianus . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 233. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05658
wfo-0000267445,TH,THA,Thailand,Managed,Flora of Thailand,"Peristylus holttumii . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 235. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05659
wfo-0000267452,TH,THA,Thailand,Managed,Flora of Thailand,"Peristylus kerrii . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 235. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05660
wfo-0000267456,TH,THA,Thailand,Managed,Flora of Thailand,"Peristylus lacertiferus . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 238. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05661
wfo-0000267473,TH,THA,Thailand,Managed,Flora of Thailand,"Peristylus maingayi . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 239. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05662
wfo-0000267474,TH,THA,Thailand,Managed,Flora of Thailand,"Peristylus mannii . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 240. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05663
wfo-0000267503,TH,THA,Thailand,Managed,Flora of Thailand,"Peristylus parishii . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 242. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05664
wfo-0000267507,TH,THA,Thailand,Managed,Flora of Thailand,"Peristylus prainii . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 245. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05666
wfo-0000918491,TH,THA,Thailand,Managed,Flora of Thailand,"Peristylus rigidus . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 245. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05667
wfo-0000267547,TH,THA,Thailand,Managed,Flora of Thailand,"Peristylus tentaculatus . Flora of Thailand. Vol. 12. Part 1, 2011. Pg. 248. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05668
wfo-4000029074,TH,THA,Thailand,Managed,Flora of Thailand,"Phaius  . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 584. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=05928
wfo-0000268002,TH,THA,Thailand,Managed,Flora of Thailand,"Phaius flavus . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 585. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05929
wfo-0000268035,TH,THA,Thailand,Managed,Flora of Thailand,"Phaius indochinensis . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 587. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05930
wfo-0000268112,TH,THA,Thailand,Managed,Flora of Thailand,"Phaius takeoi . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 590. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05932
wfo-0000268113,TH,THA,Thailand,Managed,Flora of Thailand,"Phaius tankervilleae . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 590. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05933
wfo-0000268130,TH,THA,Thailand,Managed,Flora of Thailand,"Phaius wallichii . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 592. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05934
wfo-4000029298,TH,THA,Thailand,Managed,Flora of Thailand,"Phoenix  . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 461. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=05251
wfo-0000269784,TH,THA,Thailand,Managed,Flora of Thailand,"Phoenix loureiroi . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 462. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05252
wfo-0000269791,TH,THA,Thailand,Managed,Flora of Thailand,"Phoenix paludosa . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 463. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05253
wfo-0000269803,TH,THA,Thailand,Managed,Flora of Thailand,"Phoenix roebelenii . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 463. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05254
wfo-4000029303,TH,THA,Thailand,Managed,Flora of Thailand,"Pholidocarpus  . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 465. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=05255
wfo-0000269816,TH,THA,Thailand,Managed,Flora of Thailand,"Pholidocarpus macrocarpus . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 465. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05256
wfo-4000029306,TH,THA,Thailand,Managed,Flora of Thailand,"Pholidota  . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 593. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=05935
wfo-0000269829,TH,THA,Thailand,Managed,Flora of Thailand,"Pholidota aidiolepis . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 594. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05936
wfo-0000269831,TH,THA,Thailand,Managed,Flora of Thailand,"Pholidota articulata . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 596. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05937
wfo-0000269844,TH,THA,Thailand,Managed,Flora of Thailand,"Pholidota carnea . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 597. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05938
wfo-0000269875,TH,THA,Thailand,Managed,Flora of Thailand,"Pholidota imbricata . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 600. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05940
wfo-0000269902,TH,THA,Thailand,Managed,Flora of Thailand,"Pholidota pallida . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 602. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05941
wfo-0000269914,TH,THA,Thailand,Managed,Flora of Thailand,"Pholidota recurva . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 604. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05942
wfo-0000269919,TH,THA,Thailand,Managed,Flora of Thailand,"Pholidota rubra . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 606. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05943
wfo-4000029696,TH,THA,Thailand,Managed,Flora of Thailand,"Pilophyllum  . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 607. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=05944
wfo-0000273357,TH,THA,Thailand,Managed,Flora of Thailand,"Pilophyllum villosum . Flora of Thailand. Vol. 12. Part 2, 2014. Pg. 607. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05945
wfo-4000029763,TH,THA,Thailand,Managed,Flora of Thailand,"Pinanga  . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 466. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floragenus.html?tdcode=05257
wfo-0000273614,TH,THA,Thailand,Managed,Flora of Thailand,"Pinanga adangensis . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 467. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05258
wfo-0000273623,TH,THA,Thailand,Managed,Flora of Thailand,"Pinanga auriculata . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 467. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05259
wfo-0000273625,TH,THA,Thailand,Managed,Flora of Thailand,"Pinanga auriculata leucocarpa. Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 468. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05260
wfo-0000273626,TH,THA,Thailand,Managed,Flora of Thailand,"Pinanga auriculata merguiensis. Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 468. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05261
wfo-0000273627,TH,THA,Thailand,Managed,Flora of Thailand,"Pinanga badia . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 468. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05262
wfo-0000273688,TH,THA,Thailand,Managed,Flora of Thailand,"Pinanga fractiflexa . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 469. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05264
wfo-0000273735,TH,THA,Thailand,Managed,Flora of Thailand,"Pinanga malaiana . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 470. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05265
wfo-0000273758,TH,THA,Thailand,Managed,Flora of Thailand,"Pinanga paradoxa paradoxa. Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 471. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/florainfra.html?tdcode=05267
wfo-0000273767,TH,THA,Thailand,Managed,Flora of Thailand,"Pinanga perakensis . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 471. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05268
wfo-0000273771,TH,THA,Thailand,Managed,Flora of Thailand,"Pinanga polymorpha . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 471. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05269
wfo-0000273781,TH,THA,Thailand,Managed,Flora of Thailand,"Pinanga riparia . Flora of Thailand. Vol. 11. Part 3, 2013. Pg. 472. Accessed 2022-04-21",https://www.dnp.go.th/botany/eflora/floraspecies.html?tdcode=05270
