WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license
wfo-0000486603,habit,EN,"<i>Plantago lanceolata</i> grows as a glabrous perennial herb up to 50 cm in height when in flower. The leaves are arranged alternately in a basal rosette, up to 30 cm in length and 4 cm wide, lanceolate with an entire or slightly toothed leaf margin, cuneate leaf base and an acute leaf apex. There are 3-5 distinct veins. </p?The complete, perfect, actinomorphic flowers are arranged in a terminal, spike with each flower subtended by a bract.  The calyx has 4 green, unfused, reflexed sepals. The corolla has 4 fused at the base, green petals with the lobes reflexed. There are 4 stamens that are longer than the carpel and often white. The ovary is superior with 1 locule and numerous ovules.  The fruit is a capsule.",Ethan Freid,,,2024-05-24,Ethan Freid,ref-0000486603.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000501039,habit,EN,"<i>Pontederia crassipes</i> grows as a free-floating herbaceous succulent that roots at the nodes. The leaves alternate with an inflated elongate spongy petiole to 40 cm in height.  The lamina elliptic to suborbicular. </p>The complete, perfect, actinomorphic flowers are arranged in sessile many flowered spikes that emerges from a spathe like structure. The perianth has 6 fused, pubescent purple blue tepals. There are 6 pubescent stamens fused to the perianth tube.  The ovary is superior and has 3 locules and many ovules. The fruit is a capsule.",Ethan Freid,,,2024-05-24,Ethan Freid,ref-0000501039.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001109293,habit,EN,"<i>Pteris longifolia</i> grows from a short creeping rhizome that is covered with yellowish brown linear to triangular scales. The fronds, emerging forming a rosette, to 1 m. in length (usually shorter), to 20 cm wide, oblong to lanceolate, once pinnately compound. Linear pinnae are to 1 cm wide, arranged alternately with a reflexed margin on a short petiolule. The rachis has scattered yellowish white scales. </p>The abaxial sori are marginal on the pinnae margin and there is an elongate indusium formed from the reflexed pinnae margin.",Ethan Freid,,,2024-05-24,Ethan Freid,ref-0001109293.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001356738,habit,EN,"<i>Pseuderanthemum maculatum</i> grows as an herb to small shrub to 1 m in height. Stems squarish. The leaves are arranged oppositely, each up to 10 cm in length and 3 cm wide, ovate to elliptic with an acute leaf apex. Leaves often variegated. </p>The complete, perfect, zygomorphic flowers are arranged in terminal spikes. Each flower subtended by a pubescent bract. The calyx has 5, green unfused, linear, sepals that are slightly fused at their base.  The corolla has 5, fused, white with purple/maroon spotting and lines. There are 4 stamens fused to the corolla tube.  The superior ovary has 2 locules and numerous ovules. The fruit is a capsule at maturity.",Ethan Freid,,,2024-05-24,Ethan Freid,ref-0001356738.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001423901,habit,EN,"<i>Plectrocarpa arborea</i> grows as a small shrub to medium size tree up to 10 meters in height.  The trunk can be to 50 cm in diameter but usually much smaller and branching at its base.  The pinnately compound leaves are arranged oppositely with 7-9 opposite leaflets that are elongate with a rounded leaflet apex. </p>The complete, perfect, actinomorphic, flowers are arranged solitarily in leaf axils.  The calyx has five unfused sepals.  The corolla has 5 unfused, clawed petals that are orange/yellow. The fruit is a multi-, wavy-winged capsule.",Ethan Freid,,,2024-05-24,Ethan Freid,ref-0001423901.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001425557,habit,EN,"<i>Pleopeltis marginata<i> grows from a short rhizome to 3 mm in diameter with deltate/ovate scales.  Glabrous subsessile fronds numerous from the rhizome appearing as a rosette. Each frond linear/lanceolate, up to 50 cm in length and 5 cm wide, with an entire, repand margin and acute apex. </p>The sori are arranged in 2 linear, submarginal rows at the distal/apical 1/3rd  to ½  of the frond along the abaxial surface.  There is no indusium.",Ethan Freid,,,2024-05-24,Ethan Freid,ref-0001425557.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000768270,habit,EN,"<i>Furcraea hexapetala</i> grows as a caulescent, semi succulent shrub to 2 m in height.  The leaves are arranged essentially in whorls along the stem.  The leaves are bright green, sessile, linear, to 175 cm in length and 20 cm in width at their base and margin with recurved prickles 2-8 cm apart. The leaf apex is modified into a spine. The complete, perfect, actinomorphic flowers are arranged in a terminal panicle to 3-7 m in height.  The calyx has 3 unfused, white to yellow, sepals.  The corolla has 3 white to yellow, unfused petals.  There are 6 unfused stamens.  The superior ovary has 3 locules and numerous seeds.  The fruit is a light brown capsule at maturity. Bulbils are often produced on the rachis and throughout the inflorescence.",Ethan Freid,,,2025-09-26,Ethan Freid,ref-0000768270.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000164126,habit,EN,"<i>Cassia javanica</i> grows as a winter deciduous tree up to 15 m in height. The bipinnately compound leaves are arranged alternately. The petioles have a slightly swollen pulvinus. The leaflets are in 5v- 15 pairs. Each leaflet to 3 cm in length, elliptic to oval, with a round to acute leaf apex, with an entire margin. The complete, perfect, zygomorphic flowers are arranged in axillary racemes. The calyx has 5 greenish, unfused, oblong sepals. The corolla has 5 pink fading to white with age, unfused petals, none of which form a keel.  There are 10 stamens (3 long and fertile, 4 short and fertile and 3 sterile).  The ovary is superior and forms an elongate, pendulous, many-seeded dark brown legume at maturity up to 60 cm in length and 3 cm in width.",Ethan Freid,,,2025-09-30,Ethan Freid,ref-0000164126.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000615212,habit,EN,"<i>Colubrina asiatica</i> grows as a large, sprawling, glabrous shrub up to 10 m in length/height growing over nearby shrubs and trees. The shiny/glossy leaves are arranged oppositely, to 10 cm in length, 5 cm in width, ovate with an acuminate leaf apex and a serrate to crenate leaf margin. The secondary veins prominent. The complete, perfect, actinomorphic flowers are arranged in axillary cymes. The calyx has 5 unfused, yellow green sepals.  There are 5, unfused, yellow green petals. There are 5 stamens alternate with the petals.  The ovary is superior with 3 locules. At the base of the ovary is a nectary disc.  The fruit is a capsule that is grey or brown at maturity.",Ethan Freid,,,2025-09-30,Ethan Freid,ref-0000615212.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000184288,habit,EN,"<i>Neltuma juliflora</i> grows as a deciduous, medium to large size tree up to 20 m. in height and up to 60 cm. in diameter. The bipinnately compound leaves are arranged alternately, to 25 cm in length, and with 3-5 pinnae each with 12 – 20, sessile leaflets. Each oblong leaflet is to 2 cm in length with a rounded/mucronate leaf apex. There are stipular spines and a round center depressed gland between the lower 2 pinnae. The slightly zygomorphic, complete, perfect flowers are arranged in axillary spikes to 15 cm in length.  The calyx has 5 green, unfused sepals.  The corolla has 5 light yellow unfused petals. There are 10 unfused stamens only slightly longer than the petals. The ovary is superior with a single locule. The fruit is a flattened legume to 20 cm in length. The seeds are yellow/brown and embedded in a white pulp.",Ethan Freid,,,2025-10-01,Ethan Freid,ref-0000184288.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000178454,habit,EN,"<i>Chamaecrista caribaea</i> var. <i>lucayana</i> grows as pubescent shrub becoming woody with age to 2 m in height usually shorter. The bipinnately compound leaves are arranged alternately, to 8 cm in length.  The petioles have a distinct gland between the lower pinnae which is wide and flat topped.  The leaflets are in 4-10 pairs, elliptic, with a rounded leaf apex with a cuspidate tip, and an entire margin. The complete, perfect, zygomorphic flowers are arranged in groups of 1-3 in leaf axils. The calyx has 5 greenish, unfused, oblong sepals. The corolla has 5 yellow unfused petals, none of which form a keel.  There are 10 stamens of which only 7 are fertile.  The ovary is superior and forming a flat, brown, pubescent legume at maturity.",Ethan Freid,,,2026-01-16,Ethan Freid,ref-0000178454.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000379355,habit,EN,"<i>Nama jamaicensis</i> grows as a mostly prostrate, pubescent and spiny, herbaceous, annual to biennial, growing up to 25 cm in height. The leaves are arranged alternately, obovate/spatulate, to 8 cm in length with an obtuse leaf apex and decurrent along the stem forming wings. Vegetation is a slightly silver green color and slightly succulent. The complete, perfect, slightly zygomorphic flowers are solitary in leaf axils. The calyx has 5 fused at the base, green, pubescent sepals. The tubular corolla has 5 fused, white petals.  There are 5 stamens fused to the base of the corolla.  The ovary is superior with 2 locules. The fruit is a capsule.",Ethan Freid,,,2026-01-17,Ethan Freid,ref-0000379355.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000682800,habit,EN,"<i>Euploca procumbens</i> grows as a hispid to villous, mostly erect, branched, herbaceous, annual to biennial, growing up to 50 cm in height. The leaves are arranged alternately, oblanceolate/elliptic, to 4 cm in length with an acute leaf apex. Vegetation is a slightly silver green color and slightly succulent. The complete, perfect, slightly zygomorphic flowers are arranged in 2 rows along the rachis of the terminal or axillary, scorpoid cymes. The calyx has 5 fused at the base, green, pubescent sepals. The corolla has 5 fused white petals with a yellow center, with one lobe slight larger than the others.  There are 5 stamens fused to the base of the corolla.  The ovary is superior with 4 locules. The fruit is a capsule.",Ethan Freid,,,2026-01-17,Ethan Freid,ref-0000682800.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001297200,habit,EN,"<i>Cuscuta campestris</i> grows as a yellowish orange parasitic vine to 7 meters in height covering other vegetation and attached via haustoria to branches and leaves. There are highly reduced scale like leaves. The complete, perfect, actinomorphic, flowers are arranged in tight clusters. The calyx has 5 greenish white, fused, sepals. The corolla has 5 whitish yellow, fused petals with reflexed and spreading lobes that are acute/triangular.  On the interior of the corolla between the stamens are fringed scales. The calyx and the corolla are about the same length. There are 5 stamens subsessile on the corolla. The ovary is superior with 2 locules and multiple ovules.  The fruit is a capsule at maturity.",Ethan Freid,,,2026-01-25,Ethan Freid,ref-0001297200.01,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000017704,habit,EN,"<i>Emilia sonchifolia</i> grows as an herbaceous annual to about 75 cm in height (usually much shorter) when in flower.  The leaves are arranged alternately, to 18 cm in length and without petioles; sagittately clasping to the stem. The leaves are obovate to oblanceolate with an acute or obtuse leaf apex and toothed to lobed margin. The leaves have a sparse covering of pubescence. The complete, perfect, actinomorphic flowers are arranged in heads. The head is subtended by a single set of phyllaries forming an urn shaped involucre. The calyx has been reduced to a series of fine hairs (pappus). The corolla has 5 fused, pink/lavender petals.  There are 5 stamens that are fused to the inside of the corolla tube.  The inferior ovary has a single locule.  The fruit is a ribbed achene that retains the pappus at maturity.  The pappus aids in aerial fruit/seed dispersal.",Ethan Freid,,,2026-01-26,Ethan Freid,ref-0000017704.01,Leon Levy Native Plant Preserve.,All rights Preserved
