WFOID,type,language,description,contributor,audience,rightsHolder,created,creator,source,rights,license
wfo-0000819088,use,EN,<i>Catesbaea foliosa</i> is not used medicinally in the Lucayan Archipelago. </p><i>Catesbaea foliosa</i> is listed as Near Threatened on the International Union for the Conservation of Nature (IUCN) Redlist.,Ethan Freid,,,2020-05-25,Ethan Freid,ref-0000819088.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000819260,use,EN,<i>Catesbaea parviflora</i> is not used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-25,Ethan Freid,ref-0000819260.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000819442,use,EN,<i>Catharanthus roseus</i> has been used medicinally in the Lucayan Archipelago to treat circulatory issues. </p>Extracts of <i>Catharanthus roseus</i> have been used to effectively treat cancers. </p>It is used as an ornamental. </p><i>Catharanthus roseus</i> is EXTREMELY toxic in all parts.  Eating any part of the plant can cause death.,Ethan Freid,,,2020-05-25,Ethan Freid,ref-0000819442.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000101479,use,EN,<i>Sphagneticola trilobata</i> is not known to be used medicinally in the Lucayan Archipelago. </p><i>Sphagneticola trilobata is an INVASIVE species.,Ethan Freid,,,2020-05-26,Ethan Freid,ref-0000101479.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000127155,use,EN,<i>Calyptocarpus vialis</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-26,Ethan Freid,ref-0000127155.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000165372,use,EN,<i>Mimosa pudica</i> is not known to be used medicinally in the Lucayan Archipelago. </p><i>Mimosa pudica</i> is grown as an ornamental for its beautiful flowers and the novelty of its sensitive leaves.,Ethan Freid,,,2020-05-26,Ethan Freid,ref-0000165372.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000170926,use,EN,"<i>Tamarindus indica</i> is used medicinally in the Lucayan Archipelago to treat eye diseases, colds and flu, as well as gastrointestinal and circulatory issues. </p><i>Tamarindus indica</i> is grown as a fruit tree and is used to make jellies, jams and sauces.",Ethan Freid,,,2020-05-26,Ethan Freid,ref-0000170926.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000468843,use,EN,<i>Punica granatum</i> has been used medicinally in the Lucayan Archipelago to treat gastrointestinal issues and in strengthening teas. </p><i>Punica granatum</i> is grown as a fruit tree for the tasty and fleshy seeds eaten raw or made into juice.,Ethan Freid,,,2020-05-26,Ethan Freid,ref-0000468843.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000901566,use,EN,<i>Sporobolus virginicus</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-26,Ethan Freid,ref-0000901566.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000164219,use,EN,<i>Tephrosia cinerea</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-05-27,Ethan Freid,ref-0000164219.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001424423,use,EN,<i>Dracaena hyacinthoides</i> is not known to be used medicinally in the Lucayan Archipelago. </p><i>Dracaena hyacinthoides</i> was widely used for fibers for rope making. </p><i>Dracaena hyacinthoides</i> is a highly weedy species that forms large colonies excluding all other vegetation.  It should be removed when possible,Ethan Freid,,,2020-05-27,Ethan Freid,ref-0001424423.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000065156,use,EN,"<i>Parthenium hysterophorus</i> is used medicinally in the Lucayan Archipelago for gynecological issues, colds and flu, circulatory problems, and dermatological difficulties.",Ethan Freid,,,2020-06-02,Ethan Freid,ref-0000065156.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000239797,use,EN,<i>Melaleuca quinquenervia</i> is not used medicinally in the Lucayan Archipelago. </p><i>Melaleuca quinquenervia</i> is a highly INVASIVE species that should be removed at all cost.  It invades Fresh Water Wetland areas and can destroy them.,Ethan Freid,,,2020-06-02,Ethan Freid,ref-0000239797.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000447382,use,EN,<i>Myrica cerifera</i> is used medicinally in the Lucayan Archipelago to obstetric and gynecological issues and to treat certain types of pain. </p>It is used in horticulture and wax can be derived from it and used in perfumes and candles.,Ethan Freid,,,2020-06-02,Ethan Freid,ref-0000447382.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000594910,use,EN,<i>Typha domingensis</i> is not known to be used medicinally in the Lucayan Archipelago. </p>Young leaves and roots are edible.,Ethan Freid,,,2020-06-02,Ethan Freid,ref-0000594910.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000510862,use,EN,<i>Abelmoschus esculentus</i> is not known to be used medicinally in the Lucayan Archipelago.  The fruits are edible raw or cooked.,Ethan Freid,,,2020-06-25,Ethan Freid,ref-0000510862.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000209124,use,EN,<i>Crotalaria pallida</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-07-07,Ethan Freid,ref-0000209124.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000452202,use,EN,<i>Melochia pyramidata</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-08-05,Ethan Freid,ref-0000452202.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001296663,use,EN,<i>Ipomoea carnea</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-08-05,Ethan Freid,ref-0001296663.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000628489,use,EN,<i>Cryptostegia grandiflora</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is used in the horticultural industry but escapes cultivation and is a NON-NATIVE INVASIVE!!!,Ethan Freid,,,2020-08-06,Ethan Freid,ref-0000628489.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000764396,use,EN,<i>Crinum asiaticum</i> has been used medicinally in the Lucayan Archipelago for gastrointestinal issues and treating colds and flu. </p><i>Crinum asiaticum</i> is commonly used in the horticultural industry especially for coastal areas in the southern United States and the Caribbean.,Ethan Freid,,,2020-08-06,Ethan Freid,ref-0000764396.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000764753,use,EN,<i>Crinum zeylanicum</i> is not known to be used medicinally in the Lucayan Archipelago. </p><i>Crinum zeylanicum</i> is commonly used in the horticultural industry especially for coastal areas in the southern United States and the Caribbean.,Ethan Freid,,,2020-08-06,Ethan Freid,ref-0000764753.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000810099,use,EN,<i>Cascabela thevetia</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is used as an ornamental. </p><i>Cascabela thevetia</i> is EXTREMELY toxic in all parts.,Ethan Freid,,,2020-08-06,Ethan Freid,ref-0000810099.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000018279,use,EN,<i>Tithonia diversifolia</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is used in the horticultural industry.,Ethan Freid,,,2020-08-13,Ethan Freid,ref-0000018279.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000214363,use,EN,<i>Caesalpinia pulcherrima</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is in the horticultural trade.,Ethan Freid,,,2020-08-13,Ethan Freid,ref-0000214363.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000567944,use,EN,<i>Boerhavia erecta</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-08-13,Ethan Freid,ref-0000567944.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000607033,use,EN,<i>Cissus verticillata</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-08-13,Ethan Freid,ref-0000607033.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000687511,use,EN,<i>Ficus benjamina</i> is not known to be used medicinally in the Lucayan Archipelago. </p><i>Ficus benjamina</i> is used as an ornamental tree or shrub. In northern climates it is often a potted house plant.,Ethan Freid,,,2020-08-13,Ethan Freid,ref-0000687511.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000116726,use,EN,<i>Helianthus argophyllus</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It has been used in the horticultural industry.,Ethan Freid,,,2020-08-14,Ethan Freid,ref-0000116726.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000203743,use,EN,<i>Cajanus cajan</i> is used to treat fish poisoning and to treat eye issues. </p>It is grown as a food crop and is drought resistant.,Ethan Freid,,,2020-08-14,Ethan Freid,ref-0000203743.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000298327,use,EN,"<i>Roystonea borinquena</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is in the horticultural trade, but the original parent stock is likely from Hispaniola or Puerto Rico.",Ethan Freid,,,2020-08-14,Ethan Freid,ref-0000298327.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000898104,use,EN,<i>Schizachyrium gracile</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-08-14,Ethan Freid,ref-0000898104.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001299505,use,EN,<i>Kalanchoe daigremontiana</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is used as a house plant and in succulent gardens.,Ethan Freid,,,2020-08-14,Ethan Freid,ref-0001299505.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000124764,use,EN,<i>Pseudogynoxys chenopodioides</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It has been used in the horticultural industry.,Ethan Freid,,,2020-08-15,Ethan Freid,ref-0000124764.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000412108,use,EN,<i>Breynia disticha</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-08-15,Ethan Freid,ref-0000412108.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000474309,use,EN,<i>Parthenocissus quinquefolia</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-08-15,Ethan Freid,ref-0000474309.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-1000022844,use,EN,<i>Heptapleurum actinophyllum</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is used as an ornamental. </p><i>Schefflera actinophylla</i> is a NON NATIVE INVASIVE species and should be removed.,Ethan Freid,,,2020-08-15,Ethan Freid,ref-1000022844.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000435489,use,EN,<i>Spondias purpurea</i> is a desired cultivated species for its extremely tasty fruits. </p><i>Spondias purpurea</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-08-16,Ethan Freid,ref-0000435489.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000940858,use,EN,<i>Aleurites moluccanus</i> is not known to be used medicinally in the Lucayan Archipelago. </p>The seeds are oil filled and can be used to derive oil for burning.  The fruits can be cooked and eaten.,Ethan Freid,,,2020-08-16,Ethan Freid,ref-0000940858.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0001077669,use,EN,<i>Hibiscus tiliaceus</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-08-16,Ethan Freid,ref-0001077669.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000379831,use,EN,<i>Cyperus planifolius</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-08-17,Ethan Freid,ref-0000379831.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000867400,use,EN,<i>Eragrostis bahamensis</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-08-17,Ethan Freid,ref-0000867400.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000878966,use,EN,<i>Megathyrsus maximus</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It has been used a forage species.,Ethan Freid,,,2020-08-17,Ethan Freid,ref-0000878966.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000887298,use,EN,<i>Paspalum arundinaceum</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-08-17,Ethan Freid,ref-0000887298.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000905170,use,EN,<i>Codiaeum variegatum</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It is used in the horticultural industry due to its colorfully variegated leaves.,Ethan Freid,,,2020-08-17,Ethan Freid,ref-0000905170.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000137822,use,EN,<i>Coreopsis leavenworthii</i> is not known to be used medicinally in the Lucayan Archipelago. </p>It has been used in the horticultural industry for its colorful flowers.,Ethan Freid,,,2020-08-18,Ethan Freid,ref-0000137822.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000381487,use,EN,<i>Cyperus rotundus</i> is not known to be used medicinally in the Lucayan Archipelago. It has been used medicinally in India and China. </p>The starch filled tubers are edible.,Ethan Freid,,,2020-08-18,Ethan Freid,ref-0000381487.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000474656,use,EN,"<i>Musa x paradisiaca</i> is used medicinally in the Lucayan Archipelago to treat hypertension and arthritis as well as colds and flu, gastrointestinal issues, circulatory problems and to stop bed wetting in children. </p>The fruits are edible and eaten either raw or cooked.",Ethan Freid,,,2020-08-18,Ethan Freid,ref-0000474656.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000853828,use,EN,<i>Bothriochloa pertusa</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-08-18,Ethan Freid,ref-0000853828.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000402425,use,EN,<i>Raphanus raphanistrum</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-08-19,Ethan Freid,ref-0000402425.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000574601,use,EN,<i>Bunchosia glandulosa</i> has been used medicinally in the Lucayan archipelago for strengthening and aphrodisiac teas.,Ethan Freid,,,2020-08-19,Ethan Freid,ref-0000574601.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000581184,use,EN,<i>Calophyllum inophyllum</i> is not known to be used medicinally in the Lucayan Archipelago. </p><i>Calophyllum inophyllum is grown as an ornamental tree.,Ethan Freid,,,2020-08-19,Ethan Freid,ref-0000581184.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000536042,use,EN,"<i>Anethum graveolens</i> is used medicinally in the Lucayan Archipelago for infant care (gripes/colic, cleaning afterbirth) and gastrointestinal problems (hiccups, indigestion).  It is used worldwide as a spice.",Ethan Freid,,,2020-08-20,Ethan Freid,ref-0000536042.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000691487,use,EN,<i>Foeniculum vulgare</i> is not used medicinally in the Lucayan Archipelago. </p>It is used as a spice for cooking.,Ethan Freid,,,2020-08-20,Ethan Freid,ref-0000691487.04,Leon Levy Native Plant Preserve.,All rights Preserved
wfo-0000823202,use,EN,<i>Basella alba</i> is not known to be used medicinally in the Lucayan Archipelago.,Ethan Freid,,,2020-08-20,Ethan Freid,ref-0000823202.04,Leon Levy Native Plant Preserve.,All rights Preserved
