wfo_ID,Formaciones vegetales,Familia,Nombre,Autor,Pub.,biblographicCitation,url
wfo-1000064078,"Matorrales xerófilos, Pastizales xerófilos",Iridaceae,Cypella alonsoana, Deble & F.S.Alves,"Kew Bull. 72(3)-41: 2, 2017.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cypella-alonsoana
wfo-0001344378,"Matorrales xerófilos, Pastizales xerófilos, Pastizales higrófilos",Iridaceae,Cypella aurinegra, Deble & Andrés González,"Phytotaxa 236(2): 102, 2015.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cypella-aurinegra
wfo-1000064077,"Matorrales xerófilos, Pastizales xerófilos",Iridaceae,Cypella charruana, Deble & F.S.Alves,"Darwiniana 3(2): 237, 2015.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cypella-charruana
wfo-0000789225,"Matorrales xerófilos, Pastizales xerófilos",Iridaceae,Cypella discolor, Ravenna,"Wrightia 7: 16, 1981.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cypella-discolor
wfo-0000789228,"Pastizales xerófilos, Pastizales mesófilos, Pastizales higrófilos, Herbazales hidrófilos",Iridaceae,Cypella exilis, Ravenna,"Nordic J. Bot. 1(4): 492, 1981.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cypella-exilis
wfo-0000789229,"Palmares, Pastizales xerófilos",Iridaceae,Cypella fucata, Ravenna,"Wrightia 7(1): 18, 1981.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cypella-fucata
wfo-1000064061,Pastizales xerófilos,Iridaceae,Cypella guttata, Deble & F.S.Alves,"Phytotaxa 236(2): 105, 2015.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cypella-guttata
wfo-0000789239,"Palmares, Pastizales mesófilos, Pastizales higrófilos, Herbazales hidrófilos",Iridaceae,Cypella herbertii, (Herb.) Herb.,"Bot. Mag. 53: t. 2537, 1826.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cypella-herbertii
wfo-0000789246,Pastizales xerófilos,Iridaceae,Cypella laeta, Ravenna,"Wrightia 7(1): 13, 1981.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cypella-laeta
wfo-0000789247,Bosques ribereños,Iridaceae,Cypella lapidosa, Ravenna,"Wrightia 7(1): 21, 1981.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cypella-lapidosa
wfo-0000789248,"Pastizales higrófilos, Herbazales hidrófilos",Iridaceae,Cypella laxa, Ravenna,"Wrightia 7(1): 15, 1981.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cypella-laxa
wfo-0001318482,"Matorrales xerófilos, Pastizales xerófilos",Iridaceae,Cypella luteogibbosa, Deble,"Phytotaxa 71(1): 60, 2012.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cypella-luteogibbosa
wfo-0000789259,"Matorrales xerófilos, Pastizales xerófilos",Iridaceae,Cypella osteniana, Beauverd,"Bull. Soc. Bot. Genève sér. 2, 14: 165, fig. 9, 1923.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cypella-osteniana
wfo-0001318484,Pastizales higrófilos,Iridaceae,Cypella rivularis, Chauveau & L.Eggers,"Phytotaxa 174(1): 36, 2014.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/cypella-rivularis
wfo-0000789534,Ambientes urbanos,Iridaceae,Freesia laxa, (Thunb.) Goldblatt & J.C.Manning,"Syst. Bot. 20(2): 171, 1995.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/freesia-laxa
wfo-0000789536,"Ambientes ruderales, Ambientes urbanos",Iridaceae,Freesia leichtlinii, Klatt,"Gartenflora 23: 289, 1874.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/freesia-leichtlinii
wfo-1000087652,Pastizales xerófilos,Iridaceae,Gelasine aureistaminata, Deble,"Balduinia 76: 26, 2026.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/gelasine-aureistaminata
wfo-0000789084,"Palmares, Pastizales xerófilos, Pastizales mesófilos",Iridaceae,Gelasine elongata, (Graham) Ravenna,"Phytologia 65: 154, 1988.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/gelasine-elongata
wfo-0000789096,"Pastizales xerófilos, Pastizales mesófilos",Iridaceae,Gelasine uruguaiensis, Ravenna,"Nordic J. Bot. 4(3): 348, 1984.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/gelasine-uruguaiensis
wfo-0000789736,Ambientes ruderales,Iridaceae,Gladiolus communis, L.,"Sp. Pl. [Linnaeus] 1: 36, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/gladiolus-communis
wfo-0000790475,Herbazales psamófilos,Iridaceae,Gladiolus undulatus, L.,"Mant. Pl. 27, 1767.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/gladiolus-undulatus
wfo-0000782704,"Pastizales xerófilos, Pastizales mesófilos",Iridaceae,Herbertia amatorum, C.H.Wright,"Bull. Misc. Inform. Kew 1907(8): 321, 1907.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/herbertia-amatorum
wfo-0000782705,"Pastizales xerófilos, Pastizales mesófilos",Iridaceae,Herbertia amoena, Griseb.,"Abh. Königl. Ges. Wiss. Göttingen 24: 325, 1879.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/herbertia-lahue-subsp-amoena
wfo-0000795946,"Pastizales xerófilos, Pastizales mesófilos",Iridaceae,Herbertia crosae, Roitman & J.A.Castillo,"Brittonia 56(4): 361, 2004.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/herbertia-crosae
wfo-0000912921,"Pastizales xerófilos, Pastizales mesófilos",Iridaceae,Herbertia darwinii, Roitman & J.A.Castillo,"Bol. Soc. Argent. Bot. 43(3-4): 311, 2008.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/herbertia-darwinii
wfo-0000782716,"Ambientes urbanos, Palmares, Pastizales mesófilos",Iridaceae,Herbertia lahue, (Molina) Goldblatt,"Ann. Missouri Bot. Gard. 64: 379, 1978.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/herbertia-lahue
wfo-0000782722,"Pastizales xerófilos, Pastizales mesófilos, Pastizales higrófilos",Iridaceae,Herbertia pulchella, Sweet,"Brit. Fl. Gard. [Sweet] 3: t. 222, 1829.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/herbertia-pulchella
wfo-0000782724,"Pastizales xerófilos, Pastizales mesófilos",Iridaceae,Herbertia quareimana, Ravenna,"Nordic J. Bot. 9(1): 55, 1989.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/herbertia-quareimana
wfo-0000783754,"Ambientes ruderales, Bosques ribereños, Herbazales hidrófilos",Iridaceae,Iris pseudacorus, L.,"Sp. Pl. [Linnaeus] 1: 38, 1753.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/iris-pseudacorus
wfo-0000785635,"Matorrales xerófilos, Pastizales xerófilos",Iridaceae,Onira unguiculata, (Baker) Ravenna,"Nordic J. Bot. 3(2): 204, 1983.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/onira-unguiculata
wfo-0000785786,"Bosques higrófilos, Pastizales higrófilos, Herbazales hidrófilos",Iridaceae,Phalocallis coelestis, (Lehm.) Ravenna,"Not. Mens. Mus. Nac. Hist. Nat. 21: 9, 1977.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/phalocallis-coelestis
wfo-0000785716,"Pastizales higrófilos, Herbazales hidrófilos",Iridaceae,Phalocallis plumbea, (Lindl.) Herb.,"Bot. Mag. 65: t. 3710, 1839.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/phalocallis-plumbea
wfo-0000785979,"Ambientes ruderales, Matorrales psamófilos, Herbazales psamófilos",Iridaceae,Romulea rosea, (L.) Eckl.,"Topogr. Verz. Pflanzensamml. Ecklon 19, 1827.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/romulea-rosea
wfo-0000786374,Pastizales higrófilos,Iridaceae,Sisyrinchium alatum, Hook.,"Icon. Pl. 3: t. 219, 1840.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sisyrinchium-alatum
wfo-0000786453,Pastizales xerófilos,Iridaceae,Sisyrinchium avenaceum, Klatt,"Linnaea 31(3): 373, 1862.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sisyrinchium-avenaceum
wfo-0000786296,Pastizales xerófilos,Iridaceae,Sisyrinchium claritae, Herter,"Revista Sudamer. Bot. 5: 27, 1937.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sisyrinchium-claritae
wfo-0000786304,"Algarrobales, Pastizales mesófilos",Iridaceae,Sisyrinchium commutatum, Klatt,"Hamburger Garten- Blumenzeitung 16: 164, 1860.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sisyrinchium-commutatum
wfo-0000786289,Pastizales xerófilos,Iridaceae,Sisyrinchium fasciculatum, Klatt,"Linnaea 31(1): 97, 1861.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sisyrinchium-fasciculatum
wfo-0000786516,"Matorrales mesófilos, Pastizales xerófilos",Iridaceae,Sisyrinchium marginatum, Klatt,"Linnaea 31(1): 83, 1863.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sisyrinchium-marginatum
wfo-0000786479,Pastizales xerófilos,Iridaceae,Sisyrinchium megapotamicum, Malme,"Ark. Bot. 26A(9): 16, 1935.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sisyrinchium-megapotamicum
wfo-0000786480,"Algarrobales, Palmares, Pastizales xerófilos, Pastizales mesófilos",Iridaceae,Sisyrinchium micranthum, Cav.,"Diss. 6, Sexta Diss. Bot. 345, t. 191, f. 2, 1788.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sisyrinchium-micranthum
wfo-0000786486,"Algarrobales, Pastizales xerófilos, Pastizales mesófilos",Iridaceae,Sisyrinchium minus, Engelm. & A.Gray,"Boston J. Nat. Hist. 5(2): 263, 1845.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sisyrinchium-minus
wfo-0000786487,"Palmares, Pastizales xerófilos, Pastizales mesófilos",Iridaceae,Sisyrinchium minutiflorum, Klatt,"Linnaea 31(1): 71, 1863.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sisyrinchium-minutiflorum
wfo-0000786415,Pastizales mesófilos,Iridaceae,Sisyrinchium ostenianum, Beauverd,"Bull. Soc. Bot. Genève sér. 2, 14: 163, 1922.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sisyrinchium-ostenianum
wfo-0000786521,"Pastizales xerófilos, Pastizales mesófilos",Iridaceae,Sisyrinchium pachyrhizum, Baker,"J. Bot. 14: 269, 1876.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sisyrinchium-pachyrhizum
wfo-0000786524,"Palmares, Pastizales mesófilos",Iridaceae,Sisyrinchium palmifolium, L.,"Mant. Pl. 122, 1767.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sisyrinchium-palmifolium
wfo-1000007603,Pastizales xerófilos,Iridaceae,Sisyrinchium pampeanum, C.D.Inácio & L.Eggers,"Phytotaxa 361(2): 198, 2018.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sisyrinchium-pampeanum
wfo-0000786540,"Algarrobales, Palmares, Pastizales mesófilos, Pastizales higrófilos, Herbazales hidrófilos",Iridaceae,Sisyrinchium platense, I.M.Johnst.,"J. Arnold Arbor. 19: 395, 1938.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sisyrinchium-platense
wfo-0000786638,Pastizales mesófilos,Iridaceae,Sisyrinchium restioides, Spreng.,"Syst. Veg., ed. 16 [Sprengel] 1: 166, 1824.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sisyrinchium-restioides
wfo-0000786633,"Pastizales xerófilos, Pastizales mesófilos, Herbazales psamófilos",Iridaceae,Sisyrinchium rosengurttii, I.M.Johnst.,"J. Arnold Arbor. 19: 381, 1938.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sisyrinchium-rosengurttii
wfo-0000786652,"Matorrales xerófilos, Pastizales xerófilos",Iridaceae,Sisyrinchium scariosum, I.M.Johnst.,"J. Arnold Arbor. 19: 386, 1938.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sisyrinchium-scariosum
wfo-0000785588,Pastizales mesófilos,Iridaceae,Sisyrinchium sellowianum, Klatt,"Linnaea 31: 375, 1862.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sisyrinchium-sellowianum
wfo-0000785585,"Matorrales psamófilos, Pastizales xerófilos, Herbazales psamófilos",Iridaceae,Sisyrinchium vaginatum, Spreng.,"Syst. Veg., ed. 16 [Sprengel] 1: 166, 1825.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/sisyrinchium-vaginatum
wfo-0000787288,"Ambientes ruderales, Pastizales higrófilos",Iridaceae,Watsonia meriana, (L.) Mill.,"Gard. Dict., ed. 8. n. 1, 1768.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/watsonia-meriana
wfo-0001318387,"Bosques higrófilos, Pastizales higrófilos, Herbazales hidrófilos",Isoetaceae,Isoetes brasiliensis, H.P.Fuchs,"Fl. Ilustr. Catarin. 1(Isoet.): 27, 1986.","Marchesi, E., Mailhos, A., & Bonifacino, J. M. (2026). Flora Uruguaya: Flora Vascular del Uruguay. ISSN 3121-2050, V. 1.3. [Data set]. Zenodo. https://doi.org/10.5281/zenodo.20547117",https://florauruguaya.org/taxonomias/isoetes-brasiliensis
