WFOID,identifier,taxon,vernacularName,preferredName,source,language,countryCode,uri
wfo-0001002693,1750,Geum urbanum,Machall-fiadhain (-aill-fiadhain),0,,ga,IE,
wfo-0001002693,1751,Geum urbanum,Traithnín,0,,ga,IE,
wfo-0001002693,1752,Geum urbanum,Beinidín,0,,ga,IE,
wfo-0001002693,1753,Geum urbanum,Macall coille,0,,ga,IE,
wfo-0000703573,1755,Glaucium flavum,Caillichín na trá,1,,ga,IE,
wfo-0000703573,1756,Glaucium flavum,Bárróg ruadh,0,,ga,IE,
wfo-0000703573,1757,Glaucium flavum,Cailcín na trágha,0,,ga,IE,
wfo-0000703645,1759,Glaux maritima,Lus an tsaillte,1,,ga,IE,
wfo-0000703645,1760,Glaux maritima,Lus bainne mara,0,,ga,IE,
wfo-0000972872,1762,Glechoma hederacea,Athair lusa,1,,ga,IE,
wfo-0000972872,1763,Glechoma hederacea,Eidhneán talún,0,,ga,IE,
wfo-0000972872,1764,Glechoma hederacea,Eidhneán talmhán,0,,ga,IE,
wfo-0000972872,1765,Glechoma hederacea,Aignean thalmhuin,0,,ga,IE,
wfo-0000972872,1766,Glechoma hederacea,Athair lus,0,,ga,IE,
wfo-0000972872,1767,Glechoma hederacea,Athair talmhan,0,,ga,IE,
wfo-0000873191,1772,Glyceria fluitans,Milseán uisce,1,,ga,IE,
wfo-0000873191,1773,Glyceria fluitans,Glyceria snamhuighill,0,,ga,IE,
wfo-0000873262,1776,Glyceria maxima,Milseán mór,1,,ga,IE,
wfo-0000873262,1777,Glyceria maxima,Féur milis,0,,ga,IE,
wfo-0000873262,1778,Glyceria maxima,Cuise cuilcamhuil,0,,ga,IE,
wfo-0000873319,1780,Glyceria plicata,Milseán géagach,1,,ga,IE,
wfo-0000018897,1782,Gnaphalium sylvaticum,Gnamhlus móna,1,,ga,IE,
wfo-0000018897,1783,Gnaphalium sylvaticum,Liathlus beág,0,,ga,IE,
wfo-0000018897,1784,Gnaphalium sylvaticum,Lochall caol,0,,ga,IE,
wfo-0000771226,1786,Groenlandia densa,Líobhógach dlúth,1,,ga,IE,
wfo-0000833292,1788,Gunnera tinctoria,Gunnaire,1,,ga,IE,
wfo-0000976561,1790,Gymnadenia conopsea,Lus taghla,1,,ga,IE,
wfo-0000976561,1791,Gymnadenia conopsea,Lus taighte,0,,ga,IE,
wfo-0000714707,1793,Halimione portulacoides,Lus an ghaill,1,,ga,IE,
wfo-0000979153,1795,Hammarbya paludosa,Magairlín na móna,1,,ga,IE,
wfo-0000979153,1796,Hammarbya paludosa,Magairlín an churraigh,0,,ga,IE,
wfo-0000979153,1797,Hammarbya paludosa,Magairlín an chorraigh,0,,ga,IE,
wfo-0000979730,1800,Hedera helix,Eidhneán,1,,ga,IE,
wfo-0000979730,1801,Hedera helix,Feidhneán,0,,ga,IE,
wfo-0000979730,1802,Hedera helix,Eidheann,0,,ga,IE,
wfo-0000979730,1803,Hedera helix,Faithlah,0,,ga,IE,
wfo-0000979730,1804,Hedera helix,Aighneann,0,,ga,IE,
wfo-0000979730,1805,Hedera helix,Gort,0,,ga,IE,
wfo-0000979730,1806,Hedera helix,Ialluin,0,,ga,IE,
wfo-0000979730,1807,Hedera helix,Iadh-shlat,0,,ga,IE,
wfo-0000979730,1808,Hedera helix,Gath,0,,ga,IE,
wfo-0000979730,1809,Hedera helix,Íodha,0,,ga,IE,
wfo-0000979730,1810,Hedera helix,Aidhneán,0,,ga,IE,
wfo-0000717621,1812,Helianthemum nummularium,Grianrós,1,,ga,IE,
wfo-0000717639,1814,Helianthemum oelandicum subsp. piloselloides,Grianrós liath,1,,ga,IE,
wfo-0000717639,1815,Helianthemum oelandicum subsp. piloselloides,Plúr na gréine,0,,ga,IE,
wfo-0000717639,1816,Helianthemum oelandicum subsp. piloselloides,Rós na carraige,0,,ga,IE,
wfo-0000720133,1818,Heracleum mantegazzianum,Feabhrán capaill,1,,ga,IE,
wfo-0000720133,1819,Heracleum mantegazzianum,Ollfheabhrán,0,,ga,IE,
wfo-0000720220,1828,Heracleum sphondylium,Feabhrán,1,,ga,IE,
wfo-0000720220,1829,Heracleum sphondylium,Amhrán,0,,ga,IE,
wfo-0000720220,1830,Heracleum sphondylium,Odharán,0,,ga,IE,
wfo-0000720220,1831,Heracleum sphondylium,Faidhf na mada í,0,,ga,IE,
wfo-0000720220,1832,Heracleum sphondylium,Gleorán,0,,ga,IE,
wfo-0000720220,1833,Heracleum sphondylium,Odhrán,0,,ga,IE,
wfo-0000720220,1834,Heracleum sphondylium,Pleascán,0,,ga,IE,
wfo-0000720220,1835,Heracleum sphondylium,Faidhf,0,,ga,IE,
wfo-0000720220,1836,Heracleum sphondylium,Pléascán mór,0,,ga,IE,
wfo-0000720220,1837,Heracleum sphondylium,Feabhránach,0,,ga,IE,
wfo-0000720220,1838,Heracleum sphondylium,Odhránach,0,,ga,IE,
wfo-0000720220,1839,Heracleum sphondylium,Pléasgán,0,,ga,IE,
wfo-0000720220,1840,Heracleum sphondylium,Fuarán,0,,ga,IE,
wfo-0000720220,1841,Heracleum sphondylium,Siurán,0,,ga,IE,
wfo-0000720220,1842,Heracleum sphondylium,Uaran,0,,ga,IE,
wfo-0000874338,1845,Hierochloe odorata,Féar Muire,1,,ga,IE,
wfo-0000723743,1848,Hippophae rhamnoides,Draighean mara,1,,ga,IE,
wfo-0000723768,1850,Hippuris vulgaris,Colgrach,1,,ga,IE,
wfo-0000723768,1851,Hippuris vulgaris,Cáití collagán,0,,ga,IE,
wfo-0000723768,1852,Hippuris vulgaris,Brobh i dtóin,0,,ga,IE,
wfo-0000874509,1854,Holcus lanatus,Féar an chinn bháin,1,,ga,IE,
wfo-0000874509,1855,Holcus lanatus,Minfheur fadchalgach,0,,ga,IE,
wfo-0000874509,1856,Holcus lanatus,Minfhér birchalgach,0,,ga,IE,
wfo-0000874519,1858,Holcus mollis,Mínfhéar reatha,1,,ga,IE,
wfo-0000874519,1859,Holcus mollis,Minfheur birchalgach,0,,ga,IE,
wfo-0000874519,1860,Holcus mollis,Minfhér fadchalgach,0,,ga,IE,
wfo-0000724435,1862,Honckenya peploides,Gaineamhlus mara,1,,ga,IE,
wfo-0000724435,1863,Honckenya peploides,Lus na gainimhe,0,,ga,IE,
wfo-0000874641,1865,Hordelymus europaeus,Eorna choille,1,,ga,IE,
wfo-0000874893,1867,Hordeum murinum,Cuiseogach fhionn,1,,ga,IE,
wfo-0000874893,1868,Hordeum murinum,Eorna balla,0,,ga,IE,
wfo-0000874994,1870,Hordeum secalinum,Eorna mhóinéir,1,,ga,IE,
wfo-0000874994,1871,Hordeum secalinum,Eorna leana,0,,ga,IE,
wfo-0000874994,1872,Hordeum secalinum,Eorna léna,0,,ga,IE,
wfo-0000874994,1873,Hordeum secalinum,Eorna mara,0,,ga,IE,
wfo-0000725040,1875,Hottonia palustris,Cleiteán uisce,1,,ga,IE,
wfo-0000725866,1877,Humulus lupulus,Hopa,1,,ga,IE,
wfo-0000725866,1878,Humulus lupulus,Sail-bhraich,0,,ga,IE,
wfo-0000725866,1879,Humulus lupulus,Lionnluibh,0,,ga,IE,
wfo-0000725866,1880,Humulus lupulus,Seanbhlus,0,,ga,IE,
wfo-0000725866,1881,Humulus lupulus,Lus an leanna,0,,ga,IE,
wfo-0000725866,1882,Humulus lupulus,Brach (-aiche),0,,ga,IE,
wfo-0000664295,1888,Hyacinthoides non-scripta,Coinnle corra,1,,ga,IE,
wfo-0000664295,1889,Hyacinthoides non-scripta,Bugha,0,,ga,IE,
wfo-0000664295,1890,Hyacinthoides non-scripta,Butha muc,0,,ga,IE,
wfo-0000664295,1891,Hyacinthoides non-scripta,Fuath muice,0,,ga,IE,
wfo-0000664295,1892,Hyacinthoides non-scripta,Connle corra,0,,ga,IE,
wfo-0000664295,1893,Hyacinthoides non-scripta,Bú muc,0,,ga,IE,
wfo-0000664295,1894,Hyacinthoides non-scripta,Cloigín gorm,0,,ga,IE,
wfo-0000664295,1895,Hyacinthoides non-scripta,Coinnle coradh,0,,ga,IE,
wfo-0000769366,1898,Hydrilla verticillata,Ilphéistein fáinneach,1,,ga,IE,
wfo-0000769381,1900,Hydrocharis morsus-ranae,Greim an loscáin,1,,ga,IE,
wfo-0000769381,1901,Hydrocharis morsus-ranae,Lus loscáin,0,,ga,IE,
wfo-0000769381,1902,Hydrocharis morsus-ranae,Bior-rós,0,,ga,IE,
wfo-0000726631,1905,Hydrocotyle vulgaris,Lus na pingine,1,,ga,IE,
wfo-0000726631,1906,Hydrocotyle vulgaris,Lus pingne,0,,ga,IE,
wfo-0000726631,1907,Hydrocotyle vulgaris,Lus na pinginne curraigh,0,,ga,IE,
wfo-0001021850,1909,Hyoscyamus niger,Gafann,1,,ga,IE,
wfo-0001021850,1910,Hyoscyamus niger,Bainne cích na n-éan,0,,ga,IE,
wfo-0001021850,1911,Hyoscyamus niger,Caoch na gcearc,0,,ga,IE,
wfo-0001021850,1912,Hyoscyamus niger,Deódha gafann,0,,ga,IE,
wfo-0001021850,1913,Hyoscyamus niger,Crann gafainn,0,,ga,IE,
wfo-0001021850,1914,Hyoscyamus niger,Beann mhear,0,,ga,IE,
wfo-0001021850,1915,Hyoscyamus niger,Deodha,0,,ga,IE,
wfo-0000727341,1917,Hypericum androsaemum,Meas torc allta,1,,ga,IE,
wfo-0000727341,1918,Hypericum androsaemum,Úlla an mhadaruaidh,0,,ga,IE,
wfo-0000727341,1919,Hypericum androsaemum,Súile an mhadaruaidh,0,,ga,IE,
wfo-0000727341,1920,Hypericum androsaemum,Meastuirc allta,0,,ga,IE,
wfo-0000727341,1921,Hypericum androsaemum,Meas allaidh,0,,ga,IE,
wfo-0001295682,1923,Hypericum canadense,Beathnua gaelach,1,,ga,IE,
wfo-0000727591,1926,Hypericum elodes,Luibh na chiorraithe,1,,ga,IE,
wfo-0000727591,1927,Hypericum elodes,Luibh an choirithe,0,,ga,IE,
wfo-0000727591,1928,Hypericum elodes,Luibh eoin an uisce,0,,ga,IE,
wfo-0000727741,1930,Hypericum hirsutum,Lus an fhógra,1,,ga,IE,
wfo-0000727753,1932,Hypericum humifusum,Beathnua sraoilleach,1,,ga,IE,
wfo-0000727911,1934,Hypericum maculatum,Beathnua gan smál,1,,ga,IE,
wfo-0000728093,1936,Hypericum perforatum,Lus na Maighdine Muire,1,,ga,IE,
wfo-0000728093,1937,Hypericum perforatum,Eala bhuidhe,0,,ga,IE,
wfo-0000728167,1940,Hypericum pulchrum,Beathnua baineann,1,,ga,IE,
wfo-0000728383,1942,Hypericum tetrapterum,Beathnua fireann,1,,ga,IE,
wfo-0000005915,1944,Hypochaeris glabra,Cluas chait mhín,1,,ga,IE,
wfo-0000074809,1947,Hypochaeris radicata,Cluas chait,1,,ga,IE,
wfo-0000074809,1948,Hypochaeris radicata,Castarbhan,0,,ga,IE,
wfo-0000728695,1950,Hypopitys monotropa,Buíán sailí,1,,ga,IE,
wfo-0000729203,1952,Ilex aquifolium,Cuileann,1,,ga,IE,
wfo-0000729203,1953,Ilex aquifolium,Cran-cuilin,0,,ga,IE,
wfo-0000729203,1954,Ilex aquifolium,Cuilion,0,,ga,IE,
wfo-0000729203,1955,Ilex aquifolium,Crann cuilinn,0,,ga,IE,
wfo-0000087619,1957,Inula crithmoides,Ailleann Pheadair,1,,ga,IE,
wfo-0000087619,1958,Inula crithmoides,Geirgín,0,,ga,IE,
wfo-0000087619,1959,Inula crithmoides,Grioloigín,0,,ga,IE,
wfo-0000017853,1961,Inula helenium,Meacan aillinn,1,,ga,IE,
wfo-0000017853,1962,Inula helenium,Aillean,0,,ga,IE,
wfo-0000017853,1963,Inula helenium,Meacan uillean (or uilleann),0,,ga,IE,
wfo-0000094940,1965,Inula salicina,Lus gréine gaelach,1,,ga,IE,
wfo-0000094940,1966,Inula salicina,Lus dréimreach na ndeanathairtí,0,,ga,IE,
wfo-0000783342,1968,Iris foetidissima,Glóiriam,1,,ga,IE,
wfo-0000783754,1978,Iris pseudacorus,Feileastram,1,,ga,IE,
wfo-0000783754,1979,Iris pseudacorus,Liostram,0,,ga,IE,
wfo-0000783754,1980,Iris pseudacorus,Soileastar,0,,ga,IE,
wfo-0000783754,1981,Iris pseudacorus,Curcais,0,,ga,IE,
wfo-0000783754,1982,Iris pseudacorus,Seilistrom,0,,ga,IE,
wfo-0000783754,1983,Iris pseudacorus,Seilisdear,0,,ga,IE,
wfo-0000783754,1984,Iris pseudacorus,Seilistring,0,,ga,IE,
wfo-0000783754,1985,Iris pseudacorus,Feileastar,0,,ga,IE,
wfo-0000783754,1986,Iris pseudacorus,Feileastrom,0,,ga,IE,
wfo-0000783754,1987,Iris pseudacorus,Eileastar (or Eileastrom or Eileastron),0,,ga,IE,
wfo-0000783754,1988,Iris pseudacorus,Glóiriam,0,,ga,IE,
wfo-0000783754,1989,Iris pseudacorus,Eileastram,0,,ga,IE,
wfo-0000783754,1990,Iris pseudacorus,Soileastrach,0,,ga,IE,
wfo-0000783754,1991,Iris pseudacorus,Uilliostrum,0,,ga,IE,
wfo-0000783754,1992,Iris pseudacorus,Sellistring,0,,ga,IE,
wfo-0000783754,1993,Iris pseudacorus,Illistrum,0,,ga,IE,
wfo-0000783754,1994,Iris pseudacorus,Selistrum,0,,ga,IE,
wfo-0000783754,1995,Iris pseudacorus,Dileastrum,0,,ga,IE,
wfo-0000783754,1996,Iris pseudacorus,Solastrum,0,,ga,IE,
wfo-0000783754,1997,Iris pseudacorus,Sellistroch,0,,ga,IE,
wfo-0000732433,2000,Isatis tinctoria,Glaisean,1,,ga,IE,
wfo-0000732433,2001,Isatis tinctoria,Glas lus,0,,ga,IE,
wfo-0000732433,2002,Isatis tinctoria,Glaisín,0,,ga,IE,
wfo-0000732433,2003,Isatis tinctoria,Goirmín,0,,ga,IE,
wfo-0000732433,2004,Isatis tinctoria,Vód,0,,ga,IE,
wfo-0000448337,2006,Isolepis cernua,Crualuachair chaol,1,,ga,IE,
wfo-0000450321,2008,Isolepis setacea,Crualuachair bhiorach,1,,ga,IE,
wfo-0000813712,2010,Jasione montana,Sheep’s scabious,0,,ga,IE,
wfo-0000813712,2011,Jasione montana,Duán na gcaorach,1,,ga,IE,
wfo-0000813712,2012,Jasione montana,Luibh an ghalair cham,0,,ga,IE,
wfo-0000813712,2013,Jasione montana,Cab an deasáin,0,,ga,IE,
wfo-0000813712,2014,Jasione montana,Cab an ghasáin,0,,ga,IE,
wfo-0000813712,2015,Jasione montana,Dubhán na gcaorach,0,,ga,IE,
wfo-0000355051,2017,Juglans regia,Cran-gall-chno,1,,ga,IE,
wfo-0000355051,2018,Juglans regia,Gallchno,0,,ga,IE,
wfo-0000355051,2019,Juglans regia,Gallchnó,0,,ga,IE,
wfo-0000355051,2020,Juglans regia,Cnó francach,0,,ga,IE,
wfo-0000775706,2022,Juncus acutiflorus,Fiastalach,1,,ga,IE,
wfo-0000775706,2023,Juncus acutiflorus,Crocán,0,,ga,IE,
wfo-0000775729,2026,Juncus acutus,Luachair bhiorach,1,,ga,IE,
wfo-0000775729,2027,Juncus acutus,Meithan,0,,ga,IE,
wfo-0000775879,2029,Juncus articulatus,Lachán na ndamh,1,,ga,IE,
wfo-0000775879,2030,Juncus articulatus,Crocán,0,,ga,IE,
wfo-0000776030,2032,Juncus bufonius,Buafluachair,1,,ga,IE,
wfo-0000776091,2034,Juncus bulbosus,Luachair bhleibeach,1,,ga,IE,
wfo-0000776221,2036,Juncus compressus,Luachair chruinn,1,,ga,IE,
wfo-0000776253,2038,Juncus conglomeratus,Luachair dhlúth,1,,ga,IE,
wfo-0000776350,2041,Juncus effusus,Geataire,1,,ga,IE,
wfo-0000776350,2042,Juncus effusus,Feath,0,,ga,IE,
wfo-0000776350,2043,Juncus effusus,Brógbraidhe,0,,ga,IE,
wfo-0000776350,2044,Juncus effusus,Fidheog (-eag),0,,ga,IE,
wfo-0000776471,2046,Juncus foliosus,Buafluachair dhuilleach,1,,ga,IE,
wfo-0000776498,2048,Juncus gerardii,Luachair mhuirisce,1,,ga,IE,
wfo-0000776498,2049,Juncus gerardii,Luachair sáile,0,,ga,IE,
wfo-0000776625,2051,Juncus inflexus,Luachair chrua,1,,ga,IE,
wfo-0000776856,2054,Juncus maritimus,Meathán mara,1,,ga,IE,
wfo-0000776856,2055,Juncus maritimus,Meithan,0,,ga,IE,
wfo-0000777150,2056,Juncus ranarius,Buafluachair bheag,1,,ga,IE,
wfo-0000777271,2058,Juncus squarrosus,Luachair chaoráin,1,,ga,IE,
wfo-0000777313,2060,Juncus subnodulosus,Luachair gheal,1,,ga,IE,
wfo-0000357274,2062,Kickxia elatine,Buaflíon breatnach,1,,ga,IE,
wfo-0000357274,2063,Kickxia elatine,Seamar criadh (cré),0,,ga,IE,
wfo-0000357274,2064,Kickxia elatine,Lus cré,0,,ga,IE,
wfo-0000356720,2066,Knautia arvensis,Cab an ghasáin,1,,ga,IE,
wfo-0000356720,2067,Knautia arvensis,Bodach gorm,0,,ga,IE,
wfo-0000356720,2068,Knautia arvensis,Cloigne gorma,0,,ga,IE,
wfo-0000356720,2069,Knautia arvensis,Caba deasain,0,,ga,IE,
wfo-0000356720,2070,Knautia arvensis,Bréanla gorm,0,,ga,IE,
wfo-0000877153,2072,Koeleria macrantha,Cailcfhéar,1,,ga,IE,
wfo-0000877153,2073,Koeleria macrantha,Gruagfhér círínach,0,,ga,IE,
wfo-0001069891,2076,Lamiastrum galeobdolon subsp. montanum,Neantóg Mhuire,1,,ga,IE,
wfo-0000222424,2080,Lamium album,Teanga mhín,1,,ga,IE,
wfo-0000222424,2081,Lamium album,Neanntóg bhán,0,,ga,IE,
wfo-0000222440,2083,Lamium amplexicaule,Caochneantóg chirce,1,,ga,IE,
wfo-0000222440,2084,Lamium amplexicaule,Neanntóg Mhuire,0,,ga,IE,
wfo-0000222554,2086,Lamium hybridum,Caochneantóg dhiosctha,1,,ga,IE,
wfo-0000222554,2087,Lamium hybridum,Neantóg chaoch dhíosctha,0,,ga,IE,
wfo-0000222642,2091,Lamium purpureum,Caochneantóg dhearg,1,,ga,IE,
wfo-0000222642,2092,Lamium purpureum,Neanntóg chaoch,0,,ga,IE,
wfo-0000222642,2093,Lamium purpureum,Neanntóg dhearg,0,,ga,IE,
wfo-0000222642,2094,Lamium purpureum,Neanntóg mharbh,0,,ga,IE,
wfo-0000222642,2095,Lamium purpureum,Neantóg chaoch dhearg,0,,ga,IE,
wfo-0000222642,2096,Lamium purpureum,Neanntóg Mhuire,0,,ga,IE,
wfo-0000222642,2097,Lamium purpureum,Neantóg caoch,0,,ga,IE,
wfo-0000086921,2099,Lapsana communis,Duilleog Bhríde,1,,ga,IE,
wfo-0000086921,2100,Lapsana communis,Duilleóg (Bileóg) Bhrighde,0,,ga,IE,
wfo-0000086921,2101,Lapsana communis,Duilleóg mhaith,0,,ga,IE,
wfo-0000086921,2102,Lapsana communis,Duilleog bhrighid,0,,ga,IE,
wfo-0000086921,2103,Lapsana communis,Duilleóg mhín,0,,ga,IE,
wfo-0000445615,2105,Lathraea squamaria,Slánú fiacal,1,,ga,IE,
wfo-0000445615,2106,Lathraea squamaria,Lus na bhfiacal,0,,ga,IE,
wfo-0000214134,2108,Lathyrus japonicus subsp. maritimus,Peasairín trá,1,,ga,IE,
wfo-0000212692,2113,Lathyrus montanus,Cairmeal,0,,ga,IE,
wfo-0000212692,2114,Lathyrus montanus,Carrameilghe cnappach,0,,ga,IE,
wfo-0000212692,2115,Lathyrus montanus,Carra mhilis,0,,ga,IE,
wfo-0000212692,2116,Lathyrus montanus,Corra meille,1,,ga,IE,
wfo-0000212692,2117,Lathyrus montanus,Pis shléibhe,0,,ga,IE,
wfo-0000213816,2123,Lathyrus palustris,Peasairín corraigh,1,,ga,IE,
wfo-0000212701,2127,Lathyrus pratensis,Peasairín buí,1,,ga,IE,
wfo-0000212701,2128,Lathyrus pratensis,Peasain bhuidhe,0,,ga,IE,
wfo-0000212701,2129,Lathyrus pratensis,Pis bhuidhe,0,,ga,IE,
wfo-0000212701,2130,Lathyrus pratensis,Pis bhuí,0,,ga,IE,
wfo-0000212701,2131,Lathyrus pratensis,Fiatghail leana,0,,ga,IE,
wfo-0000212701,2132,Lathyrus pratensis,Peasair(e) bhuidhe,0,,ga,IE,
wfo-0000212701,2133,Lathyrus pratensis,Piseánach (-aigh) na gcapall,0,,ga,IE,
wfo-0000364153,2137,Laurus nobilis,Labhras,1,,ga,IE,
wfo-0000364153,2138,Laurus nobilis,Labhróg,0,,ga,IE,
wfo-0000364153,2139,Laurus nobilis,Labhraidh,0,,ga,IE,
wfo-0000443684,2142,Lavatera arborea,Hocas ard,1,,ga,IE,
wfo-0000443684,2143,Lavatera arborea,Crann liúrach,0,,ga,IE,
wfo-0000224424,2145,Lemna gibba,Ros lachan dronnach,1,,ga,IE,
wfo-0000224440,2148,Lemna minor,Ros lachan,1,,ga,IE,
wfo-0000224440,2149,Lemna minor,Grán tonnóg,0,,ga,IE,
wfo-0000224440,2150,Lemna minor,Grán tonóg,0,,ga,IE,
wfo-0000224440,2151,Lemna minor,Lus gan athair gan mháthair,0,,ga,IE,
wfo-0000224440,2152,Lemna minor,Grán lachan,0,,ga,IE,
wfo-0000224440,2153,Lemna minor,Grán tonnóige,0,,ga,IE,
wfo-0000224474,2156,Lemna trisulca,Ros lachan eidhneach,1,,ga,IE,
wfo-0000224474,2157,Lemna trisulca,Grán tonnóg,0,,ga,IE,
wfo-0000224474,2158,Lemna trisulca,Lus gan athair gan mháthair,0,,ga,IE,
wfo-0000224474,2159,Lemna trisulca,Abhran donog,0,,ga,IE,
wfo-0000018147,2161,Leontodon hispidus,Crág phortáin gharbh,1,,ga,IE,
wfo-0000132336,2163,Leontodon taraxacoides,Crág phortáin bheag,1,,ga,IE,
wfo-0000224637,2165,Leonurus cardiaca,Lus na clainne,1,,ga,IE,
wfo-0000367646,2167,Lepidium coronopus,Cladhthach,1,,ga,IE,
wfo-0000367646,2168,Lepidium coronopus,Slánlus na muc,0,,ga,IE,
wfo-0000367646,2169,Lepidium coronopus,Fochla,0,,ga,IE,
wfo-0000367646,2170,Lepidium coronopus,Cladhthach buidhe,0,,ga,IE,
wfo-0000358278,2172,Lepidium heterophyllum,Piobar an duine bhoicht,1,,ga,IE,
wfo-0000358409,2175,Lepidium latifolium,Piobracas,1,,ga,IE,
wfo-0000358409,2176,Lepidium latifolium,Lus an phiobair,0,,ga,IE,
wfo-0000358409,2177,Lepidium latifolium,Piobarcas,0,,ga,IE,
wfo-0000683092,2180,Leucojum aestivum,Plúirín samhraidh,1,,ga,IE,
wfo-0000878157,2182,Leymus arenarius,Táithean,1,,ga,IE,
wfo-0000878157,2183,Leymus arenarius,Aolfheur mara,0,,ga,IE,
wfo-0000362202,2186,Ligusticum scoticum,Sunais,1,,ga,IE,
wfo-0000362202,2187,Ligusticum scoticum,Lus an liagaire,0,,ga,IE,
wfo-0000362202,2188,Ligusticum scoticum,Lus an lugaire,0,,ga,IE,
wfo-0000362202,2189,Ligusticum scoticum,Luáiste,0,,ga,IE,
wfo-0000815984,2191,Ligustrum vulgare,Pribhéad,1,,ga,IE,
wfo-0000815984,2192,Ligustrum vulgare,Primhéad,0,,ga,IE,
wfo-0000815984,2193,Ligustrum vulgare,Tor luathfás,0,,ga,IE,
wfo-0000815984,2194,Ligustrum vulgare,Crannla,0,,ga,IE,
wfo-0000444478,2196,Limonium binervosum,Lus liath aille,1,,ga,IE,
wfo-0000444756,2198,Limonium humile,Lus liath na mara,1,,ga,IE,
wfo-0000444287,2199,Limonium procerum,Lus liath ard,1,,ga,IE,
wfo-0000444050,2200,Limonium recurvum,Lus liath,1,,ga,IE,
wfo-0000445870,2207,Limosella aquatica,Lus lathaí,1,,ga,IE,
wfo-0000446438,2209,Linaria vulgaris,Buaflíon corcra,1,,ga,IE,
wfo-0000446438,2210,Linaria vulgaris,Lorcán-líon buidhe,0,,ga,IE,
wfo-0000363872,2212,Linum bienne,Líon beag,1,,ga,IE,
wfo-0000363831,2216,Linum catharticum,Lus na mban sí,1,,ga,IE,
wfo-0000363831,2217,Linum catharticum,Lus na mban sidhe,0,,ga,IE,
wfo-0000363831,2218,Linum catharticum,Míosach,0,,ga,IE,
wfo-0000363831,2219,Linum catharticum,Caolach,0,,ga,IE,
wfo-0000363831,2220,Linum catharticum,Mionnuach,0,,ga,IE,
wfo-0000363831,2221,Linum catharticum,Líon beag,0,,ga,IE,
wfo-0000363831,2222,Linum catharticum,Ceolagh,0,,ga,IE,
wfo-0000363831,2223,Linum catharticum,Líon na m-ban sighe,0,,ga,IE,
wfo-0000363831,2224,Linum catharticum,Líon purgóideach,0,,ga,IE,
wfo-0000363831,2225,Linum catharticum,Míonbhaigh,0,,ga,IE,
wfo-0000363831,2226,Linum catharticum,Míonsach (-aighe),0,,ga,IE,
wfo-0000363831,2227,Linum catharticum,Líon na mban sí,0,,ga,IE,
wfo-0000366385,2229,Linum usitatissimum,Lín,1,,ga,IE,
wfo-0000366385,2230,Linum usitatissimum,Líon,0,,ga,IE,
wfo-0000362186,2233,Lithospermum arvense,Gormail,1,,ga,IE,
wfo-0000361802,2235,Lithospermum officinale,Gormail,1,,ga,IE,
wfo-0000444443,2237,Littorella uniflora,Lus an chladaigh,1,,ga,IE,
wfo-0000815533,2239,Lobelia dortmanna,Plúr an locháin,1,,ga,IE,
wfo-0000878441,2242,Lolium perenne,Seagalach buan,1,,ga,IE,
wfo-0000878441,2243,Lolium perenne,Coirce préacháin,0,,ga,IE,
wfo-0000878441,2244,Lolium perenne,Roille marthanach,0,,ga,IE,
wfo-0000878441,2245,Lolium perenne,Seagalach ilbhliantúil,0,,ga,IE,
wfo-0000878441,2246,Lolium perenne,Roille caol,0,,ga,IE,
wfo-0000878503,2248,Lolium temulentum,Roille,1,,ga,IE,
wfo-0000878503,2249,Lolium temulentum,Breallán,0,,ga,IE,
wfo-0000878503,2250,Lolium temulentum,Baoidhealán,0,,ga,IE,
wfo-0000878503,2251,Lolium temulentum,Dithean,0,,ga,IE,
wfo-0000878503,2252,Lolium temulentum,Raidhleadh,0,,ga,IE,
wfo-0000878503,2253,Lolium temulentum,Roille breoillean,0,,ga,IE,
wfo-0000878503,2254,Lolium temulentum,Ruinhelais,0,,ga,IE,
wfo-0000878503,2255,Lolium temulentum,Bod a rinker,0,,ga,IE,
wfo-0000878503,2256,Lolium temulentum,Roille branar,0,,ga,IE,
wfo-0000367818,2261,Lonicera periclymenum,Féithleann,0,,ga,IE,
wfo-0000367818,2262,Lonicera periclymenum,Milleanna gabhar,0,,ga,IE,
wfo-0000367818,2263,Lonicera periclymenum,Táithfhéithleann,0,,ga,IE,
wfo-0000367818,2264,Lonicera periclymenum,Bainne gabhan,0,,ga,IE,
wfo-0000367818,2265,Lonicera periclymenum,Táith-fheileann,0,,ga,IE,
wfo-0000367818,2266,Lonicera periclymenum,Féithleóg,0,,ga,IE,
wfo-0000367818,2267,Lonicera periclymenum,Lus na meala,0,,ga,IE,
wfo-0000367818,2268,Lonicera periclymenum,Iadh-shlat,0,,ga,IE,
wfo-0000367818,2269,Lonicera periclymenum,Cas fa chrann,0,,ga,IE,
wfo-0000367818,2270,Lonicera periclymenum,Duilliurféithlean,0,,ga,IE,
wfo-0000367818,2271,Lonicera periclymenum,Duilleabhar féithle(ann,0,,ga,IE,
wfo-0000367818,2272,Lonicera periclymenum,Duilleabhar féarána,0,,ga,IE,
wfo-0000367818,2273,Lonicera periclymenum,Feath (Féith),0,,ga,IE,
wfo-0000367818,2274,Lonicera periclymenum,Féithle,0,,ga,IE,
wfo-0000367818,2275,Lonicera periclymenum,Seamar,0,,ga,IE,
wfo-0000367818,2276,Lonicera periclymenum,Tromán na habhna,0,,ga,IE,
