"wfo_id","description","source","bibliographicCitation","URL"
"wfo-0000246676","A shrub or small tree 3–9(–?27) m. tall; young branches covered with dense to sparse, short adpressed hairs or rarely red spreading hairs, becoming glabrous with age, lenticels conspicuous, numerous, whitish and slightly prominent. Leaf-blades elliptic, 7–21 cm. long, 2.9–11 cm. wide, apex acuminate, base cuneate, with 6–13 pairs of lateral nerves, glabrescent to sparsely hairy on both surfaces with dense hairs, occasionally much longer red hairs on the nerves beneath; petioles 0.4–2.3 cm. long; stipules narrowly triangular, 3–13 mm. long, with adpressed hairs outside, caducous. Flowers heterostylous or isostylous, sweet-scented, in ± dense panicles; peduncles 1.2–4.7 cm. long; secondary peduncles present; pedicels 3–5.5 mm. long; 0–8 foliaceous calyx-lobes present on each inflorescence; bracts and bracteoles inconspicuous, 1–3-lobed, up to 7 mm. long, caducous or persistent. Calyx covered with adpressed hairs; tube green, turbinate, 2.5–5 mm. long; lobes brown, subulate to narrowly triangular or linear, 2.5–12 mm. long, up to 1 mm. wide, caducous; foliaceous lobes white to cream, ovate to broadly ovate, 3.2–9.3 cm. long, 2.5–8.2 cm. wide, acute to acuminate at apex, truncate at base, glabrescent or covered with velvety hairs; stipe 1–2.1 cm. long. Corolla with tube greenish yellow and lobes lemon-yellow above; tube 2.8–4 cm. long, 3–6 mm. wide at top, 1.5–3 mm. wide at base, densely covered with buff or pink adpressed hairs outside, flattened hairs absent but with fine hairs present at the throat and extending between the anthers, becoming sparse for the remainder of the tube; lobes ovate, 5–12 mm. long, 3–7 mm. wide, acuminate at the apex with acumen 1–4 mm. long, the inner portion free or connate for up to 0.4 mm. long, with adpressed hairs below and short sparse hairs and longer yellow hairs on the midrib above. Distance from the throat to the top of the anthers 5–10 mm. in long-styled flowers and 0–4 mm. in short-styled flowers. Style 1.9–2.8 cm. in long-styled flowers and 0–4 mm. in short-styled flowers; arms absent; stigma included, lobes 4–7 mm. long. Fruit green, dotted with brown lenticels, globose, sometimes slightly bilobed, 6–10 mm. long, with annular whitish buff scar encircling the blackish remains of the disc, sparsely covered with short hairs. Seeds golden-brown to blackish, ± oblong to square in outline, 0.6–0.8 mm. long, thickened and angular, distinctly reticulate.","06BDC645-51AE-4630-9C42-82931815944B","Rubiaceae, B. Verdcourt. Flora of Tropical East Africa. 1976","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:756732-1#descriptions"
"wfo-0000246686","Shrub or small tree, sometimes scandent, 2.4–9.6 m. tall; branches covered with spreading hairs or more rarely with very sparse adpressed hairs; lenticels whitish, small, inconspicuous. Leaf-blades elliptic to ovate, 9.8–18 cm. long, 4.5–10.9 cm. wide, acuminate at apex, acute to obtuse or sometimes rounded at base, with 10–13 pairs of lateral nerves, sparsely hairy on both surfaces or more rarely glabrescent; petioles 0.8–5.5 cm. long; stipules ovate, 6–12 mm. long, 4–9 mm. wide, acute at apex or sometimes shortly bilobed, hairy outside, glabrous within, reflexing. Flowers ? heterostylous (only short-styled flowers seen), in lax panicles; peduncles 1–8.5 cm. long; secondary peduncles present; pedicels 0.2–1.4 cm. long; up to 5 foliaceous calyx-lobes present; bracts and bracteoles inconspicuous, simple, linear, up to 7(–10) mm. long. Calyx sparsely hairy or glabrescent; tube narrowly turbinate, 5.5–6.5 mm. long, ± 1.5 mm. wide; lobes linear, 3–4 mm. long 0.75–1 mm. wide; foliaceous lobes cream to yellow, elliptic, 5.6–7 cm. long, 3.5–5.5 cm. wide, shortly acuminate at apex, acute at base, glabrescent; stipes 1–2.2 cm long. Corolla yellowish, bright orange or red; tube 1.4–2 cm. long, 2–3 mm. wide at the top, 0.75–1 mm. wide at the base, with sparse to dense adpressed hairs outside, flattened hairs absent but fine hairs present at the throat and extending between the anthers, becoming glabrous towards the base; lobes broadly ovate, 3–3.8 mm. long, 2.5–3 mm. wide, shortly acuminate, sparsely hairy below and with sparse short hairs and longer yellow to rusty-brown hairs at the centre above. Distance from the throat to the top of the anthers 3.8–5 mm. long. Styles 6–7.2 mm. long in short-styled flowers; stigma included; lobes 3 mm. long. Fruit narrowly ellipsoid to cylindrical, 2–2.9 cm. long, 0.7–0.9 cm. wide, crowned by persistent calyx-lobes, very sparsely hairy. Seeds brown to black, ± square to oblong, 0.5–0.6 mm. long, flattened, edges rounded, reticulate, with minute raised dots visible.","96EB0191-04DE-4154-A1E7-75AEB7390E7D","Rubiaceae, B. Verdcourt. Flora of Tropical East Africa. 1976","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:756738-1#descriptions"
"wfo-0000248098","Evergreen shrub or small tree 3–4.5 m tall with reddish brown branchlets, puberulous when young; bark flaking. Leaves elliptic-lanceolate, 2.5–8 cm long, 0.8–3 cm wide with slender attenuate apex with sharply acute tip; petiole 3 mm long. Flower clusters subsessile. Stamens ± 75. Fruit orange to dark red or blackish red, globose or ± oblate-spheroid, 0.8–1.6 cm diameter.","CE50C9DA-2470-4BCF-8EDA-97C5482A32A3","Myrtaceae, B. Verdcourt, B.Sc., Ph.D. Flora of Tropical East Africa. 2001","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:599327-1#descriptions"
"wfo-0000248712","Shrub 0.9–3 m tall or sometimes a small tree, with scented foliage. Leaves lanceolate, oblong-lanceolate or ovate, 0.5–2 cm long. Flowers white, solitary, axillary. Berry blue-black. Fig. 4/1–3, p. 14.","D148940E-D96D-4CD8-B747-DC8A7FDAF7B0","Myrtaceae, B. Verdcourt, B.Sc., Ph.D. Flora of Tropical East Africa. 2001","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:599719-1#descriptions"
"wfo-0000249310","An epiphytic herb with a short spreading leafy stem up to 5 cm. long. Roots slender, 1 mm. in diameter, elongate. Leaves falcate, linear, unequally obtusely bilobed at the apex, 12–18 cm. long, 1.3–2 cm. wide, articulated to a sheathing leaf-base and twisted to lie in one plane. Inflorescences pendent, densely 5–8-flowered, 6–9 cm. long; peduncle slender, wiry; bracts ovate, amplexicaul, 1.5 mm. long. Flowers white, stellate but not opening widely; pedicel and ovary 8–10 mm. long. Dorsal sepal elliptic, acute, 7 mm. long, 3.5 mm. wide; lateral sepals obliquely lanceolate, acuminate, 8 mm. long, 2 mm. wide. Petals decurrent on the column-foot, ovate, acute, 7 mm. long, 3.5 mm. wide. Lip ovate, shortly apiculate, obscurely 3-lobed, 7 mm. long, 6 mm. wide; side lobes erect, rounded; mid-lobe broadly ovate; callus a longitudinal narrow ridge from the base to the base of the midlobe. Spur slenderly cylindrical from a broad mouth, incurved, 20 mm. long. Column 2 mm. long; rostellum 3-lobed, 2 mm. long, with lobes papillate and subequal; pollinia 2, each attached by a linear stipe to an ovate viscidium.","427128BD-7168-4C55-8CF5-6449DD3B0CC7","Orchidaceae, V. S. Summerhayes. Flora of Tropical East Africa. 1968","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:938696-1#descriptions"
"wfo-0000249326","A dwarf epiphyte with a very short stem 10 mm. long. Roots many, clustered, fine, less than 1 mm. in diameter. Leaves 3–5, rather fleshy, obovate, unequally roundly bilobed at the apex, 1.3–5 cm. long, 0.4–1 cm. wide, articulated at the base to short leaf-bases. Inflorescences pendent, 1–several, 4–7-flowered; peduncle very fine, wiry, terete; rhachis zigzag, very fine; bracts ± 6 mm. apart, amplexicaul, ovate, subacute, 1 mm. long. Flowers white with a green anther and glaucous ovary; pedicel and ovary slender, straight, 12–18 mm. long. Dorsal sepal elliptic, obtuse, 6–7 mm. long, 2.5–3.7 mm. wide; lateral sepals spreading, elliptic, obtuse, 6–7.5 mm. long, 3–3.5 mm. wide. Petals subporrect, obliquely ovate, subacute, 5.5–7 mm. long, 3.5–5.1 mm. wide. Lip deeply concave, transversely cordate, obtuse, 4.5–5.5 mm. long, 6–8 mm. wide. Spur tapering from a broad mouth, slightly dilated at the apex, 12–15 mm. long. Column 0.7–1 mm. long; rostellum trifid, papillose, pendent, mid-lobe shorter than the outer lobes; stipites 2, linear; viscidia 2, elliptic, adherent.","B138D1C9-ADEF-46F3-8D97-735AC4D17E88","Orchidaceae, V. S. Summerhayes. Flora of Tropical East Africa. 1968","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:645157-1#descriptions"
"wfo-0000249337","A dwarf epiphyte with a very short stem 1–1.5 mm. long. Roots numerous, flexuous, slender, 0.5–1 mm. in diameter. Leaves 4–5, ± falcate, ligulate or elliptic-oblanceolate, unequally roundly or obtusely bilobed, 1–6 cm. long, 0.3–0.9 cm. wide, articulated at the base. Inflorescences 1–several, pendent, 1.5–10 cm. long, 1–12-flowered; peduncle and rhachis very slender, wiry; bracts 3–7 mm. apart, triangular, obtuse, less than 1 mm. long. Flowers whitish to yellowish green, nocturnally scented; pedicel and ovary very slender, 5–12 mm. long. Dorsal sepal recurved, lanceolate, acuminate, 5–7.8 mm. long, 1.5–2 mm. wide; lateral sepals recurved, obliquely lanceolate-ligulate, acute, 6–8.5 mm. long, 1.2–1.8 mm. wide. Petals obliquely lanceolate, acute, 4.7–7.3 mm. long, 1.5–2.5 mm. wide. Lip obscurely 3-lobed, 4.7–6.6 mm. long, 2.7–3 mm. wide; side lobes upcurved, rounded; mid-lobe lanceolate, acute, recurved towards the apex. Spur slender, pendent, tapering from a broad mouth, 12–17 mm. long. Column 1 mm. long; rostellum pendent, 3-lobed, the mid-lobe longer than the side lobes, papillose; stipites 2, linear; viscidia 2, linear. Fig. 148.","787A535B-3D74-4417-83D3-895DD911EB11","Orchidaceae, V. S. Summerhayes. Flora of Tropical East Africa. 1968","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:645167-1#descriptions"
"wfo-0000249515","Tall rather slender forest tree (9–)30–40 m. tall, with bole attaining 0.9–1.5 m. in diameter, with low or without buttresses; branchlets glabrous; bark light brown, greyish or yellowish, shallowly and longitudinally fissured; slash fibrous, white, turning pale brown. Leaf-blades broadly elliptic, (4–)7–18(–40) cm. long, (2.5–)4–12(–18) cm. wide (even up to 45 × 21 cm. on sterile shoots), obtuse or very slightly acuminate at the apex, rounded or shortly cuneate at the base, glabrous; petiole 0.8–1.3(–1.8) cm. long; stipules large; foliaceous, oblong-elliptic, 1–2.5(–7) cm. long, 0.4–1.2(–6.8) cm. wide, with a very distinct narrow keel, glabrous. Inflorescences terminal, 3 cm. in diameter; peduncle short, 1.1–2 cm. long. Calyx-lobes prismatic or clavate, very short, 1.8–2 mm. long, the lobes unequally joined amongst themselves, thickened and hairy at the tips. Corolla white, greenish white or yellowish, (4–)6–8 mm. long, the tube narrowly funnel-shaped; lobes 3–4, oblong-elliptic, 1.5–2.7 mm. long, 0.75–1.2 mm. wide. Style 1.1–1.3 cm. long, exserted 4.5–6 mm. from the corolla; stigma 2 mm. long, acuminate. Syncarps globose, greyish brown, with whitish flesh, 3–4 cm. in diameter, subechinate and ornamented with a disconnected network of unequallyjoined calyx-lobes surrounding the floral pits. Seeds brown, ovoid, 1 mm. long, not margined, reticulate. Fig. 61.","43296BDB-6432-4AE2-B627-5EAEA078566B","Rubiaceae, B. Verdcourt. Flora of Tropical East Africa. 1976","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:757089-1#descriptions"
"wfo-0000249796","A small understorey tree to 12 m. Bark smooth, dark. Twigs greyish brown, lenticellate. Petioles abaxially pulvinate at both apex and base, geniculate at the apex, (0.5–)1(–1.5) cm. long, sparingly pubescent, soon glabrescent; leaf-blade elliptic-oblong to elliptic-ovate, 9.5–19.5 × 4–9 cm., shortly obtusely acuminate, cuneate or rounded-cuneate, shallowly and remotely crenate-serrate to subentire, chartaceous, lateral nerves 10 pairs, camptodromous, prominent above and beneath, tertiary nerves closely parallel, scarcely prominent, glabrous except sometimes sparingly pubescent along the midrib and main nerves beneath when young, sparsely gland-dotted beneath, the dots arranged in 2 rows. Stipules triangular-lanceolate, 4–5 mm. long, striate, sparingly pubescent, soon glabrescent. Male inflorescences (subsp. chirindica) racemose or sub-paniculate, 0.6–3 cm. long; bracts ovate, 1 mm. long, subacute, pubescent without, glabrous within; bracteoles smaller than the bracts, pubescent on the midrib only; axis pubescent. Male flowers: pedicels 1.5 mm. long, sparingly pubescent; buds 1.5 mm. long, adpressed pubescent; calyx-lobes ovate; stamens ± 1 mm. long, anthers minute. Female inflorescences 5–15 cm. long; peduncle 1–2 cm. long; bracts, bracteoles and axis ± as in the male. Female flowers: pedicels up to ± 1 mm. long; sepals 5, elliptic-ovate, 3 mm. long, obtuse, sparingly adpressed pubescent without except at the base, evenly patent-pubescent without at the base and within; disc ±  2 mm. diameter; ovary rounded-trigonous, 3 mm. diameter, somewhat verruculose, densely pubescent with hairs of different lengths, the longest on the verruculae; styles 3 mm. long, the segments linear, abaxially pubescent. Fruit (subsp. chirindica) trilobate or bilobate by abortion of 1 locule, the lobes subglobose, 7–8 mm. long, ± 1.5 cm. diameter, slightly roughened or ± smooth, evenly pubescent. Fig. 42.","50A89D62-74C2-493C-9782-1B5A3E71E2C8","Euphorbiaceae, A. R.-Smith. Flora of Tropical East Africa. 1987","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:942888-1#descriptions"
"wfo-0000249970","A leafy branching erect or somewhat straggling herb 0.9–2 m. tall, with slender branches covered with leaf-sheaths; white aerial roots sometimes apparent. Leaves dark green, distichous, linear-lanceolate, 12–28 cm. long, 0.4–2 cm. wide, unequally 2-lobed at the apex, prominently 7-nerved and closely veined, also with numerous cross- veins. Inflorescence many-flowered, 4–6(?–12) cm. long, 6 cm. wide, with leaf-like clasping bracts, sometimes 3–7-branched; axis slightly pubescent; secondary bracts narrowly triangular, 3–10 mm. long, 1.5 mm. wide; ovaries 1–2.5 cm. long. Sepals white, oblong-elliptic or oblong-lanceolate, 1–1.2 cm. long, 4–4.5 mm. wide. Petals white, oblong-spathulate, 9–9.5 mm. long, 4 mm. wide, narrowed at the base, recurved at the apex. Lip white with yellow central area bordered by a row of pink spots on either side, obovate-oblong or oblong-elliptic, 1.1 cm. long, 7 mm. wide, truncate or rounded at the apex and minutely acuminate or apiculate, narrowed at the base, wrinkled, undulate at the margins, central area shortly hairy. Column white, 2–3 mm. long; anther-cap dull purple, ±1.5 mm. long and wide, minutely papillate. Capsule 3–4 cm. long, 3.5 mm. wide, ribbed; pedicel ±5 mm. long. Fig. 87.","41FF9E7F-653A-4442-B5E4-0EB4874C1EAB","Orchidaceae, V. S. Summerhayes. Flora of Tropical East Africa. 1968","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:645227-1#descriptions"
"wfo-0000249982","Plant 15–45 cm. high. Leaves 2–4, the lowest sheathing, the middle ones lanceolate or oblong-lanceolate, to 9 cm. long and 1.2 cm. broad, the uppermost similar to the bracts. Inflorescence up to 8-flowered, to 16 cm. long; bracts lanceolate, the lower ones longer than the flowers. Flowers with greenish sepals and whitish or purplish petals and lip, spreading; ovary, 7–10 mm. long. Sepals broadly lanceolate, acuminate, the laterals oblique 6–7.5 mm. long. Petals obliquely ovate, acute, ± 4.5 mm. long, the margins ciliate. Lip spathulate-oblong, apiculate, 6.5–7 mm. long, ± 4 mm. broad in front, with a large raised hairy callus in the lower centre. Column 2.5- 3 mm. tall. Fig. 3.","03CD43DA-0203-4F16-B425-60DC1166B10A","Orchidaceae, V. S. Summerhayes. Flora of Tropical East Africa. 1968","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:645229-1#descriptions"
