taxonID,description,type,source,language,created,contributor,audience,license,rightsHolder,rights,
wfo-4000008359,herbs,habit,"8F2274CB-B549-4DD6-87BC-4CCB0E6CE1B7,08D59EB9-3D69-4CB4-A764-02EA6DB555A8",English,2012-10-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000001104,Trees shrubs,habit,1F1761C7-19C1-4547-804F-6EEB595ECD96,English,2012-11-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000029816,Shrubs trees,habit,29597D21-2FD4-45C4-B3B8-DAC763713152,English,2012-11-16,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000037357,herb,habit,"A6A77FB6-EB14-48BA-B98F-783D4FA8E091,349AB246-1AC9-4539-A7A2-84502A6E10B7",English,2013-05-24,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008376,shrubs,habit,B22DD9E6-04B1-43CB-8020-C80EC6D5FED5,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008385,"vines, herbs or small shrubs",habit,B3663967-D6EC-4AB2-B797-A212D0C6EEA4,English,2013-03-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000037392,Shrubs to giant trees,habit,"4246E096-5F61-4128-8CDB-524607AB51FD,9C166128-CF7B-453A-AF45-0BE5DA097537,DF29858C-1D0C-466D-A390-5BD62E9FCDFE",English,2013-05-22,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000001120,Trees or shrubs,habit,"3C938EA8-670A-4C34-A439-3AFCEBA38C29,657BB61F-819E-486D-83E5-E3B4A38A99DF",English,2013-03-18,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022442,"herbs, rarely shrubs",habit,895AE137-00BD-457F-87C0-942472A497B0,English,2013-09-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000037527,Lianas,habit,DBB00099-A94F-483B-9C82-93031DFB4EB8,English,2013-05-22,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000001121,Trees,habit,"B9DD8E84-C795-45DD-8941-172F88812011,3521D3C6-6E5B-40BE-995B-222DC7C7E96A",English,2013-03-18,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008399,Trees or shrubs,habit,19CB151C-8157-4251-B7B5-15DB4FFA9696,English,2013-05-13,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022363,tree,habit,04909CEC-F38D-4A28-A9D8-845297AD1B7E,English,2013-01-17,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022364,Shrubs trees,habit,42B8D288-56DF-4FF8-95AD-8FF97F50283B,English,2013-01-17,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008410,vines,habit,"66CAF8BD-E3E5-4B72-B0A1-CFFD3BE32948,53E4764F-89B6-4A22-9A51-CF87FE738950",English,2013-07-31,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008411,shrubs or small trees,habit,"58ABFAA2-B0BC-450F-BC59-E94AF23C0E35,F9AC0398-81D1-4B0B-9E74-ED90893E342C",English,2013-08-12,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000014802,Trees,habit,70C84CF6-2BBE-4768-96E7-1A5177E9729E,English,2013-03-06,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000014796,vines,habit,39F22388-CE98-4898-ADB7-291FD85F5B0C,English,2013-05-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000029879,Trees,habit,028D5909-4091-4C82-9CAE-748373A545B5,English,2013-03-06,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000029881,Shrubs trees,habit,86CFDFEE-B129-4D3B-9513-3FF769A527D3,English,2013-01-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022399,Trees shrubs,habit,613264CA-A91A-4181-B51F-F90D1C34DECB,English,2013-01-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000001170,Trees shrubs,habit,"E777BD15-7356-4141-92E8-DF9D0C661B70,7E6CB4CB-2B2F-46B1-A1E7-1FF46C53D996",English,2013-01-17,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000037470,trees or shrubs,habit,250C7CC6-7F55-4FC4-ACC6-4D6DC639976F,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000029904,Trees shrubs,habit,90BB5440-2D99-4D60-8AEF-F1263DC13913,English,2012-11-14,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000001184,Shrubs or trees,habit,95196B60-5730-4CBC-AADB-F340FA23D082,English,2013-08-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008515,Shrubs or trees,habit,A47C677D-CFE9-42A1-B7E7-7A97F9AB8B53,English,2013-09-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022426,Shrubs or trees,habit,967EB39F-0CE3-4C19-82EC-7FB778AA6474,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000037489,"Herbs, subshrubs or shrubs",habit,D7000C04-D075-41F2-98ED-37A89C8A2D56,English,2013-01-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000037492,shrubs or trees,habit,DBCB095A-65C8-4C6D-B66E-7C937EC19FE9,English,2013-07-18,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000014850,Shrub,habit,BED8BA07-B66D-40BB-B6FF-0763A3DF0D42,English,2013-09-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000037503,trees,habit,83C83281-0218-42E4-B486-E372DD4EB335,English,2012-11-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022433,Lianas,habit,DDACE349-841F-4160-9673-A01B4BBB7A63,English,2013-05-21,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000014854,herbs,habit,150ED966-898F-4003-AB4E-92E2925661A3,English,2013-01-22,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008532,Trees or shrubs,habit,A4C0395D-4766-40F6-BC98-1F2D2C563EEF,English,2013-03-18,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008565,vines,habit,AC9D7D73-F89E-43C0-BACD-25CA093D7742,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022484,"Herbs, shrubs or vines",habit,"7F9C5CAF-C279-42C1-B0DF-DC6223DDAE91,B8326CEE-2136-4692-BA0B-EF6B4D6B3243",English,2013-05-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000037568,Trees or shrubs,habit,0883ACD4-68BE-4B8B-A2D8-8DAC04567502,English,2013-03-22,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008580,Herbs,habit,77A3C8E1-D825-4743-878A-20A57CC1BEE9,English,2012-11-12,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022503,herbs,habit,"7B8CABC0-E096-4ED6-905B-2BD4484259F0,D822235B-98B6-4948-956E-0C1BB6609673",English,2013-05-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008593,trees or shrubs,habit,B2BAC60B-B723-4B84-A034-99E45154D547,English,2013-05-13,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000030044,"herbs, rarely shrubs",habit,97CC2991-7729-4025-BE54-9ACC7FA05394,English,2013-05-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008601,Trees shrubs,habit,"2DC39B97-629E-4D47-888E-4C9F921C9F8F,7AA321DB-136A-4CA0-B546-404DBC2311DB",English,2013-03-14,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008721,Shrub tree,habit,"1EE0E21B-6ABA-4DD4-A100-22371FB2085C,B1EA9C5E-FD7C-4470-8899-BC9C8975F4EC",English,2013-01-14,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000001286,Lianas,habit,CAADFAC0-B8C1-4BA5-8A3E-116776D01EAD,English,2013-04-09,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000001295,Shrubs or coarse herbs,habit,"1B3BFC43-C5EE-4E48-8E97-7A8A08FE1FD0,EBEE8826-7C98-4DAD-B06F-BE2C75297698",English,2013-08-05,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000014958,Lianas,habit,6C4F4538-79A4-4DA8-A1A0-A05D7EABE799,English,2013-04-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008644,"Trees, shrubs, lianas, herbaceous vines or suffruticose herbs",habit,"1D683F6E-7712-4450-951C-1041549797D3,22C176C1-F40C-4D62-8CBA-BF9018017ED7",English,2013-09-25,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000037661,Shrubs or small trees,habit,685D6C8D-7CD1-4FDE-8CF7-6FA4DC0CB037,English,2013-05-22,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000037674,trees,habit,13E66851-6D73-45F7-828F-46ABB8EED58F,English,2013-05-13,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008664,Trees or shrubs,habit,"AEA9F71F-1456-4D1B-8DF0-9E0C8E2DAB36,61E24AFD-70C1-4CD1-B363-0C7561C88FFF",English,2013-10-17,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008666,shrubs,habit,78779F33-9A57-4E21-8E32-DCFCACCB67C2,English,2013-10-17,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000030130,Trees or shrubs,habit,61F653E9-AB4A-4B15-91B0-1AF8E1E197DC,English,2013-03-06,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008679,Lianas,habit,355D5443-5DDF-4261-B1EA-E79527078D31,English,2013-05-21,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000001372,Trees or shrubs,habit,3E877BF7-400E-495C-A0B1-8150130187AE,English,2013-08-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008700,"Tree, shrubs, or herbs",habit,"5116AC14-1758-4927-9401-266EC3D12CF9,51FFE00A-48C0-4D46-AF6F-ECE283505F02",English,2013-03-18,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000037717,Herbs,habit,5421DCB6-BBE6-4C63-9AE0-F808CE3EBC32,English,2013-07-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000015020,vines,habit,"A32CDCB3-40B8-4FB7-B19D-9162C7769062,CF5E719D-E693-4F20-AC7E-B2A12D1A0762",English,2013-07-31,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008705,Lianas,habit,"C4D80470-FB06-4527-B7F9-1FC7F409FBE6,00BBFBB3-EFC6-412F-BDC0-C17EF16F2F5C",English,2013-05-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008717,Herbs,habit,"E2212C11-FCB5-4D44-919C-17FD77A065AB,1530809E-2469-41F0-8357-0BE7689A7518",English,2013-08-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022628,Shrubs or trees,habit,"5FA09BBF-D23B-4CB4-BA6C-2E1B9BDEA034,F569BB06-5C7B-4716-A8A0-1D7C6BE1EA1C",English,2013-09-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000015054,Trees shrubs,habit,"A28ECFCA-99FA-42BE-B31B-A97A925743D7,1771F6A4-946E-4ECF-9627-DF18B85C542D",English,2013-03-14,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022640,shrubs,habit,"C455BE95-2038-4772-9369-A394E68E8169,EE293ED3-654F-4760-987B-D58AEEC7BEB8",English,2013-07-23,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000001447,Trees or shrubs,habit,1CE302B9-7039-4687-8AD3-B1B4501307CE,English,2013-08-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000001437,Herbs,habit,A98C94E6-571F-4199-A2CB-6B6E146B0BB9,English,2013-09-24,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008752,Suffrutices shrubs,habit,8426DBDA-D842-4821-83B9-5FC5A799889E,English,2013-03-14,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000037774,herbs or shrubs,habit,"4AD51784-D3D2-4743-AA51-C6FE0EF1C3CA,9998C7F9-EC34-4B8B-A118-EFF61F34FFD4",English,2013-10-01,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000037781,vines,habit,2A807D81-00F2-44CF-A9EF-E1D282E2CF59,English,2013-10-01,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000001458,Trees or shrubs,habit,BE52FCEC-3210-4BDC-B821-2A6F583B53C0,English,2013-03-18,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022677,"Shrubs, subshrubs, rarely herb",habit,"43731076-6B82-4C71-859C-E78C27CD46D7,3C1EE225-B5BF-46EF-AD5C-4B611784A6BE",English,2013-05-29,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000037813,Trees shrubs,habit,"84888E02-43EE-4D7F-A37E-67C886956D01,77CCA2E8-8A53-4164-BAB7-8A0E70FE6682",English,2013-03-14,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008779,shrubs or lianas or herbs,habit,"B849AEB0-32F3-4A74-825E-457222743EF8,ADFE1A0C-293E-46BA-A246-843D09257DA6",English,2013-08-06,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022698,Trees or shrubs,habit,1516A0D7-6141-46DA-8A7B-57064C45CAD9,English,2013-09-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000030270,Lianas,habit,C333B986-52BD-46A0-AF0F-99CFE62F4C69,English,2013-05-22,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022724,trees,habit,9097E992-7BB8-43C1-9EE2-9C0D797E2647,English,2012-11-27,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000037898,Trees or shrubs,habit,DFC45C2D-BF0A-4D1F-8BD6-0518174FCB56,English,2013-04-05,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000037857,Lianas shrubs,habit,954EF193-5318-4464-9654-1359C19A31ED,English,2013-03-13,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000015172,shrubs trees,habit,"D76D08A1-9732-46A5-9223-99241128793B,572636C2-8B13-4A2D-9AB9-4D751573EFAF",English,2013-01-14,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000015180,Herbs,habit,BA64D376-0357-48CB-8BC8-80773C3AD63C,English,2013-09-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022762,Vines or sometimes erect or sprawling herbs,habit,31218D35-E496-4F7D-AF09-C02428057489,English,2013-09-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008851,Shrubs,habit,"9D96EC14-389C-4726-8C5D-4CD56837A21D,B5F9C16B-ADCC-4D0D-8BD1-46BB2382EF71",English,2013-08-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000037931,Herbs,habit,66D76F64-5958-4692-B26C-A0AEEF5CAC09,English,2013-07-30,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000001608,herbs,habit,594BB413-5041-447E-9F9E-3D22EC9F382D,English,2012-12-18,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022860,trees or shrubs,habit,22AB450D-9D2B-4557-8B3C-1CD0E5501E19,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000015238,Trees or shrubs,habit,"43F95C35-3FDF-4FE4-B818-E44BC21655AE,11996EFA-DC9D-41C7-97F5-EA7C4817DAA5",English,2013-08-12,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000037939,herbs,habit,"65C363B6-3211-475A-A87F-45CC30E52C44,BBD17B7A-9E67-44A1-B455-21D9D041B6C3",English,2013-08-16,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008914,Herbs shrubs,habit,BBEEDB1B-57D8-4CA4-A7FF-45F48FEEE1BD,English,2013-04-04,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000015254,"Subshrubs or shrubs, rarely trees.",habit,"BE2D4198-A127-4A1D-9645-830DB583E448,D46DF4C3-BB71-40E8-85BA-7855727CCDC1",English,2013-10-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000030418,Lianas,habit,"21F6C0D3-2360-443D-A476-F077F009590B,C50D8414-75D1-4482-9936-EF2D2E09C7C8",English,2013-03-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000037978,Lianas,habit,BA121331-FA8F-4FF7-9D8E-E55BBDB1C9E9,English,2013-10-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000030425,Herbs or subshrubs,habit,FB104F88-3C19-4215-BFB6-227AF8FE87F4,English,2013-04-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000030426,"Trees, small, or shrubs",habit,"F5086C53-39CC-4B30-8C83-2D093AAF45E2,E3F10029-C952-46CD-ACAF-8A7C3E1F9347",English,2013-04-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000001665,tree,habit,26BC6B03-2B9A-4246-8D0C-0ED0790DD20E,English,2013-01-17,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008985,"Shrubs, or small trees",habit,"137A99B7-34D4-414F-BE4E-123A215FEF07,D56D8E0F-7C72-4147-8344-464F5A23897B",English,2013-05-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000038010,Trees,habit,D088EF62-6897-44BC-8C3F-35EDD05F53D3,English,2013-03-28,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008965,herbs or vines,habit,"E06485CA-1376-4F86-BE5E-360559F4009F,7DEEFD52-D5BB-4A72-9342-F5FCCE66B8F3",English,2013-09-25,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000015311,Shrubs or trees,habit,"5DFFF8EA-F7D2-423E-816F-E83FC1D1FE18,CADD3677-4540-4881-A29E-9F6A23C7E5EF",English,2013-03-18,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000038026,Trees or shrubs,habit,"6B35317E-EDE5-47EE-87BD-8AD9E2017025,7A18BEED-0DA1-432E-970C-134BBB628B05",English,2013-03-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000015318,shrubs or trees,habit,"A9526E51-4E06-43AA-A744-C1643AAFCF78,006D5A01-7121-4422-BCA2-9616B474CC51",English,2013-10-17,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000038030,Herbs,habit,"D6767F51-8301-4E04-8C55-8F0FE2017B59,ACB8D19A-D304-49D8-A50B-A578C340ABC1",English,2013-04-04,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000001704,Herbs or subshrubs,habit,"244F47E9-9CE6-40AE-B436-1F5658B4E1C4,12E08108-6277-4EA7-BB6F-5AC451481E17",English,2013-08-19,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000038045,herbs,habit,7ADDFBD4-FFD7-481F-A1B6-2C8B1366B3C8,English,2013-05-09,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000008993,herbs or small shrubs,habit,"AD182646-16D8-4559-967E-825BFA9A2D13,44884ED2-1175-43B8-84F5-71825F616693",English,2013-08-06,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000038055,herb,habit,"CD2C8C46-F177-4366-9083-AA6FDC53F547,F94B853B-0F4A-4979-975D-46DD9BAF59F0",English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000001720,Lianas,habit,E47EF823-3AB4-42BE-8F70-88D9AA633405,English,2013-05-20,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000009162,Herbs,habit,BB2C711C-D688-47E5-A083-3C4EEBF8D933,English,2013-05-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000015356,herbs or shrubs,habit,"24067DC8-21E7-45F6-883E-7704DD16D36E,9A4011AC-68A6-4022-A395-A331C3FEA3F5",English,2013-08-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000009029,Trees shrubs,habit,F4A3C1DB-30B2-4A04-86C6-6E9765660AE8,English,2012-12-18,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000009029,climbers herb,habit,5EECA42D-8986-450A-A910-B9ED44B17790,English,2012-12-18,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022965,Trees and shrubs,habit,"D460CEB2-1D45-4AB1-A8A3-56C3FE06D8F0,9464063D-7B1A-4FC2-9E7F-20C83B7651DD",English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000030530,Vines or climbing shrubs,habit,D5E1ADA0-8BD6-4673-979F-38C652598D66,English,2013-05-22,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022974,"Shrubs, or small trees",habit,"253270A7-1ACA-46E2-976C-8290AA1119ED,8C5371E4-9BF3-41A7-A5D9-CFD7E6A37C36",English,2013-04-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022974,"Trees, or sometimes shrubs",habit,"253270A7-1ACA-46E2-976C-8290AA1119ED,C94D2C40-7864-40B2-A68A-F792FD873A60",English,2013-04-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022977,shrubs or small trees,habit,D50BB020-528F-400E-8075-EFD2EF965C46,English,2013-10-15,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000023020,Herbs or vines,habit,"BA338D9C-CDE6-4E52-BE3A-B80F8A0F35AF,26403DFD-8FA2-4ADA-B6C9-3BA93CE8E00A",English,2013-09-10,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000015402,shrubs,habit,E484A0D5-6261-47FD-B306-387D4D0B8271,English,2013-07-23,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022983,Herbs,habit,"C5A43D2A-327B-4E46-A884-66DDD74172C5,7E1629A2-AAEB-4B7B-A5C1-2174C4FA645C",English,2013-03-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022985,Herbs shrubs,habit,8034FDF5-C9B8-406C-95F6-98688AF801A2,English,2013-03-12,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022986,Shrubs trees,habit,"5F7AD9DB-5179-4F3C-BF68-8978CB33FB1A,E78FE743-7FB7-4E36-A35A-6774D8FDB27C",English,2013-03-08,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000009079,shrubs or trees,habit,FBE45EE6-2C30-4E7D-BA7A-252991948E83,English,2013-02-07,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
wfo-4000022994,tree,habit,"6E4C0978-7419-48F6-80DF-A7F443F46F4D,57CD56F9-F9FD-42AB-B693-F5DCAD1C2C8D",English,2013-10-17,,,,http://creativecommons.org/licenses/by/4.0,Missouri Botanical Garden,Missouri Botanical Garden
