wfo_id,identifier,bibliographicCitation,creator,date,URL,coreId
wfo-0001057422,urn:kew.org:ftea:spec:ref:4415,"B. D. Burtt in Journ. Ecol. 30: 104, 141, t. 3 (1942).",B. D. Burtt,1942,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482186-1#bibliography,urn:lsid:ipni.org:names:482186-1
wfo-0001057422,urn:kew.org:ftea:spec:ref:4416,"J.P.M. Brenan, Check-lists of the Forest Trees and Shrubs of the British Empire no. 5, part II, Tanganyika Territory p. 92 (1949).",Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482186-1#bibliography,urn:lsid:ipni.org:names:482186-1
wfo-0001057422,urn:kew.org:ftea:spec:ref:4417,"Hoyle in Flore du Congo Belge et du Ruanda-Urundi, 3: 467 (1952).",Hoyle,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482186-1#bibliography,urn:lsid:ipni.org:names:482186-1
wfo-0001057422,urn:kew.org:ftea:spec:ref:4418,"Hoyle & White in Forest Flora of Northern Rhodesia p. 108, fig. 22/D (1962).",Hoyle & White,1962,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482186-1#bibliography,urn:lsid:ipni.org:names:482186-1
wfo-0000213662,urn:kew.org:ftea:spec:ref:4420,"De Wild in F. Fedde, Repertorium Speciorum Novarum Regni Vegetabilis 11: 511 (1913)",De Wild,1913,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482187-1#bibliography,urn:lsid:ipni.org:names:482187-1
wfo-0000213662,urn:kew.org:ftea:spec:ref:4421,"De Wild in Ann. Mus. Congo, Bot. sér. 4, 2: 43 (1913).",De Wild,1913,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482187-1#bibliography,urn:lsid:ipni.org:names:482187-1
wfo-0000213662,urn:kew.org:ftea:spec:ref:4422,"Burtt Davy & Hutch, in Bulletin of Miscellaneous Information, Kew 1923: 157 (1923).","Burtt Davy & Hutch,",1923,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482187-1#bibliography,urn:lsid:ipni.org:names:482187-1
wfo-0000213662,urn:kew.org:ftea:spec:ref:4423,"Hoyle in Flore du Congo Belge et du Ruanda-Urundi, 3: 470 (1952).",Hoyle,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482187-1#bibliography,urn:lsid:ipni.org:names:482187-1
wfo-0000213702,urn:kew.org:ftea:spec:ref:4436,"Taub. in Die Pflanzenwelt Ost-Afrikas und der Nachbargebiete, Theile C: 197 (1895).",Taub.,1895,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482192-1#bibliography,urn:lsid:ipni.org:names:482192-1
wfo-0000213702,urn:kew.org:ftea:spec:ref:4437,"Burtt Davy & Hutch, in Bulletin of Miscellaneous Information, Kew 1923: 151 (1923).","Burtt Davy & Hutch,",1923,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482192-1#bibliography,urn:lsid:ipni.org:names:482192-1
wfo-0000213702,urn:kew.org:ftea:spec:ref:4438,"Bak. f., Leguminosae of Tropical Africa: 721 (1930).",Bak. f.,1930,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482192-1#bibliography,urn:lsid:ipni.org:names:482192-1
wfo-0000213702,urn:kew.org:ftea:spec:ref:4439,C. H. N. Jackson in Journ. S. Afr. Bot. 6: 37 (1940).,C. H. N. Jackson,1940,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482192-1#bibliography,urn:lsid:ipni.org:names:482192-1
wfo-0000213702,urn:kew.org:ftea:spec:ref:4440,"B. D. Burtt in Journ. Ecol. 30: 75–78, 85, 86, 141 (1942).",B. D. Burtt,1942,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482192-1#bibliography,urn:lsid:ipni.org:names:482192-1
wfo-0000213702,urn:kew.org:ftea:spec:ref:4441,"J.P.M. Brenan, Check-lists of the Forest Trees and Shrubs of the British Empire no. 5, part II, Tanganyika Territory p. 93 (1949).",Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482192-1#bibliography,urn:lsid:ipni.org:names:482192-1
wfo-0000213702,urn:kew.org:ftea:spec:ref:4442,"Hoyle in Flore du Congo Belge et du Ruanda-Urundi, 3: 474, t. 33 (1952).",Hoyle,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482192-1#bibliography,urn:lsid:ipni.org:names:482192-1
wfo-0000213702,urn:kew.org:ftea:spec:ref:4443,"Hoyle & White in Forest Flora of Northern Rhodesia p. 111, 117, fig. 24, t. 1/B-D, F, G (1962).",Hoyle & White,1962,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482192-1#bibliography,urn:lsid:ipni.org:names:482192-1
wfo-0000214031,urn:kew.org:ftea:spec:ref:4444,"De Wild. in F. Fedde, Repertorium Speciorum Novarum Regni Vegetabilis 11: 513 (1913)",De Wild.,1913,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482267-1#bibliography,urn:lsid:ipni.org:names:482267-1
wfo-0000214031,urn:kew.org:ftea:spec:ref:4445,"Burtt Davy & Hutch, in Bulletin of Miscellaneous Information, Kew 1923: 152, fig. 1 (1923).",Burtt Davy & Hutch,1923,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482267-1#bibliography,urn:lsid:ipni.org:names:482267-1
wfo-0000214031,urn:kew.org:ftea:spec:ref:4446,"Bak. f., Leguminosae of Tropical Africa 3: 718 (1930), haud tamen syn. B. tamarindoïdes.",Bak. f.,1930,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482267-1#bibliography,urn:lsid:ipni.org:names:482267-1
wfo-0000214031,urn:kew.org:ftea:spec:ref:4447,C. H. N. Jackson in Journ. S. Afr. Bot. 6: 40 (1940).,C. H. N. Jackson,1940,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482267-1#bibliography,urn:lsid:ipni.org:names:482267-1
wfo-0000214031,urn:kew.org:ftea:spec:ref:4448,"B. D. Burtt in Journ. Ecol. 30: 76, 141 (1942).",B. D. Burtt,1942,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482267-1#bibliography,urn:lsid:ipni.org:names:482267-1
wfo-0000214031,urn:kew.org:ftea:spec:ref:4449,"J.P.M. Brenan, Check-lists of the Forest Trees and Shrubs of the British Empire no. 5, part II, Tanganyika Territory p. 90 (1949).",Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482267-1#bibliography,urn:lsid:ipni.org:names:482267-1
wfo-0000214031,urn:kew.org:ftea:spec:ref:4450,"Hoyle in Flore du Congo Belge et du Ruanda-Urundi, 3: 478, fig. 40/A (1952).",Hoyle,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482267-1#bibliography,urn:lsid:ipni.org:names:482267-1
wfo-0000214031,urn:kew.org:ftea:spec:ref:4451,"Hoyle & White in Forest Flora of Northern Rhodesia p. 116, fig. 22/M (1962).",Hoyle & White,1962,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482267-1#bibliography,urn:lsid:ipni.org:names:482267-1
wfo-0000214012,urn:kew.org:ftea:spec:ref:4455,"Harms in A. Engler, Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 33: 155 (1902).",Harms,1902,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482261-1#bibliography,urn:lsid:ipni.org:names:482261-1
wfo-0000214012,urn:kew.org:ftea:spec:ref:4456,"Burtt Davy & Hutch, in Bulletin of Miscellaneous Information, Kew 1923: 153 (1923).","Burtt Davy & Hutch,",1923,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482261-1#bibliography,urn:lsid:ipni.org:names:482261-1
wfo-0000214012,urn:kew.org:ftea:spec:ref:4457,"Bak. f., Leguminosae of Tropical Africa: 717 (1930).",Bak. f.,1930,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482261-1#bibliography,urn:lsid:ipni.org:names:482261-1
wfo-0000214012,urn:kew.org:ftea:spec:ref:4458,C. H. N. Jackson in Journ. S. Afr. Bot. 6: 39 (1940).,C. H. N. Jackson,1940,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482261-1#bibliography,urn:lsid:ipni.org:names:482261-1
wfo-0000214012,urn:kew.org:ftea:spec:ref:4459,"B. D. Burtt in Journ. Ecol. 30, t. 4 (1942).",B. D. Burtt,1942,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482261-1#bibliography,urn:lsid:ipni.org:names:482261-1
wfo-0000214012,urn:kew.org:ftea:spec:ref:4460,"Hoyle in Flore du Congo Belge et du Ruanda-Urundi, 3: 480 (1952).",Hoyle,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482261-1#bibliography,urn:lsid:ipni.org:names:482261-1
wfo-0000214012,urn:kew.org:ftea:spec:ref:4461,"Hoyle & White in Forest Flora of Northern Rhodesia p. 116–118, fig. 22/N (1962).",Hoyle & White,1962,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482261-1#bibliography,urn:lsid:ipni.org:names:482261-1
wfo-0000169885,urn:kew.org:ftea:spec:ref:4462,"J. Léon. in Exell & Mendonça, Consp. Fl. Angol. 2: 204 (1956)",J. Léon.,1956,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:509088-1#bibliography,urn:lsid:ipni.org:names:509088-1
wfo-0000169885,urn:kew.org:ftea:spec:ref:4463,"J. Léon. in Mém. 8°, Classe Sci., Acad. Roy. Belg. 30(2): 257 (1957).",J. Léon.,1957,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:509088-1#bibliography,urn:lsid:ipni.org:names:509088-1
wfo-0000169885,urn:kew.org:ftea:spec:ref:4464,"F. White, Forest Flora of Northern Rhodesia p. 126(1962).",F. White,1962,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:509088-1#bibliography,urn:lsid:ipni.org:names:509088-1
wfo-0000165465,urn:kew.org:ftea:spec:ref:4465,"De Wild. in Ann. Mus. Congo, Bot., sér. 4, 1: 41, t. 3/1–8 (1902).",De Wild.,1902,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:489196-1#bibliography,urn:lsid:ipni.org:names:489196-1
wfo-0000165465,urn:kew.org:ftea:spec:ref:4466,"Bak. f., Leguminosae of Tropical Africa: 743 (1930).",Bak. f.,1930,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:489196-1#bibliography,urn:lsid:ipni.org:names:489196-1
wfo-0000165465,urn:kew.org:ftea:spec:ref:4467,"J. Léon. in Flore du Congo Belge et du Ruanda-Urundi, 3: 493 (1952).",J. Léon.,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:489196-1#bibliography,urn:lsid:ipni.org:names:489196-1
wfo-0000165465,urn:kew.org:ftea:spec:ref:4468,"F. White, Forest Flora of Northern Rhodesia p. 121 (1962).",F. White,1962,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:489196-1#bibliography,urn:lsid:ipni.org:names:489196-1
wfo-0000165465,urn:kew.org:ftea:spec:ref:4469,Duvign. & Brenan in Kew Bulletin 20: 8 (1966).,Duvign. & Brenan,1966,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:489196-1#bibliography,urn:lsid:ipni.org:names:489196-1
wfo-0000165558,urn:kew.org:ftea:spec:ref:4470,"Oliv., Flora of Tropical Africa 2: 304 (1871).",Oliv.,1871,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:489200-1#bibliography,urn:lsid:ipni.org:names:489200-1
wfo-0000165558,urn:kew.org:ftea:spec:ref:4471,"Bak. f., Leguminosae of Tropical Africa: 744 (1930).",Bak. f.,1930,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:489200-1#bibliography,urn:lsid:ipni.org:names:489200-1
wfo-0000165558,urn:kew.org:ftea:spec:ref:4472,"J.P.M. Brenan, Check-lists of the Forest Trees and Shrubs of the British Empire no. 5, part II, Tanganyika Territory p. 100 (1949).",Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:489200-1#bibliography,urn:lsid:ipni.org:names:489200-1
wfo-0000165558,urn:kew.org:ftea:spec:ref:4473,"J. Léon. in Flore du Congo Belge et du Ruanda-Urundi, 3: 487, fig. 42/A, t. 34 (1952).",J. Léon.,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:489200-1#bibliography,urn:lsid:ipni.org:names:489200-1
wfo-0000165558,urn:kew.org:ftea:spec:ref:4474,"F. White, Forest Flora of Northern Rhodesia p. 122, fig. 25 (1962).",F. White,1962,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:489200-1#bibliography,urn:lsid:ipni.org:names:489200-1
wfo-0000165558,urn:kew.org:ftea:spec:ref:4475,Duvign. & Brenan in Kew Bulletin 20: 12 (1966).,Duvign. & Brenan,1966,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:489200-1#bibliography,urn:lsid:ipni.org:names:489200-1
wfo-0000167283,urn:kew.org:ftea:spec:ref:4476,Brenan in Kew Bulletin 17: 214 (1963).,Brenan,1963,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:496529-1#bibliography,urn:lsid:ipni.org:names:496529-1
wfo-0000170413,urn:kew.org:ftea:spec:ref:4477,"Milne-Redh. in Hook., Ic. Pl. 35: 2, t. 3460 (1947).",Milne-Redh.,1947,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:514346-1#bibliography,urn:lsid:ipni.org:names:514346-1
wfo-0000170413,urn:kew.org:ftea:spec:ref:4478,"W.J. Eggeling, Indigenous Trees of the Uganda Protectorate, ed. 2: 67, fig. 16 (1952).",W.J. Eggeling,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:514346-1#bibliography,urn:lsid:ipni.org:names:514346-1
wfo-0000170413,urn:kew.org:ftea:spec:ref:4479,Torre & Hillcoat in Consp. Fl. Angol. 2: 199 (1956).,Torre & Hillcoat,1956,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:514346-1#bibliography,urn:lsid:ipni.org:names:514346-1
wfo-0000170413,urn:kew.org:ftea:spec:ref:4480,Roti-Michelozzi in Webbia 13: 174 (1957).,Roti-Michelozzi,1957,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:514346-1#bibliography,urn:lsid:ipni.org:names:514346-1
wfo-0000170413,urn:kew.org:ftea:spec:ref:4481,"Keay in Flora of West Tropical Africa, ed. 2, 1: 444 (1958).",Keay,1958,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:514346-1#bibliography,urn:lsid:ipni.org:names:514346-1
wfo-0000170413,urn:kew.org:ftea:spec:ref:4482,"Dale & Greenway, Kenya Trees and Shrubs p. 107, fig. 20 (1961).",Dale & Greenway,1961,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:514346-1#bibliography,urn:lsid:ipni.org:names:514346-1
wfo-0000170413,urn:kew.org:ftea:spec:ref:4483,"F. White, Forest Flora of Northern Rhodesia p. 126, fig. 20/N (1962).",F. White,1962,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:514346-1#bibliography,urn:lsid:ipni.org:names:514346-1
wfo-0000213258,urn:kew.org:ftea:spec:ref:4484,"L., Sp. Pl.: 375 (1753).",L.,1753,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:30193-2#bibliography,urn:lsid:ipni.org:names:30193-2
wfo-0000213258,urn:kew.org:ftea:spec:ref:4485,"Bak. f., Leguminosae of Tropical Africa: 654 (1930).",Bak. f.,1930,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:30193-2#bibliography,urn:lsid:ipni.org:names:30193-2
wfo-0000213258,urn:kew.org:ftea:spec:ref:4486,"Battiscombe & Dale, Trees and Shrubs of Kenya Colony p. 62 (1936).",Battiscombe & Dale,1936,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:30193-2#bibliography,urn:lsid:ipni.org:names:30193-2
wfo-0000213258,urn:kew.org:ftea:spec:ref:4487,"J.P.M. Brenan, Check-lists of the Forest Trees and Shrubs of the British Empire no. 5, part II, Tanganyika Territory p. 88 (1949).",Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:30193-2#bibliography,urn:lsid:ipni.org:names:30193-2
wfo-0000213258,urn:kew.org:ftea:spec:ref:4488,"Wilczek in Flore du Congo Belge et du Ruanda-Urundi, 3: 271 (1952).",Wilczek,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:30193-2#bibliography,urn:lsid:ipni.org:names:30193-2
wfo-0000213258,urn:kew.org:ftea:spec:ref:4489,De Wit in Reinwardtia 3: 409 (1956).,De Wit,1956,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:30193-2#bibliography,urn:lsid:ipni.org:names:30193-2
wfo-0000213258,urn:kew.org:ftea:spec:ref:4490,Torre & Hillcoat in Consp. Fl. Angol. 2: 192 (1956).,Torre & Hillcoat,1956,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:30193-2#bibliography,urn:lsid:ipni.org:names:30193-2
wfo-0000213258,urn:kew.org:ftea:spec:ref:4491,"Roti-Michelozzi in Webbia 13: 153, figs. 3, 4 (1957).",Roti-Michelozzi,1957,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:30193-2#bibliography,urn:lsid:ipni.org:names:30193-2
wfo-0000213258,urn:kew.org:ftea:spec:ref:4492,"Dale & Greenway, Kenya Trees and Shrubs p. 97 (1961).",Dale & Greenway,1961,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:30193-2#bibliography,urn:lsid:ipni.org:names:30193-2
wfo-0000213258,urn:kew.org:ftea:spec:ref:4493,"F. White, Forest Flora of Northern Rhodesia p. 99 (1962).",F. White,1962,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:30193-2#bibliography,urn:lsid:ipni.org:names:30193-2
wfo-0000213014,urn:kew.org:ftea:spec:ref:4494,Vatke in Oesterr. Bot. Zeitschr. 30: 279 (1880).,Vatke,1880,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:481511-1#bibliography,urn:lsid:ipni.org:names:481511-1
wfo-0000213014,urn:kew.org:ftea:spec:ref:4495,"Bak. f., Leguminosae of Tropical Africa: 655 (1930).",Bak. f.,1930,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:481511-1#bibliography,urn:lsid:ipni.org:names:481511-1
wfo-0000213014,urn:kew.org:ftea:spec:ref:4496,"Dale & Greenway, Kenya Trees and Shrubs p. 96 (1961).",Dale & Greenway,1961,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:481511-1#bibliography,urn:lsid:ipni.org:names:481511-1
wfo-0000213247,urn:kew.org:ftea:spec:ref:4497,"Taub. in Die Pflanzenwelt Ost-Afrikas und der Nachbargebiete, Theile C: 200 (1895).",Taub.,1895,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:481715-1#bibliography,urn:lsid:ipni.org:names:481715-1
wfo-0000213247,urn:kew.org:ftea:spec:ref:4498,"Bak. f., Leguminosae of Tropical Africa: 654 (1930).",Bak. f.,1930,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:481715-1#bibliography,urn:lsid:ipni.org:names:481715-1
wfo-0000213247,urn:kew.org:ftea:spec:ref:4499,"Dale & Greenway, Kenya Trees and Shrubs p. 97 (1961).",Dale & Greenway,1961,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:481715-1#bibliography,urn:lsid:ipni.org:names:481715-1
wfo-0000212992,urn:kew.org:ftea:spec:ref:4500,"Harms in A. Engler, Botanische Jahrbücher für Systematik, Pflanzengeschichte und Pflanzengeographie 28: 398 (1900).",Harms,1900,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:481414-1#bibliography,urn:lsid:ipni.org:names:481414-1
wfo-0000212992,urn:kew.org:ftea:spec:ref:4501,"Bak. f., Leguminosae of Tropical Africa: 655 (1930).",Bak. f.,1930,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:481414-1#bibliography,urn:lsid:ipni.org:names:481414-1
wfo-0000212992,urn:kew.org:ftea:spec:ref:4502,"J.P.M. Brenan, Check-lists of the Forest Trees and Shrubs of the British Empire no. 5, part II, Tanganyika Territory p. 88 (1949).",Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:481414-1#bibliography,urn:lsid:ipni.org:names:481414-1
wfo-0000213067,urn:kew.org:ftea:spec:ref:4503,"Bolle in Peters, Reise Mossamb., Bot. 1: 24 (1861).",Bolle,1861,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:481562-1#bibliography,urn:lsid:ipni.org:names:481562-1
wfo-0000213067,urn:kew.org:ftea:spec:ref:4504,"Oliver, Flora of Tropical Africa 2: 288 (1871).",Oliv.,1871,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:481562-1#bibliography,urn:lsid:ipni.org:names:481562-1
wfo-0000213067,urn:kew.org:ftea:spec:ref:4505,"Bak. f., Leguminosae of Tropical Africa: 656 (1930).",Bak. f.,1930,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:481562-1#bibliography,urn:lsid:ipni.org:names:481562-1
wfo-0000213067,urn:kew.org:ftea:spec:ref:4506,"J.P.M. Brenan, Check-lists of the Forest Trees and Shrubs of the British Empire no. 5, part II, Tanganyika Territory p. 88 (1949).",Brenan,1949,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:481562-1#bibliography,urn:lsid:ipni.org:names:481562-1
wfo-0000213067,urn:kew.org:ftea:spec:ref:4507,"F. White, Forest Flora of Northern Rhodesia p. 99 (1962).",F. White,1962,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:481562-1#bibliography,urn:lsid:ipni.org:names:481562-1
wfo-0000171420,urn:kew.org:ftea:spec:ref:4512,"Bak. in Oliv., Flora of Tropical Africa 2: 256 (1871).",Bak.,1871,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:480944-1#bibliography,urn:lsid:ipni.org:names:480944-1
wfo-0000171420,urn:kew.org:ftea:spec:ref:4513,"Bak. f., Leguminosae of Tropical Africa: 590 (1930).",Bak. f.,1930,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:480944-1#bibliography,urn:lsid:ipni.org:names:480944-1
wfo-0000171420,urn:kew.org:ftea:spec:ref:4514,"J. Léon. in Bull. Soc. Roy. Bot. Belge 84: 56, fig. 1 (1951).",J. Léon.,1951,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:480944-1#bibliography,urn:lsid:ipni.org:names:480944-1
wfo-0000171420,urn:kew.org:ftea:spec:ref:4515,"Gilbert & Boutique in Flore du Congo Belge et du Ruanda-Urundi, 3: 554 (1952).",Gilbert & Boutique,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:480944-1#bibliography,urn:lsid:ipni.org:names:480944-1
wfo-0000171420,urn:kew.org:ftea:spec:ref:4516,"W.J. Eggeling, Indigenous Trees of the Uganda Protectorate, ed. 2: 297 (1952).",W.J. Eggeling,1952,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:480944-1#bibliography,urn:lsid:ipni.org:names:480944-1
