"wfo_id","description","source","bibiographicCitation","URL"
"wfo-0000004304","An erect annual herb, 16–65 cm. tall. Stems purplish, branched above, leafy, greyish-white lanate to glabrescent. Leaves discolorous, subsessile or midrib petiole-like in the lower c. 10 mm., mostly 10–75 x 3–12 mm., linear-elliptic to oblanceolate, often conduplicate, subacute to rounded mucronate or cuspidate at the apex, narrowly cuneate or attenuate below, callose-serrulate on the margins, green and thinly araneose to ± glabrescent on the upper surface, greyish-lanate beneath. Capitula numerous, subsessile or on short shoots, 1–15 arranged along each branch, singly or less often paired, subtended by 1–4 leaves. Involucres mostly 12–20 mm. long with phyllaries diverging to 15–20 mm. in diam., loosely obconic-campanulate. Phyllaries numerous, rigid dry-coriaceous, straight not reflexed, puberulous particularly the outer, usually purple-tinged with a darker purple stripe on either side of the midrib, margins sharply serrulate-ciliolate, from c. 3 mm. long and subulate outside to c. 18 mm. long and very narrowly triangular inside, apex long acuminate finely pungent. Corollas creamy-white, 5–6 mm. long, lobes linear erect straight or recurved at the apex; achenes c. 2.5 mm. long, somewhat compressed turbinate, with c. 10 pronounced ± wing-like ribs, somewhat glutinous, ± densely long hispid-setose between the ribs, the hairs ± equalling achene in length and obscuring the surface, the basal hairs shorter more numerous and ± spreading; pappus copious, dimorphic, the outer series of slender barbellate setae 5–6 mm. long, the inner of c. 10 more robust narrowly scale-like setae 5–6 mm. long and broadly scarious-winged, barbellate near the apex.","10D79473-C64A-48B2-A5C4-9EBA06469AE4","Compositae, G. V. Pope. Flora Zambesiaca 6:1. 1992","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:201373-1#descriptions"
"wfo-0000004854","An erect slender perennial herb, 25–70 cm. tall from a woody rootstock; roots numerous spreading thong-like. Stems annual, usually single, simple, leafy, thinly whitish araneose. Leaves discolorous, softly coriaceous, sessile, mostly 7–150 x 15–55 mm., narrowly to broadly elliptic, acute to obtuse at the apex, ± broadly cuneate below tapering into a ± deeply cleft stem-sheathing base 10–35 mm. long; margins sparsely callose-denticulate; upper surface green, glabrous; lower surface white araneose (the indumentum sometimes peeling off); strongly 3–5-nerved from the base, tertiary venation finely reticulate and subprominent on both surfaces or obscured by indumentum below. Capitula 2–15, subsessile or shortly stalked, 2–6 clustered at the stem apex, usually with 1–3 in the axils of upper leaves. Involucres mostly 25–40 mm. long, 20–30 mm. in diam. in upper part, obconic. Phyllaries green chartaceous glabrous, sharply serrulate-ciliolate, apparently dimorphic; the outer c. 7 series straight, loosely diverging, the outermost extending briefly onto the capitulum stalk, from c. 7 mm. long outside to c. 35 mm. long inside, subulate-lanceolate to linear-lanceolate, broadly scarious-winged in the lowerpart, inrolled and long-acuminate pungent above; the inner 1 -2 series shorter, to c. 17 mm. long, lorate, distinctly scarious-winged and cuspidate at the apex. Corollas creamy or brownish with purplish lobes, 8–12 mm. long, narrowly infundibuliform; lobes 5–6 mm. long, linear erect; achenes 1.5–2.5 mm. long, turbinate, densely long ascending hispid; pappus copious, several seriate, of plumose white setae 9–11 mm. long, shorter on the outside, seta bristles c. 1 mm. long.","2AE19CF0-86AC-416C-B97D-BD654D66202F","Compositae, G. V. Pope. Flora Zambesiaca 6:1. 1992","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:201354-1#descriptions"
"wfo-0000004957","An erect coarse perennial herb or subshrub, 0.3–3 m. tall from a woody rootstock. Stems usually annual, becoming ± woody below, 1-several, branching above and often tuberculate on the young growth, leafy, softly whitish-pubescent to tomentellous, less densely so below, or glabrescent, sometimes tawny-velvety on young growth; hairs short-stalked flagelliform, sometimes intermixed with scattered longer pilose hairs. Leaves petiolate to subsessile, petioles to c. 7 cm. long; lamina to c. 26.5 x 7.5 cm., lanceolate to oblong-elliptic, apex acute, base broadly cuneate to attenuate, or leaves ovate and rounded to subcordate at the base, margins undulate and coarsely serrate with sharply callose-tipped teeth; upper surface drying dark-green and somewhat harshly puberulous or glabrescent, lower surface greenish-grey tomentose to sparsely pilose or glabrescent and glandular. Capitula solitary on branches, or few in much reduced corymbiform cymes on short side-branches or at the stem apex, capitula shortly stalked. Involucres mostly 15–30 x 20–45 mm., broadly campanulate to cyathiform. Phyllaries apically appendaged; the outer phyllaries greenish, 8–13 mm. long including a tapering appendage 6–12 times as long as the phyllary base, or appendage ovate-lanceolate, outermost phyllaries sometimes extending onto capitulum stalk; middle phyllaries increasing from 8 to 22 mm. long (including appendage), with appendages to 12 x 12 mm. and lanceolate to broadly ovate, creamy-white, sometimes reflexed, decreasing in size towards the inside; inner phyllaries 12–20 x 2–3.5 mm., narrowly oblong with greatly reduced appendages. Florets c. 120–300 per capitulum. Corollas whitish or mauve, 12–24 mm. long, the tube long and slender before abruptly widening into a short cylindric limb exserted above the pappus. Achenes dark-brown, 4–5.5 mm. long, subcylindric to narrowly turbinate, 10-ribbed, or 20-ribbed with the development of secondary ribs, hispid-strigose, glandular; pappus consisting of an outer whorl of short linear, or minute fimbriate scales, and several inner whorls of caducous setae, setae barbellate on the margins and increasing to 10–15 mm. long inside, the innermost flattened, the outer subulate.","686881AF-2A79-4FA4-8E0C-EB29531E9DB4","Compositae, G. V. Pope. Flora Zambesiaca 6:1. 1992","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:257749-1#descriptions"
"wfo-0000005070","An erect suffrutescent perennial herb with annual stems to c. 90 cm. tall from a small woody rootstock; rootcrowns and stem base pale-brown lanate, roots numerous thong-like. Stems several, leafy, branching above, striate, coarsely pilose-pubescent; the hairs flagelliform. Leaves opposite, sometimes alternate on upper stem and branches, subsessile, mostly 8–18 x 1.5–6 cm., narrowly oblong-elliptic to lanceolate-elliptic, apex subobtuse, base cuneate to rounded, margins crenulate to serrate sometimes coarsely irregularly so, teeth ± callose-tipped; upper surface sparsely scabrid-pilose, the hairs flagelliform becoming rigid; lower surface paler, pilose to tomentose with a prominent reticulate venation. Capitula (1)3–12, laxly corymbiform cymose on long stalk-like branches, usually subtended by leaf-like bracts to c. 5 cm. long. Involucres 10–15 x 12–25 mm., broadly campanulate-cyathiform. Phyllaries numerous, many-seriate, purple-tipped, cartilaginous with membranous margins, glabrous or ± sparsely pubescent, the outer from c. 5 mm. long, the inner to c. 12 mm. long, ovate to broadly oblong-rotund, the innermost lorate, shortly acuminate-cuspidate at the apex. Corollas pale-mauve or purple, 9–12 mm. long, narrowly tubular widening upwards; lobes to c. 4 mm. long, linear, sparsely glandular-hairy otherwise glabrous outside. Achenes stramineous, 2.5–4 mm. long, subcylindric, bluntly 4–5-angular, ± flat or faintly grooved on the faces, truncate at the apex with a shallow rimmed depression, truncate at the base, smooth and polished; pappus of few very caducous barbellate setae 1–3 mm. long.","9318CE21-1EC9-4CE8-A912-E217EC577005","Compositae, G. V. Pope. Flora Zambesiaca 6:1. 1992","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:185834-1#descriptions"
"wfo-0000005385","An erect annual herb up to c. 1 m. tall. Stems slender, stiffly branched, angular, narrowly winged, scabridulous. Basal leaves up to c. 10 cm. long, narrowly obovate to lyrate-pinnatilobed; lobes few, remote, narrow, entire or dentate. Cauline leaves sessile, up to c. 4 x 0.5 cm., oblong-lanceolate, entire, sometimes sinuate or dentate, decurrenton the stem as narrow wings, hispid-pubescent or young growth ± sericeous-araneose at first. Capitula solitary and terminal on short lateral branches; involucres c. 12 mm. long, urceolate, araneose. Phyllaries imbricate, increasing in length towards the inside, coriaceous, glabrous, appendaged; appendages of outer phyllaries brownish or purple, each with a deflexed apical spine 5–7 mm. long and 2–3 pairs of pinnately arranged short lateral spines; appendages of innermost phyllaries with the terminal spine reduced and the lateral spines absent, often expanded and chartaceous. Receptacle densely setose; the setae c. 7 mm. long. Florets yellow, glandular otherwise glabrous; marginal florets neuter; disk-florets hermaphrodite, 8–12 mm. long, narrowly infundibuliform, limb 4.5–5.5 mm. long, lobes c. 1.5 mm. long. Achenes pale brownish-purple, c. 3 mm. long, oblong, somewhat laterally compressed, sparsely finely puberulent, attachment-scar lateral and oblique-concave; pappus many-seriate of persistent unequal paleaceous setae up to c. 3 mm. long.","3A942C66-6610-47ED-9CED-E23F119A0C35","Compositae, G. V. Pope. Flora Zambesiaca 6:1. 1992","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:190991-1#descriptions"
"wfo-0000005782","An erect perennial herb, often viscid, up to c. 150(200) cm. tall; taproot semi-woody turbinate. Stems solitary, branching above, glabrous, green and often purple-tinged. Leaves contemporaneous with flowers, ± membranous, glabrous, 18–32 x 0.25–1.5 cm., narrowly elliptic to linear-lanceolate, usually with 2–4 well developed lobes in the lower half, ± attenuate and acute at the apex, narrowly attenuate below and usually semi-amplexicaul at the base, subentire; terminal lobe 12–23 cm. long, elliptic-linear; lateral lobes 0.5–6 cm. long, very narrowly triangular. Synflorescences paniculate, up to c. 40 x 15 cm., cylindrical; branches divaricate slender glabrous. Capitula numerous, stalked; stalks 1.5–12 mm. long; involucres 8–9 x 1.5–2 mm. at time of flowering, increasing to c. 12 x 2.5 mm. in fruiting capitula, cylindric. Phyllaries ciliolate above otherwise glabrous, guttulate, green and often purple-tinged where exposed; the outermost less than half the length of the inner, broadly ovate; the innermost 9–11 x 1–2 mm., linear-lanceolate, margins becoming involute except near the apices. Florets c. 5 per capitulum; corollas yellow, up to c. 12 mm. long, tube narrowly cylindric, sparsely pilose near the throat; ligule c. 6 mm. long, erect. Achenes dark-brown to black, 5–6.5 x 1.5–2 mm. including a 1–1.5 mm. long paler-coloured beak, compressed-ellipsoid, broadly thickened at the margins, narrowly 1-ribbed on each face, hispidulous or glabrous; pappus several-seriate, of white barbellate setae c. 6 mm. long.","5F985743-1CF2-477A-A83C-0108AA005C9C","Compositae, G. V. Pope. Flora Zambesiaca 6:1. 1992","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:228364-1#descriptions"
"wfo-0000006669","An erect long-lived giant annual herb, up to 3(3.5) m. tall. Taproot with several thick ± fleshy lateral roots. Stem solitary simple up to c. 1.5 cm. in diam., striately ribbed hollow glaucous, sparsely setose below, glabrous above. Leaves cauline somewhat crowded below; the lowermost up to c. 32 x 12 cm., elliptic-lanceolate in outline, grossly lyrate-runcinate, apices acute to obtuse, bases cuneate-attenuate with midrib ± narrowly winged petiole-like and semi-amplexicaul, denticulate on the margins, glabrous or sparsely setose particularly on the midrib and main nerves beneath; the upper leaves decreasing in size towards the stem apex, becoming lanceolate, undivided and sessile, ± sparsely setose. Synflorescence elongate-paniculate; branches short, patent and much thinner than the stem axis, sparsely glandular setulose, bracteate; bracts foliaceous. Capitula numerous stalked; involucres 6–8 mm. long at time of flowering, increasing to c. 12 mm. in fruiting capitula, cylindric to very narrowly campanulate. Phyllaries 4–5-seriate, purplish, glabrous, ciliolate above; the outermost c. 1.5 mm. long, ovate; the innermost up to c. 12 mm. long, lorate-lanceolate, obtuse to acute. Florets c. 10 per capitulum. Corollas 10–12.5 mm. long, blue to purplish; tube c. 5 mm. long, narrowly cylindric, sparsely setulose about the outside of the throat; ligule c. 6.5 mm. long, oblanceolate-lorate, lobes c. 1 mm. long, apically papillose. Achenes dark-brown, c. 4.5 mm. long including a distinct 1 mm. long beak, c. 1.25 mm. wide, fusiform, 3–4-angled, 1-several-ribbed between the angles, minutely hispidulous; beak slender, discolorous; pappus several-seriate of white barbellate setae c. 5 mm. long.","E6374A0A-06CA-4777-94BF-3D42341AC7A9","Compositae, G. V. Pope. Flora Zambesiaca 6:1. 1992","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:228247-1#descriptions"
"wfo-0000008103","An erect perennial suffrutescent herb with annual stems to c. 1.3 m. tall; tuberous-rooted from a small woody rootstock, sometimes with woody stoloniferous rhizomes; rootcrowns pale-brownish tufted-lanate; tubers to c. 10 x 0.7 cm., slender fusiform. Stems usually solitary, branching above, leafy, puberulous; indumentum a mixture of long-stalked flagelliform hairs and short-stalked unequal-armed, or excentric, T-shaped hairs. Leaves sessile, mostly 4–9 x 0.7–3 cm., oblanceolate-oblong sometimes obovate-oblong, acute to ± rounded at the apex, auriculate-cordate below, margins subentire to serrate, upper surface scabridulous with scattered ± rigid hairs, lower surface stiffly puberulous with patent long-stalked T-shaped hairs, most numerous on the nerves; venation prominent beneath. Capitula numerous, aggregated in dense subglobose 4-many-capitulate clusters; capitula-clusters terminal, racemose or corymbiformly cymose, 1–3 cm. in diam. Involucres 6–9 x 2.5–4 mm., narrowly obovoid-turbinate the phyllaries remaining ± appressed imbricate. Phyllaries several-seriate, thinly scarious, purplish where exposed, araneose to white- or brownish-lanate towards the apex, glabrescent below; the outer phyllaries from c. 2 mm. long, ovate-lanceolate; the inner to c. 7 mm. long, linear, apices subacute mucronate. Florets c. 20 percapitulum. Corollas purple, 5–7 mm. long, very narrowly funnel-shaped, setulose at lobe apices, sparsely glandular on limb and tube. Achenes c. 1.5 mm. long (immature), narrowly obovoid-subcylindric, truncate at the apex, 4–5-angular and narrowly ribbed on the angles, faces between the ribs with scattered enlarged brownish cells; outer pappus reduced to a low rim, inner pappus of caducous brown barbellate setae 1–1.5 mm. long.","3D8D5040-A873-40DE-A0F9-55D997EF479F","Compositae, G. V. Pope. Flora Zambesiaca 6:1. 1992","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:186166-1#descriptions"
"wfo-0000008360","A lax perennial herb or subshrub to 0.5–2.5 m. tall, from a woody rootstock. Stems 1 -many, sericeous-lanate, simple and leafless in the lower two thirds, becoming woody; ± diffusely branched and leafy in the upper part, with leaves clustered towards the ends of branches. Leaves discolorous, markedly bullate, briefly stem-sheathing at the base, the midribs often somewhat recurved; lamina mostly 3–10 x 1–4 cm., ovate to oblong-ovate, acute at the apex, broadly cuneate below, tapering into a narrowly winged petiole-like midrib to c. 5 mm. long, before widening into a short membranous sericeous-lanate sheath ± as long as wide, or lamina base somewhat rounded and subpetiolate; margins sharply serrulate; upper surface bullate, silvery- or greyish-green thinly lanate-pubescent, sometimes sparsely so; lower surface densely greyish or brownish araneose-sericeous; main nerves 7–11 on each side of the midrib, tertiary venation reticulate, nerves and veins ± impressed on upper surface, prominent beneath. Capitula numerous, usually terminal on branches, with 2–7 subsidiary capitula in axils below, on short or long, stout stalks. Involucres mostly 15–20 x 8–20 mm., spreading to c. 30 mm. wide, cylindric-campanulate. Phyllaries usually purple, chartaceous, araneose-tomentellous outside, margins glabrous, broadly hyaline, from 2 mm. long and ovate outside, increasing to c. 20 mm. long and becoming narrowly lanceolate-lorate inside; middle phyllaries up to c. 4 mm. wide, ovate, obtuse to ± rounded; inner phyllaries narrower. Florets numerous; corollas bright- or deep-red, up to c. 18 mm. long with a long slender tube abruptly dilated into a short cylindric, deeply narrowly-lobed limb which exceeds the pappus and involucre, glabrous. Achenes 6–9 mm. long, narrowly cylindric, obscurely many-ribbed, densely appressed hispid; pappus of copious barbellate setae to c. 14 mm. long.","2676B732-5537-46EA-9812-09B490AE2278","Compositae, G. V. Pope. Flora Zambesiaca 6:1. 1992","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:238734-1#descriptions"
"wfo-0000009995","An erect slender perennial herb, 35–70 cm. tall from a woody rootstock; roots numerous thong-like. Stems annual, 1–3, simple, leafy, thinly whitish araneose. Leaves discolorous, softly sericeous, subsessile; 2.5–11(13) x 0.4–1.5(2.5) cm., lorate- or linear-elliptic, usually shortly tapered to an acute apex, cuneate or shortly subpetiolate below, margins strongly revolute, upper surface green and glabrous, lower surface white araneose-sericeous (the indumentum sometimes peeling off); midrib impressed on upper surface, prominent beneath, venation finely reticulate and prominent on both surfaces or obscured by the indumentum below. Capitula 3–21, ± spicately arranged, subsessile and usually solitary in upper leaf axils, sometimes somewhat clustered at the stem apex. Involucres mostly 15–20 mm. long, 10–20(25) mm. in diam. in upper part, obconic-campanulate, whitish araneose-lanate. Phyllaries greenish-stramineous, stiffly chartaceous, araneose-ciliate on the margins otherwise glabrous; the outer 6–8 series straight, loosely stiffly diverging (not patent or reflexed and not extending onto the capitulum stalk), from c. 3 mm. long outside to c. 20 mm. inside, lanceolate-subulate, ± scarious-winged in the lower part, flat or inrolled and long-acuminate pungent above; the inner 1–2 series of phyllaries shorter, lorate, whitish membranous and attenuate or sharply cuspidate. Corollas yellowish, ± equalling the inner phyllaries, 8–10 mm. long, infundibuliform; lobes 4–5 mm. long, linear, erect; achenes to c. 3 mm. long, turbinate, densely long ascending hispid; pappus copious, several-seriate, of plumose setae 8–9 mm. long, shorter on the outside, seta bristles c. 1 mm. long.","8BE7B849-7E1F-48E1-A6D0-FDA89668CAC6","Compositae, G. V. Pope. Flora Zambesiaca 6:1. 1992","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:201311-1#descriptions"
"wfo-0000010078","A stiffly erect perennial herb to c. 40 cm. tall, with annual stems from a small woody rootstock or slender woody rhizome; roots thong-like, each usually swelling into a root-tuber. Stems solitary, or 2–3 together, simple, ± densely leafy hispid-pubescent; indumentum a mixture of long-stalked flagelliform hairs and short-stalked appressed unequal-armed T-shaped hairs. Leaves sessile, mostly 2–7 x 0.5–3 cm., ovate to narrowly elliptic, acute to ± acuminate at the apex, cuneate to rounded or subcordate below, margins subentire to sharply serrate; lamina membranous and sparsely puberulous, sometimes scabridulous on the upper surface, the hairs flagelliform ± scattered and becoming rigid on the leaf upper surface, usually confined to main veins on lower surface, appressed short-stalked T-shaped hairs sometimes present, glandular-punctate; main nerves prominent below. Capitula solitary, terminal; involucres 9–12 x 14–20 mm., very broadly obconic-campanulate to cup-shaped, ± truncate at the base. Phyllaries many-seriate, tapering-pungent at the apex, finely sparsely puberulous, ciliolate; the outer from c. 5 mm. long, subulate, the inner to 10 mm. long becoming linear-lanceolate. Corollas purple, 7–8 mm. long, funnel-shaped, deeply-lobed. Achenes 2–2.5 mm. long, subcylindric to narrowly obovoid, truncate at the apex, 4–5-angular and narrowly ribbed on the angles, with scattered brownish cells on the faces between, otherwise glabrous; pappus 2-seriate, the outer series reduced to a low rim-like structure, the inner of many brown caducous somewhat flattened barbellate setae 0.75–5 mm. long.","A75C1C05-FBC2-4147-89E9-AE4D74B22AEB","Compositae, G. V. Pope. Flora Zambesiaca 6:1. 1992","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:186164-1#descriptions"
"wfo-0000010380","An erect slender to bushy, often tufted, annual or perennial herb to c. 45 cm. tall. Stems sparingly- to much-branched, softly appressed-puberulous, leafy with the leaves sometimes crowded below; indumentum of short-stalked long-armed T-shaped hairs; branches to c. 30 cm. long, slender. Leaves opposite, becoming alternate on upper stem, sessile, 2–6 x 0.2–0.6 cm., linear-elliptic, acute, somewhat revolute, upper surface sparsely weakly pilose with fine T-shaped hairs, lower surface whitish or silvery araneose-felted, the midrib prominent beneath. Capitula small, few to numerous, short-stalked, in 2–12-capitulate clusters, or terminal on short branches; stalks mostly 1–3 mm. long from slender spreading branchlets 1–6 cm. long. Involucres 4–6 x 3–5 mm., obconic-campanulate. Phyllaries many, scarious, acuminate-pungent or bristle-tipped, margins somewhat hyaline, finely araneose-pilose to glabrescent, the outer phyllaries from c. 3 mm. long, subulate-lanceolate, the inner to c. 5.5 mm. long, oblong-lanceolate. Corollas purple or mauve, 4.5–6 mm. long, narrowly funnel-shaped, araneose-pilose. Achenes polished-brown, 1.0–1.5 mm. long, obovoid-turbinbate, usually 3-angled, glabrous; pappus 0.","7F42D66F-78B7-4AB2-A02C-374C4167537C","Compositae, G. V. Pope. Flora Zambesiaca 6:1. 1992","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:210785-1#descriptions"
"wfo-0000011185","A hispid-scabridulous perennial herb, 30–70 cm. tall from a swollen woody rootstock. Stems annual, erect sometimes decumbent, 1-several, simple or with a few stiff erect branches, densely coarsely hispid with bristles 1–3 mm. long, leafy. Leaves sessile, 3–14 x 0.3–0.8 cm., linear to linear-oblanceolate, acute to subacute, entire, margins revolute, bases tapering and ± petiole-like; upper surface densely beset with conical-based bristles up to 2 mm. long, these ± ciliate and up to c. 3.5 mm. long on the margins towards the base; lower surface whitish lanate-tomentose except for the midrib. Capitula terminal on stem and branches, subsessile and subtended by 3-many leaves which grade into the phyllaries; involucres 15–30 mm. in diam. and up to c. 30 mm. long, obconic, araneose-lanate. Phyllaries numerous, the outer series with free portions leaf-like, to c. 18 mm. long, linear to subulate, spine-tipped, margins hispid-ciliate, hispid on the midrib outside and on both surfaces towards the apex, araneose-lanate outside as in leaf undersurface; innermost series with the free part up to 12–17 mm. long, 3 mm. wide at the triangular base, subulate-acuminate in the apical half, membranous, barbellate-denticulate on the margins. Receptacle deeply alveolate. Rays yellow, often brownish-purple outside, 16–25 mm. long. Disk-floret corollas yellow, 6–8 mm. long, shallowly lobed; achenes 4–6 mm. long, narrowly turbinate, c. 10-ribbed, densely long-sericeous with hairs ± equalling the pappus in length; pappus scales c. 10 uniseriate, brownish-hyaline, overlapping, 5–6 mm. long, oblong-lanceolate, fimbriate at the apex.","F2A45745-2C53-45EC-8ED0-F4641B9FF617","Compositae, G. V. Pope. Flora Zambesiaca 6:1. 1992","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:224932-1#descriptions"
"wfo-0000012549","An erect hirsute perennial herb to c. 40 cm. tall, with annual stems from a small vertical woody rootstock. Stems mostly solitary, shortly branched above, striate, leafy throughout but with leaves usually more crowded below, sparsely to densely hispid with patent hairs 1–2 mm. long, ± strigose on upper stem and branches. Leaves usually subsessile, mostly 7–15(26) x 2–5(7) cm., obovate-oblanceolate to oblong-oblanceolate, narrowly cuneate or sometimes the midrib narrowly winged and petiole-like, ± stem-clasping and ± stem-sheathing at the base, margins ± crenulate with callose-tipped teeth, scabridulous with scattered bristle-like hairs on both surfaces, the hairs usually most numerous on the prominent midrib and venation beneath, lamina somewhat chartaceous sometimes bullate in older leaves, minutely glandular beneath; upper cauline leaves grading into foliaceous bracts, bracts not conduplicate. Capitula sessile, crowded in glomerules 1–2 cm. in diam.; glomerules terminal on few-many short synflorescence branches, or sometimes several glomerules ± scorpioidly arranged along a branch, glomerule-subtending bracts 2–4, ovate, leaf-like, ± equalling the glomerules in length. Florets c. 4 per capitulum. Involucres to c. 10 x 2–3 mm., narrowly ovoid-cylindric; phyllaries few-seriate, ovate to oblong-lanceolate, chartaceous to ± cartilaginous with pungent apices, margins membranous, sparsely hispid in the upper part or glabrescent, the inner 4 phyllaries 7–9 mm. long and nearly twice as long as the outer. Corollas white, 5–6 mm. long, consisting of a slender tube and a short campanulate deeply-lobed limb, more deeply cleft on one side, glabrous. Achenes 3–4 mm. long, narrowly turbinate-cylindric, c. 10-ribbed, setulose; pappus elements usually 5, c. 4 mm. long, very shortly scale-like at the base and abruptly tapered into a long barbellate apical seta.","E38DEC26-253F-4397-99FE-109A3681D2BB","Compositae, G. V. Pope. Flora Zambesiaca 6:1. 1992","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:202942-1#descriptions"
"wfo-0000013453","A procumbent perennial (? annual) herb. Stems trailing-ascending, branched, leafy, often with leaf whorls in axils of mature leaves, angular-ribbed, appressed pilose-pubescent; indumentum of short-stalked long-armed T-shaped hairs. Leaves alternate on upper stem and branches, subopposite on lower stem, sessile, 2–4.3 x 1–2.4 cm., narrowly ovate to oblong-ovate on upper stem and branches, rounded or obtuse at the apex, cordate and semi-amplexicaul below at least in upper leaves, upper surface finely pilose-pubescent with T-shaped hairs, lower surfaces silvery-white felted with short-stalked matted T-shaped hairs. Capitula small, numerous, in many 3–9-capitulate clusters corymbiform-cymose on branches 2–6 cm. long; capitula stalks 1–5 mm. long, puberulous. Involucres 3–5 x 4–6 mm., broadly cyathiform to globose. Phyllaries scarious with ± broad subhyaline margins, pilose-puberulous outside, from c. 2 mm. long and lanceolate outside to c. 4.5 mm. long and broadly oblanceolate inside, apices incurved not sharply bristle-ripped. Corollas purple, 3–6 mm. long, narrowly funnel-shaped, densely pilose-tomentellous. Achenes brown, c. 2 mm. long, oblong-obovoid, terete, minutely roughly pubescent all over and globose-glandular; pappus 0.","58AAD9F1-EFF9-4D55-909A-B56FBEE48A9A","Compositae, G. V. Pope. Flora Zambesiaca 6:1. 1992","http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:210790-1#descriptions"
