taxonId	coreId
wfo-0000326636	urn:lsid:ipni.org:names:915563-1
wfo-0000326848	urn:lsid:ipni.org:names:903277-1
wfo-0000326855	urn:lsid:ipni.org:names:907615-1
wfo-0000326942	urn:lsid:ipni.org:names:357903-1
wfo-0000326958	urn:lsid:ipni.org:names:357910-1
wfo-0000326982	urn:lsid:ipni.org:names:903279-1
wfo-0000327169	urn:lsid:ipni.org:names:767992-1
wfo-0000327246	urn:lsid:ipni.org:names:768042-1
wfo-0000327400	urn:lsid:ipni.org:names:932392-1
wfo-0000327892	urn:lsid:ipni.org:names:744440-1
wfo-0000328073	urn:lsid:ipni.org:names:660733-1
wfo-0000328076	urn:lsid:ipni.org:names:660736-1
wfo-0000328077	urn:lsid:ipni.org:names:660737-1
wfo-0000328084	urn:lsid:ipni.org:names:938700-1
wfo-0000328089	urn:lsid:ipni.org:names:660747-1
wfo-0000328092	urn:lsid:ipni.org:names:660749-1
wfo-0000328104	urn:lsid:ipni.org:names:938698-1
wfo-0000328107	urn:lsid:ipni.org:names:660760-1
wfo-0000328110	urn:lsid:ipni.org:names:660763-1
wfo-0000328128	urn:lsid:ipni.org:names:660776-1
wfo-0000328138	urn:lsid:ipni.org:names:660780-1
wfo-0000328968	urn:lsid:ipni.org:names:89262-1
wfo-0000331184	urn:lsid:ipni.org:names:769845-1
wfo-0000331659	urn:lsid:ipni.org:names:262906-2
wfo-0000333061	urn:lsid:ipni.org:names:865694-1
wfo-0000333436	urn:lsid:ipni.org:names:865990-1
wfo-0000333557	urn:lsid:ipni.org:names:866077-1
wfo-0000334780	urn:lsid:ipni.org:names:89373-1
wfo-0000335120	urn:lsid:ipni.org:names:907292-1
wfo-0000335147	urn:lsid:ipni.org:names:89402-1
wfo-0000335148	urn:lsid:ipni.org:names:89403-1
wfo-0000335436	urn:lsid:ipni.org:names:358269-1
wfo-0000335443	urn:lsid:ipni.org:names:358273-1
wfo-0000338076	urn:lsid:ipni.org:names:871863-1
wfo-0000338085	urn:lsid:ipni.org:names:871871-1
wfo-0000338098	urn:lsid:ipni.org:names:903468-1
wfo-0000338121	urn:lsid:ipni.org:names:871902-1
wfo-0000338122	urn:lsid:ipni.org:names:903469-1
wfo-0000338135	urn:lsid:ipni.org:names:126542-1
wfo-0000343635	urn:lsid:ipni.org:names:146235-1
wfo-0000350006	urn:lsid:ipni.org:names:617876-1
wfo-0000350038	urn:lsid:ipni.org:names:617879-1
wfo-0000355142	urn:lsid:ipni.org:names:612960-1
wfo-0000355729	urn:lsid:ipni.org:names:262311-1
wfo-0000358581	urn:lsid:ipni.org:names:286068-1
wfo-0000360288	urn:lsid:ipni.org:names:69778-1
wfo-0000360290	urn:lsid:ipni.org:names:69780-1
wfo-0000360306	urn:lsid:ipni.org:names:69767-1
wfo-0000361515	urn:lsid:ipni.org:names:293033-1
wfo-0000361549	urn:lsid:ipni.org:names:134809-2
wfo-0000363568	urn:lsid:ipni.org:names:796375-1
wfo-0000366693	urn:lsid:ipni.org:names:553618-1
wfo-0000371248	urn:lsid:ipni.org:names:69913-1
wfo-0000372478	urn:lsid:ipni.org:names:73846-1
wfo-0000372931	urn:lsid:ipni.org:names:74079-1
wfo-0000373050	urn:lsid:ipni.org:names:74102-1
wfo-0000374659	urn:lsid:ipni.org:names:162041-1
wfo-0000374684	urn:lsid:ipni.org:names:854743-1
wfo-0000331269	urn:lsid:ipni.org:names:769766-1
wfo-0000331294	urn:lsid:ipni.org:names:898992-1
wfo-0000331380	urn:lsid:ipni.org:names:769831-1
wfo-0000331484	urn:lsid:ipni.org:names:661208-1
wfo-0000331539	urn:lsid:ipni.org:names:661258-1
wfo-0000332485	urn:lsid:ipni.org:names:358198-1
wfo-0000332486	urn:lsid:ipni.org:names:358199-1
wfo-0000332820	urn:lsid:ipni.org:names:790014-1
wfo-0000332857	urn:lsid:ipni.org:names:770274-1
wfo-0000332903	urn:lsid:ipni.org:names:790047-1
wfo-0000333176	urn:lsid:ipni.org:names:865792-1
wfo-0000333282	urn:lsid:ipni.org:names:865879-1
wfo-0000333345	urn:lsid:ipni.org:names:865918-1
wfo-0000333504	urn:lsid:ipni.org:names:866039-1
wfo-0000333650	urn:lsid:ipni.org:names:82760-1
wfo-0000333885	urn:lsid:ipni.org:names:770293-1
wfo-0000334524	urn:lsid:ipni.org:names:82845-1
wfo-0000335329	urn:lsid:ipni.org:names:661577-1
wfo-0000335441	urn:lsid:ipni.org:names:358272-1
wfo-0000335442	urn:lsid:ipni.org:names:899038-1
wfo-0000335444	urn:lsid:ipni.org:names:899039-1
wfo-0000336130	urn:lsid:ipni.org:names:76349-1
wfo-0000338036	urn:lsid:ipni.org:names:871826-1
wfo-0000338038	urn:lsid:ipni.org:names:871828-1
wfo-0000338079	urn:lsid:ipni.org:names:871866-1
wfo-0000348768	urn:lsid:ipni.org:names:617837-1
wfo-0000350081	urn:lsid:ipni.org:names:617884-1
wfo-0000355303	urn:lsid:ipni.org:names:613152-1
wfo-0000355332	urn:lsid:ipni.org:names:613079-1
wfo-0000357355	urn:lsid:ipni.org:names:293010-1
wfo-0000357525	urn:lsid:ipni.org:names:548873-1
wfo-0000357574	urn:lsid:ipni.org:names:274385-1
wfo-0000358563	urn:lsid:ipni.org:names:286047-1
wfo-0000360221	urn:lsid:ipni.org:names:69803-1
wfo-0000360222	urn:lsid:ipni.org:names:69804-1
wfo-0000360271	urn:lsid:ipni.org:names:69749-1
wfo-0000360293	urn:lsid:ipni.org:names:69776-1
wfo-0000360716	urn:lsid:ipni.org:names:844123-1
wfo-0000360843	urn:lsid:ipni.org:names:912750-1
wfo-0000363188	urn:lsid:ipni.org:names:796328-1
wfo-0000363665	urn:lsid:ipni.org:names:796389-1
wfo-0000366658	urn:lsid:ipni.org:names:553638-1
wfo-0000372941	urn:lsid:ipni.org:names:74067-1
wfo-0000373016	urn:lsid:ipni.org:names:74141-1
wfo-0000373048	urn:lsid:ipni.org:names:74106-1
wfo-0000373510	urn:lsid:ipni.org:names:166319-2
wfo-0000374998	urn:lsid:ipni.org:names:162084-1
wfo-0000375203	urn:lsid:ipni.org:names:161920-1
wfo-0000375297	urn:lsid:ipni.org:names:147645-1
wfo-0000375563	urn:lsid:ipni.org:names:155411-1
wfo-0000375657	urn:lsid:ipni.org:names:147720-1
wfo-0000376901	urn:lsid:ipni.org:names:293416-1
wfo-0000376910	urn:lsid:ipni.org:names:293397-1
wfo-0000378909	urn:lsid:ipni.org:names:617923-1
wfo-0000379139	urn:lsid:ipni.org:names:617927-1
wfo-0000379664	urn:lsid:ipni.org:names:617934-1
wfo-0000381472	urn:lsid:ipni.org:names:553908-1
wfo-0000381632	urn:lsid:ipni.org:names:617962-1
wfo-0000382511	urn:lsid:ipni.org:names:581697-1
wfo-0000385881	urn:lsid:ipni.org:names:175669-2
wfo-0000386973	urn:lsid:ipni.org:names:694810-1
wfo-0000386998	urn:lsid:ipni.org:names:694850-1
wfo-0000387203	urn:lsid:ipni.org:names:177893-2
wfo-0000387265	urn:lsid:ipni.org:names:614490-1
wfo-0000388820	urn:lsid:ipni.org:names:614496-1
wfo-0000388864	urn:lsid:ipni.org:names:317625-1
wfo-0000389184	urn:lsid:ipni.org:names:606659-1
wfo-0000389231	urn:lsid:ipni.org:names:553991-1
wfo-0000389988	urn:lsid:ipni.org:names:606608-1
wfo-0000390190	urn:lsid:ipni.org:names:608128-1
wfo-0000391003	urn:lsid:ipni.org:names:846697-1
wfo-0000391062	urn:lsid:ipni.org:names:318076-1
wfo-0000391540	urn:lsid:ipni.org:names:846064-1
wfo-0000393818	urn:lsid:ipni.org:names:70341-1
wfo-0000394167	urn:lsid:ipni.org:names:61017-1
wfo-0000394202	urn:lsid:ipni.org:names:60985-1
wfo-0000394249	urn:lsid:ipni.org:names:61162-1
wfo-0000394760	urn:lsid:ipni.org:names:909610-1
wfo-0000394863	urn:lsid:ipni.org:names:162369-1
wfo-0000395021	urn:lsid:ipni.org:names:429035-1
wfo-0000395045	urn:lsid:ipni.org:names:429056-1
wfo-0000395230	urn:lsid:ipni.org:names:428981-1
wfo-0000396403	urn:lsid:ipni.org:names:293711-1
wfo-0000396471	urn:lsid:ipni.org:names:170860-1
wfo-0000396490	urn:lsid:ipni.org:names:170851-1
wfo-0000399079	urn:lsid:ipni.org:names:147986-1
wfo-0000399262	urn:lsid:ipni.org:names:293806-1
wfo-0000399629	urn:lsid:ipni.org:names:288729-1
wfo-0000402325	urn:lsid:ipni.org:names:70978-1
wfo-0000403266	urn:lsid:ipni.org:names:70836-1
wfo-0000403602	urn:lsid:ipni.org:names:696816-1
wfo-0000404293	urn:lsid:ipni.org:names:554195-1
wfo-0000407228	urn:lsid:ipni.org:names:290916-1
wfo-0000407790	urn:lsid:ipni.org:names:294356-1
wfo-0000408330	urn:lsid:ipni.org:names:317445-1
wfo-0000408348	urn:lsid:ipni.org:names:317471-1
wfo-0000408516	urn:lsid:ipni.org:names:171437-1
wfo-0000408770	urn:lsid:ipni.org:names:335068-1
wfo-0000408852	urn:lsid:ipni.org:names:171250-1
wfo-0000408857	urn:lsid:ipni.org:names:171259-1
wfo-0000408985	urn:lsid:ipni.org:names:294055-1
wfo-0000409709	urn:lsid:ipni.org:names:849502-1
wfo-0000409829	urn:lsid:ipni.org:names:71918-1
wfo-0000410036	urn:lsid:ipni.org:names:990290-1
wfo-0000410511	urn:lsid:ipni.org:names:335269-1
wfo-0000410923	urn:lsid:ipni.org:names:290455-1
wfo-0000411397	urn:lsid:ipni.org:names:849765-1
wfo-0000411449	urn:lsid:ipni.org:names:988785-1
wfo-0000411695	urn:lsid:ipni.org:names:992353-1
wfo-0000413227	urn:lsid:ipni.org:names:551928-1
wfo-0000413234	urn:lsid:ipni.org:names:551916-1
wfo-0000413738	urn:lsid:ipni.org:names:994707-1
wfo-0000413799	urn:lsid:ipni.org:names:335722-1
wfo-0000414339	urn:lsid:ipni.org:names:335811-1
wfo-0000414457	urn:lsid:ipni.org:names:335822-1
wfo-0000414719	urn:lsid:ipni.org:names:335850-1
wfo-0000415414	urn:lsid:ipni.org:names:276938-1
wfo-0000415698	urn:lsid:ipni.org:names:526611-1
wfo-0000416184	urn:lsid:ipni.org:names:75994-1
wfo-0000417427	urn:lsid:ipni.org:names:260854-2
wfo-0000424458	urn:lsid:ipni.org:names:552584-1
wfo-0000424469	urn:lsid:ipni.org:names:552577-1
wfo-0000426407	urn:lsid:ipni.org:names:860420-1
wfo-0000427580	urn:lsid:ipni.org:names:146037-1
wfo-0000427887	urn:lsid:ipni.org:names:340243-1
wfo-0000374730	urn:lsid:ipni.org:names:854739-1
wfo-0000375192	urn:lsid:ipni.org:names:161930-1
wfo-0000375656	urn:lsid:ipni.org:names:147746-1
wfo-0000375681	urn:lsid:ipni.org:names:147752-1
wfo-0000376402	urn:lsid:ipni.org:names:374555-1
wfo-0000376939	urn:lsid:ipni.org:names:321074-1
wfo-0000376993	urn:lsid:ipni.org:names:293502-1
wfo-0000377030	urn:lsid:ipni.org:names:293451-1
wfo-0000377185	urn:lsid:ipni.org:names:365722-1
wfo-0000379240	urn:lsid:ipni.org:names:617929-1
wfo-0000379913	urn:lsid:ipni.org:names:60963-1
wfo-0000381490	urn:lsid:ipni.org:names:553892-1
wfo-0000381583	urn:lsid:ipni.org:names:553979-1
wfo-0000381641	urn:lsid:ipni.org:names:553968-1
wfo-0000381877	urn:lsid:ipni.org:names:617964-1
wfo-0000382300	urn:lsid:ipni.org:names:553953-1
wfo-0000383501	urn:lsid:ipni.org:names:293627-1
wfo-0000385504	urn:lsid:ipni.org:names:70186-1
wfo-0000386982	urn:lsid:ipni.org:names:694807-1
wfo-0000387000	urn:lsid:ipni.org:names:694848-1
wfo-0000387315	urn:lsid:ipni.org:names:374654-1
wfo-0000388245	urn:lsid:ipni.org:names:780506-1
wfo-0000389193	urn:lsid:ipni.org:names:606662-1
wfo-0000389377	urn:lsid:ipni.org:names:317749-1
wfo-0000390032	urn:lsid:ipni.org:names:606774-1
wfo-0000390910	urn:lsid:ipni.org:names:902771-1
wfo-0000390963	urn:lsid:ipni.org:names:944178-1
wfo-0000391382	urn:lsid:ipni.org:names:846837-1
wfo-0000391898	urn:lsid:ipni.org:names:318170-1
wfo-0000393017	urn:lsid:ipni.org:names:318341-1
wfo-0000394044	urn:lsid:ipni.org:names:318456-1
wfo-0000394172	urn:lsid:ipni.org:names:61020-1
wfo-0000394319	urn:lsid:ipni.org:names:318489-1
wfo-0000394468	urn:lsid:ipni.org:names:61335-1
wfo-0000395835	urn:lsid:ipni.org:names:156149-1
wfo-0000398907	urn:lsid:ipni.org:names:288779-1
wfo-0000399159	urn:lsid:ipni.org:names:162489-1
wfo-0000399612	urn:lsid:ipni.org:names:288768-1
wfo-0000401440	urn:lsid:ipni.org:names:70382-1
wfo-0000401512	urn:lsid:ipni.org:names:70715-1
wfo-0000402430	urn:lsid:ipni.org:names:288491-1
wfo-0000403249	urn:lsid:ipni.org:names:70805-1
wfo-0000403586	urn:lsid:ipni.org:names:224391-2
wfo-0000404228	urn:lsid:ipni.org:names:554239-1
wfo-0000404236	urn:lsid:ipni.org:names:554228-1
wfo-0000404310	urn:lsid:ipni.org:names:554200-1
wfo-0000405917	urn:lsid:ipni.org:names:554148-1
wfo-0000407924	urn:lsid:ipni.org:names:584810-1
wfo-0000408478	urn:lsid:ipni.org:names:171404-1
wfo-0000408480	urn:lsid:ipni.org:names:171406-1
wfo-0000408552	urn:lsid:ipni.org:names:171334-1
wfo-0000408675	urn:lsid:ipni.org:names:335059-1
wfo-0000408700	urn:lsid:ipni.org:names:171139-1
wfo-0000408858	urn:lsid:ipni.org:names:171260-1
wfo-0000408984	urn:lsid:ipni.org:names:294054-1
wfo-0000409361	urn:lsid:ipni.org:names:335137-1
wfo-0000409531	urn:lsid:ipni.org:names:335157-1
wfo-0000409845	urn:lsid:ipni.org:names:335192-1
wfo-0000410321	urn:lsid:ipni.org:names:364860-1
wfo-0000411390	urn:lsid:ipni.org:names:849764-1
wfo-0000412031	urn:lsid:ipni.org:names:335488-1
wfo-0000412235	urn:lsid:ipni.org:names:335521-1
wfo-0000412564	urn:lsid:ipni.org:names:981407-1
wfo-0000413046	urn:lsid:ipni.org:names:992354-1
wfo-0000413266	urn:lsid:ipni.org:names:551881-1
wfo-0000414231	urn:lsid:ipni.org:names:335797-1
wfo-0000415562	urn:lsid:ipni.org:names:526752-1
wfo-0000415571	urn:lsid:ipni.org:names:526777-1
wfo-0000415622	urn:lsid:ipni.org:names:526878-1
wfo-0000415742	urn:lsid:ipni.org:names:526591-1
wfo-0000417362	urn:lsid:ipni.org:names:527001-1
wfo-0000417372	urn:lsid:ipni.org:names:527021-1
wfo-0000417375	urn:lsid:ipni.org:names:527027-1
wfo-0000417409	urn:lsid:ipni.org:names:527116-1
wfo-0000420122	urn:lsid:ipni.org:names:775523-1
wfo-0000420126	urn:lsid:ipni.org:names:794917-1
wfo-0000420130	urn:lsid:ipni.org:names:794918-1
wfo-0000424772	urn:lsid:ipni.org:names:366163-1
wfo-0000425052	urn:lsid:ipni.org:names:552304-1
wfo-0000425063	urn:lsid:ipni.org:names:552327-1
wfo-0000428108	urn:lsid:ipni.org:names:836732-1
wfo-0000428247	urn:lsid:ipni.org:names:316341-2
wfo-0000429277	urn:lsid:ipni.org:names:775863-1
wfo-0000430209	urn:lsid:ipni.org:names:294469-1
wfo-0000431547	urn:lsid:ipni.org:names:849046-1
wfo-0000432581	urn:lsid:ipni.org:names:289337-1
wfo-0000433368	urn:lsid:ipni.org:names:847828-1
wfo-0000435855	urn:lsid:ipni.org:names:162718-1
wfo-0000436182	urn:lsid:ipni.org:names:166762-1
wfo-0000436706	urn:lsid:ipni.org:names:431249-1
wfo-0000439364	urn:lsid:ipni.org:names:149285-1
wfo-0000439880	urn:lsid:ipni.org:names:158725-1
wfo-0000443835	urn:lsid:ipni.org:names:362409-1
wfo-0000443844	urn:lsid:ipni.org:names:578918-1
wfo-0000443938	urn:lsid:ipni.org:names:687035-1
wfo-0000448811	urn:lsid:ipni.org:names:588989-1
wfo-0000451606	urn:lsid:ipni.org:names:320779-2
wfo-0000452431	urn:lsid:ipni.org:names:717624-1
wfo-0000452919	urn:lsid:ipni.org:names:783682-1
wfo-0000453279	urn:lsid:ipni.org:names:774441-1
wfo-0000455400	urn:lsid:ipni.org:names:775318-1
wfo-0000455614	urn:lsid:ipni.org:names:579761-1
wfo-0000456627	urn:lsid:ipni.org:names:581540-1
wfo-0000456684	urn:lsid:ipni.org:names:581591-1
wfo-0000457312	urn:lsid:ipni.org:names:835731-1
wfo-0000457377	urn:lsid:ipni.org:names:835814-1
wfo-0000457817	urn:lsid:ipni.org:names:873495-1
wfo-0000458651	urn:lsid:ipni.org:names:828178-1
wfo-0000459174	urn:lsid:ipni.org:names:785529-1
wfo-0000463735	urn:lsid:ipni.org:names:618423-1
wfo-0000464544	urn:lsid:ipni.org:names:867400-1
wfo-0000465021	urn:lsid:ipni.org:names:434030-1
wfo-0000468204	urn:lsid:ipni.org:names:565161-1
wfo-0000468638	urn:lsid:ipni.org:names:551324-1
wfo-0000468716	urn:lsid:ipni.org:names:915350-1
wfo-0000471143	urn:lsid:ipni.org:names:784027-1
wfo-0000472380	urn:lsid:ipni.org:names:856187-1
wfo-0000472457	urn:lsid:ipni.org:names:855738-1
wfo-0000473531	urn:lsid:ipni.org:names:855502-1
wfo-0000475565	urn:lsid:ipni.org:names:618618-1
wfo-0000476234	urn:lsid:ipni.org:names:326897-2
wfo-0000476474	urn:lsid:ipni.org:names:608288-1
wfo-0000479388	urn:lsid:ipni.org:names:189588-2
wfo-0000479518	urn:lsid:ipni.org:names:680605-1
wfo-0000479665	urn:lsid:ipni.org:names:680296-1
wfo-0000428107	urn:lsid:ipni.org:names:836729-1
wfo-0000428174	urn:lsid:ipni.org:names:579974-1
wfo-0000428904	urn:lsid:ipni.org:names:76207-1
wfo-0000428923	urn:lsid:ipni.org:names:76218-1
wfo-0000429205	urn:lsid:ipni.org:names:58128-1
wfo-0000429498	urn:lsid:ipni.org:names:775746-1
wfo-0000429768	urn:lsid:ipni.org:names:873693-1
wfo-0000430227	urn:lsid:ipni.org:names:294481-1
wfo-0000430509	urn:lsid:ipni.org:names:719244-1
wfo-0000431017	urn:lsid:ipni.org:names:111695-1
wfo-0000431247	urn:lsid:ipni.org:names:849204-1
wfo-0000436563	urn:lsid:ipni.org:names:162549-1
wfo-0000438147	urn:lsid:ipni.org:names:429281-1
wfo-0000444273	urn:lsid:ipni.org:names:688349-1
wfo-0000445388	urn:lsid:ipni.org:names:135476-2
wfo-0000447606	urn:lsid:ipni.org:names:430734-1
wfo-0000447924	urn:lsid:ipni.org:names:584367-1
wfo-0000448784	urn:lsid:ipni.org:names:589037-1
wfo-0000450300	urn:lsid:ipni.org:names:363724-1
wfo-0000450340	urn:lsid:ipni.org:names:1089608-2
wfo-0000450903	urn:lsid:ipni.org:names:618244-1
wfo-0000454503	urn:lsid:ipni.org:names:714268-1
wfo-0000454617	urn:lsid:ipni.org:names:1007146-2
wfo-0000455399	urn:lsid:ipni.org:names:775310-1
wfo-0000455439	urn:lsid:ipni.org:names:579408-1
wfo-0000455689	urn:lsid:ipni.org:names:579805-1
wfo-0000455707	urn:lsid:ipni.org:names:579598-1
wfo-0000455778	urn:lsid:ipni.org:names:579635-1
wfo-0000455973	urn:lsid:ipni.org:names:688630-1
wfo-0000456495	urn:lsid:ipni.org:names:581679-1
wfo-0000456650	urn:lsid:ipni.org:names:579875-1
wfo-0000456715	urn:lsid:ipni.org:names:581587-1
wfo-0000457378	urn:lsid:ipni.org:names:20003413-1
wfo-0000458147	urn:lsid:ipni.org:names:836031-1
wfo-0000459268	urn:lsid:ipni.org:names:835750-1
wfo-0000459970	urn:lsid:ipni.org:names:713005-1
wfo-0000460040	urn:lsid:ipni.org:names:718580-1
wfo-0000464302	urn:lsid:ipni.org:names:867174-1
wfo-0000464413	urn:lsid:ipni.org:names:867118-1
wfo-0000464488	urn:lsid:ipni.org:names:867087-1
wfo-0000464518	urn:lsid:ipni.org:names:867433-1
wfo-0000464924	urn:lsid:ipni.org:names:544853-1
wfo-0000468268	urn:lsid:ipni.org:names:618495-1
wfo-0000468689	urn:lsid:ipni.org:names:915355-1
wfo-0000468724	urn:lsid:ipni.org:names:969329-1
wfo-0000468843	urn:lsid:ipni.org:names:554129-1
wfo-0000472245	urn:lsid:ipni.org:names:856135-1
wfo-0000473026	urn:lsid:ipni.org:names:855217-1
wfo-0000473666	urn:lsid:ipni.org:names:579141-1
wfo-0000473834	urn:lsid:ipni.org:names:797527-1
wfo-0000475917	urn:lsid:ipni.org:names:828301-1
wfo-0000476976	urn:lsid:ipni.org:names:618642-1
wfo-0000478029	urn:lsid:ipni.org:names:678107-1
wfo-0000480013	urn:lsid:ipni.org:names:674735-1
wfo-0000480014	urn:lsid:ipni.org:names:674736-1
wfo-0000480101	urn:lsid:ipni.org:names:675390-1
wfo-0000480225	urn:lsid:ipni.org:names:185076-2
wfo-0000481148	urn:lsid:ipni.org:names:684561-1
wfo-0000484031	urn:lsid:ipni.org:names:978919-1
wfo-0000484425	urn:lsid:ipni.org:names:323270-2
wfo-0000486544	urn:lsid:ipni.org:names:321286-2
wfo-0000487119	urn:lsid:ipni.org:names:687056-1
wfo-0000487907	urn:lsid:ipni.org:names:684745-1
wfo-0000488505	urn:lsid:ipni.org:names:618802-1
wfo-0000489019	urn:lsid:ipni.org:names:696436-1
wfo-0000489240	urn:lsid:ipni.org:names:1016840-1
wfo-0000489272	urn:lsid:ipni.org:names:1017487-1
wfo-0000489451	urn:lsid:ipni.org:names:1017490-1
wfo-0000489465	urn:lsid:ipni.org:names:699143-1
wfo-0000489670	urn:lsid:ipni.org:names:695434-1
wfo-0000489924	urn:lsid:ipni.org:names:695794-1
wfo-0000498034	urn:lsid:ipni.org:names:371133-1
wfo-0000498121	urn:lsid:ipni.org:names:370710-1
wfo-0000498124	urn:lsid:ipni.org:names:961631-1
wfo-0000498166	urn:lsid:ipni.org:names:370691-1
wfo-0000500277	urn:lsid:ipni.org:names:319793-1
wfo-0000501037	urn:lsid:ipni.org:names:832954-1
wfo-0000502703	urn:lsid:ipni.org:names:547134-1
wfo-0000502828	urn:lsid:ipni.org:names:547024-1
wfo-0000503242	urn:lsid:ipni.org:names:688586-1
wfo-0000505131	urn:lsid:ipni.org:names:246905-2
wfo-0000505175	urn:lsid:ipni.org:names:581384-1
wfo-0000510443	urn:lsid:ipni.org:names:798032-1
wfo-0000516565	urn:lsid:ipni.org:names:58975-1
wfo-0000517567	urn:lsid:ipni.org:names:619186-1
wfo-0000518512	urn:lsid:ipni.org:names:555332-1
wfo-0000518544	urn:lsid:ipni.org:names:555358-1
wfo-0000519934	urn:lsid:ipni.org:names:674050-1
wfo-0000519982	urn:lsid:ipni.org:names:674087-1
wfo-0000519983	urn:lsid:ipni.org:names:674088-1
wfo-0000520094	urn:lsid:ipni.org:names:674169-1
wfo-0000520126	urn:lsid:ipni.org:names:674197-1
wfo-0000521780	urn:lsid:ipni.org:names:59033-1
wfo-0000523244	urn:lsid:ipni.org:names:326177-1
wfo-0000523826	urn:lsid:ipni.org:names:969268-1
wfo-0000523841	urn:lsid:ipni.org:names:969276-1
wfo-0000523843	urn:lsid:ipni.org:names:969277-1
wfo-0000523849	urn:lsid:ipni.org:names:1003119-1
wfo-0000523857	urn:lsid:ipni.org:names:969285-1
wfo-0000523869	urn:lsid:ipni.org:names:969293-1
wfo-0000523871	urn:lsid:ipni.org:names:969295-1
wfo-0000524243	urn:lsid:ipni.org:names:577227-1
wfo-0000524490	urn:lsid:ipni.org:names:837378-1
wfo-0000524796	urn:lsid:ipni.org:names:360472-1
wfo-0000526599	urn:lsid:ipni.org:names:781720-1
wfo-0000526600	urn:lsid:ipni.org:names:781721-1
wfo-0000526819	urn:lsid:ipni.org:names:781890-1
wfo-0000530173	urn:lsid:ipni.org:names:327382-2
wfo-0000530495	urn:lsid:ipni.org:names:10711-2
wfo-0000530979	urn:lsid:ipni.org:names:552688-1
wfo-0000531556	urn:lsid:ipni.org:names:67385-1
wfo-0000533072	urn:lsid:ipni.org:names:319068-2
wfo-0000533143	urn:lsid:ipni.org:names:700044-1
wfo-0000533162	urn:lsid:ipni.org:names:329604-2
wfo-0000533229	urn:lsid:ipni.org:names:700091-1
wfo-0000533299	urn:lsid:ipni.org:names:700136-1
wfo-0000536042	urn:lsid:ipni.org:names:837530-1
wfo-0000537282	urn:lsid:ipni.org:names:719460-1
wfo-0000537325	urn:lsid:ipni.org:names:719493-1
wfo-0000540357	urn:lsid:ipni.org:names:111447-1
wfo-0000540853	urn:lsid:ipni.org:names:434212-1
wfo-0000543281	urn:lsid:ipni.org:names:547930-1
wfo-0000544456	urn:lsid:ipni.org:names:587105-1
wfo-0000545425	urn:lsid:ipni.org:names:700487-1
wfo-0000545428	urn:lsid:ipni.org:names:700490-1
wfo-0000479879	urn:lsid:ipni.org:names:321966-2
wfo-0000479905	urn:lsid:ipni.org:names:321964-2
wfo-0000480120	urn:lsid:ipni.org:names:321973-2
wfo-0000482088	urn:lsid:ipni.org:names:676348-1
wfo-0000482938	urn:lsid:ipni.org:names:705608-1
wfo-0000482965	urn:lsid:ipni.org:names:705641-1
wfo-0000484709	urn:lsid:ipni.org:names:706252-1
wfo-0000485195	urn:lsid:ipni.org:names:263490-1
wfo-0000485733	urn:lsid:ipni.org:names:336311-1
wfo-0000486296	urn:lsid:ipni.org:names:682464-1
wfo-0000486637	urn:lsid:ipni.org:names:685496-1
wfo-0000486655	urn:lsid:ipni.org:names:685486-1
wfo-0000487062	urn:lsid:ipni.org:names:687109-1
wfo-0000489018	urn:lsid:ipni.org:names:696453-1
wfo-0000489136	urn:lsid:ipni.org:names:696307-1
wfo-0000489275	urn:lsid:ipni.org:names:699212-1
wfo-0000489276	urn:lsid:ipni.org:names:208592-2
wfo-0000489285	urn:lsid:ipni.org:names:699194-1
wfo-0000489305	urn:lsid:ipni.org:names:699221-1
wfo-0000489319	urn:lsid:ipni.org:names:699380-1
wfo-0000489602	urn:lsid:ipni.org:names:311315-2
wfo-0000489780	urn:lsid:ipni.org:names:696125-1
wfo-0000492128	urn:lsid:ipni.org:names:814158-1
wfo-0000492914	urn:lsid:ipni.org:names:779348-1
