WFOID,identifier,vernacularName,isPreferredName,source,language,countryCode,uri,rights,license,bibliographicCitation
wfo-0000165372,ver-THA-0000165372.05,ya chi yop (หญ้าจิยอบ)(Northern),0.0,ref-THA-0000165372,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00803,Forest Herbarium,All rights reserved,"Mimosa pudica. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 152. Accessed 2021-07-31"
wfo-0000165372,ver-THA-0000165372.06,ya pan yot (หญ้าบันยอด)(Northern),0.0,ref-THA-0000165372,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00803,Forest Herbarium,All rights reserved,"Mimosa pudica. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 152. Accessed 2021-07-31"
wfo-0000165372,ver-THA-0000165372.07,ngap phra phai (หงับพระพาย)(Peninsular),0.0,ref-THA-0000165372,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00803,Forest Herbarium,All rights reserved,"Mimosa pudica. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 152. Accessed 2021-07-31"
wfo-0000165372,ver-THA-0000165372.08,ka ngap (กำหงับ)(Peninsular),0.0,ref-THA-0000165372,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=00803,Forest Herbarium,All rights reserved,"Mimosa pudica. Flora of Thailand. Vol. 4. Part 2, 1985. Pg. 152. Accessed 2021-07-31"
wfo-0001135240,ver-THA-0001135240.01,cha ma lamyai (ชะมะลำไย)(Northern),0.0,ref-THA-0001135240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02368,Forest Herbarium,All rights reserved,"Mischocarpus pentapetalus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 222. Accessed 2021-07-31"
wfo-0001135240,ver-THA-0001135240.02,mai khuea dong (ไม้เกื้อดง)(Northern),0.0,ref-THA-0001135240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02368,Forest Herbarium,All rights reserved,"Mischocarpus pentapetalus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 222. Accessed 2021-07-31"
wfo-0001135240,ver-THA-0001135240.03,tho phra ne (ตอพระเน)(Northern),0.0,ref-THA-0001135240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02368,Forest Herbarium,All rights reserved,"Mischocarpus pentapetalus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 222. Accessed 2021-07-31"
wfo-0001135240,ver-THA-0001135240.04,lamyai dong (ลําใยดง)(Northeastern),0.0,ref-THA-0001135240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02368,Forest Herbarium,All rights reserved,"Mischocarpus pentapetalus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 222. Accessed 2021-07-31"
wfo-0001135240,ver-THA-0001135240.05,mai kho laen (ไม้คอแลน)(Northeastern),0.0,ref-THA-0001135240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02368,Forest Herbarium,All rights reserved,"Mischocarpus pentapetalus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 222. Accessed 2021-07-31"
wfo-0001135240,ver-THA-0001135240.06,sa kaeo (สาแก้ว)(Northeastern),0.0,ref-THA-0001135240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02368,Forest Herbarium,All rights reserved,"Mischocarpus pentapetalus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 222. Accessed 2021-07-31"
wfo-0001135240,ver-THA-0001135240.07,pha bang (พะบ้าง)(Eastern),0.0,ref-THA-0001135240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02368,Forest Herbarium,All rights reserved,"Mischocarpus pentapetalus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 222. Accessed 2021-07-31"
wfo-0001135240,ver-THA-0001135240.08,taet ling (แตดลิง)(Southeastern),0.0,ref-THA-0001135240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02368,Forest Herbarium,All rights reserved,"Mischocarpus pentapetalus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 222. Accessed 2021-07-31"
wfo-0001135240,ver-THA-0001135240.09,tho pa (ต่อพะ)(Southeastern),0.0,ref-THA-0001135240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02368,Forest Herbarium,All rights reserved,"Mischocarpus pentapetalus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 222. Accessed 2021-07-31"
wfo-0001135240,ver-THA-0001135240.10,kam san phu (กำซำพู)(Peninsular),0.0,ref-THA-0001135240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02368,Forest Herbarium,All rights reserved,"Mischocarpus pentapetalus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 222. Accessed 2021-07-31"
wfo-0001135240,ver-THA-0001135240.11,khan (ขัน)(Peninsular),0.0,ref-THA-0001135240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02368,Forest Herbarium,All rights reserved,"Mischocarpus pentapetalus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 222. Accessed 2021-07-31"
wfo-0001135240,ver-THA-0001135240.12,krai (ไคร)(Peninsular),0.0,ref-THA-0001135240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02368,Forest Herbarium,All rights reserved,"Mischocarpus pentapetalus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 222. Accessed 2021-07-31"
wfo-0001135240,ver-THA-0001135240.13,phum riang (พุมเรียง)(Peninsular),0.0,ref-THA-0001135240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02368,Forest Herbarium,All rights reserved,"Mischocarpus pentapetalus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 222. Accessed 2021-07-31"
wfo-0001135240,ver-THA-0001135240.14,sai (ไส)(Peninsular),0.0,ref-THA-0001135240,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02368,Forest Herbarium,All rights reserved,"Mischocarpus pentapetalus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 222. Accessed 2021-07-31"
wfo-0000453189,ver-THA-0000453189.01,kho laen haen (คอแลนแฮน)(South eastern),0.0,ref-THA-0000453189,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02369,Forest Herbarium,All rights reserved,"Mischocarpus sundaicus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 223. Accessed 2021-07-31"
wfo-0000453189,ver-THA-0000453189.02,mai nat ling (ไม้หนาดลิง)(South eastern),0.0,ref-THA-0000453189,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02369,Forest Herbarium,All rights reserved,"Mischocarpus sundaicus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 223. Accessed 2021-07-31"
wfo-0000453189,ver-THA-0000453189.03,baek phrai (แบกไพร)(Peninsular),0.0,ref-THA-0000453189,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02369,Forest Herbarium,All rights reserved,"Mischocarpus sundaicus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 223. Accessed 2021-07-31"
wfo-0000453189,ver-THA-0000453189.04,iti (อีติ)(Peninsular),0.0,ref-THA-0000453189,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02369,Forest Herbarium,All rights reserved,"Mischocarpus sundaicus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 223. Accessed 2021-07-31"
wfo-0000453189,ver-THA-0000453189.05,khao kwang (เขากวาง)(Peninsular),0.0,ref-THA-0000453189,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02369,Forest Herbarium,All rights reserved,"Mischocarpus sundaicus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 223. Accessed 2021-07-31"
wfo-0000453189,ver-THA-0000453189.06,sam ling (ซำลิง)(Peninsular),0.0,ref-THA-0000453189,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02369,Forest Herbarium,All rights reserved,"Mischocarpus sundaicus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 223. Accessed 2021-07-31"
wfo-0000453189,ver-THA-0000453189.07,sithan (สีทัน)(Peninsular),0.0,ref-THA-0000453189,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=02369,Forest Herbarium,All rights reserved,"Mischocarpus sundaicus. Flora of Thailand. Vol. 7. Part 1, 1999. Pg. 223. Accessed 2021-07-31"
wfo-0001074199,ver-THA-0001074199.01,ya sarui (หญ้าสรุ่ย)(Surat Thani),0.0,ref-THA-0001074199,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01777,Forest Herbarium,All rights reserved,"Mitrasacme indica. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 221. Accessed 2021-07-31"
wfo-0000374000,ver-THA-0000374000.01,ya sarui (หญ้าสรุ่ย)(Peninsular),0.0,ref-THA-0000374000,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01783,Forest Herbarium,All rights reserved,"Mitreola petiolata. Flora of Thailand. Vol. 6. Part 3, 1997. Pg. 224. Accessed 2021-07-31"
wfo-0001294503,ver-THA-0001294503.01,ya nok khao (หญ้านกเขา)(Central),0.0,ref-THA-0001294503,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03716,Forest Herbarium,All rights reserved,"Mollugo pentaphylla. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 47. Accessed 2021-07-31"
wfo-0001294503,ver-THA-0001294503.02,ya khai hao (หญ้าไข่เหา)(Northern),0.0,ref-THA-0001294503,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03716,Forest Herbarium,All rights reserved,"Mollugo pentaphylla. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 47. Accessed 2021-07-31"
wfo-0001294503,ver-THA-0001294503.03,ya khai nao (หญ้าไข่เน่า)(Northern),0.0,ref-THA-0001294503,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03716,Forest Herbarium,All rights reserved,"Mollugo pentaphylla. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 47. Accessed 2021-07-31"
wfo-0001294503,ver-THA-0001294503.04,soi nok khao (สร้อยนกเขา)(Southeastern),0.0,ref-THA-0001294503,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03716,Forest Herbarium,All rights reserved,"Mollugo pentaphylla. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 47. Accessed 2021-07-31"
wfo-0000376916,ver-THA-0000376916.01,phak hoei (ผักเหย)(Songkhla),0.0,ref-THA-0000376916,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04030,Forest Herbarium,All rights reserved,"Momordica charantia. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 464. Accessed 2021-07-31"
wfo-0000376916,ver-THA-0000376916.02,phak hai (ผักไห)(Nakhon Si Thammarat),0.0,ref-THA-0000376916,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04030,Forest Herbarium,All rights reserved,"Momordica charantia. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 464. Accessed 2021-07-31"
wfo-0000376916,ver-THA-0000376916.03,"maroi ru (มะร้อยรู)(Central, Peninsular)",0.0,ref-THA-0000376916,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04030,Forest Herbarium,All rights reserved,"Momordica charantia. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 464. Accessed 2021-07-31"
wfo-0000376916,ver-THA-0000376916.04,mara (มะระ)(General),0.0,ref-THA-0000376916,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04030,Forest Herbarium,All rights reserved,"Momordica charantia. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 464. Accessed 2021-07-31"
wfo-0000376916,ver-THA-0000376916.05,mahoi (มะห่อย)(Northern),0.0,ref-THA-0000376916,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04030,Forest Herbarium,All rights reserved,"Momordica charantia. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 464. Accessed 2021-07-31"
wfo-0000376916,ver-THA-0000376916.06,mahai (มะไห่)(Northern),0.0,ref-THA-0000376916,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04030,Forest Herbarium,All rights reserved,"Momordica charantia. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 464. Accessed 2021-07-31"
wfo-0000376916,ver-THA-0000376916.07,su-pha-su (สุพะซู)(Karen-Mae Hong Son),0.0,ref-THA-0000376916,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04030,Forest Herbarium,All rights reserved,"Momordica charantia. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 464. Accessed 2021-07-31"
wfo-0000376916,ver-THA-0000376916.08,su-pha- de (สุพะเด)(Karen-Mae Hong Son),0.0,ref-THA-0000376916,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04030,Forest Herbarium,All rights reserved,"Momordica charantia. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 464. Accessed 2021-07-31"
wfo-0000376897,ver-THA-0000376897.01,khi ka khruea (ขี้กาเครือ)(Patani),0.0,ref-THA-0000376897,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04033,Forest Herbarium,All rights reserved,"Momordica cochinchinensis. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 466. Accessed 2021-07-31"
wfo-0000376897,ver-THA-0000376897.02,phak khao (ผักข้าว)(Northern),0.0,ref-THA-0000376897,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04033,Forest Herbarium,All rights reserved,"Momordica cochinchinensis. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 466. Accessed 2021-07-31"
wfo-0000376897,ver-THA-0000376897.03,phu khu-do (พุคู้เด๊าะ)(Karen-Mae Hong Son),0.0,ref-THA-0000376897,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04033,Forest Herbarium,All rights reserved,"Momordica cochinchinensis. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 466. Accessed 2021-07-31"
wfo-0000376897,ver-THA-0000376897.04,fak khao (ฟักข้าว)(Central),0.0,ref-THA-0000376897,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04033,Forest Herbarium,All rights reserved,"Momordica cochinchinensis. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 466. Accessed 2021-07-31"
wfo-0001040270,ver-THA-0001040270.01,phak mae (ผักแมะ)(Trang),0.0,ref-THA-0001040270,TH,THA,https://botany.dnp.go.th/eflora/florainfra.html?tdcode=04035,Forest Herbarium,All rights reserved,"Momordica subangulata subangulata. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 469. Accessed 2021-07-31"
wfo-0000472633,ver-THA-0000472633.01,plong (โพลง)(Central),0.0,ref-THA-0000472633,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03724,Forest Herbarium,All rights reserved,"Monochoria elata. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 53. Accessed 2021-07-31"
wfo-0000472633,ver-THA-0000472633.02,sim phli (สิมพลี)(Central),0.0,ref-THA-0000472633,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03724,Forest Herbarium,All rights reserved,"Monochoria elata. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 53. Accessed 2021-07-31"
wfo-0000472640,ver-THA-0000472640.01,phak top (ผักตบ)(Central),0.0,ref-THA-0000472640,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03725,Forest Herbarium,All rights reserved,"Monochoria hastata. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 54. Accessed 2021-07-31"
wfo-0000472640,ver-THA-0000472640.02,phak top thai (ผักตบไทย)(Central),0.0,ref-THA-0000472640,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03725,Forest Herbarium,All rights reserved,"Monochoria hastata. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 54. Accessed 2021-07-31"
wfo-0000472640,ver-THA-0000472640.03,phak pong (ผักโป่ง)(Central),0.0,ref-THA-0000472640,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03725,Forest Herbarium,All rights reserved,"Monochoria hastata. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 54. Accessed 2021-07-31"
wfo-0001104629,ver-THA-0001104629.01,kha khiat (ขาเขียด)(Central),0.0,ref-THA-0001104629,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03726,Forest Herbarium,All rights reserved,"Monochoria vaginalis. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 54. Accessed 2021-07-31"
wfo-0001104629,ver-THA-0001104629.02,ninlabon (นิลบล)(Central),0.0,ref-THA-0001104629,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03726,Forest Herbarium,All rights reserved,"Monochoria vaginalis. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 54. Accessed 2021-07-31"
wfo-0001104629,ver-THA-0001104629.03,phak khiat (ผักเขียด)(Central),0.0,ref-THA-0001104629,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03726,Forest Herbarium,All rights reserved,"Monochoria vaginalis. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 54. Accessed 2021-07-31"
wfo-0001104629,ver-THA-0001104629.04,phak pet (ผักเป็ด)(Southeastern),0.0,ref-THA-0001104629,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03726,Forest Herbarium,All rights reserved,"Monochoria vaginalis. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 54. Accessed 2021-07-31"
wfo-0001104629,ver-THA-0001104629.05,phak phet (ผักเผ็ด)(Eastern),0.0,ref-THA-0001104629,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03726,Forest Herbarium,All rights reserved,"Monochoria vaginalis. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 54. Accessed 2021-07-31"
wfo-0001104629,ver-THA-0001104629.06,phak rin (ผักริ้น)(Peninsular),0.0,ref-THA-0001104629,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03726,Forest Herbarium,All rights reserved,"Monochoria vaginalis. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 54. Accessed 2021-07-31"
wfo-0001104629,ver-THA-0001104629.07,"phak hin (ผักหิน, ผักฮิ้น)(Northern)",0.0,ref-THA-0001104629,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03726,Forest Herbarium,All rights reserved,"Monochoria vaginalis. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 54. Accessed 2021-07-31"
wfo-0001104629,ver-THA-0001104629.08,phak hin nam (ผักฮิ้นน้ำ)(Northern),0.0,ref-THA-0001104629,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=03726,Forest Herbarium,All rights reserved,"Monochoria vaginalis. Flora of Thailand. Vol. 9. Part 1, 2005. Pg. 54. Accessed 2021-07-31"
wfo-0000376085,ver-THA-0000376085.01,ma ra dong (มะระดง)(Kanchanaburi),0.0,ref-THA-0000376085,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04039,Forest Herbarium,All rights reserved,"Mukia javanica. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 474. Accessed 2021-07-31"
wfo-0000376097,ver-THA-0000376097.01,taeng nok (แตงนก)(Kanchanaburi),0.0,ref-THA-0000376097,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04040,Forest Herbarium,All rights reserved,"Mukia maderaspatana. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 475. Accessed 2021-07-31"
wfo-0000376097,ver-THA-0000376097.02,taeng phi pluk (แตงผีปลูก)(Chai Nat),0.0,ref-THA-0000376097,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04040,Forest Herbarium,All rights reserved,"Mukia maderaspatana. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 475. Accessed 2021-07-31"
wfo-0000376097,ver-THA-0000376097.03,"taeng nu (แตงหนู)(Northern, Northeastern)",0.0,ref-THA-0000376097,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04040,Forest Herbarium,All rights reserved,"Mukia maderaspatana. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 475. Accessed 2021-07-31"
wfo-0000376097,ver-THA-0000376097.04,taeng nu khon (แตงหนูขน)(Prachuap Khiri Khan),0.0,ref-THA-0000376097,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=04040,Forest Herbarium,All rights reserved,"Mukia maderaspatana. Flora of Thailand. Vol. 9. Part 4, 2008. Pg. 475. Accessed 2021-07-31"
wfo-0000451606,ver-THA-0000451606.01,ta khop (ตะขบ)(Central),0.0,ref-THA-0000451606,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01540,Forest Herbarium,All rights reserved,"Muntingia calabura. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 43. Accessed 2021-07-31"
wfo-0000451606,ver-THA-0000451606.02,ta khop farang (ตะขบฝรั่ง)(Central),0.0,ref-THA-0000451606,TH,THA,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01540,Forest Herbarium,All rights reserved,"Muntingia calabura. Flora of Thailand. Vol. 6. Part 1, 1993. Pg. 43. Accessed 2021-07-31"
