WFOID	countryCode	locationID	locality	establishmentMeans	source
wfo-0001275474	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000009384	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000925072	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000009394	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001391065	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000009417	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000925821	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000925853	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000009635	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000926764	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000926766	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000009884	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000933162	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000933166	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000933185	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000336472	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000921101	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000933193	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000933194	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001389778	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000933196	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000917476	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000933197	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000921103	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000917409	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000009937	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000933370	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000010060	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000630082	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000831033	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000831038	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000010363	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000934297	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000934311	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000934319	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000934321	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000934323	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000934358	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001365759	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000934360	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000934366	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000934376	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000934395	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000934455	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000934506	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000934515	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000934524	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000934583	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001342623	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000934616	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000934657	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000934661	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000923224	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000010548	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000936179	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000936184	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000936185	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000010554	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000936248	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000010584	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000936304	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000010663	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000937022	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000937025	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000937038	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000937042	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000937060	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000937066	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000937147	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000937153	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000937172	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000010764	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000937675	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000937753	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000937767	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000937791	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000011022	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000640716	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000011069	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000941219	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000941288	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000941355	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000941419	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000011654	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000943229	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000943230	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000943231	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000011655	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000943232	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000011656	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000943238	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000943244	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000943254	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001342624	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000943259	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000011741	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000943443	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000011991	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000944055	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000012000	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000944064	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000012058	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000944178	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000012183	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000944775	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000012675	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000013143	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000665297	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000665387	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000013165	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000948032	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000013609	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000668848	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000669263	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000013619	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000952029	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000013630	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000952351	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000013633	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000952367	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000952380	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000952406	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000013832	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000953651	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000013985	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000954067	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000954108	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000014004	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000954229	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000014016	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000679732	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000679787	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000679865	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000014149	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000956214	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000014176	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000959661	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000959667	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000959699	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000959761	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000959829	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000959882	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000959912	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000959933	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000960159	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000960188	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000960262	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000960273	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000960380	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000015221	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000967901	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000967923	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000015373	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000971550	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000795455	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001342625	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000808719	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000971598	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000971965	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000971992	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000971995	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000971996	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000015777	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000016055	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000974606	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000974663	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000974683	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000974749	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000974777	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000974796	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001034740	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000016128	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000975153	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000016635	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000977067	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000977113	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000912870	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000977171	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000977173	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000977310	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000977334	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000977350	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000977373	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000977402	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000977480	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000977584	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000977596	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000977656	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000977701	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000977759	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000977809	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000977821	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000977828	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000977832	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000977911	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978001	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978006	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978049	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978052	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978104	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978108	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978110	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978130	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978219	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978328	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978423	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978441	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978525	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978531	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000810731	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978576	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978577	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978591	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978656	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978720	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978799	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978841	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978925	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000978934	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000016843	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000979202	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000979203	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000979205	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000979207	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000017325	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000981203	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000017413	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000981374	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000017550	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000981665	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000017580	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000981729	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000017653	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000981817	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000981821	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000981823	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000917931	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000981845	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000981885	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000981886	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000441425	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000017954	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000833400	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000018162	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000983059	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000983107	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000983126	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000983152	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000214880	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000214905	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000214941	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000018625	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000018986	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000217349	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000217358	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000217382	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000217390	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001317008	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000217395	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000217396	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000217397	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000019165	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000217567	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000019583	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000220130	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000019959	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000220954	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000019980	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001284552	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000020182	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000221418	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000221427	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000221437	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000221442	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000221447	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000020441	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000366837	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000366833	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000366797	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001384948	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001428181	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001443461	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001337654	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000366809	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000366805	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000366803	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000366801	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000366674	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000366673	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000366693	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000366692	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000366691	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001075940	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001076051	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000020627	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000223543	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000020789	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000366658	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000020830	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000920864	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000224306	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000224310	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000224311	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000224314	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000021687	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000227428	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000227446	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000227467	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000227482	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000227485	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000227489	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000227508	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001317018	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001317019	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000913196	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000227521	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000227526	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000227544	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000227549	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000227568	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000022014	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000230418	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000230452	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000230454	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000022035	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001427111	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000814521	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000814556	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001384455	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0001384456	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000814464	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000815178	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000815756	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000815753	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000815003	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000815592	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000814907	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000815608	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000815602	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000814634	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000022384	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000230960	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000022393	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000443141	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000443171	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000443427	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000443282	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000443279	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000443283	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000022651	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000232431	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000232716	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000232717	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000232733	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000232744	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000232764	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000232768	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000232777	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000232796	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000232804	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000232829	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000232834	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000232851	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000232854	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000232857	TH	THA	Thailand	Managed	Flora of Thailand
wfo-0000232858	TH	THA	Thailand	Managed	Flora of Thailand
wfo-4000023042	TH	THA	Thailand	Managed	Flora of Thailand
