"id","vernacularName","source","language","type","bibliographicCitation","url"
"wfo-0000834629","valsysterhout","7EBE4706-B040-42AC-A295-5FA06310AC01","Afrikaans","vernacular","Bredenkamp, CL. 2019. Oleaceae. In: CL Bredenkamp (ed.), A Flora of the Eastern Cape Province, Strelitzia 41(2): 1256-1261. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000894716","brakbaardgras","0A603974-E697-4626-ACA9-52A6F1DBC8A6","Afrikaans","vernacular","Moeaha, MJ. 2015. Polypogon Desf. In: L Fish, AC Mashau, MJ Moeaha & MT Nembudani (eds), Identification guide to the southern Africa grasses. An identification manual with keys, descriptions and distributions, Strelitzia 36: 578-580. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0001073498","ramshoringbos","55A018ED-96BA-4B9A-AD49-E6F65F0A4919","Afrikaans","vernacular","",""
"wfo-0000572823","stompie","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000172814","dopperkiaathout","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000848764","spreading steekgras","C39ED1ED-50B6-4F55-9756-DE145399D7C1","Afrikaans","vernacular","Mashau, AC. 2015. Aristida L. In: L Fish, AC Mashau, MJ Moeaha & MT Nembudani (eds), Identification guide to the southern Africa grasses. An identification manual with keys, descriptions and distributions, Strelitzia 36: 83-104. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000541025","brandbossie","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Afrikaans","vernacular","",""
"wfo-0000861082","stinkgras","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Afrikaans","vernacular","",""
"wfo-0000854060","broodgras","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000690530","grootvy","258B417C-CA55-4002-81F7-58F6AE3E92E9","Afrikaans","vernacular","Burrows, JE; Burrows, SM. 2003. Figs of southern and south-central Africa. Umdaus Press, Pretoria. [All rights reserved]",""
"wfo-0000691447","bergbaroe","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000448927","valsassegaai","40EF8CCE-4069-4E28-B253-87235261F4F0","Afrikaans","vernacular","",""
"wfo-0000502962","Hardepeer","D7BFC948-FD4D-4B58-9759-34651AB24C1E","Afrikaans","vernacular","",""
"wfo-0000030546","sambokbos","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000027201","Teebossie","71F1CEDE-2577-4307-85E0-2F1000CB9E0E","Afrikaans","vernacular","",""
"wfo-0000901298","krulgras","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0001138113","wolwekos","605A4A73-1892-4139-943E-FC1A9B75B807","Afrikaans","vernacular","",""
"wfo-0001106818","soetsopbos","605A4A73-1892-4139-943E-FC1A9B75B807","Afrikaans","vernacular","",""
"wfo-0000868156","olifantsgras","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000898173","rooidekgras","8422EBE7-ECE2-48A3-BD8D-03F7AE2DCD65","Afrikaans","vernacular","Nembudani, MT. 2015. Schizachyrium Nees. In: L Fish, AC Mashau, MJ Moeaha & MT Nembudani (eds), Identification guide to the southern Africa grasses. An identification manual with keys, descriptions and distributions, Strelitzia 36: 604-607. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0001065909","kleintrospeer","40EF8CCE-4069-4E28-B253-87235261F4F0","Afrikaans","vernacular","",""
"wfo-0001421125","kaboe-els","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000682302","bontviooltjie","7D72AC6B-6760-4C94-A0E5-F89D1E43AE1A","Afrikaans","vernacular","Duncan, GD. 2012. Hyacinthaceae: Lachenalia J.Jacq. ex Murray. In: J Manning & P Goldblatt (eds), Plants of the Greater Cape Floristic Region 1: The Core Cape flora, Strelitzia 29: 106-111. South African National Biodiversity Institute, Pretoria. [CC BY]",""
"wfo-0000762231","Perdespookbossie","3B8C2FF8-2658-497E-9EDB-D46E910EC57F","Afrikaans","vernacular","",""
"wfo-0000861178","doobgras","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Afrikaans","vernacular","",""
"wfo-0000120704","malbaarvaalbos","40EF8CCE-4069-4E28-B253-87235261F4F0","Afrikaans","vernacular","",""
"wfo-0000758186","kanniedood","91FE4F8A-4D5D-464B-A1E7-C941C5A884FC","Afrikaans","vernacular","",""
